-5.832688668340364480e-01 1.923078970040287272e-01 2.379710794320620826e-01 -8.891259733978584823e-01 -1.472889370540337861e-01 -4.888624480544394579e-01 3.656620958357187368e-01 8.187387736107547553e-01 -3.601604666296249757e-01
-6.867672921438208178e-01 4.449535207902814982e-01 5.507922214634959346e-01 -6.660540363937885733e-01 -2.378337150581777415e-02 -7.775108881251755477e-01 -7.977131301019158016e-02 8.168548255197569663e-01 -2.388011315999947204e-01
-4.051939761805622986e-01 -1.784127674488078519e-02 1.962035156158844496e-01 -4.865733856534630863e-01 -5.174753161646084010e-01 -9.039347138305746654e-01 -2.782546860595618288e-01 7.342119918040977966e-01 -4.412966881962332444e-01
3.150195507822717289e-01 2.959086710660308039e-02 5.254496055719020120e-01 -5.709086499347939547e-01 -2.462387955360074709e-01 -8.766381124748325870e-01 6.060290295449466402e-02 7.514624627624724162e-01 -6.913091520616903018e-01
-1.524680751726181782e-03 -5.171749821542448444e-02 1.479139214700472271e-01 -6.145862246742266333e-01 -6.419399226098383426e-01 -8.632307587987624320e-01 -1.271041172222642235e-01 7.403275339736308247e-01 -6.262771843827616980e-01
1.207588250309854505e-01 4.757249336904167958e-01 -7.139489513736663184e-03 -9.136270289607291151e-01 2.946601812739074733e-01 -8.308046637617743091e-01 2.960819764416944277e-02 6.146393024357645896e-01 -1.706335199890809395e-01
-2.526842342781911999e-01 7.012555698372617830e-01 -7.417995019365253295e-01 -8.404633825084324439e-01 4.432547930995790475e-01 -4.074967703334160252e-01 5.916987323360911599e-01 -4.445980356317660309e-01 9.519598026467979146e-02
-3.327744662728249203e-01 -2.720708113025473995e-01 -7.780174020091279452e-02 -5.286078628679411473e-01 -6.136060681361641400e-01 -9.035121801257104401e-01 7.802506848338286449e-02 6.591692470663430559e-01 -3.457907207761163892e-01
5.603670943433056717e-01 2.261261618900590742e-01 -5.738731798103553494e-01 -3.266536372866148952e-01 -5.304260005206715700e-01 -4.669728698303119430e-01 2.983508115344827294e-01 8.888290780941223712e-01 -5.089031324772266274e-01
7.081390790933850266e-02 3.919941644873073949e-01 2.403394106312309875e-01 -6.585004414845507803e-01 -6.326131310840719113e-01 -8.367976154697340796e-01 -1.132375954671083207e-01 7.560935784109645841e-01 -6.344575079570491383e-01
-3.231771570339601052e-01 5.297668078623840593e-02 7.148038032074999215e-01 -6.797349528411367192e-01 -3.606554647420312509e-01 -9.003440385345009567e-01 -1.275807949542664410e-01 2.347313957051633260e-01 -4.187505567749900681e-01
-3.353772247487250002e-01 -1.419489716226960407e-01 7.299813884556194399e-01 -7.579121137086592963e-01 1.088428293381619172e-01 -3.549509945335247441e-01 -4.270703639266626439e-02 -5.292014033386869265e-01 -7.352367066142857510e-01
-1.557564742482271392e-01 2.248966473225643137e-01 1.122611574236979104e-01 -8.319194567977916677e-01 6.176916662369529298e-01 -8.035953658927419418e-01 6.436008402713246923e-01 4.879631792452732153e-02 -9.831750547687745367e-02
-3.590250666946164237e-01 7.267163877860394194e-01 1.586686803321047945e-01 4.163037511777667454e-02 -7.800460757941880541e-01 -4.600522366647443739e-01 8.801833314510558726e-01 3.266789017271425344e-01 -3.881761172549842431e-01
7.820869388280138335e-02 2.639216630373808492e-03 6.775729016287902473e-01 -6.918321042705457558e-01 -4.691730529389535054e-01 -9.077697330610143833e-01 -1.439664844357277929e-01 5.436765512328132210e-01 -4.702538742877240274e-01
-9.479086045773410518e-03 2.375133640106918964e-01 -6.803509077493161694e-01 -7.678932049251323555e-01 9.463801167411196591e-01 -3.892093449527342930e-01 3.387187242571884083e-01 -2.166542119301735347e-01 -9.619192577484603213e-02
2.625010542395137536e-01 3.448291625878118216e-01 3.223600302017126662e-01 -7.916192533499382122e-01 -2.400110478444887896e-01 -7.473371861423336870e-01 2.329406599667743771e-01 8.309041099091292182e-01 -6.088581634217615779e-01
5.517797139916026383e-01 5.888388818042384898e-01 -7.122027428493475920e-01 -9.376751849534092909e-01 1.095467810615418092e-01 -4.515508409618975705e-01 -2.436966127455544306e-01 3.891408552109423269e-01 2.120513695678409860e-01
1.993993058230733029e-01 -2.205438408365736347e-01 -4.597822144165639724e-01 -1.920364238450189553e-01 -3.921165864749329710e-01 -8.707560568045871197e-01 1.604192247645783720e-01 8.382628168771488752e-01 -4.184596440930521410e-01
3.757119593450474193e-01 5.599790738132196521e-01 -2.273756598939280504e-01 -7.648375482866889286e-01 -4.658954201717455668e-01 -3.760649787878502792e-01 4.005069508425440628e-02 8.404579213649325808e-01 -6.142361874516404363e-01
-2.899163955796806302e-01 2.627913373323205182e-01 -2.270793216440150086e-01 -4.404498873059354835e-01 -5.020851315502123935e-01 -9.364798397661384666e-01 6.165321714672438169e-01 3.948086490605338117e-01 -1.582498719181697489e-01
-2.493324801309897421e-01 -3.176068572672234858e-01 4.360952693749253761e-01 -8.255432326200273785e-01 -4.563092656835980865e-01 -9.116595513394099015e-01 -5.369844849882476900e-02 4.086084182068989712e-01 -1.736511696023548268e-01
7.698163955390994184e-01 -5.402556164491034707e-02 4.157609759662724835e-01 -6.580927516001666699e-01 -4.343282716149134970e-01 -6.078449419860865177e-01 -7.201331656273501913e-01 6.063310611786196791e-01 -2.005771395141575653e-01
7.848882019781103780e-01 -2.467322363140378449e-01 6.274905751746457927e-01 -4.442642535853893460e-01 -6.946393801798522727e-01 -7.961313106912577542e-01 -6.339371654916736709e-01 1.723949810725536880e-01 -1.575582628981115896e-01
6.973021853305194639e-02 1.726784833884246195e-01 -4.322118842692765917e-01 -3.357879645033534644e-01 -7.755027709110851042e-01 -4.368993595883756687e-01 -5.363503541094265525e-01 7.796456976052732468e-01 -6.805758305966331800e-01
9.189420352622557076e-02 8.579688407555408070e-03 -1.551715824019896939e-01 -4.772337367350050208e-01 -4.354449614551905157e-01 -9.164812697873327973e-01 1.239319978353886631e-01 7.796530249085776854e-01 -5.103657528818068556e-01
3.454395252105071368e-01 6.456355079765558891e-01 -8.695557928737063236e-01 -6.136961975167221084e-02 -4.450114647561338455e-01 -2.185222007516622877e-01 -1.812324420741489028e-01 3.520278020810847508e-01 -7.893403774147276231e-01
-7.885369217128768149e-02 -5.550632334417904268e-02 -4.785625190888069813e-01 -4.486706245714551233e-01 -5.701337667177930335e-02 -7.954819522398057785e-01 -5.448008975662066433e-01 -1.140209418255886398e-01 -9.183924695030121210e-01
