-7.754168422671989802e-01 -1.589041808997639915e-01 2.943446248305608970e-01 8.139919332442441258e-01 2.908890776984215387e-01 -3.174415960742142939e-01
2.223321478287693109e-01 -3.731199158031439644e-01 7.192428362034541944e-01 4.920100877233932746e-01 9.319857080248374892e-01 4.992970743348035256e-01
-6.689228460285858713e-01 6.780889888184226111e-01 1.071611819312966452e-01 5.320066922567894263e-01 5.122560831245311919e-01 -2.474007084964924275e-01
-4.945743144586582929e-01 -4.015490228909117665e-01 2.414914782389200321e-01 4.992434987007107194e-01 -3.868236616432185748e-01 3.484417349822669374e-01
1.252238462144217301e-01 -8.723586140962034108e-01 8.332204740986492997e-02 6.805871867782979923e-01 3.402603193527283798e-01 4.527240536427483697e-01
-8.763359330887601217e-01 2.910831300235792174e-01 -4.309765773053952920e-02 7.445031937016715062e-01 9.322115203456140531e-01 1.010445208091591551e-01
-1.712190759536968976e-01 -7.058762919055920904e-01 -1.544037945814398238e-01 -7.891184511516824429e-03 2.567286242147270858e-01 7.663168933411379502e-01
-8.372884319327389413e-02 -3.921708240260406431e-01 6.960867995597839197e-01 5.185836712390523573e-01 -1.852195307878747865e-01 1.587349767341068585e-01
3.398981364353670376e-01 -6.914346302077762907e-01 -5.157036967154822182e-01 7.433669401489699791e-01 -6.894673128324309008e-01 -6.387255132721201267e-01
-7.152732713157436972e-01 -6.249260189768148788e-01 8.188024424412190250e-01 3.226207345152672934e-01 -4.319712779513200651e-01 -4.727312004254180522e-01
-5.302711877174060007e-02 -4.727647996631862970e-01 2.454672115772409402e-01 5.714723113057430526e-01 1.483077767189747709e-01 -5.018545946946093572e-01
-6.121080900418747195e-01 1.228580106882217748e-01 2.667378719410885557e-01 4.128177054641896104e-01 3.574922134964666487e-01 -1.742286340886038953e-01
-1.515702035139663284e-01 -4.744334268463392679e-01 6.213866436628829870e-01 5.517884617326984653e-01 -1.873244505565463403e-01 -1.441434415821882808e-01
1.268082992458471336e-01 -6.760560470893004492e-01 -5.352876934810857357e-02 5.372247867201999094e-01 -5.665919548445756959e-01 -3.054195671800239431e-01
-9.474189244569752866e-02 -4.111504926215532318e-01 -3.056764257423472131e-02 8.971779287654176871e-01 1.035209493604721809e-01 -7.224637649317755539e-01
-1.600301992704546983e-01 -3.479624448156604100e-01 4.661359392776984745e-01 6.457884118440901933e-01 4.659398564891678030e-01 -2.442509652342401694e-01
8.751324786824088431e-02 -8.301018232582419998e-01 -3.352200325675498416e-01 6.566432778122157643e-01 -4.349718931457413618e-02 -6.495564385595478107e-01
9.514264452542064987e-02 -6.282228799650200202e-01 4.432250832509914140e-01 6.586350940226665118e-01 -5.503731860523732866e-01 -2.152183573261956528e-01
-9.123203205428975782e-01 -3.877379367260203047e-02 -9.055265648676735779e-02 8.944692885731835297e-01 1.041819249548125992e-01 -6.349455715484355611e-01
9.706936536282728678e-02 -4.797732919025878839e-01 5.480616508588609381e-01 6.479157243267963384e-01 1.120686422320833486e-01 -4.118965862017900381e-01
9.044718343129820592e-02 -5.497614332770213164e-01 2.064499543012180416e-01 5.925428041186926453e-01 -2.733639610111924245e-01 -4.390422960592235135e-01
-2.489641249080356555e-01 -5.252695803501357119e-01 2.743474415154656398e-02 4.692284520615636056e-01 4.152079453187962343e-02 -4.462531476858717649e-01
6.921520286859798032e-01 3.709052533405454710e-02 -2.433319384658148010e-01 4.148051764758751148e-01 -8.709283330476800256e-01 -4.771284054654978402e-01
-7.596201087042766531e-01 -3.489448197215390124e-01 4.015827527781686834e-01 3.929886635569099784e-01 -6.214129861702983870e-01 -9.111887012875372616e-01
3.480966256182922436e-01 -4.994488771472407329e-01 -1.947826884322862995e-01 8.427264741146736071e-01 -1.645875489813539705e-01 -1.675197532909726839e-01
8.007193234481013722e-01 1.296971895343290715e-02 -8.620326323573077598e-01 3.097290215675577718e-01 -6.201034186822258487e-01 6.075686083268805326e-01
3.123346939627588137e-01 -5.775907046867923000e-02 -9.025530143461910626e-01 5.765544769843328199e-01 1.570081943772687616e-01 -5.803124392845793178e-01
9.626709084070905753e-02 -5.282542957099281011e-01 9.111420246056678440e-02 3.809251215024441750e-01 -1.135950949768120832e-01 -1.512157475169444432e-01
-2.601256265094964437e-01 -1.760981008028195127e-02 2.969202681507975283e-01 4.688716373783079483e-01 3.883165295819457352e-02 -2.496709748583871846e-01
-2.320865447095528111e-01 -5.567884157700830894e-01 3.443028992262979759e-01 7.061035811688352037e-01 1.667366306895687877e-01 -2.410833413308297590e-01
-3.426564232298432433e-01 -6.779453123810912363e-01 7.092809124819410282e-02 -7.693509897326755720e-02 -6.270703744812500258e-01 8.760374790055309724e-01
-3.271746748720303355e-01 1.766002245668348847e-01 9.404918294469488682e-01 3.277425990735253203e-01 -1.503429533723601441e-01 -1.563398817414549669e-01
4.320619385495989562e-01 -7.150556088621629058e-02 -5.584090180504659440e-01 1.790627361797981765e-01 -4.788520157334634764e-01 1.388248999669604578e-01
-3.173275339770285086e-01 -3.134621675012825293e-01 4.185177803917767836e-01 3.008436340537802289e-01 1.389786255901228618e-01 -2.723580105383107686e-01
6.212258137743185138e-01 -5.155911745262096169e-01 -4.456798038406237783e-01 5.520467586096649004e-01 -6.405685213654386256e-01 6.341421867628227460e-02
-1.622514767845402162e-01 -7.072278213244391765e-01 1.437325301658565202e-02 5.250800509851121234e-01 -1.515059309693032041e-01 7.654363165959009452e-01
-2.001930149039126139e-01 -4.009962841347836093e-01 3.814589247811599471e-01 3.983942033642300373e-01 -4.417575873758561311e-01 -1.232293695384047982e-01
1.090654515436394467e-01 -7.696501972999147956e-01 1.777599623223395930e-01 5.560652774684173849e-01 -4.433487568834020287e-01 8.074839305926218014e-02
-1.046836744309422862e-01 -5.682969143556653169e-01 2.208628200529433316e-01 6.022823133678387730e-01 -4.990242368811879103e-01 -5.785831158185439360e-01
