comp 	 groups 	 silhouette 	 dunn 	 davis 	 vrc 
4 	 8 	 -0.0642671298346 	 0.283576566059 	 4.19351323604 	 2024.32002788
4 	 9 	 -0.0669575262704 	 0.264522700512 	 4.73123841617 	 1955.37242792
5 	 2 	 0.00155389491577 	 0.43318761195 	 4.30087461151 	 2574.4001229
5 	 3 	 -0.0096516307116 	 0.428045249462 	 4.09485970437 	 1903.50637741
5 	 4 	 -0.0184005747993 	 0.430062529221 	 4.00803920853 	 1779.4221086
5 	 5 	 -0.0353189959517 	 0.310820120597 	 4.75416359108 	 1647.16512217
5 	 6 	 -0.0512305638155 	 0.296306828604 	 4.62339773873 	 1661.87733891
5 	 7 	 -0.0645106633284 	 0.305914026833 	 4.60669306224 	 1914.26357515
5 	 8 	 -0.0685208278944 	 0.268206452585 	 5.24114021121 	 1825.10235729
5 	 9 	 -0.0766672084152 	 0.282847242068 	 4.75110324033 	 1940.97326458
6 	 2 	 0.00111316844876 	 0.47143221255 	 3.97280366364 	 1919.17376645
6 	 3 	 -0.0069725948826 	 0.444776199589 	 4.16147748149 	 1808.57866513
6 	 4 	 -0.018781624738 	 0.281899573194 	 5.18682867212 	 1721.96284484
6 	 5 	 -0.0443687758301 	 0.284619954833 	 5.04465146126 	 1641.51297896
6 	 6 	 -0.054883854521 	 0.286812318883 	 4.8307249022 	 1595.91307494
6 	 7 	 -0.0688562751675 	 0.262667969581 	 4.69765221686 	 1549.10860189
6 	 8 	 -0.0723173639471 	 0.249591731585 	 4.90726869236 	 1640.92046303
6 	 9 	 -0.0709611661546 	 0.230277569641 	 5.23131068963 	 1582.19384543
7 	 2 	 0.000162981195974 	 0.444050668105 	 4.39452159538 	 2107.75108841
7 	 3 	 -0.0109188082821 	 0.408730894746 	 4.49933933568 	 1617.0131477
7 	 4 	 -0.0220311068181 	 0.390670578512 	 4.63675532776 	 1502.85297275
7 	 5 	 -0.029639978198 	 0.373139061149 	 4.48763469092 	 1593.74206554
7 	 6 	 -0.0399282325993 	 0.349491353862 	 4.13102962191 	 1578.63170624
7 	 7 	 -0.0517785019055 	 0.34684491139 	 4.47639846629 	 1521.44308175
7 	 8 	 -0.0535560199631 	 0.330605855699 	 4.43216143766 	 1584.79131379
7 	 9 	 -0.054391203683 	 0.324573535275 	 4.64832969948 	 1602.82725225
8 	 2 	 -0.000637274613643 	 0.542034583856 	 3.54663687905 	 2131.2007471
8 	 3 	 -0.0166422572561 	 0.509358391763 	 3.58993804229 	 1910.80955845
8 	 4 	 -0.0213650879472 	 0.330557141186 	 4.63811254407 	 1820.38427021
8 	 5 	 -0.0297212005259 	 0.32052786791 	 4.4585743697 	 1664.17556392
8 	 6 	 -0.0408737996993 	 0.326123291466 	 4.5969252877 	 1642.68440118
8 	 7 	 -0.0512711200327 	 0.301891422858 	 4.85622978479 	 1634.07746356
8 	 8 	 -0.0655903298128 	 0.307630994743 	 4.65565737167 	 1674.80708175
8 	 9 	 -0.0750895899683 	 0.315331311512 	 4.60690129943 	 1602.16006157
9 	 2 	 0.0011587366698 	 0.3931005749 	 5.0861481216 	 2421.68524419
9 	 3 	 -0.016863912408 	 0.366131473123 	 4.68745999617 	 1762.89667841
9 	 4 	 -0.0178679588743 	 0.354260100162 	 4.97476765617 	 1650.90482308
9 	 5 	 -0.0444796449536 	 0.326110662296 	 4.59247945479 	 1643.459399
9 	 6 	 -0.0388830295473 	 0.331637235112 	 4.54728449312 	 1666.31264961
9 	 7 	 -0.0378838038915 	 0.308853847772 	 4.84665944855 	 1644.90010795
9 	 8 	 -0.0411250996206 	 0.302988517791 	 5.06238453164 	 1611.05393691
9 	 9 	 -0.0522529771315 	 0.300162292901 	 4.9706908999 	 1596.33675314


*** Final results ****

Silhouette 	0.00155389491577 	 5comp_2g
Dunn 	0.699692653619 	 3PC_2g
Davis  	2.39134541124 	 3comp_2g
vrc 	1502.85297275 	 7comp_4g
