-3.128297941771712026e-02 1.133075230462652835e-02 1.078212884111521240e-02
-1.503271043730272996e-02 2.586929046596710483e-02 -2.082226510603663039e-03
-1.308951343951553388e-02 -1.549572777272268526e-02 -1.264234018004452460e-02
-1.479267555584582415e-02 -1.179812185449744671e-02 3.300335729729971055e-03
-2.310341263214100993e-02 -1.633801554639413220e-02 -1.072366996028801395e-02
4.775273112388234154e-03 -3.585020342920068603e-03 2.762850705216814140e-02
-2.176665846746538707e-02 -2.410813821565218132e-02 -1.075364501220253156e-02
2.937744617403446196e-02 2.290004783815448308e-02 -2.003498990977338121e-02
-2.508483001744594293e-02 -1.113829795375810214e-02 2.134576622453696667e-03
-2.316026829319691935e-02 1.001566788279333910e-02 7.686025681747002793e-04
-1.816491604644606198e-02 -1.028335409755578266e-02 -1.709067854570240144e-02
-2.913528711011047559e-02 -7.745166459072895526e-03 1.153581502952367999e-02
-1.297710073503095633e-02 -1.678638559866465346e-02 1.532520620926306094e-02
-1.109813760023099435e-02 -2.008332172503056803e-02 -2.138978655355451911e-03
-2.720940091327471444e-02 3.184914719016113116e-02 -1.159680246959339002e-02
2.249060769658899755e-02 -1.167170169952981909e-02 -1.834995933913836919e-02
2.965850231148649610e-03 -1.311608546471654778e-02 -2.067618993051767440e-02
-8.969173050238456180e-03 -4.812798896404839322e-03 -2.518414156508609614e-02
-3.726083235022414203e-02 1.718478830203800517e-02 -2.973942077377105843e-03
-1.361968766253621524e-02 -2.395099075729418409e-02 -6.811381773445317374e-03
1.537879995762521379e-02 -1.487622294282895351e-02 -1.056119763269830654e-02
-3.252105766989546454e-02 2.231737409955061868e-02 3.259307932395813252e-03
-2.246680283549788021e-02 7.359524042268975746e-03 2.123714682040140148e-02
-2.846059126949931906e-02 -1.088726142710429688e-02 1.362070128557732115e-03
1.153044771521559604e-02 -1.903544110263481303e-04 2.370286791789946723e-02
4.177313055918160933e-02 8.749364019989132671e-03 2.089816897993334796e-02
6.066973569892743917e-02 3.101055157318338001e-02 -6.089166662109903819e-04
-1.621394275301946348e-03 3.361638424429088355e-04 5.458668982363600909e-03
-1.129029599170115576e-02 -1.605100626682429490e-02 1.672403970325569283e-02
-2.020539056273643053e-02 -9.630115163143332033e-03 -4.803400949627936387e-03
3.595912535179996566e-02 8.163294124619411771e-03 3.319582907721496234e-03
6.549920357389276034e-03 -1.811775524490771491e-02 -1.439037740039393436e-02
-1.421300993646654187e-02 -1.023577735346136233e-02 3.947417699018334475e-03
5.409040874406442073e-02 2.329071956225631061e-03 -8.664230211887030686e-03
-2.122274563044837178e-02 -2.370551950450426257e-02 6.087001682514689600e-04
-2.319050687531610047e-02 1.531984062912776327e-02 -6.297051263710254712e-03
-2.495406036273088365e-02 1.065135512805013597e-02 1.377893650400724423e-02
5.875276989024044716e-02 1.519583792888573245e-02 -2.547452038817716799e-02
3.353824194551442012e-02 1.429298189975345378e-02 3.042754830211881392e-03
3.945505084895679221e-03 -2.076399922860036953e-02 -1.465036848962097960e-03
-2.188384725864992233e-02 2.544531251518612064e-02 -1.631034794989889153e-02
1.266019757039164341e-02 5.617633731148993260e-03 -1.959403713567672844e-02
1.140641754494950248e-02 2.912473005746739948e-03 2.776145236732124530e-02
2.820812300675516748e-02 -1.069671565200698039e-02 -9.917921985434115933e-03
-2.091007563286997970e-03 -1.573511322083932448e-02 -3.636112909955925652e-03
-1.380611897114627541e-02 -7.388115572940930596e-03 5.889239020029122347e-04
-9.633206762169959150e-03 -6.337290941681007241e-03 1.536228690521987622e-03
-7.620296934249134145e-03 -1.272268678286797398e-02 8.414693549572560202e-03
2.869198220429831220e-02 -6.523608686903708577e-03 6.782145744086660183e-03
-3.019340575162617404e-02 2.970956941815643473e-02 -2.725530010648598636e-02
1.083901181032283917e-02 9.913447358178722503e-04 -2.448861669686125050e-02
2.931322217327979318e-02 1.505069161570887076e-02 -7.727555134996085158e-03
-7.002036876957994614e-03 4.412645768491113064e-04 2.374115427244250301e-02
4.141345374615262170e-02 5.897737338379391465e-03 3.850578534216354213e-03
6.098891960067202552e-04 6.918113901020041603e-04 -2.081964302320823273e-02
1.086800877289710587e-02 1.113008958839149451e-02 3.743925837590435929e-02
-2.103347203029395582e-03 -2.024310093151277662e-02 -2.319122044950576444e-02
1.633094781685366648e-02 -2.379696777225534174e-02 -1.968543609551688320e-03
8.665073077622579070e-03 7.754848021381060066e-03 2.612943164029932208e-02
2.657270291207662616e-02 3.994029738259907703e-03 2.805203530411151669e-02
-2.737883578321997045e-03 -2.852269686518210320e-02 -1.181234112670140682e-02
-1.734647910141772290e-02 -2.730026066125107974e-03 1.930875914191486700e-02
2.705904974468096441e-02 -1.625387743039632613e-02 2.263315461135669351e-02
-7.070059699096195929e-03 1.340358380200616824e-02 -3.482134310343806133e-02
-5.465585986724736875e-03 -4.314010489007537655e-03 3.417578000610810990e-02
4.817892014526036631e-02 2.468215861839156196e-03 7.977315294152303657e-03
-3.471644451543384746e-02 1.875828478164551921e-02 -8.913165979611968603e-03
-1.980045472908865609e-02 -1.736388812829321379e-02 -6.979949153098205170e-03
-2.180767436962962463e-02 4.891697850897109255e-03 1.370915163261694422e-02
4.647357857658172310e-03 -6.839231331929135523e-03 -2.738948944383348683e-02
-1.947656547025287607e-02 -6.160551925075111353e-04 1.048907901489448506e-02
1.464802918760194257e-02 2.055313952913744458e-03 -1.870752782757974242e-02
-1.830822115780503939e-02 -9.437429114638918801e-03 1.015751612539938370e-02
2.227372293242331838e-02 1.790529346793500592e-02 -2.494818488196362191e-02
6.211984015921183898e-03 -1.071047098517406704e-02 -1.017962208407336214e-02
4.742420201869972790e-03 -1.054562724377594227e-02 -3.228180691968295796e-02
-7.590679168741162018e-03 -1.359876675229662601e-02 -2.178290338603205631e-02
-1.195729314596246165e-03 -1.682136003672307645e-02 1.416819412804063566e-02
-1.917866996015902756e-02 2.992358881711988314e-02 -1.023453378253864725e-02
-1.621083401291768854e-03 -4.986626715041430659e-03 1.968076774967464707e-02
-4.464384315977043202e-03 -1.757391005243299706e-02 -1.517466731556146690e-02
-1.490206479485244560e-02 -1.921078449593470461e-02 -2.350851889647709997e-02
-4.378941854309171926e-03 -2.453234588762205973e-03 1.899283982405124832e-02
