-3.770713482974182105e-03 -1.731953502801834507e-03 1.083798762937310430e-02
2.302253397083727990e-02 -1.831876178166276861e-02 -1.408155670489204606e-02
-3.763413872110578373e-02 2.661436128379207101e-03 -6.295020069405851855e-03
-3.942779540083651835e-02 1.289869368217799565e-02 -1.116486631308838233e-02
-7.156982765829713114e-03 -4.178121687878217499e-02 1.704179281256765904e-02
2.721886302025553275e-02 1.592875359787853480e-03 -1.580930606068883804e-03
-3.775796609155367828e-02 1.073864449240446127e-02 -6.529379935031187111e-03
4.084020735019160825e-02 -5.977863997531125337e-03 -3.226398306921505338e-02
-1.420833260368667590e-02 -1.997787160378685159e-02 1.736479869985258634e-02
7.632253383077407770e-03 -3.687903203815696279e-02 5.880499830995060059e-03
-7.978431017319004975e-03 -7.703312258674805020e-03 2.858037143325887694e-02
2.530086952242067977e-02 -6.751977770896312216e-03 -1.160237212348396232e-02
2.802159567780616867e-02 3.477662954317160306e-03 -2.146489830019944131e-02
-4.237625533979299391e-02 7.083119889871149558e-03 1.166112023186543709e-02
-4.122431046436646207e-02 1.498062001255783156e-02 1.164633418861769736e-02
-6.327643668849632780e-03 1.140307785380135532e-02 2.285336615039838121e-02
-1.318541534188566629e-02 7.145920992456532587e-04 1.793447735434539753e-02
-4.931184157193648637e-02 1.347016485647148376e-02 2.157488863415620017e-02
4.061551915870043918e-03 -3.050076327853688471e-02 -8.995206781856519146e-03
6.202747712331406309e-03 -3.502284826519817817e-02 -1.926514289827811971e-03
3.398908256020484464e-02 9.384442612058792321e-03 -5.891709657957737304e-04
1.557439350137153301e-03 -2.840503077151212974e-02 -5.427414123895264904e-03
-3.617607517930209599e-02 1.092855792927591337e-02 3.742667464742591068e-03
1.701082134981949170e-02 1.665521036245840372e-02 8.265293012720198104e-03
-1.467003419955007805e-02 -4.804284082330691555e-03 -3.086295111145490391e-02
-4.133595936286125344e-02 -6.372296804188082829e-03 -2.010731163645916933e-02
2.813118045296450140e-02 1.125009797824945250e-02 5.070554299733640025e-02
1.476658457650042305e-02 9.239382149683571938e-03 4.231585907515764827e-02
1.239744454017422358e-02 -3.284473478910127087e-02 -4.181906544695834435e-03
-1.075869718172092239e-03 -2.821083141778415321e-02 1.649273585347747068e-02
2.624057714137751143e-02 -4.272265296035465156e-03 -1.465723291646844027e-02
7.931460412524779513e-03 -2.304267640323387489e-02 1.125310281982215728e-02
9.844349906002167888e-03 -2.107873112492691936e-02 -7.827195112295308801e-03
-4.402075369468664082e-03 1.085086426784188929e-02 -3.773545169814803563e-02
1.624017327721731865e-02 4.002548612950657808e-02 1.306747323739281680e-02
1.629944888928394620e-02 1.071410694312237982e-02 1.071940781226139033e-02
-4.011755292125082639e-02 3.829640157722633172e-03 3.784761876065971704e-03
-8.407382512857816681e-03 -2.491234502678624924e-02 1.517948552568283357e-02
3.127927941648173116e-02 -1.506332926020908201e-02 -2.704603257402074523e-02
4.401682777218133419e-02 4.784114436594277819e-02 -1.123964452517741243e-03
9.967504043975158878e-03 -2.388730624249370965e-02 7.264334496483808822e-03
3.632858622069447957e-02 -1.233431098305452431e-03 -1.023031373369107967e-02
8.077295260610108107e-03 -2.163523585619418071e-02 3.359931305934455315e-03
-3.592789133644188476e-02 3.809470698997990262e-03 -1.137234399668121676e-02
1.994278571206067191e-02 2.901202910278872366e-02 2.201458753662227305e-02
2.606462159535088974e-02 1.151121770502140998e-02 -1.700181791208723106e-02
-4.924883583987293978e-02 -8.391310294714959817e-03 -1.557110903323008499e-02
-5.142316950964651023e-02 1.429736097659049928e-03 -1.472868620751681228e-02
-5.391332048045094361e-03 7.676743398968502094e-03 -9.398851169237068537e-03
-3.290940922398875867e-02 1.888089749381930901e-02 -8.936117502336375987e-03
2.668162320436094637e-02 -1.179480082484934793e-02 -8.357224273675670570e-03
1.666586970486118313e-02 2.756177017045532366e-03 -1.054247980013016742e-02
-4.767387196279340711e-02 -6.895922661640521093e-04 -1.956919989677189872e-02
-6.769396049847273451e-03 -1.480008110385825325e-02 1.864465768418482189e-02
-5.919983040739151825e-03 -1.353990136584507474e-02 2.843740679050197132e-03
-6.298738994034489176e-03 -2.543076033868613833e-02 1.771549363991526890e-02
-6.473994073981798394e-03 -2.264336604244994097e-02 1.212882679005081871e-02
-4.209114021008634327e-02 1.680575822893606852e-02 -4.333981190474256798e-03
-6.259966954620163788e-03 -2.394669766608916242e-02 1.829984204943235770e-02
-1.119363570482906703e-02 -2.592882382240975156e-02 1.462299378693914312e-02
-3.834036932782935309e-02 2.080258290726707746e-02 -7.410621618605547911e-03
1.006774839109784297e-02 4.103631814244285830e-02 2.764523855870247571e-03
2.322938815009828462e-02 1.014891426697324926e-02 -5.785504054778668921e-03
-3.338287691300387272e-02 2.395945105990660018e-02 -1.428063855934779379e-02
7.668548604878807490e-03 -1.429796447865472157e-02 5.886723315756784390e-03
1.586042615331813288e-02 -3.294313628335096295e-03 -1.858363517477438706e-02
-5.620438175848339185e-02 9.013826768523663935e-03 7.240965659108401082e-05
1.690029007266444575e-02 3.631534322553291432e-03 -2.448271342565358846e-02
-2.611691113630446384e-02 1.461635572480949816e-02 -1.968549790149577011e-02
2.614677352646484557e-02 -5.727969056800305200e-03 -2.529715600597739686e-02
-3.051322538408593812e-02 5.622071946881504814e-03 1.147655804985057981e-02
-4.543896295541081237e-02 9.279787890657963459e-03 -1.787860904552973987e-02
3.763618830322023462e-02 3.237610289426648262e-04 -1.559499425611184792e-02
8.379274276325633306e-03 3.179493603344215463e-02 4.060946277217807152e-04
2.268100592559174275e-02 -3.546751487778572465e-02 -8.635059968643301036e-05
2.240754274612014735e-03 -1.721351984299717905e-02 1.107489188987573686e-04
2.643052221638939742e-02 8.969325853974209270e-03 -4.858736105755485750e-03
-1.314027550485457989e-02 -2.563639627541564048e-02 2.246718278538103672e-02
2.382237788643462584e-02 -5.659846051223808676e-03 -2.045357554247899737e-02
9.074801465286799068e-03 -1.729306601260335516e-02 6.414818168944138276e-03
2.153706520204918401e-02 2.293886256131937376e-02 1.134271220469208058e-03
7.409761199763073222e-03 3.060763754315807758e-02 -3.722631346990678929e-03
2.561624233431610345e-02 -1.936574481609441845e-02 -1.719728157707997931e-02
-8.892152466336173192e-03 2.947231869920611917e-03 2.221249499654148404e-02
5.333396981702651259e-03 -2.850498594989572115e-02 1.355496526934755683e-02
-3.166430497165172164e-02 7.202758099566821878e-03 -1.374790486852434102e-03
2.908908199224093452e-02 1.271254635168519477e-02 -7.582371057048282841e-03
7.263080553411323595e-03 -3.160898156733561032e-02 2.585927291646755049e-04
4.344052998016215833e-02 3.972986827470080529e-02 -1.788034673500716763e-03
4.919474011160686160e-03 -1.782435777819371681e-02 -1.184684546092171919e-04
-4.972972036554628578e-02 1.584279976808245990e-02 -1.026428989277653782e-02
-2.884736310606204196e-02 6.344825646558540982e-04 1.662127261420293101e-02
2.373592949030298160e-02 -5.781928057944177649e-03 -2.553270581374852619e-02
4.757543363261253211e-02 4.260211930321803481e-02 -2.336279195951264463e-03
-4.222715592359347486e-02 1.110490826578563670e-02 -1.515468982314399117e-02
3.327355289591101689e-02 3.939956191363722798e-02 4.584679580463647125e-03
1.465212219103952281e-02 -3.724933222993456056e-02 8.635448310391100838e-04
1.222374293520629360e-02 -1.347218140561037662e-02 3.811532923433719536e-03
3.984635709713975349e-02 3.697695536110355563e-02 2.498025518561202297e-03
2.844019831716369795e-02 1.554654186112615182e-02 -8.892852693761939958e-03
1.484701002225461081e-03 1.471249984848307067e-02 2.175141929395653980e-03
-5.181623792946223744e-02 9.578646862118782301e-03 9.733435174552867303e-03
-3.582571591646277476e-02 2.653122034384061689e-02 -3.971362099663938543e-03
-2.285443560968207846e-02 3.041726601604003918e-02 -1.667325789685526402e-02
-4.045229069943642036e-02 -1.538197305351008846e-03 -2.125277007859014897e-02
-4.795162688985585980e-03 3.641572189917757080e-02 -1.522265367309619949e-02
9.163698236049859849e-03 -1.107551627051004198e-02 1.993625381654805587e-03
-2.734157537147874004e-02 2.597255912766564291e-03 2.958393605010739558e-03
7.160104242132455180e-03 -2.042115867498906986e-02 1.469702366755036745e-02
-2.524733019808313855e-02 7.286136114080557849e-03 -1.168840152359759861e-02
1.225758426274126817e-02 -2.279344116573310888e-02 -5.526061422162316904e-03
-8.944378994252146983e-03 1.843618779994454435e-02 -2.171005470318461070e-02
2.319893480156419788e-02 4.229060304626789529e-02 9.190467177898892573e-03
2.250405189446762211e-02 3.226782821875180673e-02 1.051695257752332559e-02
-5.362293866863933334e-02 6.186104907284602043e-03 -2.050295886826627653e-02
1.181079444031535655e-02 -1.179595005970805223e-02 -1.105452531167999165e-02
-2.828467291143976076e-02 1.278148118538679351e-02 -9.569352744835217528e-03
2.367374002249961890e-02 2.269762398998316499e-02 2.201484678178501977e-02
-6.311679074338395756e-02 2.322941493527847651e-02 4.982492390768453877e-03
-1.212663167858073557e-02 -2.426958494141398179e-02 1.653588202113474154e-02
-3.704588771026512406e-02 1.332308538978049621e-02 -1.419275939463489518e-02
1.562444415217278254e-02 2.257400994261902528e-03 9.329380028628870072e-03
3.692916892037703680e-02 -2.340921124138381493e-02 -2.698048381856017058e-02
2.436600130543429416e-02 4.072621241502073774e-02 1.855347682023119477e-02
3.672451754657610895e-02 -1.168798398125275168e-02 -2.096455285363440016e-02
1.796391459715511799e-02 -1.472887463739458620e-02 -8.507987103956067554e-03
1.779466769996694217e-02 -7.768763586395810092e-03 5.372502284442364114e-03
7.864659848200677636e-03 -1.166921541156367781e-03 8.614838463551603015e-03
2.548832185136991682e-02 -5.271065783397835443e-03 2.481915800713109001e-03
