9.810813808370726086e-03 1.505781074936958855e-03 1.375378869343800740e-03 -1.274677963515479743e-03
-1.791043916179306181e-02 -2.748925915873288387e-03 -2.510866075429966579e-03 2.327028375255002068e-03
