1.023653711883745418e-02 -2.400144201471079639e-02 -8.638493341274392986e-03 1.124621581136586897e-03 3.609285140596877293e-03
1.092899174970620411e-02 3.212782591945279216e-03 4.479401000150702410e-03 -2.875082032254256282e-03 -1.251319443820329532e-03
-9.943427617306689614e-03 8.961210790502780257e-03 -1.822687308662638986e-03 4.977753358444713706e-03 2.597252821161018937e-03
-3.708871723846721147e-02 -1.770108720163704116e-02 -1.062031503461481879e-03 -9.965768385684562261e-03 -1.278165580118630941e-02
