-8.880613054616603996e-02 -4.956679701576114372e-01 7.697110300781389025e-01 -5.407379552664604017e-01 -8.413263780346131870e-01
5.865778914869963501e-01 5.559759264270811574e-01 3.798181998843883633e-01 3.753895468158817694e-01 -3.340062201949167697e-01
4.945422227564117978e-01 3.422443650810346183e-01 6.654971797130435629e-01 3.196972414530285800e-02 -3.452560877719439425e-01
5.845534708722432971e-01 6.270647769421917594e-01 -1.167796230725131057e-01 6.177117105052578605e-01 -2.404597247094533152e-01
-5.443024769078894654e-01 -9.413317057729762016e-01 3.137104887566560807e-01 2.024682056278891418e-01 -2.785625292964870603e-01
5.094031333642912163e-01 5.641132759357498916e-01 -2.471706672691136308e-01 6.283990349117244412e-01 -6.086340294652226035e-02
5.792905693043980397e-01 5.814985274711581553e-01 8.546532674867279855e-02 5.108288753183687358e-01 -2.764393078505400503e-01
-7.826300191622743707e-01 -8.423050532137656976e-01 7.952457079602075485e-01 3.509472850092731910e-01 -5.857865959096739683e-01
3.963384619715760726e-01 5.278554323376688506e-01 -3.052745373800984652e-01 6.002634718383776935e-01 9.480717756379786199e-02
2.785578902608678575e-01 4.601127305064756090e-01 -3.080791978581773893e-01 5.165095766918774700e-01 2.871297313704114229e-01
7.093165442745519300e-02 9.460744260682920626e-01 -4.315725465719539855e-01 5.938826640490404429e-01 5.959665374507917557e-01
-7.165690258408090596e-01 4.325326082663436544e-01 -6.984756694562554991e-01 9.068353779747022614e-01 -3.881864477077929809e-01
1.774850457983119245e-01 8.958921611771832882e-01 -3.989746293953544409e-01 6.067730129209532031e-01 5.387637731534937746e-01
-2.979418854107118708e-01 -7.469601875977971428e-01 3.279044874278409516e-01 -1.372191543827705473e-01 2.859489093656079062e-01
-5.180550757868451761e-01 -6.137388264204397537e-01 4.633143841789921780e-01 1.844683026017460703e-01 3.011287933867157207e-01
1.507720795369835720e-01 8.908409480068367747e-01 -3.398415668860388372e-01 5.868620424163852878e-01 5.601853972553842986e-01
1.787896182838729642e-01 7.663334412278588470e-01 -6.763487899365789868e-01 6.726252729766859506e-01 4.421747508659774617e-01
-7.416636319296916469e-01 4.821184578791053443e-01 -7.900482331391682767e-01 8.852636341585090607e-01 -3.511000081359898495e-01
1.972173421155576367e-01 8.499615655613359522e-01 -4.088696082937433030e-01 6.398813564279057786e-01 5.413122568125430245e-01
-3.644243767810830814e-01 -7.501686705743244588e-01 3.267135401436765951e-01 -4.449934681646738888e-02 3.175217610206977348e-01
-1.890320096897386559e-01 6.146622251347899635e-01 -8.584896590838053676e-01 7.079345562396762714e-01 2.168783064136736716e-01
2.304098549021902365e-01 8.041417085997620839e-01 -6.705004668116107958e-01 7.929229144093729031e-01 5.386343411703403694e-01
-6.162568325709376627e-01 5.149797860672353789e-01 -8.633775671687518027e-01 8.143053442418233256e-01 -2.002066110039935065e-01
2.216071636496310671e-01 8.237158021814151576e-01 -5.660743546334550125e-01 6.795761004157734320e-01 4.760626603723717709e-01
2.074407913174999285e-01 8.434596240924671084e-01 -4.758810940070183904e-01 6.664594164524427766e-01 5.050602737386711283e-01
8.163904916200862560e-01 5.324619461552053679e-01 3.905536031190681712e-02 5.771873615074591957e-01 -1.960831526108335332e-01
8.016229663167249164e-01 -5.425914010759880224e-01 -3.677912519268811131e-02 -8.259544493304762369e-01 -4.468721545060938549e-01
2.989172763798287891e-01 5.036505948275902256e-01 -1.546838880985625941e-01 4.720573665450509271e-01 1.435127565720539788e-01
-6.467696656853925141e-01 -4.840899272651371099e-01 7.337672129770936857e-01 1.384934577904129993e-01 -5.083693814400858102e-01
-5.211626711595385153e-02 -9.635766770622293809e-01 2.020339349464573830e-01 -4.869488512910138400e-01 -2.091006661101513231e-01
5.603955458482308138e-01 6.997315249076198063e-01 8.361097224181646137e-02 4.567572808614385194e-01 -3.992039575991701561e-02
-2.576496812465962627e-01 -1.406708939564220717e-01 7.837676810099064584e-01 -2.314197247364810917e-01 -5.585640971752061645e-01
-8.146627400836123911e-01 -5.484485419188129818e-01 8.554898183889328989e-01 1.533582384036725754e-01 -5.083226223114967190e-01
2.025026876866451442e-01 3.648520337259784085e-01 7.768929500994908866e-01 -1.018859853409435079e-01 -3.894650795467922144e-01
-3.196598637857173131e-02 1.959626415429355228e-01 8.449523597803906272e-01 -2.419337468466604690e-01 -5.497657696069231381e-01
-4.759537279579895142e-01 -9.503325880002539972e-01 2.842122462505027869e-01 -5.308813217302921217e-03 4.539155208522993590e-03
5.499220037510994530e-01 6.773739386408617058e-01 -1.616994657212869058e-01 6.757417528576439292e-01 -1.749525661247308683e-02
-6.705080995886474327e-01 -7.812244211952603656e-01 4.176886784553547338e-01 3.737162726772775834e-01 -2.324754480085304831e-01
-6.708366432048407102e-01 -8.998847542433561220e-01 2.743294112067165003e-01 9.377799964453792381e-02 -1.832700568814060738e-01
-9.108086210074017863e-02 -9.617069389810257718e-01 2.165760899235614767e-01 -5.403570845501002307e-01 -2.116036628656219332e-01
-1.407381642393936705e-01 4.050380436054712430e-02 7.756848743792645884e-01 -2.436949470084677216e-01 -5.047112431366773677e-01
6.296680965301046928e-01 5.068724467356419128e-01 -4.519441824651093675e-02 5.823695157635768727e-01 -1.848717518195057696e-01
5.227623728706005668e-01 -7.468102474433988558e-01 3.706172783468653087e-02 -6.798454839120395832e-01 -2.455832725964350871e-01
-1.662756527483213453e-01 -4.448280839830491828e-01 8.011950664080838003e-01 4.941664806638327301e-01 2.210117425640434341e-01
4.559896540127897913e-01 4.615112701973065334e-01 -4.419270423410746051e-01 5.581433767213014319e-01 -5.544179289088346785e-02
4.827116716989507950e-01 2.909034177694749257e-01 5.621359474147207269e-01 2.258793495667247297e-01 2.404697339916428422e-02
8.126906007204879323e-01 -7.966074753737295566e-01 7.247465990575983064e-01 -1.571822992766431781e-01 -1.341058945032831407e-01
