PCS 	 groups 	 silhouette 	 dunn 	 davis 	 vrc 
2 	 2 	 0.477152041842 	 2.62865697096 	 0.705990583345 	 2291.18457637
2 	 3 	 0.541004310773 	 1.90265415649 	 0.756551593137 	 6260.04325158
2 	 4 	 0.467868400956 	 1.22295937505 	 0.96839779508 	 7723.93409305
2 	 5 	 0.410283885612 	 1.10518961654 	 1.20536154814 	 10324.2099375
2 	 6 	 0.367411876887 	 1.42229999908 	 1.09563300281 	 10428.7206398
2 	 7 	 0.369404784384 	 1.08298610852 	 1.16528566252 	 12061.6561996
2 	 8 	 0.387459161211 	 1.08041508642 	 1.03861082445 	 14515.921886
3 	 2 	 0.397518416826 	 1.43685595048 	 1.28889459435 	 1617.35713682
3 	 3 	 0.434074846553 	 1.24808261547 	 1.40016336547 	 3280.51079107
3 	 4 	 0.411075479039 	 1.22461449948 	 1.19631134604 	 4198.18019958
3 	 5 	 0.386551173242 	 1.13776053708 	 1.18073232754 	 5031.19530097
3 	 6 	 0.388548369926 	 1.23456924032 	 1.12078501763 	 5309.79142239
3 	 7 	 0.337440799954 	 1.13038682338 	 1.40074955262 	 6212.68645512
3 	 8 	 0.321012748938 	 1.07185797421 	 1.4063330744 	 6315.6210741
4 	 2 	 0.361393979752 	 1.30895630473 	 1.40272461226 	 1397.23587319
4 	 3 	 0.381938111453 	 1.13172503385 	 1.54160359506 	 2630.5950143
4 	 4 	 0.357093972095 	 1.08452664978 	 1.41752359237 	 3164.6107969
4 	 5 	 0.347267055636 	 1.04502179002 	 1.380951022 	 3317.47704937
4 	 6 	 0.330852641096 	 0.955471962387 	 1.39297738293 	 3713.69101988
4 	 7 	 0.297290238131 	 0.96835579965 	 1.61211040022 	 4408.38952314
4 	 8 	 0.279482853615 	 0.911412434868 	 1.63844229132 	 4452.13792249


*** Final results ****

Silhouette 	0.541004310773 	 2PC_3g
Dunn 	2.62865697096 	 2PC_2g
Davis  	0.705990583345 	 2PC_2g
vrc 	1397.23587319 	 4PC_2g
