-9.469284320888811390e-02 2.871312293000767568e-02 8.484934909900191183e-03 -1.176405257470435929e-02 -4.128354997815911198e-02 -2.388803053440212779e-02 -3.745804971130608368e-02 2.450916441846653915e-02 -2.034579294930530247e-02 -6.268010034052979261e-03 -3.109274224032973141e-02 -9.226502098764934739e-03 -1.745212402900698026e-02 2.613725030574382685e-02 8.567285639959121291e-03 8.488559199378554153e-04 -1.871181939731906413e-02 1.577651441953591832e-02 1.920228857876227690e-03 -5.292319725268967469e-03 7.505367193220079461e-03 1.337120932570258491e-02 6.392045173661211992e-03
-6.183755809598118214e-02 8.073928199015763252e-02 -2.942049587041235120e-02 4.011724540072292983e-02 -1.296968686671768484e-02 1.006562421129948703e-02 -4.152860205228196128e-02 1.709958424588005343e-02 4.949381920805204227e-02 -2.605627740747547272e-02 -2.626459021761208545e-02 -1.670204911970867706e-02 4.421815354972934674e-03 1.269530898016030251e-02 9.391291898852594314e-03 2.974322515412602605e-02 4.009625362497604151e-02 7.630762256370992279e-03 9.308774296020942696e-03 2.438240433372885346e-02 -1.023467967559433395e-02 1.387979367597294567e-02 2.761636602475870533e-02
-9.884667939654109836e-02 2.254993821515968375e-02 4.364014010258181718e-03 -1.254717788248415136e-02 -3.956886754910571291e-02 -1.489061070311731988e-02 -3.190771318354079789e-02 1.904254114597387845e-02 -1.962850496659943739e-02 -1.266717802912577240e-02 -1.798127454624154006e-02 -3.580175664342455724e-03 -1.506315351148197063e-02 2.208428300370097672e-02 2.554691735926106506e-03 7.103837381739345862e-03 -1.395243951109509384e-02 1.184098424459080479e-02 1.912441273367379970e-04 -1.034677952026843983e-02 6.641571118476363028e-03 8.221355787533338524e-03 2.744921128134178174e-03
8.537709447358596271e-02 3.135139502592095700e-02 2.098820683725445904e-02 -1.394188661780006513e-02 -3.275043640163109726e-02 -1.561700833362615441e-02 1.235845969611924257e-02 2.025217464313705876e-02 1.128262204217642464e-02 9.325580893453991327e-03 -4.576171507896366862e-03 -2.187095030858407507e-02 4.402960557926711808e-03 8.992153850044164523e-04 -9.698866344987558050e-03 3.082915807136219280e-03 5.402294810860236787e-03 -8.557627140140359762e-04 -1.690258705315107746e-02 5.967289818635279977e-03 -2.357101244197305073e-03 -6.150339354944436149e-03 1.064079779430543264e-02
5.925018088726783511e-02 2.364778588503537587e-02 -1.950863805576407567e-02 -9.356644868024021049e-04 -3.624672211143255274e-02 -2.179012028054549965e-02 3.083374270032268258e-02 9.632715608115741818e-03 8.232212615422573182e-03 1.955667973950368614e-03 4.386770028870314031e-03 -1.817670916529405198e-02 1.104806819474373836e-03 -2.377892011473313125e-03 5.852816693525401438e-03 -5.842943791586206054e-03 3.020399591204993300e-05 1.584820917968750948e-03 -1.501111668130585171e-02 -2.519865931751436462e-03 -7.323429737248930531e-03 -5.211285085762763607e-03 4.963512466478252512e-03
-9.953228419344169187e-02 1.565139703243091304e-02 4.700725558998846559e-03 -1.250496645301274468e-02 -3.892634222380635112e-02 -2.007841161479760259e-02 -3.421696739150031918e-02 2.128154086308541026e-02 -1.457993429913313765e-02 -1.141624723391053420e-02 -1.756400012999563554e-02 -2.528804803398881657e-03 -1.501791734784789674e-02 2.322004033778357970e-02 3.114539669705588230e-03 7.580060306753918717e-03 -1.563895100343338368e-02 8.380092196722702808e-03 1.205949396499701775e-03 -8.533384549020717538e-03 5.281574192545539226e-03 5.955933487687183232e-03 1.646088952872497247e-04
-8.957296514358466244e-02 5.179489066998954616e-02 -8.548423874277235116e-03 1.435070735297696437e-02 -3.875710289551987514e-02 5.333126385141764500e-03 -3.762081390535806924e-02 1.594903588742901251e-02 -2.633179725793183615e-02 -1.105354946550162268e-03 -2.758575853193011122e-03 2.742488908532141620e-04 2.885174768712508477e-03 1.506846143891511260e-02 4.980710541696966968e-03 -2.458252223934786259e-03 2.098716021593570284e-03 8.615714514008903160e-03 1.158728112523723340e-03 -2.852203415853507649e-03 9.232377712119222909e-03 3.061827126644255017e-03 2.532336916166589257e-03
-6.338916309738491794e-02 8.013414163174334415e-02 -3.488695452240701822e-02 4.719921446708963408e-02 -2.144777723719553178e-02 7.841333803020256871e-03 -4.394890760951001424e-02 3.371141059094086290e-02 4.644739681254418662e-02 -5.782615525115017072e-03 -2.315640379773315632e-02 -1.430900260394978724e-02 1.393139014383450516e-02 2.053789070487351334e-02 1.463499846247991003e-02 3.215213726178726972e-02 3.606667141238460716e-02 -6.740778180118892245e-03 1.753654753027129518e-02 1.021336152466767455e-02 -5.311948236032958300e-03 1.425141883778381115e-02 2.467208914532580816e-02
-9.755591008129350927e-02 2.835228916110350134e-02 1.689168207186709418e-03 -6.870434193934928796e-03 -4.000020821473486421e-02 -1.133037476159380608e-02 -3.594375684674509103e-02 1.766369024327425763e-02 -1.972406764830173659e-02 -1.135127785364334341e-02 -1.082688307793414767e-02 -2.891413226681815475e-03 -1.602282447639754789e-02 2.234514841298843035e-02 5.782394333624996715e-04 3.633374745433890374e-03 -1.430627415029296634e-02 1.262127785654377880e-02 1.345469893799839875e-03 -1.007203364205835894e-02 4.228935946921177393e-03 8.014747998485853911e-03 5.109776139813962392e-03
7.520613206066176226e-02 3.701474552390193046e-02 7.274769648499546972e-03 -1.203880792730018315e-02 -3.517113309120274700e-02 -1.950017987219894097e-02 1.942119458205069510e-02 1.697178867775380601e-02 1.243326059992797515e-02 6.344979034369767172e-03 -3.950485370597073970e-03 -2.177857879628835452e-02 4.790169461519579001e-03 -1.770381345248648751e-04 -4.963890206413663388e-03 1.424896534411649197e-03 4.378734271706855377e-03 2.916794027002286589e-03 -1.600891415441338048e-02 5.244270130295887455e-03 -4.425984272098395025e-03 -5.968289883721010318e-03 9.708571523159249470e-03
-6.924071130196213231e-02 7.270581128307038177e-02 -3.043639985023023978e-02 4.056946832569855582e-02 -3.139443816366498802e-02 4.486177857943036106e-03 -4.680778842762129549e-02 3.310145550818199833e-02 7.163854236726246993e-03 1.851193207517018782e-02 -1.392884612134687389e-03 -4.867942985048712840e-03 2.684470410615250394e-02 1.936734868450619776e-02 1.492374092858616587e-02 1.033452904910131531e-02 2.065841341566627964e-02 -1.595146424092619072e-02 9.306206925874523778e-03 1.933445061912062932e-03 3.481490317082594835e-03 3.978503905493938064e-03 8.468735434125136685e-03
-9.479917382897426470e-02 4.314625197856594013e-02 -1.052427694631375560e-02 8.290230073500588423e-03 -4.439035499902094922e-02 5.326645094277504718e-03 -4.407495443344610492e-02 2.105585028960444555e-02 -3.084305041879873213e-02 -5.313453183590989733e-03 7.085530210609331664e-03 -6.747402187340411847e-03 3.921368408225789706e-03 1.531117825842374068e-02 -2.055672304968195370e-03 -2.519772724835650686e-03 -1.579161618533688827e-03 1.084119694312540849e-02 4.783540465867527035e-03 -7.375120243370731320e-03 6.590808651436219287e-03 2.436518260192952563e-04 4.411616698516285760e-03
-6.505238921057227008e-02 7.875574567374564461e-02 -3.666806466706523659e-02 4.552836403768004830e-02 -2.041196217966166973e-02 4.522975010310273727e-03 -4.477316982001699336e-02 3.870378103417489862e-02 3.044501865174783356e-02 1.158097081069989903e-02 -1.265517169175922260e-02 -1.412900101520055476e-02 1.959959207113468049e-02 2.025238148540887961e-02 1.410003391307375516e-02 2.436466665921101227e-02 2.843048320436084714e-02 -1.565897845230332028e-02 1.718255330251363538e-02 4.677621244659782747e-03 -1.884778980433775980e-03 1.145161129838759284e-02 1.901205133901832586e-02
-9.153344591536360930e-02 4.025866428553543513e-02 -3.656539065539861182e-03 2.562930541631966430e-03 -3.515863936242395044e-02 1.068620382587624719e-03 -3.609333601374547368e-02 1.439979783951139854e-02 -2.462606359926805891e-02 -5.795489390742323936e-03 -7.216098603587288440e-03 -3.287089541283079973e-03 -7.004433868955324376e-03 1.686023174050786666e-02 1.768874479430866675e-03 2.464449758505218337e-03 -6.786458381215548265e-03 1.066171876319286713e-02 3.132695047422427107e-03 -1.062223570461575187e-02 7.656558249111915931e-03 4.412234067131625900e-03 6.390776628022921783e-03
-9.477204743726398706e-02 3.424652790511012457e-02 -1.601042707689373035e-03 -3.969251185478138953e-03 -3.927568332951418550e-02 -6.878069196734653418e-03 -3.704125092154339494e-02 1.677215584273680088e-02 -2.313342762259320423e-02 -9.733666880554360523e-03 -7.238027809197329979e-03 -2.241134844809253464e-03 -1.360217575251070413e-02 2.138935986050865060e-02 2.063237940384221331e-03 2.309486493479494165e-03 -1.024296440154613339e-02 1.476728931878910391e-02 1.864828761040964854e-03 -9.058351866648630540e-03 5.962442916819733936e-03 6.648940260164056849e-03 6.063258606627697049e-03
-8.856806192886432227e-02 -1.767329136506459730e-02 -7.375993364831612796e-03 -4.965699669693741936e-02 -9.929745793508455362e-03 1.113915069082285422e-02 4.348369542295304568e-05 -3.751263051818567573e-03 1.626221239192210052e-02 5.708858861284214770e-03 -5.471633246344521223e-03 -1.314742216684541831e-02 -2.421166265804509249e-02 1.948950547206285567e-03 -3.008457514362881686e-03 8.771495048922776233e-03 3.939179624039080077e-03 3.848503020827223706e-03 -1.122370284019980850e-03 2.067222520896056393e-03 -3.562659254628244843e-03 3.597831388834513752e-03 -3.995679710769932738e-03
2.849783905771824388e-02 3.336710463882518879e-02 8.145744900315504688e-02 5.075669830797173779e-03 6.193328278903275502e-02 1.798024081993939913e-02 1.379304564181113753e-02 -2.137622303122475864e-02 1.216411266855104562e-02 2.049299333259325603e-02 2.457026601001865984e-02 3.868629140404385158e-02 -1.481756319107180309e-02 6.395131670379367549e-03 4.505801235818072958e-02 -5.583635603952356863e-03 -1.247794183062948467e-02 1.120863013853209446e-02 1.325953605568732860e-02 -2.743589624146735781e-02 -8.328915223550404853e-03 1.315110094255783624e-02 -3.280324058462702388e-03
-7.061237499491813951e-02 5.812544361769025544e-04 1.903354203831810105e-04 5.380030730515312359e-03 -6.242535746472544812e-03 -9.553929889079607746e-03 -9.518207127733716716e-03 -9.384594462798890799e-03 -9.193856386307432474e-03 -1.617855882596897291e-02 1.564945923379805828e-02 -5.536844150818373382e-03 4.379091571835998578e-03 8.022440374332577562e-03 -5.013865575844509391e-03 -4.060580820064075940e-03 -2.943791249369561748e-04 4.410961183219809360e-04 -6.739821462091397271e-03 8.338421325072387785e-03 -6.476444067367461256e-04 -1.244746589740677520e-02 9.959293813297737455e-03
1.014858271215900581e-01 1.072363177921783692e-02 -6.106054190284613409e-02 -6.499000161011774662e-03 -1.022657654016126232e-02 -1.170246932862893142e-02 1.520758512241935376e-03 9.014678945260970119e-03 -1.492186580147371322e-02 1.434861711026570383e-02 2.070428826251590262e-02 1.625801391124195167e-02 1.253898945345041822e-02 9.053709775177179453e-03 1.865443772848992263e-04 1.637936206030554155e-03 4.620003483760679215e-03 -6.898066122320283683e-03 9.326332592860128723e-03 -1.913153844969123565e-02 8.596481018444013245e-03 -6.855810269579296762e-03 -1.625719422076934680e-03
1.546419572497326755e-01 5.374221855480219162e-02 6.878198453542305746e-02 -3.416044420528099174e-02 -7.771799212756756899e-03 -1.449516115099238299e-02 -2.247796017906556615e-02 -1.712345261486804097e-03 -1.838835057230737285e-02 7.471626213307998310e-03 2.739221983663511772e-03 -1.430927737196014717e-02 6.887246226315976022e-03 5.666579306763052607e-04 -2.336414772310696497e-02 1.628204995343880343e-02 1.102194179027213457e-02 -1.931313131187081117e-02 1.183233852722676178e-02 1.386576239585125478e-02 1.351129225162559823e-02 -1.201275058606076068e-03 6.943633757347241614e-03
-8.490418118906016554e-02 -3.694248502495659642e-02 2.913654311666329794e-03 -4.442127371380258372e-02 -8.551585635304542049e-03 -9.979240645453696032e-03 6.212488704268167607e-03 7.508474577156582300e-03 -1.855617923701061763e-03 -2.338956879588954818e-02 1.737215392807523601e-02 8.287956294272464872e-03 -7.907451361834846176e-03 7.436061656918652174e-03 -2.934543065894902993e-04 1.422111004766356095e-02 1.010928442595654701e-03 1.092586627883015450e-02 6.128420353475884884e-05 6.634198523200211459e-03 -6.370151000226777910e-03 1.038576443258857999e-02 3.022970051245293856e-03
1.087121978448630233e-01 -5.430352007421385130e-02 -3.484585564191105406e-02 3.932318240205625107e-03 2.796328860206831121e-02 1.477262237245394703e-02 -5.666735544513263473e-03 2.536792697385763934e-02 -1.278749075766854627e-02 -1.209210659284479933e-02 1.546805656853810114e-02 -8.027390837840040535e-04 2.140211822775900732e-03 8.972709757286449414e-04 -1.883064857227069976e-03 1.065339729099608161e-03 3.444769609239299504e-03 -1.263078371664983282e-02 -8.156863856681144517e-04 2.710758052622203648e-03 1.172681318446491469e-02 5.154781593900875300e-03 4.399192299518601447e-03
1.077804981869769502e-01 1.457057799492575238e-02 -5.901745570771251004e-02 -1.311841888003753565e-02 -1.088390486617028113e-02 -2.018845569160837225e-02 6.268770870297713134e-03 1.251690090503606960e-02 -1.451547934813366900e-02 1.134684964891910855e-02 2.339257108958314041e-02 1.963705190649564850e-02 5.386762714914718371e-03 1.030744084158763396e-02 -1.043073404289693458e-04 2.384419603624890558e-03 2.633476204921816541e-04 2.469021261319463744e-04 1.679053692043642673e-02 -1.351836632049898887e-02 3.458094045467428098e-03 -2.449720672649426893e-03 -4.444726733287737361e-03
2.158919323994287071e-02 -9.057349990038059129e-02 -4.803999427423223320e-03 -3.162000695419452806e-02 4.158540442067956699e-02 -4.968181334659881737e-03 -4.759854779533671115e-03 -9.734416763439619757e-03 5.412535008787110148e-04 -6.559204633256842699e-03 1.477352111527367035e-02 -1.968181468581253063e-02 1.978492188348288106e-02 1.418101132583029882e-02 1.017276198468859000e-02 -6.236129403674973634e-03 -1.650285566460600898e-03 -4.538638421319173347e-03 -8.054657489093210165e-03 -3.053859943223891267e-03 1.616942255992886296e-02 1.220378620847823586e-02 -3.878303998943820937e-03
6.828812117670850224e-02 -7.750855974853991526e-02 -2.043066542951810574e-02 -1.419482713951717573e-02 3.964802850966437503e-02 1.582683488097138061e-02 -4.916759754487914566e-03 1.946288388247171749e-02 -1.396408381923505693e-02 -1.565177675480263972e-02 6.455831969604089275e-03 -1.200276117501135331e-02 6.397082640041761026e-03 8.592641738739116575e-03 8.126467883374192003e-04 1.328900689931526019e-03 -4.895312029644501234e-04 -9.953846348680812223e-03 -6.899203092340598295e-03 2.248555436575049721e-03 1.473502608493869673e-03 7.798081983073932265e-03 -2.208350535640056598e-03
1.251070192371337431e-01 5.169937731081893778e-02 1.206647568728055030e-02 -3.231238850812775260e-02 -4.148292048655491393e-02 -9.095324979722088296e-03 -1.130586559959914639e-02 -2.911221033135001114e-03 -6.564510412172782847e-03 5.238723203661059188e-03 -1.857566955897542059e-03 -8.427814207794055018e-03 1.795621821097010198e-02 1.102372585457242916e-03 -1.041182339261010475e-02 1.469437015414328147e-02 2.627962470610450962e-03 -9.273944996277592653e-03 1.187635117117737810e-02 -7.600862578663389671e-03 -1.114146676459484321e-02 -9.224414023006135416e-03 6.165629974532590638e-03
-8.335133385480612833e-02 -4.849322028034436412e-03 -7.255779743285610105e-04 -3.046261185025658791e-02 -6.078240589633251457e-03 1.083161552958057661e-02 -1.388273209567074395e-03 -2.064195997050979111e-03 -7.877427210330138069e-03 -2.390469703698016452e-02 1.728637015308697941e-02 -3.019377747878235858e-04 -4.726930021300216646e-03 2.878826318019571309e-03 -7.297989407827772806e-03 -8.804589588475076646e-04 -5.776700783539980575e-04 1.290217234802359773e-02 1.982142776316223216e-03 5.869008185403713426e-03 -1.648699883159627242e-03 -2.741782847006505198e-03 1.041198382929853401e-02
9.246753794714772379e-02 4.207181575183589761e-02 -4.526150217770506801e-02 -2.069308044660924870e-02 -2.644630629427666829e-02 -2.059124703731790226e-02 1.322214057245111457e-02 -1.815245225246982230e-02 -3.180065930886254080e-03 -1.545693413260355083e-03 9.678272234706224858e-03 -3.548814341704542227e-03 5.332390221288119993e-03 4.923114357829791107e-03 6.701958189280803752e-03 6.055585565234024130e-04 -3.461236280712468808e-03 -4.015631907395050999e-03 -9.724516095258510604e-04 -2.059276159937742726e-02 -7.605683289557222185e-03 -2.183241043754034945e-04 -2.702955707873478091e-03
1.178619756882547942e-01 5.294912291329578746e-02 -1.685990793101205601e-02 -1.949884707883187129e-02 -3.074770520509204075e-02 -2.017459847098132530e-02 -3.126407918750000441e-03 -1.455903761335450991e-02 -2.509584668642294235e-04 1.182232071444636306e-03 6.610650993437565967e-04 -1.134155799692773692e-02 9.095307974616800850e-03 1.665930722334210343e-02 -7.340560269518679390e-03 6.935683270767882720e-03 5.498769193784484692e-03 -3.115222297660877240e-03 1.554521959589105556e-03 -1.013324062400537857e-02 -1.416870841737132188e-02 -5.185165488723308611e-03 -6.874968981651533896e-03
1.482659989913743814e-01 5.133484943005398038e-02 6.308960977888954103e-02 -3.673007607574153149e-02 -4.866223061967116584e-03 -7.289993558566011840e-03 -2.670094240951664116e-02 8.072653195619778135e-03 -1.843932780069274316e-02 1.044962798916186653e-02 -1.161803723059255363e-03 -1.498358859758756531e-02 -4.151375101070084385e-04 7.929174146889355485e-03 -1.771430635078772436e-02 1.276796077218842786e-02 7.994823056607000197e-03 -1.135346720983539982e-02 1.485021594514770310e-02 2.269935079026587192e-03 4.737007968818806106e-03 -6.274015960765616344e-03 5.186724854465504624e-03
8.759786647501761891e-02 -5.657940860694574137e-02 -2.735815993834952997e-02 -1.231746011513041965e-03 3.939720351522676273e-02 1.680467855544656372e-02 -2.401104310794259511e-03 2.382001247525851809e-02 -1.185626955949241682e-02 -1.780037533309259540e-02 2.562284535999686218e-03 -3.957407682821954820e-03 -1.689191480614491390e-03 7.685847193030303538e-03 2.111654804180375069e-05 2.668068417766908743e-03 -4.318195782121391456e-03 -1.963820718516328875e-02 -1.010145758232332096e-02 2.183572525075682964e-03 4.459148187836991205e-03 6.472431942109340905e-03 -2.715179735826648818e-04
-7.730713017020779398e-02 -2.462521900716764262e-03 -7.826918361668227034e-03 -3.465697477827259232e-02 4.542618698432407398e-03 1.652385005269736695e-02 2.615189013427186415e-04 -5.696776810877421382e-03 8.287237428979386117e-03 -1.039278844311034705e-02 1.110762743273190079e-02 -7.412508196209471358e-03 -1.309583659908451943e-02 5.238637045645430559e-04 -6.036715607962901166e-03 8.480597054262420387e-03 2.384285046647671984e-04 7.120959533768898495e-03 5.045523564671764750e-03 -1.141080031314692204e-03 -4.061960772177173641e-03 4.544689126838100113e-03 -2.798156793692926914e-04
6.377768979902490032e-02 5.131373149141802564e-02 9.264291317628320366e-02 -1.403033303334426558e-02 4.986912430861836082e-02 1.323773125611566077e-02 -1.147141005687053912e-02 -3.979842438423789389e-03 -5.306003586156466355e-03 8.979431608876925833e-03 1.751131142697704215e-02 2.023473589603914241e-02 -7.278669949740042017e-04 -4.294709633823009555e-03 9.342892256992961844e-03 -6.195233263937138931e-04 -3.180054521678707478e-03 3.629970648998405523e-03 1.492912608807255362e-02 -1.583464093320230762e-02 -4.325088588855930533e-03 -2.763565100373315073e-03 -1.814178714197161105e-02
6.077098388637650062e-02 -2.184042146697333722e-02 -5.053834051897078405e-02 5.912078635770291746e-02 -3.351876823352276796e-02 2.176132892180787648e-02 1.229446707524855381e-02 -1.701565660588010356e-02 3.465564300106969975e-02 -9.702750501645400136e-03 5.004499176337997950e-03 -5.723115112672569164e-03 -8.149858809957128553e-03 -1.134946656043491105e-02 -6.789653991417513718e-03 2.447341952858027303e-02 -1.513052530582570561e-02 1.200868546577368683e-02 1.650753179262404863e-02 -3.170634278675873476e-03 -1.072142676499094694e-03 2.477663235253670798e-02 -1.569719538086581864e-02
-6.612519065184579992e-02 3.094178254357433239e-02 -1.010899543530871525e-02 1.239311669223554062e-02 5.705085393711607084e-03 2.802617133023925511e-02 5.720487763066201166e-03 -1.647906483103231748e-02 -1.420664743068166848e-02 -3.316231235372636959e-03 8.317590355382773262e-03 -6.144625775795842845e-04 6.406535955838816611e-03 -4.074558573909065930e-03 -7.653989593992448909e-03 1.854806861263915948e-03 -6.593491825302338124e-04 1.480786416258327931e-03 -1.833514753296971306e-03 4.930121898777396240e-03 1.015854037066341725e-02 -7.652143943519662712e-03 5.438033159805347877e-03
-4.193489335017360625e-02 -5.500184908457638605e-02 9.037187273464773740e-03 -1.570970167361338335e-02 -1.409108925131578698e-02 1.129039907408712316e-02 -1.558493469338056688e-03 -2.185506039589955526e-02 1.954393225148813237e-02 1.654031385917009017e-02 1.715888837213820628e-02 -8.201251238059410406e-03 -1.946948650958512999e-03 5.845220943550621245e-03 2.358339665166485355e-03 1.800653081174776468e-03 6.371776529094769735e-03 -2.376189730271642108e-03 1.687162603242950030e-03 2.006736275536764045e-04 6.112338046198089771e-03 -4.705054678885385588e-03 3.814153391852101796e-03
8.890842231326240297e-02 -2.502251878713736971e-02 2.383016275975644374e-02 1.664819967263032538e-02 -1.457922057669018383e-02 4.414992152520738622e-02 -3.929903014676868617e-02 -4.760834491602754237e-02 2.447431735835303018e-02 -5.067568194721533761e-03 1.341363370313783041e-03 6.614218410966979898e-03 -3.058056296591901615e-03 3.887794262999586491e-03 1.289908364113646899e-02 2.209110420872161147e-03 -1.235293582384564687e-02 7.875471602080023198e-03 -1.208676735392875175e-03 1.460843540140611789e-03 1.180644443705225477e-02 4.940417008129372074e-03 5.806249144896690438e-03
-6.420244508046488163e-02 3.569662955119089209e-02 -9.825408644214580003e-03 1.584590701766565302e-02 5.825207506395568488e-03 1.704044931633438842e-02 -1.615608553567462200e-03 -1.174137811692187866e-02 -4.713420205366935546e-03 2.980360878447417712e-03 1.700508559729346086e-02 -1.964671161631647168e-03 1.088617454854481567e-02 -2.556645593930065470e-03 -1.437070488746741139e-03 6.953769755585147670e-04 4.484358056296184648e-03 -1.109313518826435599e-03 1.705171141318074114e-03 1.032797413420292153e-02 -1.183235394037524110e-03 -3.505183259621251404e-03 5.241272078364276818e-03
