PCS 	 groups 	 silhouette 	 dunn 	 davis 	 vrc 
2 	 2 	 0.481475160899 	 1.323778111 	 1.08796296707 	 2230.46284459
2 	 3 	 0.468118077138 	 1.08147899336 	 1.24902713855 	 3873.05180447
2 	 4 	 0.464673939607 	 0.860023570577 	 1.29564567628 	 6495.48304566
2 	 5 	 0.427807637322 	 1.37676062386 	 1.06752515862 	 7804.17748842
2 	 6 	 0.380807321203 	 0.861708949314 	 1.53909122067 	 8590.73407141
2 	 7 	 0.355730294303 	 0.972246522339 	 1.38845558692 	 9427.83422465
2 	 8 	 0.376269831152 	 1.0081651121 	 1.16763771854 	 10356.0324744
3 	 2 	 0.409309327563 	 1.1075216439 	 1.47098639747 	 1615.22443713
3 	 3 	 0.391251352234 	 0.963047901827 	 1.63325789577 	 2580.58870812
3 	 4 	 0.404446317624 	 1.52897505571 	 1.18134527276 	 3121.42208556
3 	 5 	 0.385547478729 	 1.08240472074 	 1.19931322615 	 4370.22439826
3 	 6 	 0.309250416323 	 0.628646725547 	 1.76149469331 	 4747.7248215
3 	 7 	 0.312652103181 	 0.814836908864 	 1.74420634414 	 5297.29883582
3 	 8 	 0.302562554034 	 0.783094254113 	 1.76312530675 	 5610.21331863
4 	 2 	 0.374764323221 	 1.06594063026 	 1.52705207683 	 1392.59707794
4 	 3 	 0.354179451919 	 0.92056144865 	 1.74259650956 	 2077.03230685
4 	 4 	 0.366415213799 	 1.38200401397 	 1.29167338522 	 2450.78127453
4 	 5 	 0.351893474033 	 0.966055460722 	 1.50609533879 	 3218.98878386
4 	 6 	 0.33695407865 	 0.678688718271 	 1.98775671487 	 3429.33753471
4 	 7 	 0.283934880394 	 0.62315190563 	 1.95174860692 	 4082.93865894
4 	 8 	 0.284108434139 	 0.624128003136 	 1.81789739138 	 4290.45748253


*** Final results ****

Silhouette 	0.481475160899 	 2PC_2g
Dunn 	1.52897505571 	 3PC_4g
Davis  	1.06752515862 	 2PC_5g
vrc 	1392.59707794 	 4PC_2g
