PCS 	 groups 	 silhouette 	 dunn 	 davis 	 vrc 
2 	 2 	 0.370480179601 	 1.27646425444 	 1.40167633837 	 1913.33350877
2 	 3 	 0.409428454677 	 1.32134038364 	 1.12830675346 	 3769.38015099
2 	 4 	 0.345997535343 	 0.756818769129 	 1.80394159071 	 3744.57787511
2 	 5 	 0.298720469231 	 0.68742404972 	 1.79754449681 	 3772.66263649
2 	 6 	 0.32181595325 	 0.68742404972 	 1.47851829075 	 5112.87070531
2 	 7 	 0.30486544371 	 0.687062155329 	 1.53053874537 	 5014.72819797
2 	 8 	 0.305630445601 	 0.877449396629 	 1.61306599075 	 6320.13978955
3 	 2 	 0.262087883793 	 1.05908442961 	 1.84888230957 	 1080.81641026
3 	 3 	 0.306910758694 	 0.912247505307 	 1.54905688552 	 2110.12951963
3 	 4 	 0.289268081179 	 0.706838419126 	 1.61856540639 	 2262.45188179
3 	 5 	 0.259300493926 	 0.647625460843 	 1.93440224562 	 2277.66015509
3 	 6 	 0.25291577235 	 0.647625460843 	 1.71954738211 	 2404.200074
3 	 7 	 0.264969104745 	 0.757604447752 	 1.66568412275 	 3425.51912514
3 	 8 	 0.22290099741 	 0.523819319288 	 1.84331921985 	 3508.32830711
4 	 2 	 0.257819930582 	 0.859647066187 	 2.01537550552 	 849.078946427
4 	 3 	 0.277165200794 	 0.965595110093 	 1.7193751211 	 1286.1558738
4 	 4 	 0.288271837033 	 0.91403850645 	 1.65173735877 	 2363.63359972
4 	 5 	 0.283805247493 	 1.03286334315 	 1.53460848514 	 2818.14494127
4 	 6 	 0.210679205549 	 0.517362021426 	 2.03359151165 	 2677.18225857
4 	 7 	 0.207849467681 	 0.619182202849 	 1.8338652973 	 2710.48040736
4 	 8 	 0.194964093521 	 0.619182202849 	 2.03053906161 	 2817.65347636


*** Final results ****

Silhouette 	0.409428454677 	 2PC_3g
Dunn 	1.32134038364 	 2PC_3g
Davis  	1.12830675346 	 2PC_3g
vrc 	849.078946427 	 4PC_2g
