-6.946829717450928587e-01 -5.051651522288279628e-01 -4.827275787047431432e-01 5.216512140930812391e-01 5.832603287678753690e-01 -4.557042266898374550e-01 -6.514249976643998741e-02
-6.270596590841145401e-01 2.224519783328327005e-02 -2.320138875256578526e-01 4.883484239947507022e-01 7.014275982832849365e-01 -7.216417650222005653e-01 -2.397553628367969092e-01
-5.670768652939393029e-01 3.762464216009358542e-01 -3.550760272882032553e-01 4.806058813729868762e-01 7.714936524391058370e-02 -6.005368133098977212e-01 -6.135950638597825746e-01
-5.127856591437389699e-01 -6.528971048263640942e-01 -2.275415694077990714e-01 2.361539320239314232e-01 7.138965988460541645e-01 -7.196720543241066359e-01 -2.872030307102321212e-01
3.785466270911369557e-01 -5.913748644364018592e-01 2.082108611214993354e-01 -6.764767009226924088e-02 2.157610306616111195e-01 -7.322070122552357674e-01 -1.534570833571625714e-01
1.688216737914668419e-01 -5.096890477449950163e-02 -6.906847824108356404e-01 5.291904903974873342e-01 6.604337138211997527e-01 1.708477988455936458e-02 -2.011364667253914273e-01
-7.027447436069224063e-01 -5.255128966972434368e-01 1.827484201668757025e-01 -2.288250884544374975e-01 3.444507417913375003e-01 -3.819229038191774284e-01 8.003906504049085324e-04
