5.966799525073760435e-01 -8.078878086740926001e-02 -5.155829595261436360e-01 4.796454383115168474e-01 -5.694710337972144210e-01 -3.218830040770881418e-02 -2.039615374076511056e-01 6.578592805200816906e-01
-7.524525026563324559e-01 -5.381160514800473749e-01 -4.918414540010627167e-01 5.523223197587592281e-01 3.803060575583570024e-01 3.456350431733243855e-01 3.653096060500803377e-01 -8.289601805747621732e-01
-4.884221004076383377e-01 -6.849809261257102655e-01 -6.801332122436154481e-01 6.700340656699695918e-01 -3.089992721025107691e-01 9.601730375535211248e-02 -1.519976840611825253e-02 -6.384197427804829683e-01
-7.500971837904719663e-01 -3.820855077352733886e-01 1.124869178302115857e-01 4.379689175627194953e-01 5.521752491574568600e-01 6.315869335029147269e-01 2.391238561342347024e-01 -8.579297292570968736e-01
3.706075583262101736e-01 5.377972049018779899e-01 -5.048569553388586595e-01 6.913408702919969784e-01 -8.890067108641219740e-02 -5.771506187747448280e-01 5.873937686663079916e-01 7.588757688934920642e-01
-7.374788242381447034e-01 -3.123854527223437483e-01 2.655529732008097277e-01 3.399636070773112140e-01 4.641199018258471698e-01 6.400819825280802400e-01 -1.251910126720838790e-01 -7.707958592039976242e-01
-7.428671937710547013e-01 -4.323325540540361445e-01 -1.381126114558857143e-01 4.768401191539322070e-01 5.176594188866587842e-01 5.106387005048852457e-01 3.191866380666550373e-01 -8.495905034561663793e-01
7.440350175311530867e-01 6.715329079815319790e-01 -6.270190870384402260e-01 6.351122873951962067e-01 -1.387751082674215652e-02 -5.352110854804719153e-01 2.888286950980889500e-02 7.343061999961617570e-01
-7.790663676059148557e-01 -3.068621552744168479e-01 2.115176765425412775e-01 1.961682356181181364e-01 4.138947248744112573e-01 5.937021128891206700e-01 -2.982519341798071100e-01 -6.883758892190510181e-01
-7.695666560867155948e-01 -3.212331062333220189e-01 1.490183746263589182e-01 -1.178082740396451111e-01 4.397954657826139702e-01 2.959782031149641446e-01 -2.953392495268303275e-01 -5.885959619776837126e-01
-3.455311136923415738e-01 -3.046191772026036748e-01 6.950291631428853201e-01 -2.183399553977489749e-01 6.212661956443448208e-01 -2.132595744994476572e-01 5.011104169528487473e-01 -7.806090872709554596e-01
9.969550574739471926e-03 8.766543043705961047e-01 8.388330757770890989e-01 -2.972953652044374451e-02 3.627238036781609276e-01 -9.284279159869690545e-02 2.347753691374245832e-01 5.022281950840956632e-02
-5.023973154520515738e-01 -3.412295441894916959e-01 7.001348948420464957e-01 -1.396065343442134399e-01 6.331194175342613750e-01 -4.000554057564986721e-02 4.215376410433843146e-01 -8.364993027418397009e-01
1.334632396232294793e-01 -9.948318711100534451e-02 -5.616566403901552818e-01 4.542871174557943093e-01 4.099413652598105084e-02 -7.518577513901216758e-01 1.332269658632899700e-01 7.465547728464549948e-01
2.751333053266059592e-01 2.011231228668352022e-01 -6.151530862402150301e-01 4.329199882578513847e-01 3.063219545509340280e-01 -8.397166931867421358e-01 -7.034888431499397576e-02 5.904052132323083235e-01
-5.372159533039861934e-01 -3.822889324844767067e-01 6.396456113912030172e-01 -1.891174710372041101e-01 5.860468425648297508e-01 -9.010057493304479692e-02 5.021105002003031226e-01 -8.251251061983391200e-01
-5.266774007862367046e-01 -8.801746391011433523e-02 8.632828250079773724e-01 -2.521008376070528190e-01 5.961563367341775610e-01 1.814483094320612500e-01 1.141377673100182344e-01 -7.976615975259107039e-01
-4.086440896304543990e-02 8.749150798278566565e-01 8.637830821401889514e-01 -2.093433505515349680e-01 3.699808416262095889e-01 -2.164796012679166548e-01 1.286164530368677505e-01 1.052368575047823995e-02
-5.805418337560810382e-01 -3.019073235253224574e-01 7.046963853892842522e-01 -1.444009366545941919e-01 6.201237321031076721e-01 3.838666943024682254e-02 4.132065243287181833e-01 -8.465506786345733392e-01
2.344939433331428846e-01 9.570503253303219715e-03 -5.344385016768442576e-01 4.407389916461226242e-01 1.652316853437597599e-01 -8.186934797569471733e-01 1.148425716957423015e-01 7.401288831188080897e-01
-3.445886410901972674e-01 4.844772213150106976e-01 8.980896003189976495e-01 -4.080432814251877538e-01 3.945850691246716169e-01 3.453137787775317769e-02 -6.874670768720836378e-03 -3.935067356927286486e-01
-5.310620901548175343e-01 -1.172681729023044017e-01 8.799302022786537059e-01 -2.121669439150695169e-01 6.518713017680367594e-01 2.497827763779155719e-01 1.656806470655513008e-01 -8.526420715627509583e-01
-2.091794887364075706e-01 8.340362767789107901e-01 8.801977987170627182e-01 -3.210177130037774607e-01 4.307566946040877198e-01 -1.436106665162064644e-01 -2.884570293575294819e-02 -1.260476443137421576e-01
-5.278638046117238858e-01 -1.724317691270103037e-01 8.002102393848107287e-01 -1.303212661015291651e-01 6.223723918581911541e-01 1.432479577997544107e-01 2.612860937956045237e-01 -8.447111005329963618e-01
-5.574998268664410617e-01 -2.545421609555538200e-01 7.417875623649909933e-01 -1.541261033022729432e-01 6.168546200405504720e-01 1.049900169454626164e-01 3.463506122097524953e-01 -8.438208955877324335e-01
-7.375216991871005323e-01 -4.360655355459375215e-01 1.619873964886335838e-01 6.663104963114694357e-01 5.548787718979359962e-01 1.769401271579540413e-02 2.735416909214339887e-01 -8.708358733677894481e-01
-5.524601857281536965e-01 -6.120068306051602569e-01 -2.608645426357507624e-01 -2.695054657110556029e-01 -6.715092176325543338e-01 8.181377285087921836e-01 -9.305991049619710687e-02 6.025102224934884010e-01
-6.597855243986061602e-01 -3.719208683291277406e-01 4.063812279582523779e-03 8.595872183648278764e-02 1.959300438288035240e-01 4.316142239760158983e-01 -1.509821337413992381e-01 -7.359224770446319841e-01
6.387022358731565541e-01 3.758911168155527616e-01 -6.619439084650502458e-01 4.942197122642721929e-01 1.264188478322794129e-01 -4.720162401947847197e-01 -2.786101247887604604e-01 6.596026725341463948e-01
2.178258913186107426e-01 -1.655241838369185814e-01 -4.219416094428667385e-01 5.835320226348954531e-01 -3.668746996627381129e-01 -2.894223664162907106e-01 5.587358543651509413e-01 9.354142055758387642e-01
-6.649903573643649590e-01 -7.297857151068334325e-01 -2.194771765513301442e-01 3.564849543133108423e-01 5.621703574082914656e-01 5.313677657666338039e-01 2.706666640600172702e-01 -8.321945602794522667e-01
5.040822099423225566e-01 -1.776671893082963916e-01 -7.735498556237032641e-01 4.835083960506393330e-01 -4.873872759182136249e-01 -9.139837219537971791e-02 -4.023240937200946998e-01 2.471841576404593122e-01
7.075444576305857103e-01 4.732941406038501109e-01 -6.267345457711834822e-01 4.701055278873053078e-01 1.344997476257875357e-01 -5.517140029449194571e-01 -3.082815948446855359e-01 7.462374500269968181e-01
-1.160157267112067458e-01 -6.763481127818991023e-01 -8.048601148837575270e-01 6.536240008145256519e-01 -4.078243546414299647e-01 1.918134834661674448e-01 -1.105547808508360319e-01 -6.343319930242163895e-01
3.270305567318939621e-01 -5.286841302031455303e-01 -8.055410654702785944e-01 5.404658336386538586e-01 -4.952572394175662751e-01 1.923282672600090670e-01 -2.832235657049586575e-01 -1.714217773015198620e-01
4.156313874103790829e-01 2.416726207385772041e-01 -3.693132958034583968e-01 6.630392683593386849e-01 -4.775856720358695462e-02 -7.814251814674693097e-01 4.925091169110920042e-01 9.068770282223717061e-01
-7.247389067439133914e-01 -5.255049684300672208e-01 2.483586175523657680e-01 3.529297500070116556e-01 5.802186777910307569e-01 6.718568115743300817e-01 8.810107069578776429e-02 -8.413033281422293008e-01
5.097505064317731094e-01 5.977457225567706089e-01 -6.075187172937557278e-01 6.542475295691025927e-01 4.316761924873868672e-01 -6.982410007725410317e-01 1.287750247499935830e-01 6.751394331629587686e-01
4.655248121972033193e-01 3.808030594012078440e-01 -5.314160460497558969e-01 6.335441362501701423e-01 1.250222078907978762e-01 -7.653242953615322364e-01 5.326865411682388807e-01 8.022212247235428473e-01
2.492352726490217885e-01 -3.191029777561782410e-01 -4.046787424198750038e-01 5.875482498101416429e-01 -3.919328405588460296e-01 -2.734408622334474348e-01 5.776550781151077452e-01 9.405237387175444663e-01
3.718947912758047147e-01 -3.657143219527327904e-01 -7.552645404152864561e-01 4.847251691821151676e-01 -3.726722894586655954e-01 3.036517179954711931e-02 -3.307492796255666612e-01 6.619275573570559956e-03
-7.586905001950710048e-01 -3.806877077192694081e-01 6.779689403201949460e-02 5.654832560437749178e-01 5.250862955124274700e-01 3.941837767979367024e-01 1.372159899001675898e-01 -8.475319518489443649e-01
-4.103720527860952316e-01 -5.458166893315881119e-01 -2.617990155140839104e-01 1.869370262244293146e-01 -5.321611535474537469e-01 6.024394445485070637e-01 4.451413567802471327e-01 7.244550561454388138e-01
5.716466382845863947e-02 3.986817829634551336e-01 -5.294998496078440198e-01 3.430374531480607780e-01 -6.324458155155225914e-01 -8.436378088075502379e-01 -4.909084366338825056e-01 7.353665784688900864e-02
-6.788101040317440216e-01 -1.492564877236719489e-01 3.768955076659499248e-01 2.815471865868556245e-01 3.208286587616114849e-01 5.582060175019605275e-01 -4.795441023237172473e-01 -6.555230912250626929e-01
-7.437017751801011656e-01 -5.903943325831617628e-01 -4.217018047550074034e-01 6.029766495750047417e-01 -1.876675827211022884e-01 -7.436317893438904036e-05 -2.355127283394180537e-01 -6.924071546752852413e-01
-4.977571180989852628e-01 -3.347102692543568736e-04 -2.838464846634924932e-01 6.262516078483245652e-01 -9.295766833095187032e-01 -2.090884734061966288e-01 3.138756758641577660e-01 3.944435480505803504e-02
-8.001136825800407859e-01 -7.455389888583097147e-02 2.294485865991113815e-01 1.329005847687846353e-01 3.564716582987104143e-01 5.854930358243033428e-01 -5.273692196337564919e-01 -6.175956734895553524e-01
