PCS 	 groups 	 silhouette 	 dunn 	 davis 	 vrc 
2 	 2 	 0.421814692695 	 1.05644802202 	 1.45604278482 	 1947.82922819
2 	 3 	 0.407208887027 	 0.962923022116 	 1.41228409115 	 2991.99732001
2 	 4 	 0.380286096941 	 0.971725836647 	 1.33883463398 	 4057.00313848
2 	 5 	 0.359239732438 	 1.04338760268 	 1.28512602698 	 4837.38071692
2 	 6 	 0.370909872828 	 1.13531365818 	 1.4412488928 	 5926.58308018
2 	 7 	 0.352281761418 	 0.828618576352 	 1.51202012046 	 6668.32317261
2 	 8 	 0.333033384664 	 0.870718037427 	 1.50357957196 	 7546.70237699
3 	 2 	 0.365674360798 	 0.990840078467 	 1.62529448536 	 1519.86629613
3 	 3 	 0.339025755741 	 0.902356837371 	 1.85705040376 	 2239.50359495
3 	 4 	 0.312405460199 	 0.917538222786 	 1.66390399807 	 2795.43526926
3 	 5 	 0.280096081421 	 0.926735123284 	 1.654522824 	 3080.17331466
3 	 6 	 0.281642921179 	 0.930506146681 	 1.62711149111 	 3567.62032904
3 	 7 	 0.282578196414 	 0.810961075713 	 1.74676514387 	 3571.16534597
3 	 8 	 0.276858075702 	 0.874397590317 	 1.63416127046 	 4069.71381026
4 	 2 	 0.329369739411 	 0.934985153819 	 1.74365733017 	 1278.2059717
4 	 3 	 0.305566307865 	 0.866723334574 	 1.92208580349 	 1841.61384158
4 	 4 	 0.282356338996 	 0.913209143341 	 1.67990558781 	 2256.06075517
4 	 5 	 0.25935603228 	 0.847189378848 	 1.96773740693 	 2249.8182559
4 	 6 	 0.24621907292 	 0.74752658668 	 1.8961360083 	 2653.22173428
4 	 7 	 0.245022082407 	 0.776717579144 	 1.94758966177 	 2747.34088216
4 	 8 	 0.232038601672 	 0.653939537351 	 2.11339513235 	 2820.52136468


*** Final results ****

Silhouette 	0.421814692695 	 2PC_2g
Dunn 	1.13531365818 	 2PC_6g
Davis  	1.28512602698 	 2PC_5g
vrc 	1278.2059717 	 4PC_2g
