-9.085519788386790113e-03 -2.560413175654129847e-01 1.749957646502539876e-01 1.272299050958440071e-02 3.741154992323740269e-01 -3.272815509394439992e-01 1.116972776693340025e-01 -1.568467118716269926e-01 3.599569125185880236e-01 -1.066690191999540016e-01 -3.603676314169130257e-01 2.992219210093770010e-01 -3.228635033235929819e-01 1.364556348605880098e-01 1.605079067608229937e-01 -2.986629150524720139e-02 -2.013814363980160060e-01 -3.884068362627829951e-01 -2.873832242682560212e-01 4.698706328310729985e-01
1.150986638976679993e-01 4.213629525054050085e-01 -6.886811694762640101e-02 1.651340965418459927e-01 1.398883234080429971e-01 2.823379277639609941e-01 2.605700344483120046e-01 1.391014952461399889e-01 -2.971871015229999857e-01 2.394631311814660046e-01 2.728021457677409778e-01 -3.724841318417659863e-02 6.922027733279620398e-02 -3.241013154709240229e-01 -8.995972129714809723e-03 2.676824541523379827e-02 1.198332309948309943e-02 -2.431839039846049877e-01 -2.325067441432600024e-01 2.198728751646169838e-03
1.737297056585170030e-01 3.422788207279079953e-01 9.737190225074619787e-02 2.852213148102180074e-01 2.794647988522699911e-01 3.367195896890399776e-01 9.750634547716989509e-02 2.614845693728830023e-01 5.214950670428140228e-02 2.205425951783019922e-01 4.622117016538720286e-02 -3.387299961713719811e-03 -2.673628036913440198e-01 -3.717714197936690113e-01 1.651267389533219998e-01 4.000871811740910194e-03 1.464864864020299917e-01 -3.168400451153379760e-01 -2.105575223845830013e-01 9.987275587378119379e-02
1.120992968515810012e-01 1.837111373245799983e-01 -1.368290319103090125e-01 2.174570614398839974e-01 1.884911651713230135e-02 3.768225736817910065e-01 3.275895672957270244e-01 -1.003550058748230028e-01 -2.337577472645880061e-01 1.951386665054480052e-01 3.156787209718640019e-01 -8.674147158249699563e-02 2.887424959225899923e-01 -1.139407757096539964e-01 3.034878184696070125e-02 1.793144276235200119e-01 -1.160181622823990011e-02 -2.243286366102059948e-01 -5.755901959429989782e-04 -6.921415541397779592e-02
2.229921689641780058e-01 5.563046263555829901e-02 -1.810388392139289926e-01 1.110170734166120027e-01 -3.997286428357590266e-02 -4.187776091587550042e-01 1.245546952408349978e-01 -4.552527947474799830e-01 4.003194539076069813e-01 -1.192233785801559975e-01 -3.775627928899589758e-01 9.437708577620650130e-02 -4.606105085251829823e-01 -8.313361294662960366e-02 -1.455001714446179928e-01 -9.112553867815509356e-02 -4.810074316287449858e-01 -9.941936883606450337e-03 1.624451589153849962e-01 5.835822210212920219e-02
1.469241143772400116e-01 7.805623370964299979e-02 -1.564302697109110074e-01 2.949093900333730200e-01 2.235718219119029945e-02 3.663817360261230061e-01 2.629621810227359968e-01 -1.188107130073700057e-01 -1.517595258849739892e-01 1.581056405873159931e-01 2.216123728508480051e-01 -1.679158944762449979e-01 3.399540875933850237e-01 -5.909602119496359940e-02 4.785706582100929946e-02 1.580712139868900024e-01 4.694548832831760277e-02 -1.227371880739629995e-01 7.079080986755739713e-02 5.361929193709109864e-02
7.875302607482399797e-02 2.869709732502619959e-01 -1.249734437040490032e-01 1.561942622867369956e-01 5.343007169828899866e-02 3.113150728588540139e-01 3.028387483785069945e-01 4.001275393170859902e-03 -2.771817866151359833e-01 2.280251717010960133e-01 3.078670274222449765e-01 -7.259380013699789913e-02 2.338596025009899992e-01 -1.889783656885840046e-01 -8.887793973054950586e-03 1.190551531109339950e-01 -2.018311356694189873e-02 -2.508825729445530173e-01 -9.054126641271190157e-02 -8.564127793006129363e-02
3.517130980840150190e-01 -1.024034753621770044e-01 1.574350094985299889e-02 3.676932964921159758e-02 2.320234188175729906e-01 -4.449211490859389939e-01 1.007738661521710016e-01 -4.487076878688670001e-01 3.669851330364439779e-01 -6.123407926060140012e-03 -1.634040306343400029e-01 5.789606532894239765e-02 -3.513731292054019795e-01 1.590347482513839936e-02 1.694335016276579953e-01 -2.108464059264960055e-01 -4.525758538397109954e-01 -6.646255648014999518e-02 -4.574632194523940015e-02 2.781193276420930172e-01
1.655127955240700000e-01 5.130270941199439882e-02 -2.147281872395989943e-01 3.163476269557600196e-01 1.178802449385439946e-02 3.171385127367419843e-01 2.273887727288710081e-01 -6.280120704614119975e-02 -1.128016783253470018e-01 1.530093192209789899e-01 9.781839770043619653e-02 -1.562846297488509895e-01 3.557406509180209842e-01 -4.022269884189259848e-02 9.464351181921450140e-02 7.043586326429640554e-02 9.185707907603650468e-02 -2.864806943171150158e-02 7.251384361070870033e-02 1.580242412390809870e-01
7.970123364751739714e-02 2.701126154323270183e-03 -3.333417426878629852e-01 2.357685470286539908e-01 -5.509905134168709834e-02 1.741412804076850063e-01 2.025964476516460000e-01 -1.260765361947079888e-01 -1.247543888383420008e-01 1.869543361366809986e-01 -3.356756492240960121e-02 -7.794200235197170160e-03 3.688837336931090061e-01 -1.037803905126680054e-01 1.454501694862229966e-01 -9.647875697954380603e-02 2.000406864329790091e-01 2.134776429599170022e-01 -6.507402863790609504e-02 1.886019263289039904e-01
-1.187649385675799973e-01 -1.459510065358660125e-01 -2.764903805528100000e-01 1.494484281209159937e-01 -4.477982464388829964e-01 2.177357726633739887e-01 2.309229316913539998e-01 -4.965081358433789949e-01 -5.941189220404879956e-01 4.007366063038860227e-01 -3.656888529425490059e-02 1.103904614540140022e-01 1.705089294354980023e-01 -2.099554847437619942e-01 1.171165054821129980e-01 -1.906758237799260070e-01 1.265765914504070055e-01 1.660213172457609965e-01 -2.670387400129269895e-01 -2.068665354937969936e-01
-3.021505106362920023e-01 3.774609717494830097e-01 -3.793640203673479677e-02 -1.486277062678539873e-01 -1.375534890760000128e-01 5.248124489494840339e-02 -3.426372468047930164e-01 -6.315894475603760494e-01 -2.070547769955659867e-01 3.829156030109909792e-01 3.329805649934650114e-01 1.049412143757730009e-01 1.905132521801909951e-01 1.389799288691430101e-01 -1.330179001988839871e-01 5.810153558917630079e-01 1.225949818504510069e-01 4.491007199506140135e-01 1.592857084140890112e-01 2.040004939618899893e-01
-2.982735792299600133e-02 -1.390755051560489952e-01 -2.742723538650330140e-01 1.579250466555560117e-01 -4.108131883963540010e-01 2.785704955580919906e-01 3.149281163284139984e-01 -4.470980015466660129e-01 -5.171484374839090403e-01 4.220519849143730129e-01 2.437946748709880068e-02 6.462116814868240633e-02 2.365316758073439940e-01 -1.621045004241579990e-01 3.170660334654999690e-02 -1.350627376577130112e-01 1.121944807821620010e-01 1.003105623946019959e-01 -1.999879165630600031e-01 -1.223440300210579951e-01
7.940654724736209702e-02 1.027934271337510030e-01 -2.684180923457369916e-01 2.900133531621930105e-01 -1.095677499307479985e-01 -1.399293927104230117e-01 -1.935510404999919998e-01 7.439579387712380587e-02 2.782348765379559774e-01 -3.823697712694060225e-02 -9.346423496229669392e-02 1.618661842257450023e-01 -3.824849486628320028e-01 3.353254795031789803e-01 -2.361525234438250076e-01 -1.599555233121749964e-01 -2.819657496200609903e-01 1.634851887997990083e-01 -1.262467290858740043e-01 -1.354037593079799873e-01
2.566980226320019765e-01 1.599840903321740060e-01 -1.217063286244600001e-01 8.967681845963440534e-02 6.441799948636080242e-02 -1.720993731903710036e-02 -1.424107484410349917e-03 -4.077397168313119658e-02 1.306362160080750123e-01 5.046027786745460250e-03 -1.404553164886309935e-01 6.509782538144259778e-02 -2.840144628726459786e-01 3.185065127038980148e-01 9.226851077652979682e-02 -2.737623631878550179e-01 -3.430249830259289867e-01 3.300509794033619770e-01 9.386669777718439911e-02 -1.550140881891589884e-01
