"DF.L3.C1","DF.L3.C2","DF.L3.C3","DF.L3.C4"
0.0663162988359214,0.518667918633473,0.406134355199555,-0.466844344742747
-0.0749384746938051,0.0676028118526694,-0.0340985292539513,0.187420275681471
0.0634395094093212,0.50570144066824,0.437832656125615,-0.459153069798428
-0.370527192877578,-0.106915869503736,-0.0148491310817029,0.0688701317933039
0.2574430813672,0.233413061181128,0.58715569140208,-0.521110127399911
0.144765883306644,0.485377579859962,0.0799246096105504,-0.772479221605892
-0.405684484716744,-0.188404551316181,0.0909836890801197,-0.00109841424386814
0.0807610836740891,0.498156659743346,0.461150295275901,-0.424567602638091
0.22140340922466,0.400640340327334,-0.0609925358394758,-0.753662930129769
-0.377147574290536,-0.204633628104104,0.131077032971752,-0.0189983386130788
0.173886836772809,0.464747031028794,0.0440902835869273,-0.777406960775035
-0.111808847378843,0.0600979779039431,-0.0346258684915253,0.184734257165167
-0.411816594286047,-0.153537861128629,0.0123037849002927,0.0387014013817576
-0.330764433940512,-0.0611120655440969,-0.0574288273807577,0.108922608909948
0.348728224780159,0.232643162897126,-0.271821372381324,-0.664213728042669
0.38332068067869,0.126763358002098,-0.333908951490799,-0.659564428014512
0.247698911388279,0.378722193723662,0.618761290168206,-0.50812606310152
-0.363264623204983,-0.238560262346704,0.18415319852741,-0.0683845702808306
0.179578936361753,0.442959029615855,0.0227456855029197,-0.778474952990249
0.329662044710319,0.251952501181303,-0.237223692478006,-0.714751468512911
0.145366720380817,0.508003857149366,0.142972078944438,-0.756169472425116
-0.356813870126685,-0.0856325410080863,-0.0446842263563683,0.0828777720801822
-0.415014346337022,-0.174836778453666,0.0514354799859342,0.0188263533982025
0.169165794058777,0.33982873828288,-0.240076805941867,0.484714677421352
0.425220225619885,-0.0961774144690177,0.365054013078232,-0.224436727832475
0.112664739891704,0.37004818269131,-0.106365444566014,0.405878041810228
0.130856129463939,0.299875776593525,-0.195904397793175,0.510673151300506
0.469049076897265,-0.14090240819292,0.0239768793032117,-0.358086356655988
0.522704167446474,-0.247460701974809,-0.189121819672203,-0.302357063615865
0.172073824093269,0.250527245443007,-0.101765377597468,0.273605752398376
0.541886594613725,-0.211880720865005,0.502192856152054,0.0975179068152165
0.190486837737263,0.355748843846631,-0.131423292257676,0.375428957761548
0.386997120173597,-0.0965812800028267,0.268781348453334,-0.289815066985584
0.150231491979023,0.371048404520496,-0.132367388635018,0.420630135856211
0.423775036826126,-0.12072143119464,0.0572132985043031,-0.354620341164981
0.59508513851507,-0.164872708359947,0.546623352093749,0.0066755390173473
0.17387657061877,0.293460888274126,-0.0888296415546119,0.348260002886764
0.362945545870438,-0.0482094315261987,0.398951115519536,0.0715019729250594
0.4618934428607,0.0509477607405471,0.199756631513653,-0.41298493290509
-0.191214511053461,0.104450526939422,-0.143037108804501,0.375123419348593
0.213354409965377,-0.1344989263645,0.401441942607029,-0.263166397391398
0.215494047396113,0.432702382544904,0.166692438253246,-0.433056864371315
0.0791333986627624,0.327780854686341,0.116721335697172,-0.206625102976643
-0.293063130106962,-0.177589587348812,0.216577199829421,0.0192565840796862
0.0025014734641311,0.231926768749987,0.320973072133712,-0.243425964277911
0.0701682948996852,0.302941601919582,0.229563819210859,-0.0698861545942557
0.178266020346532,0.136454478671619,0.0304059829626231,-0.0388983280839348
-0.23672269783259,-0.419394004699959,0.136989106374318,0.192146479985684
0.149579143782471,-0.0745267374162977,0.266162401141728,-0.469863337345616
0.13164200345374,0.491412754728809,0.523536197824953,-0.487732341907572
-0.225168552586387,-0.313094155096036,0.238551547490421,-0.372123805265627
0.109285409479707,0.50166558712335,0.192281724456507,-0.660337297345877
0.339234606239853,0.259885930848732,-0.223400934003013,-0.685184003467183
-0.110581858292808,0.116457229110806,-0.0995091993312938,0.327712618848424
0.354246370404732,0.091503840795909,-0.164131073787954,-0.150610748949426
0.254588595627715,-0.328818291618462,0.148887810432818,-0.079504909156545
0.257435162093262,0.156267314101101,-0.10618862412479,-0.0997588242128207
-0.122048644042958,-0.0499162274628246,-0.0200908593539273,0.319064480762924
0.00883968908619703,-0.201952361840142,0.090818044758421,0.192441800867312
0.593090980754639,-0.170645621981917,-0.138292911258262,-0.147273828037757
0.300230064085527,0.0894972725437653,-0.0889246651427167,-0.561295373658594
0.446246754488495,-0.0756971779338875,-0.33156257535802,-0.48659510144849
0.353364123880633,0.0595951599902547,-0.055493176798699,-0.539509749768422
0.313220694143664,0.126792982299988,0.655713306026542,-0.360468095869109
0.41892185603248,0.438792022717044,0.138555293337974,-0.267005204752689
0.320140716741272,0.498669767497958,0.390156913569628,-0.496898662678808
-0.390759291519953,0.0208566849068641,-0.0866197736350693,0.139966587752101
0.362580902541402,0.120093425217451,0.416062615608883,-0.503868507960789
-0.20969467290457,0.181823999473619,-0.0676468412689522,0.223851118220137
0.345623677766595,0.340429250622726,0.41218802957261,-0.494302778481206
-0.294603928802315,-0.308428702726716,0.0638619016425899,-0.129939811703724
-0.518499763069938,-0.15027005729019,-0.076302022515943,0.0414688475524597
0.0792389497398589,-0.309046123242424,0.272131854865297,-0.321849981652675
0.183821698344276,0.455044940447149,0.238337101878497,-0.301830345466797
-0.467511524111217,-0.0646561986162864,-0.0886132932289094,0.094976403890905
-0.0602603957649936,0.235103006816919,-0.0235034881686238,0.237240608380514
0.203360169463735,0.557160363355763,0.341605940306392,-0.309182909056752
0.101527895807958,0.444157696127494,0.217664469687685,-0.445256098820475
0.124419646924298,0.443297862559242,0.158877113176457,-0.474913602291937
-0.0621994777069352,-0.393826963797589,0.425357169857829,-0.438338913656381
-0.40693982782592,-0.156902400038827,-0.0704335290136888,0.0651114572769289
0.162738184746828,-0.159782812232101,0.470243929056655,-0.576440719994159
0.137262865036205,0.446751631703376,0.167977867149418,-0.449714597621092
0.0987491683527975,0.425258509794562,0.185714865982772,-0.373215827572874
0.209830295477435,-0.0409048308596982,0.483186305480886,-0.598748279124773
0.112387857383803,0.440773102267473,0.147788714778261,-0.434723642687757
0.107902000009483,0.440800118437856,0.148965528692952,-0.435698407092022
-0.0824160633526199,0.0559176367895132,0.0937856437499849,-0.0257728343374526
-0.0730093566689398,-0.366461834316224,0.382841131335277,-0.479003684908259
0.0893373487626786,0.405275649134798,0.236107292291723,-0.262742249950226
0.101431310056209,0.446473749184316,0.235955596382913,-0.419149095791851
0.141859880577755,0.364842584459897,-0.0195961529066373,-0.45702017984066
0.0917043263877994,0.404386660561018,0.213166983018899,-0.282861550551482
0.122112521233485,-0.27012680288725,0.483628330311029,-0.517729255720888
0.201630837522445,-0.0534049835295465,0.48159218833683,-0.614839613132229
-0.406854826434332,-0.15706316805047,-0.0704242900823249,0.065130117468313
0.0852579027505421,0.456684626639886,0.302092762748327,-0.363441038383405
0.116833108636643,0.443189370634332,0.156290726294752,-0.467687939447148
0.0910944536364945,0.433187764673016,0.288591141744518,-0.322220707739209
0.0847831674181662,0.425014202612545,0.293314325961829,-0.31798612989811
0.16401292110738,0.359187384320581,-0.0331169480657725,-0.532803624929858
0.100420129212666,0.434763200742289,0.199179512722517,-0.399478171528434
0.090505195809001,0.452506739945892,0.250095057161893,-0.411848845126746
0.0948437064942359,0.449334681584776,0.278764353082044,-0.390902013844379
0.0900329822687453,0.46031382984174,0.325242195899333,-0.345824752352388
-0.466608401196402,-0.197031766022905,-0.0684193832505253,0.0595309842254254
-0.491137394703725,-0.18315760410885,-0.102540515273029,0.193069919697866
0.271997572405581,0.432396409671437,-0.0133414146794504,-0.675513044840164
0.171780747273349,-0.144572362415695,0.460856636318355,-0.562974770468461
0.114232184725883,0.434755050858844,0.150851440500695,-0.457206262317177
0.350244807388631,0.236627287626417,-0.245394439399577,-0.675987538989616
0.167299351213229,0.559291921023347,0.420145107187033,-0.58503137105315
0.157340494262403,0.371134168804086,0.0963784714746279,-0.560012235367111
-0.0492652317284994,0.192706900195164,-0.0595415775448467,0.214825306823255
0.247016357722645,0.258065372481382,0.456515409200245,-0.574401896408227
-0.225292512575327,0.0588280418802206,-0.074890497279126,0.150273574971514
0.286936261043048,0.343839306652397,-0.16208102265841,-0.667680934995301
0.140132770128309,0.515317022956748,0.191546194433836,-0.518796042780398
-0.14391865741722,-0.265023682410745,0.110048650771147,-0.0997674555320196
-0.0459622713727978,-0.0806491430757603,-0.0591546990841556,0.0983988883141236
-0.0277726165002243,-0.0630349285125038,-0.124193527412443,0.146807460354218
0.308014096822325,0.311031019439492,0.390404629063226,-0.224237885747506
-0.215022468825917,-0.162299672350262,-0.0623325611238426,0.0252756262515758
-0.147314782700505,-0.201518966621343,0.0215046619948903,-0.0860335779362242
-0.0223320225265924,-0.050001205164057,-0.10321032615536,0.135305403408604
0.150165436493316,-0.204611150585942,0.308313901498869,-0.307271548818966
0.295665711529014,0.00136167689281186,0.362612764466349,-0.341255820563401
0.139948294154297,0.314825177291701,0.0565131355158258,-0.221178439181248
0.121974352975264,0.315607966775171,0.185711515893474,-0.0610967982922588
0.285101843542618,-0.102692714021086,0.369396126138855,-0.27799484790338
0.0299383381541144,-0.247074316479335,0.221275488167529,-0.207120359983584
-0.105306918606186,-0.113747925787068,-0.110205501256452,0.0883178768438594
0.270702694994184,0.428384974413758,-0.23898833344137,-0.582663252704299
0.121244916906548,0.226687129611821,0.368876935948992,-0.654637939816189
-0.274329464588868,0.0738443177658616,-0.0822174293235054,0.197128092411566
-0.294292778189385,0.108895477248603,-0.123228168102747,0.211199166036446
-0.185803932023347,0.253411640605869,-0.105715487888814,0.311345343010225
-0.248040119374275,0.205856684949718,-0.135337723682733,0.273040196328045
-0.307579418898671,0.0909436554963161,-0.123760008420412,0.215696050592291
-0.454095403329399,-0.274184500478138,0.0861758974991407,0.0562552435030138
-0.134339195973123,0.386674291473557,-0.108511771455359,0.354890537681744
-0.374340295646477,-0.187747725928436,-0.0195209926261435,0.115517981133173
0.0907263043407022,-0.102823276779217,0.399453118625867,-0.610867736690597
0.124145500475857,0.451289311812909,-0.0247096443402097,-0.50735324839671
-0.439771394401639,-0.183688815384317,-0.00988163379933948,0.10570580467676
-0.175506497227119,0.283291670253359,-0.118162878921606,0.309006800533414
-0.046835029779454,0.257684566524737,0.496232796113149,-0.218790408731152
-0.0359373257055893,0.48427518568404,-0.0658443253587391,0.396924737231132
-0.294431798905175,0.0496941015909057,-0.113719965439764,0.196399190157657
-0.289091103929586,0.0220223047949094,-0.0501841082227892,0.179058352303803
-0.298461680603644,0.0589177448427609,-0.052959166100413,0.216568476628307
0.362352288598242,-0.139717849034969,0.360595994133972,-0.304677974729262
-0.135707181578206,-0.527817792303109,0.233893037144307,0.0170373056766292
-0.35015800062775,-0.241621057690752,-0.0126191396954072,0.204344056443445
0.214300187242744,0.1815319371286,0.513126962729316,0.0445967932084104
-0.246100351980061,-0.105952103671791,-0.0384355917310661,0.267599532128272
-0.296903154511408,-0.23956451055519,-0.0190296107546193,0.255267854126614
-0.230182147459004,-0.0595723383647737,-0.0347713400583689,0.308279084598956
0.442098744219299,-0.328518201644127,0.563768594709369,-0.299011286019107
-0.284299492163562,-0.352074753981815,0.00541247119990373,0.225520284985574
0.353041893009417,0.262416035162837,0.572434162188347,-0.210192211538538
-0.154617730733239,0.0663630184803775,-0.0238801815822498,0.367475032888841
-0.0739736081850089,-0.505349743284372,0.276812534667999,0.0531220963905314
0.358344392811373,0.260603677268067,0.584100340732865,-0.217353514408444
0.474844260389017,-0.359889891572037,0.582765563864496,-0.214082638709318
-0.0461122319527838,-0.4891447552899,0.359198722516259,-0.0488833912655289
0.295658797984491,0.354948332580072,0.504000114040816,-0.114235158898287
-0.100269157008023,0.0962169526283743,-0.0364929030675176,0.34961013686848
-0.297305119257703,-0.298150485115719,-0.0160016819877489,0.232478791463922
-0.205523132718578,-0.29036754099748,0.0783166698113636,0.110541303317066
0.202686426982394,0.186507258755396,0.228186186831751,0.0169641288982274
0.135504162948065,0.429334477428333,-0.105667651446956,-0.405631421040476
0.0176189111909104,0.27891200581382,0.396287246807091,-0.398704661315447
0.0666762394279293,0.424061859273304,0.0007623693566986,-0.388786001583393
-0.0159825552523729,0.204223137609758,0.36764921705509,-0.41476429073338
0.0480861387158211,0.430798805214832,0.365639012167724,-0.342655075892828
0.0532740706821393,0.440511538491654,0.375937265568995,-0.303289724715896
0.205167202031597,0.443425555271601,-0.140572786867898,-0.42967203537424
0.161573917217129,0.434960287207065,-0.0970854716285345,-0.398317231025289
-0.364131843609709,-0.148704294783944,0.228327965368223,-0.127423636929819
-0.361494631704999,-0.145684450762761,0.235976875737912,-0.177118134797255
-0.351539042647061,-0.161486227666543,0.255852347382084,-0.231062682281924
0.034982632323966,0.402356238593201,0.404599414345589,-0.385102233795568
0.0445839313289095,0.430571151555658,0.3477523604512,-0.267432578851494
0.302540807466077,0.444323527348511,-0.314445248477653,-0.473606141165729
-0.398763825728482,-0.131062181349986,-0.0193052756495733,0.152713362764215
-0.0809154979326141,0.113875146934797,-0.0414210690122794,0.271589912445547
0.463675520984636,-0.0424209547198964,-0.21187121392614,-0.447114077033541
0.343213350509853,-0.0837598873035741,0.628321847757558,-0.297601301756961
-0.185490479328734,0.0453774771213562,-0.0424791604110131,0.260990325078701
0.237948800027206,0.010303626137425,0.515768689811941,-0.347219097854489
-0.18855555175328,0.00293319267686665,-0.0275018560245366,0.211628422106581
0.191651417736933,0.511043122592293,0.18984124530888,-0.668759818360845
0.177220826309203,0.491415956704043,0.16605259593001,-0.702568783834024
-0.412492939191889,-0.180619071818546,0.0404143439004967,0.0687936064627128
-0.135073876400408,0.0528893688785995,-0.0386464785311962,0.278461499828936
-0.289955658907627,-0.0660469619319617,-0.0485487758633101,0.27985813325946
0.159839721350004,0.410593215564428,0.488062386317041,-0.25919234301136
0.264657442323592,0.255493809825615,0.55642327515589,-0.446012979416162
0.221235293011001,-0.0316666664104244,0.511778208129329,-0.429185908660603
0.180075451120392,0.482040392150307,0.654089425704983,-0.390329631018134
0.246821243474809,0.437625397734168,0.679594707939128,-0.424766366289315
-0.456586903875134,-0.278497959072258,0.0721886563045063,-0.113504334946494
0.0449594943811261,-0.210486779976662,0.404303071354631,-0.455534957445372
-0.285263707618199,-0.070677931087114,-0.0534268667283633,0.138026289582071
-0.466694164703773,-0.13659936759688,-0.0183994535210608,-0.0294191141300466
-0.478613191509764,-0.27582985077422,0.0957557761918235,-0.17900762897388
0.487297545124554,0.275435722990347,-0.429063066999921,-0.563957965447702
-0.42798483211944,-0.317831074674584,0.216861782469327,-0.325552104836891
-0.432090064923641,-0.322924186746779,0.108083404741024,-0.280597687571849
-0.389069479133614,-0.0075927979252759,0.0308591148926823,0.088664740024748
