1.363615364863620116e-01 -1.189158243022139932e-01 -9.487651793351850604e-02 -6.008052543824499853e-02 -1.170506459451560038e-01 3.895642250014000330e-02
1.811075932055639937e-01 -1.783946714389040011e-01 -5.208814201071330224e-02 -3.709422447447009719e-02 -6.672944145981649644e-01 7.987986761830949689e-01
2.697809015695200041e-01 -1.991213832865389999e-01 -1.472422343235089970e-01 2.787454093118609810e-01 -1.738133104885740132e-01 -4.290610405106750069e-01
4.187530760033479904e-01 5.053413859222689875e-02 -3.389514495608569877e-01 -4.837032395995159717e-02 -5.673517341496789879e-01 -1.581181282522129972e-01
1.070286428635379983e-01 -3.324393414788430201e-01 4.017278120965980109e-02 1.354598008826740085e-01 -4.314760800888280123e-02 -4.432914863100950176e-01
-1.896718223229010014e-01 -2.207992488481450022e-01 -1.391978929883400107e-01 1.317620228122060033e-01 -6.135226157523340218e-01 6.600333353104530509e-01
3.039877489742470046e-02 -2.759177887752020109e-01 1.130057771089069962e-01 -2.382053240514499931e-02 -3.026887563185010066e-02 -4.158421166549750025e-01
1.667388511390389960e-01 -3.041500431870740040e-01 -3.736038101177750065e-02 2.164787924726450097e-01 -6.313160549993999948e-02 -4.355407242284889957e-01
6.405667728752119372e-02 -2.398804713723259874e-01 -3.769983230820009995e-03 6.735725338489649550e-02 -5.475399108689960048e-01 6.691718831586139782e-01
1.371574883960609975e-02 -2.111445168851339982e-01 1.223608259987900015e-01 -9.316877043885950227e-02 -2.040432227553230088e-02 -3.881438173150850157e-01
-7.790534444693579703e-03 -6.838446303242000368e-02 6.890369766651570360e-02 -2.015378739499459892e-02 7.445610452315669370e-02 -3.686491755171670270e-01
-6.311535757262440316e-02 -1.930538359633170165e-02 9.193242111585020471e-02 3.264250813811340191e-01 4.532232439412019892e-02 -6.150211133472860414e-01
-1.455923247987770119e-01 -2.889077543093419853e-02 5.294674329171510374e-01 3.477484120558980152e-01 4.463669825175419770e-01 -1.343803999096029878e-01
-2.322685160281310127e-02 -5.994877263068949802e-02 1.004993218263819932e-01 2.609246636955199761e-01 3.582882727252229699e-02 -6.399690990165639581e-01
7.038623032132980406e-02 -2.164280254766740019e-01 -1.576854606410660053e-01 -5.840020219175889871e-02 -2.026032006463940049e-01 4.891848771162600196e-01
2.054356241807510086e-01 -1.293076634815719939e-01 -3.929114328194670269e-02 -8.444139053849999965e-02 -5.699678370048209819e-02 4.226569476174519835e-01
3.668350003668029852e-02 -2.534710954686309956e-02 7.343737718009450688e-02 2.969928545707650192e-01 4.100097841699080342e-02 -6.424148847339029578e-01
-2.382134628077710037e-01 -1.442064618829559924e-03 3.228981966891960043e-01 6.464854266053479681e-02 6.378864835235040220e-02 -5.003575483982110050e-01
-1.317005091334459976e-01 7.023262290497779559e-02 5.740208444219749850e-01 2.916315687076450058e-01 4.729937591360580118e-01 -1.241917232154590017e-01
-4.526633503379939860e-02 -4.525710185608060321e-02 1.407589829011980098e-01 2.389811201345959923e-01 5.297532183459009725e-02 -6.330542774049490173e-01
