-1.619127906899590075e-01 -3.728112321446739874e-01 5.878378376060330313e-01 -4.399521115445040320e-02 4.247817936491560253e-02 -6.318304208278390233e-01 -3.337568349931899769e-01 8.143098355276269518e-02
-2.051773407027799867e-01 -2.895058483379600034e-01 -3.971854249666990078e-01 -1.561484274366529978e-01 2.177296767074130002e-01 1.411378560628039902e-01 2.328421952543120038e-02 -3.283071790732399742e-01
-2.006410449287560072e-01 -5.698496799198290441e-01 -2.212585653471420000e-01 1.698299113267350002e-01 7.502783600442919365e-02 -1.883526456053579989e-01 1.606680487422660134e-02 -3.398522794208880260e-01
1.471946455481120131e-01 -9.160152004938849901e-02 -3.672671185629859947e-01 -2.488181223495720129e-01 2.255142633454149947e-01 1.620294561621589968e-01 -2.843020401376379971e-02 -1.691250004520289951e-01
-2.908208221142509764e-01 2.581637361707679879e-01 7.310652595059059511e-01 -1.950311581505790037e-01 -1.816545180165800022e-01 -4.189789871713899827e-01 1.108784047631949932e-01 -3.770776018323929724e-01
2.931637373786000200e-01 -4.498168237421459881e-02 -3.387716322228219723e-01 -2.333342236091429933e-01 1.613561655900659919e-01 1.529798421152269994e-01 -2.821217054225439932e-02 -7.296330099084839815e-02
1.085324232220159953e-02 -1.560900397897700131e-01 -3.792564261017660199e-01 -2.149279379447349980e-01 2.384416304798880060e-01 1.735421109164199949e-01 -5.213906059023940172e-03 -2.382679896977299983e-01
-3.585963480019829785e-01 -5.385805427961209979e-02 7.234143674885270547e-01 -3.567608021686780040e-01 -7.863528903446059815e-02 -3.940535875226749973e-01 1.198353742677380068e-01 -6.826526520372190598e-02
2.913715982369740054e-01 2.269585743046950016e-02 -3.268442107147370157e-01 -2.031639548456929956e-01 1.270809063033989939e-01 1.119706388038750056e-01 8.825340210293800697e-03 -9.456004228936670461e-03
1.275569487071759878e-01 2.183025709051960028e-01 -3.453859433465589768e-01 -1.555577933595030105e-01 5.598276663930500108e-02 1.306446255210570034e-02 5.722357790085619983e-02 7.551039399613060366e-02
-1.574155052558340040e-01 5.513308361311809458e-01 -6.185687150785129651e-01 -3.441224916770390108e-01 3.259115518420169777e-01 -2.586822153011499870e-01 1.000709714800279981e-01 4.910543275775110239e-02
2.191024128640780000e-01 3.663293372449549778e-01 -2.987538414038389822e-01 -5.281319781850879469e-01 -5.446206010049670088e-01 -1.755156484685940071e-02 -3.196876330634140229e-01 5.882486848153300335e-02
-8.374210322288219710e-02 4.704344783126480078e-01 -6.252611499000959583e-01 -3.490945939742969850e-01 2.894760654802380206e-01 -1.989448465233180086e-01 1.145461731468670058e-01 3.152032379608329937e-02
1.310178289842829982e-02 2.986856146188550110e-01 5.499963038945580029e-01 6.407121838550700055e-02 1.260446839437039945e-01 -3.465856747358930234e-01 3.447346802397510124e-01 -2.233007918047270057e-01
-1.133096906547169935e-01 1.274454594876029967e-01 5.444664476901379668e-01 -1.825201233191610095e-01 3.072691425255690001e-02 -1.278074493579419990e-01 5.626865094177440074e-01 -6.991793678392529488e-04
-1.654944003730449975e-01 4.513780517644619961e-01 -6.406330546189290542e-01 -3.279749166062699839e-01 2.834393206523799780e-01 -2.111567191974300095e-01 1.386506878034990120e-01 2.634553511551300173e-02
1.535588190755100002e-01 5.107241443085790422e-01 -5.273761270548820157e-01 -4.457898029772259796e-01 2.360708477085899856e-02 -2.227762009502990137e-01 -1.022701187291040065e-01 1.574881698678549935e-01
1.678851618028560089e-01 4.123249653985029961e-01 -3.151024656599130114e-01 -5.591974972857870485e-01 -5.269900845531130251e-01 -1.121834671841469983e-01 -3.034357265684010097e-01 1.719242855564339922e-01
-4.652329580184239727e-02 4.894388661098409976e-01 -6.207455788698750254e-01 -3.736089283547289752e-01 2.098140155546459884e-01 -2.142467354335229890e-01 5.928978413249910012e-02 4.994477022220940310e-02
-3.033215546881139896e-02 2.952361877297159931e-01 5.816254933063039756e-01 -5.563540453605449881e-02 1.066095277443750017e-01 -2.490976340250549981e-01 4.468749297777929730e-01 -1.710812271967780129e-01
1.055513485355649983e-01 4.807260411743279893e-01 -3.880257782050939852e-01 -5.483600953945000356e-01 -3.416532470232009899e-01 -2.415788854098399885e-01 -2.831358713662799897e-01 2.451271957362730070e-01
1.171321633252789957e-01 5.176257536815940252e-01 -5.812089956831709703e-01 -4.763717032568089982e-01 1.042008105350050035e-01 -2.838104893828209963e-01 -9.008760891957010020e-02 1.532120956983619997e-01
1.264531132928420065e-01 4.380780262418140225e-01 -3.289359634707770264e-01 -5.593488173036309519e-01 -4.274428636425929851e-01 -1.522464816911880126e-01 -3.289254421534870132e-01 2.397076194059560017e-01
9.676986580170220120e-02 4.707042014347099790e-01 -5.661776942205190011e-01 -4.051311839631879796e-01 1.157834818750420047e-01 -2.079407661509460048e-01 -5.638591945185769672e-02 9.499590626447969310e-02
-8.124317448359179468e-04 4.957203776469220058e-01 -5.964087955468010405e-01 -4.057096588353930056e-01 1.747560239207610056e-01 -2.238258036304029974e-01 6.297573638711860197e-03 7.172660160468140311e-02
1.408855119266320122e-01 -1.949815094033550134e-01 -5.081920368355480333e-01 -3.306108694930249836e-01 2.394154482742449908e-01 1.109712337852150066e-01 1.785724597234900068e-01 -3.441463012901210261e-01
3.497844444134809994e-01 -8.034537832716440175e-02 1.181551776194150055e-01 5.934358462489299768e-01 -1.153934894447470050e-01 1.464287243878359956e-01 -2.389207332950540053e-01 -1.676108745035509995e-01
6.186088344328820321e-02 5.683963402183119656e-02 -3.743464817981480008e-01 -8.887433522951160292e-02 1.105302162705209951e-01 3.169178882502819705e-02 5.881666981564469959e-02 4.002069828837229865e-02
-3.083689766535400167e-01 -1.592284620900560055e-01 6.110693454243250056e-01 -3.618431735539340277e-01 -5.544350969237159948e-02 -3.873154853483309901e-01 6.838855845294400382e-02 1.219437822342319955e-01
-6.617212586593490542e-02 4.664529608906070046e-01 7.517811597518919697e-01 3.299240524888160109e-01 9.384749182929029432e-02 -6.068483537866780075e-01 -1.425355035297909967e-01 -4.696598092597800145e-01
-5.691129371169909718e-02 -1.294557963927960020e-01 -4.799858863740349979e-01 -1.646316030317659940e-01 5.048148496675399777e-01 1.147215560547309998e-01 2.544388102000559870e-01 -1.664582006274039905e-01
-1.580991488180059912e-01 -5.626191234919449835e-01 5.270276396709899780e-01 3.792776304522040010e-02 6.557091379026200317e-02 -5.017948276403170205e-01 -2.235025566232959893e-01 2.182332784339429954e-01
-4.135012977390489786e-01 -6.931946971304929483e-02 7.113503122917029797e-01 -4.020146020540290022e-01 4.157416993036310016e-02 -3.439595658178760118e-01 1.851219709857150064e-01 1.091992002318690064e-01
-2.731016478380849932e-01 -7.718954487517919461e-01 -4.491484418137999673e-02 2.405140971378220138e-01 2.185848281786759995e-01 -2.535030382685040107e-01 -9.575974261184190539e-02 -1.435342396171090107e-01
-1.296484497978490080e-01 -7.030938688972719897e-01 2.387115164424989944e-01 1.400367484563060094e-01 2.513759674764319829e-01 -4.614367424775189797e-01 -2.812993342560959897e-01 1.140300568429200023e-01
-8.935580319460449672e-02 3.689817074420539966e-01 7.047876110833259933e-01 -7.445732999732460056e-02 -8.765834068741979249e-03 -5.212770481060470251e-01 1.648560254304929917e-01 -4.022266590592250002e-01
1.931893295110010123e-01 -3.362476355028840014e-02 -4.280734007461279855e-01 -2.353569389651249955e-01 3.308855363469300204e-01 9.074048688713649835e-02 4.655031324095140061e-02 -1.270444640066200059e-01
-2.882749735092700050e-01 5.372028285837220085e-02 6.688930968875740346e-01 -3.689316301029070266e-01 -1.262917555353119947e-01 -1.712495183675419863e-01 3.147351726908639846e-01 -1.493757852295949928e-01
-2.560352942277069888e-01 2.580914154350359979e-01 7.213609578779159870e-01 -1.926766418364430078e-01 -1.555161374689700005e-01 -3.594646567307799856e-01 1.793447726206749970e-01 -2.407239267381139913e-01
-3.850619052888819976e-02 4.592573141646740242e-01 7.058498707661819971e-01 2.972300340602430091e-01 1.674551111352949873e-01 -6.434266524819000077e-01 -1.907659924132620033e-01 -4.605119513683130217e-01
-5.974326609787099923e-02 -6.204486581260479916e-01 3.795612249508309999e-01 1.217462122266369934e-01 1.600275141620939867e-01 -4.208251855428559729e-01 -3.111599246530539764e-01 1.772859496434019966e-01
1.966323873756370133e-01 -1.479366582016760079e-01 -4.043145596981509993e-01 -2.737486010279630011e-01 1.824636773377580068e-01 1.519487567715530063e-01 -3.216351013570760181e-04 -2.253538854809750136e-01
3.113255456367899909e-01 2.310377786338050077e-01 2.725589979267190044e-01 5.534572362227649922e-01 8.448826587440989855e-02 -1.360108781456040028e-01 -3.830963500195589955e-01 -2.923009945881709926e-01
9.552258599229179747e-02 -4.120446000239930129e-01 3.461798363923619948e-01 -1.420013017140820122e-01 -6.153741378102980386e-01 -2.285240056017779908e-01 3.880168898057569926e-01 1.800968332950959871e-01
