-1.459174187029699254e-02 -8.783298749101253744e-01 5.501082326314303828e-01 -9.957175298939202612e-02 -4.712807496049109535e-01 1.050808513348082673e-01 -7.815416966716428604e-01 -3.123272879333554020e-01 3.669063367933262931e-01
3.371972203067368223e-01 -2.652909595746528737e-01 -8.397012011346134397e-01 -4.720600025325023541e-01 -6.573854162621097785e-01 -2.309410379325327334e-01 7.541723088806108199e-01 -2.889992065830553347e-01 7.041795530850663010e-01
4.636620383049090410e-01 -5.828809703521171670e-01 -7.756713816839309050e-01 -5.483567167475089654e-01 -8.612728059011141024e-01 -3.231245790657268913e-01 -5.995592478516442725e-03 -1.374632377624782631e-01 5.104271823519703766e-01
4.050521302505950549e-01 -4.370165981412088563e-02 -8.262777693754017605e-01 -3.302243223825453988e-01 -5.195309315337204303e-02 6.980226331883776503e-03 8.382401675118533735e-01 -3.460058007847401917e-01 7.089180627243270028e-01
-6.294104838293030912e-01 -8.023129548501950481e-01 6.422266503089142375e-01 3.372583578307456476e-01 -5.763593852430646258e-01 -3.297255797637292929e-01 -3.214314822495494273e-01 -7.527103785607411890e-01 -2.081031727178175306e-01
5.382453918381218116e-01 -8.569321108908001250e-02 -8.511305217968114789e-01 -3.248102382127218135e-01 1.939655739219773301e-01 3.764773327799408875e-01 8.117572077836787692e-01 -3.496276882719993040e-01 5.205226975911383391e-01
3.616116779421847394e-01 -7.355877676599065218e-02 -8.245789604604212286e-01 -4.144691724262068444e-01 -3.078955508600162982e-01 -1.239442612412091638e-01 8.510154221001968722e-01 -3.249939439455893364e-01 7.047117136877680821e-01
-3.216270085203307705e-01 -8.301449627402781584e-01 8.008033191100298875e-01 -7.628293731986968140e-02 -2.373391259211767856e-01 -2.782722341278747180e-01 -5.625141902058745647e-01 -6.295664531063205338e-01 6.104790410435378956e-02
6.014725439534737150e-01 -1.002659740907378971e-01 -8.835643203806100576e-01 -3.999756611322857758e-01 1.972826730892148772e-01 4.915764670736885167e-01 7.891246699380598528e-01 -1.873395152322179236e-01 2.581036362478760227e-01
4.122738190612462716e-01 3.635672454090055350e-02 -9.177692250567230925e-01 -4.645915660288959526e-01 -4.027720751400565291e-02 4.988048422237595370e-01 6.985096081472712548e-01 9.775681754290554970e-03 -2.666214795134780324e-01
-7.549526350279700537e-02 9.110188173514151000e-01 -5.267901445111076164e-01 -5.615759829632065436e-01 -1.291480349458762333e-02 8.759208713856936335e-02 5.845480332345147634e-01 1.541219552264182502e-01 -7.201175354785704918e-02
-8.776630112428540631e-01 1.797941073895238384e-01 -3.821765378660566537e-01 -4.441740445429014361e-01 1.628727959009954596e-01 7.305570732296893244e-01 4.202795382230928301e-01 -6.653792015309554220e-01 -3.907416035686632760e-01
-5.891953673036098849e-02 8.532181443293835876e-01 -6.956604658159286636e-01 -5.265030199803621969e-01 1.499051830342912339e-02 8.484819177566049753e-03 6.673154300637845759e-01 6.455581401673138320e-02 -2.044638474599258515e-02
-5.207167174065507886e-02 -5.904669701985270081e-01 6.615750950624605942e-01 2.095900219611179782e-01 -8.567754577581181419e-01 1.408683136014380333e-01 -3.333409242768379244e-01 -6.298478065534236503e-01 -3.887113689636696456e-01
-2.430101494675040996e-03 -5.935949245613838521e-01 7.964049149226641866e-01 -3.077633783168418624e-01 -6.246981472049695228e-01 1.180552930000406953e-01 -4.560173686078083932e-03 -6.728135992297032963e-01 -4.271950140982387900e-01
-3.688011640962085558e-02 8.756995560330473882e-01 -6.787637122159457803e-01 -5.457255385121173585e-01 -8.979992998317443131e-02 8.435253904734385522e-02 6.479998904652273239e-01 1.316665859374749337e-01 -1.106074371196643646e-01
-8.750025663035732038e-03 6.423951171542942040e-01 -8.090184793761070470e-01 -5.454042374055108056e-01 5.590595040812680327e-01 1.703009020304785404e-01 5.317954623314828932e-01 -6.235297930234739994e-02 -2.026218195093401064e-01
-8.465220709471057425e-01 2.698308543378213908e-01 -4.474858605538227785e-01 -5.046702778863241257e-01 2.761187046393824840e-01 7.502209097589820352e-01 4.250881077645782824e-01 -6.051888513870395947e-01 -4.177132707345787566e-01
-8.333771774625975404e-02 7.995107477190160905e-01 -7.756698220943896160e-01 -5.133992437488936744e-01 1.129988494894333950e-01 6.440332760552625047e-02 6.708202365222946106e-01 3.734359089631011930e-02 -4.595482760522151544e-02
-1.098705184266648427e-01 -5.459493800264778596e-01 7.490235659845596583e-01 1.021556231201926623e-01 -8.309154003590537574e-01 1.704983131682568098e-01 -2.643653477734404511e-01 -6.528990126108629166e-01 -4.415046994284901327e-01
-3.698002746555613118e-01 3.113735300820226204e-01 -7.661122093879930706e-01 -6.906583462121245187e-01 6.709561789604567839e-01 6.256007249427730788e-01 3.691672480769812026e-01 -2.088880020595584863e-01 -5.055235302682892229e-01
-3.217673999354886405e-02 6.392318333921294116e-01 -8.341596820525696288e-01 -5.339785947515316433e-01 5.048383892252730210e-01 1.815602393565320938e-01 5.310368471738197149e-01 -2.644074937890539267e-02 -1.071854738266380114e-01
-6.573866774477192809e-01 2.784890637397806623e-01 -6.394576742972015726e-01 -6.198594586728580769e-01 5.383267072613240334e-01 7.649039880680122971e-01 4.313253190473769205e-01 -4.151552290655482480e-01 -4.076975008460077543e-01
-6.220603834670690446e-02 6.943871387629370062e-01 -8.314358830910042464e-01 -5.068992307612540937e-01 3.586857247315180519e-01 1.131776745786932103e-01 6.244979527047923584e-01 -5.263169585184979127e-02 -4.505755245242215601e-02
-8.238150667735122390e-02 7.453152245169317736e-01 -8.155465168893363259e-01 -4.885585604282700611e-01 2.626962961343063396e-01 6.916656792812347909e-02 6.295083968875648806e-01 1.549831817622027152e-03 -1.450169552125890604e-02
4.350349898750971445e-01 1.551964422037515057e-01 -8.236661666007807359e-01 -5.674086821602684072e-01 -4.679405937468485988e-01 -4.601724219420311179e-02 6.965846235124304453e-01 -7.655266017701178871e-01 6.652025410429478480e-01
9.552819981219706769e-02 -8.045670608695292270e-01 -8.052157393920456041e-01 7.966821869512600296e-01 -6.477633946367098439e-01 7.180009804850839839e-02 -2.110058885038388343e-01 3.775360645538696769e-01 -4.721263715126888805e-01
4.896385383013314163e-01 -1.094075840567143576e-01 -8.425635246304756798e-01 -4.844264500803909801e-01 -9.890786825744513067e-02 1.138696834100411115e-01 5.450426039613993634e-01 1.683704608821495752e-01 1.180440243641034392e-02
-2.167304464172548073e-01 -8.762989958028866155e-01 8.151363513156147933e-01 -3.852395263398271652e-01 -2.899653928918977108e-01 1.522551144866968187e-01 -5.427952096800718884e-01 -5.056391892450664560e-01 2.753330046727142655e-02
