-6.400263934289700252e-02 -5.684455839681180206e-02 7.025549284114060433e-02 5.346119923424159925e-02 -3.878747168996610206e-02 -8.593510446323729401e-02 2.140897707554849927e-01
-5.494440367605579745e-01 -4.667628674524559873e-01 6.898008313253359836e-01 2.045172372645260028e-01 -2.666940560452629727e-01 1.769016426128570130e-01 5.727470378475290058e-01
2.164198557656309974e-01 2.960747931418279966e-01 1.940860502718959879e-01 -9.220845968301219497e-02 1.901496740642950045e-01 -5.068011889358090549e-01 1.090695450065579976e-02
-1.313604939750769862e-01 -6.804163457615050592e-02 2.550609212775640233e-01 2.432221406964990007e-01 5.770955923204090093e-02 -6.904883999898410174e-01 2.949267160871599791e-01
4.110077754561020091e-01 3.238400013468429872e-01 9.300193994799389741e-02 -4.321180371494490191e-02 3.496087660310379791e-02 -2.785420252379239847e-01 1.299661445823390056e-03
-4.947005195963120050e-01 -2.407489021236660087e-01 6.673893644554540483e-01 4.209517060536669963e-01 1.836330481581590138e-02 4.124561327736909755e-01 4.252172390670370117e-01
3.733182634517380194e-01 2.772826620681629883e-01 -1.698814369209379962e-02 9.099117068744000392e-02 -1.023458342048700065e-01 -1.824809089671959872e-01 1.248758543361220066e-02
3.581061611761570118e-01 3.156026682888580237e-01 1.352565956331480135e-01 -1.020171901454449970e-01 1.244493466236760021e-01 -3.574139463715930165e-01 -3.803534121127770048e-03
-4.711762057309030194e-01 -2.534196901293530035e-01 6.362258632636279554e-01 2.042382000722509916e-01 -1.926331819167849957e-01 2.860496077254869873e-01 4.844864889501500071e-01
3.000656511730669940e-01 2.554492102040539780e-01 -8.790594975725189719e-02 1.375640911581650083e-01 -1.518759518586519919e-01 -1.505550795353410021e-01 1.475730198523530004e-02
1.309315037389119918e-01 3.260312330240239809e-01 -1.976196361199590024e-01 8.982708783179889356e-02 -7.288673282021340682e-02 -8.718864982020320398e-02 -3.395995270352190204e-02
1.002538466679789991e-01 7.154851401186399507e-01 -1.397376658344159917e-01 1.625088554588579870e-01 5.267512632332749939e-02 -1.664002396503100056e-01 -2.834053878646379809e-01
3.045956098287639913e-01 2.277145557566259970e-01 -8.468053934548079587e-02 -4.220782725758089882e-01 -2.225113784794320038e-01 2.579046085153999801e-01 -5.272220790239590116e-01
1.390613915622090080e-01 7.348534675844770048e-01 -1.521521881596810122e-01 1.474548045284850006e-01 1.429982426930850002e-02 -1.825013466798230122e-01 -2.007333884131989876e-01
-2.849804582455550128e-01 -2.342984016939579917e-01 2.933369048109379928e-01 5.739971495160359899e-02 7.279943792552029738e-03 2.244742381110270135e-01 4.731571861428869874e-01
-2.195867144216019917e-01 -2.369066476182130065e-01 1.701980541318660056e-01 -1.279133970250249941e-01 -1.274972280532279956e-01 1.097644783739319951e-01 3.533584750725849988e-01
1.050948972962810063e-01 7.293123206271650005e-01 -1.455116481881940094e-01 8.671656605630069514e-02 3.815264157625149893e-02 -2.479451456589439884e-01 -2.169372940178050102e-01
1.244301070233810036e-01 6.240178829715440356e-01 -2.401420067547410109e-01 3.101664692556960201e-01 -2.415106867355089892e-01 1.065563597337210039e-01 -2.686897970575219952e-01
2.181499631648020077e-01 2.368138499761570093e-01 -1.707517065494300046e-01 -4.123967446196220021e-01 -3.016983416087319902e-01 2.774779830329390240e-01 -5.488812034053369704e-01
1.470443549741189959e-01 7.321530290969540111e-01 -1.754935236187120107e-01 1.510569868081469980e-01 -2.654794927765100065e-02 -1.476193760206160055e-01 -2.157694125758979897e-01
-2.292679373641290097e-01 -2.176978427487409884e-01 2.597024701323910056e-01 -9.093667690221350283e-03 -2.395943050407510141e-02 2.212171908403839926e-01 4.039791766250520055e-01
5.400065735671089745e-02 3.697080319245680258e-01 -2.360290529517979907e-01 2.983612766382909981e-02 -4.067992160404140245e-01 2.794224318188570089e-01 -4.547908290532480247e-01
1.640190064356089883e-01 6.848286878659000099e-01 -2.307966159894780100e-01 2.961159496175149730e-01 -2.402622556366590112e-01 1.797410364718739911e-02 -2.727301932033430187e-01
1.536556539513609931e-01 2.540879392850389773e-01 -2.062853980670799892e-01 -2.800662401801459755e-01 -3.557115288544440146e-01 3.078982054892049902e-01 -5.574785406195850168e-01
1.486524952569230063e-01 6.618177982758369771e-01 -1.980540330669489923e-01 2.647581540245769749e-01 -1.420713429598030042e-01 -2.330834099689900116e-02 -2.377751409265559945e-01
1.555014498877690110e-01 7.184929617574760119e-01 -1.719139593545520039e-01 1.936467976055880058e-01 -7.266417344524450650e-02 -8.298673066460060532e-02 -2.202742600549230101e-01
3.590780293556209979e-01 5.132054171549750299e-01 7.554941940965480274e-02 2.424600681615650052e-03 -5.541695782589810271e-02 -4.314828921330520206e-01 3.865840739495229883e-02
1.762306941902410107e-01 -6.338797604057579971e-01 -2.291714101189369912e-01 5.839526521695209693e-01 5.702015080850689754e-01 -2.766655473608859925e-02 4.743541666718449901e-01
4.996042425688509980e-02 3.025824529755820058e-01 -1.124629430110680034e-01 9.519526484473819772e-02 -6.606739639585179624e-02 -2.366540847932510072e-01 -3.684311334278930067e-02
