2.844367409214609843e-02 -4.886596569594359868e-02 -8.053586348190269750e-02 -4.156782277791570140e-02 -4.425990321443019904e-02 8.567248063056880081e-02 -9.058138444757779517e-02 6.383659728334460659e-02 1.185965125266469919e-03 4.334233081419210099e-02
2.006869374838169962e-01 -5.501006995937519628e-01 -4.732917477742100143e-01 -2.184104766378310025e-01 -2.949761267827309963e-01 -2.076183842916499989e-01 -5.235676658502529807e-02 4.030840269415280064e-01 -1.990194093727619962e-01 4.899286678851350052e-01
-8.103750542433910131e-02 3.979993351938109769e-01 1.724802492972619949e-01 -8.733845688395260043e-02 9.577145416835609881e-02 -2.523878660158569986e-01 -6.104898803605850188e-02 2.436236178370279962e-02 2.622019101526250062e-01 3.905500143708710015e-01
3.639927290265210225e-01 3.132486752592469892e-01 -5.677821088321890336e-02 -3.724931644990209789e-01 -6.316896895845200421e-02 -2.351841247488919984e-01 -1.617624735344879994e-01 2.895555035747899852e-01 2.580584972995250137e-01 2.022087491719480046e-01
-3.202232778554819914e-01 2.511970499665470147e-01 2.168705600265090072e-01 2.968749281728020120e-02 5.979477104552499700e-02 4.056567963483959788e-02 8.322139646787170275e-02 9.764577983688779717e-02 3.922786144049310031e-01 3.154993461696499746e-01
3.331523967261409980e-01 -4.566761359652309893e-01 -4.338319622597420211e-01 1.892120910871200046e-01 -2.739075915484199819e-01 -1.492703206660609960e-01 9.687745536469979935e-02 4.058765862524220114e-01 -7.192757958271570051e-02 4.576476688987169972e-01
-2.695487799429149844e-01 2.198974219596510071e-01 2.490797992848620135e-01 6.649145923184500429e-02 -9.335402623032160174e-02 1.025873974476889938e-01 1.083223395913749942e-01 1.749228477842230123e-01 3.764464937256509769e-01 1.570651439682259898e-01
-2.600337594447689749e-01 2.829988016911059723e-01 2.100111665327449861e-01 -6.538158997617010346e-03 1.156698107052139962e-01 -8.508928588023920159e-02 1.495309116549350080e-02 4.397826061597189667e-02 3.489246414407800034e-01 3.583450197205569898e-01
2.191163899729030029e-01 -4.700905898400909999e-01 -3.497407566876190033e-01 8.575578576280879287e-03 -3.862806368111280086e-01 -1.854500464065949872e-01 -4.588964527836240231e-02 3.352669262334649902e-01 -1.496969221068779887e-01 4.948641152754720274e-01
-2.227575911488539895e-01 2.231119184095239905e-01 2.342216482929269927e-01 7.549797905797059339e-02 -1.952674920263769986e-01 6.753333673879320653e-02 9.964239750737169388e-02 1.744214324952229889e-01 3.305140335324390222e-01 6.950845502187280589e-02
-2.407654457970730133e-01 2.659173932858189815e-01 1.088356670690980021e-01 1.393411752357550104e-01 -2.394311300060160130e-01 -3.438928511068879701e-02 1.116670054329240019e-01 -1.702643825307070119e-02 2.495094849592509878e-01 2.987688228153819944e-02
-4.368639892202689778e-01 5.107010360981769637e-01 6.367130674305089555e-02 2.125772421401840029e-01 -8.255389448990960166e-02 5.800025308676989844e-02 2.556178408333140140e-01 -1.679986753730360050e-01 2.046276951559360124e-01 2.757365386321830036e-01
-4.482643651827840081e-01 -1.376341676477670084e-01 4.804420187836129785e-01 1.533105889463819982e-01 -1.259150067278350105e-01 -1.220177970027690045e-01 3.294215936623000052e-01 -3.001018723622270179e-01 9.143716174567230459e-02 1.711728171826190081e-01
-4.117303980800580132e-01 5.291250198256499671e-01 4.967074578910470051e-02 2.319972523246580098e-01 -1.541463616922350011e-01 1.737748187873779937e-01 2.449281737219000110e-01 -1.355399319426250082e-01 2.962456888370080255e-01 2.684665765793159964e-01
7.171536128700099766e-02 -4.216029044536330206e-01 -2.986814801188180102e-01 5.500790041937699687e-02 -2.141183574181050042e-01 -1.476173842299229877e-01 -9.969603049344910595e-02 1.746354210576669952e-01 1.288191737405899873e-01 2.264793142863930075e-01
-2.878012334717830120e-02 -3.981045087731159837e-01 -1.655289210114760101e-01 -7.477368651027059554e-02 -2.629564610552940218e-01 -1.617431218433419970e-01 -1.064644024318929932e-01 3.423440012204560096e-02 1.310998981001650077e-01 1.658143451642219990e-01
-3.971337212942470107e-01 5.577445003960890269e-01 5.194620929528120240e-02 1.894772433441500037e-01 -1.325952004171659926e-01 1.031630917004690007e-01 2.179476441570739886e-01 -1.865214911651739971e-01 2.743707214769500191e-01 2.852430754430679838e-01
-3.295540034013130226e-01 3.738576060782479726e-01 1.742332333256919885e-01 3.127247977274760227e-01 -4.156462955828689743e-01 1.706275986135349920e-01 3.475318856645929766e-01 1.325805081002330056e-02 1.375181733100080128e-01 6.099657917784499783e-02
-4.542672949000169935e-01 -1.024043348238939943e-01 5.127913723366229748e-01 1.114244874447510025e-01 -2.466831907352080022e-01 -2.259704502204629983e-01 2.798991935190109914e-01 -3.246079559445360085e-01 -8.037272678386500613e-02 7.999345345609469582e-02
-4.375656894450610235e-01 5.179871020176870511e-01 5.509967070703510050e-02 2.249559738251170060e-01 -1.818219795211480083e-01 1.682918638537430067e-01 2.755394248086919795e-01 -1.227990947569729957e-01 2.631070486702969946e-01 2.410959931320809935e-01
2.124811587589850101e-02 -4.235421081492869999e-01 -2.286400012244959867e-01 5.150635409602190296e-02 -2.129921169947429915e-01 -1.439316882196270131e-01 -8.224760346968859603e-02 1.154649719964670057e-01 1.331302947565239925e-01 2.170450234075579909e-01
-2.942341610489709880e-01 1.387920918369129897e-01 4.204922806114649858e-01 2.021047610530189997e-01 -4.920561380469720136e-01 -1.998013630214620084e-01 3.074308815020059815e-01 -9.424205063486600087e-02 -2.346408303794680072e-01 -3.542990713141860176e-02
-3.582775654693600154e-01 4.480121729239879835e-01 1.836705793849690016e-01 2.776748141643369805e-01 -3.942092272050760071e-01 2.222984698768860068e-01 3.640608464948990042e-01 1.737607242938339971e-02 1.779674060105659872e-01 1.023398687877609958e-01
-4.125813685421609867e-01 -3.019105638153659829e-02 5.025199913949980335e-01 1.261352391570960130e-01 -3.431038256989140112e-01 -2.763038731406129989e-01 2.979767390109610004e-01 -2.458694611128419971e-01 -2.150650391996009880e-01 8.653841781709909267e-03
-3.817701066818259825e-01 4.369738111524760216e-01 1.134632522012749972e-01 2.604853654370200000e-01 -2.920872831979409723e-01 2.002596124733929950e-01 3.266197153331439895e-01 -2.165343719461930092e-02 2.143117467035980106e-01 1.436125472331540032e-01
-4.192219683235809957e-01 4.893519306114549883e-01 6.812779524709869361e-02 2.553866113637610069e-01 -2.395691797807880108e-01 1.857332350749049954e-01 3.071347707063090127e-01 -7.936441651451689450e-02 2.400620068422809894e-01 2.179451627724730001e-01
-3.283618530025190219e-01 4.916054260759010197e-01 2.335891141934079984e-01 -4.673307396937389883e-03 -7.071496238242390431e-02 -6.440277816386340282e-02 -7.908245096662440410e-02 9.420106392944960216e-02 2.279073380205129951e-01 3.487392052730109993e-01
1.126461936579300008e-02 -2.442951636420339842e-02 -3.814726854311850102e-01 -1.656892427939470058e-02 3.918257067189099829e-01 -6.097464287669279726e-01 -2.658316692565890205e-01 5.503919081117389922e-01 1.053172505996349956e-01 -4.839322598177849821e-01
-8.214961846965969372e-02 3.072387224682299744e-01 1.123378062045009979e-01 4.975313971562830145e-02 -2.605361833169920205e-01 4.903986987816780219e-02 1.475132369436530089e-01 -2.558542779619489907e-02 3.428376618815949795e-01 9.455638803870609899e-02
1.906133798975969962e-01 -4.628745043327979758e-01 -2.374698225203580038e-01 -3.759167207603449773e-02 -4.508204831435009829e-01 -2.050054890663209894e-01 -1.040850132699149971e-01 2.135377110427859881e-01 -1.615049395837719892e-01 4.342442793324869932e-01
4.248317111838619820e-01 -5.599894770245179565e-01 -6.423165129020780295e-01 3.385155985744039975e-01 -5.216266477376450134e-02 -1.324969904783059871e-01 8.503755292027330437e-02 5.465534566665589677e-01 1.203812523182990063e-01 2.791272288298530246e-01
-2.827204564496220152e-01 4.245064303678139916e-01 1.484487644421149943e-01 2.112231101543680153e-03 -1.520648623870269993e-02 2.759455270141860164e-02 -1.248465228714100012e-01 -6.579767436150030235e-02 4.775199482872889978e-01 4.375266012444279928e-01
2.229530060351289922e-01 -5.510881836854150118e-01 -3.246213994328500108e-01 -4.803825665087119723e-01 -2.451270877731279996e-01 -1.593480030667230041e-01 -8.255438862389040400e-02 2.740946621146480022e-01 2.129868765486380051e-03 3.601942259231050159e-01
9.246781097502239366e-02 -4.977739196177780046e-01 -2.743749689859559804e-01 -3.302646164711280086e-02 -3.508452282222069840e-01 -2.234997953363730139e-01 -8.904886632120209700e-02 1.659898633990410100e-01 -1.158715995991669995e-01 4.836495301057739948e-01
4.558559477382759795e-01 3.774275454890099746e-02 -1.037155859180169948e-01 -5.355140451934330414e-01 -2.529680428295820113e-02 -8.651045464833860554e-02 -1.818521669108459915e-01 3.077653349553450268e-01 3.410166325285750033e-01 2.585545794878549852e-01
2.414103920483869903e-01 -3.408399975731580267e-01 -1.969630875174460116e-01 -5.804405055097909827e-01 -1.411648820629009954e-02 -9.234146111868570331e-03 -8.453525921299040458e-02 3.392030223078379980e-01 2.347615132421460027e-01 3.619111388994640244e-01
2.530685288437700131e-01 -4.270907191397180225e-01 -3.635264726861480167e-01 1.999206248724509916e-01 -2.701643503319590134e-01 -9.359960819545350141e-02 -4.606520526022950257e-02 3.540324576556250213e-01 -5.169018493651479987e-03 3.730686804778819976e-01
-2.954252992315010151e-01 3.463222210550380153e-01 2.262381503081919987e-01 5.440912176216809726e-02 -3.965620972160439905e-02 1.603105482728680031e-01 6.158314734850069833e-02 1.168969320714429994e-01 4.286420321387079957e-01 3.017030745055440111e-01
1.642325828083880113e-01 -4.225759341051230078e-01 -1.901816079741510124e-01 5.661241742678470301e-02 -2.976438508452680098e-01 -1.817930132849220060e-01 -4.278025710319680042e-02 2.257751946169720136e-01 -2.439922295037710159e-02 3.765976810487989823e-01
1.915027900334219935e-01 -4.906741966280929734e-01 -3.261893867687660209e-01 1.155817139282119960e-01 -2.650778599660429946e-01 -1.957155270908839950e-01 4.466349027726709831e-02 2.299061795559430021e-01 -5.170821181552449908e-02 3.853605234519980050e-01
3.219963662795909953e-01 -4.693015524557029861e-01 -6.217901374298859807e-01 2.869960678071459825e-01 -5.964480360439330248e-02 -1.950010844239999930e-01 7.124454762456269852e-02 5.506204100380109878e-01 1.475558588034140035e-02 3.277474869382049905e-01
1.594048505537619953e-01 -5.161869614829910358e-01 -2.734946342536139774e-01 -4.719481478039839750e-01 -7.126683279872450538e-02 -5.097840482894280129e-02 -9.083778738259719321e-02 2.902393656277150180e-01 1.546516806425209944e-01 3.750179115670749797e-01
-2.959792754293060213e-01 3.116976636996610095e-01 2.485005289428199871e-01 2.294678026997939990e-02 -2.047668153142030018e-02 5.351253362105730209e-03 7.720341753566840361e-03 1.373633285974970031e-01 3.120160426963869971e-01 2.814721593177499925e-01
1.514432975288290129e-01 -2.110206329336249964e-01 -4.357629260017569783e-01 2.496389023629529968e-01 2.842095783908030193e-01 -3.788523513957159916e-01 -5.246769594991149838e-02 6.154024749134859862e-01 1.694258750732919871e-01 -1.925785784488230068e-01
-6.917634364837209338e-02 -4.412713674160759769e-01 -1.399742017597709887e-01 -4.044007055207889945e-01 -4.568641989871140008e-01 -6.926107020571499462e-02 -3.444888227963789906e-01 -1.108986140525960035e-01 2.949918279373209828e-01 3.348048130479670120e-02
-1.544921612006739942e-01 9.961173846355560191e-02 2.613019515813809757e-01 1.587615781032689910e-01 -3.186691357760749743e-01 1.733709308779829983e-01 1.453355714655809872e-01 2.403091561522530117e-01 3.069644229449299822e-01 -9.902273342756530428e-02
1.080609591150400034e-01 4.577966694304029804e-01 1.940817028742980108e-02 -2.530000579947849770e-01 -3.229980282439349759e-01 -2.079576922818699991e-01 -2.929702975387820096e-01 1.606639578744130104e-01 2.111485157170610027e-01 7.062067023745620398e-02
3.478617938193480086e-01 -1.063718509455990058e-01 -4.166258506906019843e-01 -2.778326309591089838e-01 -3.596638470728180104e-01 -1.259274520366960026e-01 -2.183076550549329919e-01 4.792317599917210180e-01 1.024992410516940011e-01 6.847539146841589985e-02
-1.426295410001200137e-01 1.113225290376460008e-01 2.872634985598099822e-01 1.378783826216530006e-01 -3.233308306511200048e-01 4.563339131030800383e-03 1.458507200935030002e-01 1.772029802188559988e-01 2.165859129645590075e-01 -1.254212059572570037e-01
-2.622549664715569939e-01 1.883069677554440047e-01 2.384551104777289932e-01 1.028418795578780048e-01 -1.713290664758800042e-01 1.854959337852629953e-01 1.090632046668709998e-01 2.324134438951570014e-01 3.730838094297099783e-01 9.120436837074699654e-02
-2.081910051512469995e-01 1.621093276501699987e-01 2.637036503489509909e-01 1.253210603984949989e-01 -2.435780542155999984e-01 1.892910190251080038e-01 1.312027800575820136e-01 2.580122757761519892e-01 3.469091571330369939e-01 1.686137521363640160e-02
-3.255524792965310277e-01 2.498622312591690098e-01 2.290569468504959905e-01 6.480801945109350426e-02 -8.364260182859320492e-02 1.248936703054930042e-01 7.973635858344009508e-02 1.811343790401570009e-01 3.614214908146979877e-01 2.059249787548650124e-01
1.677610791437849913e-01 4.508103001406100208e-01 -6.235301437179160272e-02 -3.108737165731910168e-01 -3.716377027827459933e-01 -1.752275042223190027e-01 -3.380740376933110136e-01 1.608687797382770124e-01 2.575820280377990046e-01 2.038547504110509861e-02
3.232249031840410125e-01 -3.943749204779840034e-01 -5.174278508358189921e-01 2.655703872760449835e-01 1.743683159205519917e-01 -2.808321317233580250e-01 -1.542277400519130072e-02 5.728053671522720380e-01 1.350340429812300069e-01 1.357397717322370023e-01
7.004998982852080058e-02 -4.729799866808930275e-01 -3.312297738217280241e-01 -5.467523649903179850e-01 -2.307986535682060025e-01 -1.140196434999680014e-01 -2.424755177917889970e-01 3.649480558870070168e-01 -1.690537196257450164e-02 2.821928375866670224e-01
1.971469341348930093e-01 -4.607142057428539883e-01 -3.417926402415830123e-01 -5.553132833868140023e-02 -3.343929335777450218e-01 -1.504040747606349981e-01 -8.622670095150700154e-02 4.005405734700410170e-01 -1.422944196557260066e-01 4.790394564128580002e-01
5.599131558449980256e-02 4.653399695685320192e-01 6.582747124512880466e-02 -2.102379495963919986e-01 -2.823243752202729828e-01 -2.156991782908010136e-01 -2.674999170676610194e-01 1.420737028468339880e-01 2.033105468655060089e-01 1.120211344566810069e-01
1.921720826584319974e-01 -3.457269225067640117e-01 -2.965946357048340198e-01 -5.795143895600809447e-01 -1.439149295312749932e-01 -6.584450982804070096e-02 -1.841613740745149941e-01 4.447595658630529858e-01 9.044097439132339766e-02 2.302704233656280020e-01
