6.070802320072540142e-02 8.916917663004940431e-02 -2.264354631012599831e-02 9.888555302589599472e-02 1.418749647873689956e-01 -5.348991517350869945e-02 -1.819284848247629954e-02 -4.905674363185519998e-02 3.487074324875349962e-02 2.080218716092860007e-02 -2.002757772507220146e-02 -2.874103202722120068e-02 -5.630357790573990023e-02 1.416784060680290058e-01 1.217798914229040047e-01 5.483515951756459672e-02 1.552882633319870032e-01 3.880908308357870068e-02 2.897888580618670010e-02 1.107203148202190041e-01
-1.437069944714280123e-01 1.487933376116029882e-01 -5.308483762888940305e-01 4.112605076114589919e-01 -1.031423420654760045e-02 3.916504910553250118e-01 -3.524051795593070024e-01 -3.169319848687989771e-01 -1.681602499244269980e-02 1.915347857779599872e-01 -2.431520559833330042e-01 -8.948562034568889600e-02 5.082708921588009743e-02 3.338720875945950239e-01 -2.506591915999070164e-01 1.291437637678289896e-01 1.991334587119339972e-01 3.145490816493040076e-01 -1.446597142001939951e-01 2.595388156587690176e-01
1.199296108612350059e-01 1.979604047818830093e-01 3.977631485185870175e-01 9.824297002770289444e-02 6.240065986045450347e-02 -4.070036952090669846e-01 -3.882716496851589816e-01 -3.461146622584220234e-01 1.089122375426609945e-01 1.538107500620899959e-01 -6.460095400212240158e-02 -1.470414154718980015e-01 -1.216693403351809949e-01 9.185492801816569700e-03 9.396801581032020179e-02 1.377468273759909975e-02 -2.597301258647610189e-01 6.171501101393069705e-02 -5.927902889836019623e-03 2.929542423724640007e-02
-8.849654219947719613e-02 1.745878072965549865e-01 6.082166793343180000e-02 -9.955790552297540119e-02 1.360788029779239905e-01 -3.570561424641319759e-01 -2.985920309172169773e-01 -1.882312148283259989e-01 3.331204370455150277e-01 2.334902744962019938e-01 -2.747558919852829962e-01 1.679697557038770106e-02 -3.328403503115739959e-01 2.114726377769559906e-01 -3.270587457724220132e-02 3.284316385619749923e-01 -1.858978853410470089e-01 3.031537314478909839e-01 -2.038724178914800012e-01 1.611832255840379979e-01
1.583584266878109992e-01 3.318860477001560061e-01 3.288994978561269877e-01 1.940132016076520083e-01 -3.400202722704739888e-02 -3.541807425225120265e-01 -3.386013354011490062e-01 -2.368858486044559952e-01 -1.481165854442020036e-01 -1.009129565737830053e-01 1.745292677482649935e-01 -2.622386609929049928e-01 -1.736855044513520019e-01 2.774797497464650056e-02 1.313553104600150012e-01 -1.836677822515820069e-01 -1.046725725367920051e-01 -4.674634156505400040e-02 -3.782877906903459736e-02 -1.442772142565230120e-01
-1.444263342543880002e-01 -8.837502525227899919e-02 -4.216558382564020158e-01 2.276054928783189935e-01 -1.530238380171770052e-01 3.337703033834660271e-01 -1.832781210375279968e-01 -4.262155822933190175e-01 1.328046971596930081e-01 -3.088346779914409937e-02 -1.473901150860149889e-01 2.252128187438199869e-01 1.117770788280469940e-01 3.261595368274889939e-01 -1.930490176669280022e-01 -5.933883891998509991e-02 9.682908436191879631e-02 1.751982973113800079e-01 -3.640540487374610001e-01 2.088143025019960006e-02
1.481873475043359867e-01 3.665704620087230081e-01 2.489249562803529936e-01 1.971218761402140085e-01 -1.524708493555390065e-01 -2.992466669127419876e-01 -1.831655230235139931e-01 -9.868333836877929421e-02 -1.489053048494199949e-01 -1.282151991200619900e-01 1.559611634797899993e-01 -2.046330874052280091e-01 -1.977059288526130110e-01 1.918212056327860127e-02 2.184265255029549935e-01 -2.074663348330260115e-01 4.364632567381709904e-02 -1.082366594350299936e-02 -1.409224805453639928e-01 -1.536691329696310004e-01
1.616069959631840081e-01 2.704429791072099909e-01 3.719276798238609905e-01 1.489370850379410083e-01 8.180031287269519738e-03 -3.669151982737959838e-01 -3.770456627085170265e-01 -2.792395155451899980e-01 -5.903407793107010026e-02 1.708699857925309942e-02 1.198525373463630028e-01 -2.135679957595419953e-01 -1.240110709136249961e-01 4.209461538901060340e-02 1.253024710220800031e-01 -1.392803105218279880e-01 -2.045221534549480080e-01 -3.754481195386970283e-02 2.437811981677629955e-02 -6.344854743377340012e-02
-1.231370060046380055e-01 1.207071203679680044e-01 -3.760361957918719744e-01 1.828105348337180081e-01 -9.397903387748039739e-02 3.456145095943690126e-01 -1.892588730130529973e-01 -3.940720443430609787e-01 4.861974735766990221e-04 4.774637138443250245e-02 -1.554448792290150094e-01 1.408922999683570043e-01 9.183607530676929365e-02 3.366755228268660249e-01 -3.029729477978350127e-01 -1.907908238115259975e-03 1.686092129771570025e-01 2.110967423348809879e-01 -2.984690921053529955e-01 2.818056817377119772e-01
1.724863606326229870e-01 3.454906855609979899e-01 2.049391875151999887e-01 1.842805907456820103e-01 -2.219237288175059941e-01 -2.439677451082359894e-01 -1.107074413736559987e-01 -2.778610165394070075e-02 -1.308238586399229908e-01 -1.046318089412199975e-01 1.041761948670670013e-01 -1.818490496099109954e-01 -2.088772928678009899e-01 -2.731250667413950145e-02 3.115774203834120182e-01 -1.970615768375469923e-01 1.054822742284710069e-01 4.990265733732299896e-02 -2.153886602214430124e-01 -4.971483042565889854e-02
7.045285774024849512e-02 1.239307761167049993e-01 2.452970427509459928e-01 1.430502512014719951e-01 -1.847167052768730056e-01 -1.601152439755509915e-01 -5.949329463176190186e-02 1.169450720026640050e-01 -2.047530473153640063e-01 1.442718450505829988e-02 -2.888193797725180020e-02 5.839390393177910227e-02 -1.882897222083459998e-01 -1.832409221183300130e-01 3.267597856643250087e-01 -2.754466176718149972e-01 1.489768522152060126e-01 -5.097418547596219845e-02 -2.874139259180449879e-01 9.952627647117150145e-02
