"DF.L3.C1","DF.L3.C2","DF.L3.C3","DF.L3.C4","DF.L3.C5","DF.L3.C6","DF.L3.C7","DF.L3.C8","DF.L3.C9"
-0.379573906001005,0.00938276212524947,0.199865623892927,0.568837240073665,-0.0284460301392473,0.228164900958142,0.0702390497857865,-0.580948514246685,-0.0531951198812575
-0.362276317820928,-0.0839135995565354,-0.280319105956783,0.196366964823075,0.299031907055953,-0.248659576934351,-0.372189272546793,-0.466737963169804,0.195962694553299
-0.40844998231106,-0.00769761278636838,0.216988488892547,0.590959928244398,-0.0923292661316588,0.185718403968853,0.0557862850699921,-0.557104378141373,-0.134159514550957
0.321409095345769,0.0269759770793451,0.0199424903311083,0.133720551335548,-0.0599638578145913,-0.35002017207558,0.229507356566275,0.244802464858757,0.0226110003286836
0.248584418894873,0.0123064294334474,-0.175016852219655,0.09247650037226,0.105272293287978,-0.335700550442584,0.12002558586008,0.177021979571433,-0.0808146861937251
-0.377432103381397,0.0218179240335235,0.210195738733497,0.567118876470483,-0.0026333228053057,0.235461965664511,0.0692668567630135,-0.558630185659505,-0.151858131852333
-0.410758163261008,-0.169425867657678,-0.0774137377474993,0.535771344284315,-0.303868244338142,0.0671779908362443,0.0858548777451692,-0.550707614365269,0.0212811714254288
-0.311929308847142,-0.115117207323159,-0.446784318202604,0.151072996713211,0.312185296943984,-0.184974828292163,-0.2678529075361,-0.557848171150739,0.206546263355384
-0.408858789938821,-0.0158287067981542,0.159002490324789,0.598059410210161,-0.111792222574324,0.167485568946709,0.064215563978845,-0.576464259619882,-0.122839974342334
0.274017090515854,0.0186674553747579,-0.0222431968564207,0.122665359138566,-0.0101179413798915,-0.36037157350913,0.165849038804745,0.19472512962939,0.021424668827743
-0.293327977100493,-0.200038545504502,-0.481517284160162,0.225008039945038,-0.013754838140168,-0.0137785344175549,0.0819363340604322,-0.563678869384984,0.245572573455854
-0.493553279341566,-0.161140842280039,-0.0301937483472439,0.585987429659915,-0.282667775771674,0.0908998855539077,0.0991372571924968,-0.568670625036661,-0.0338267241783621
-0.289878337504837,-0.130153511907863,-0.524996931570673,0.145250417161681,0.219587665949906,-0.11996349810292,-0.137103238142679,-0.579373614359939,0.261717511986073
-0.432351756020514,-0.0823915139560341,0.0467418850790192,0.583682758164892,-0.248143311112506,0.112645920728431,0.0655459663150263,-0.542674653006647,-0.0428275424725542
-0.42389220188051,-0.0388873791431508,0.119356387740802,0.60481101469561,-0.168228123474096,0.133150374810199,0.0787021024229719,-0.571834450871796,-0.0866728896988724
-0.493998751447539,0.326347643263834,0.187488469215911,0.197933259478537,0.0452318588269913,0.128687749008645,0.18049232087277,-0.371467830090877,-0.298762878670095
0.545873820362939,0.741622972214347,-0.128260611669952,-0.56218860498547,-0.71099798447478,0.322156276558865,0.0978455166533881,0.13332166160235,-0.028427475866698
-0.281747344484356,-0.0431395772203853,0.0432802263534829,0.35050211343047,-0.0814936926981167,0.145168646948865,0.00355763655536312,-0.214859856145512,-0.180393277906562
0.277704698704352,0.0798525410890422,-0.216028326359079,0.127380427529364,0.14833537760044,-0.417321749455815,0.571902892516858,0.279488938008561,0.14184724064989
0.571699992957373,0.159657724905386,0.362978979430285,0.323782553428162,-0.480632478224685,-0.369636716006823,0.407441866364807,0.491191534087979,0.410866571975304
-0.371329611140371,0.402339344625866,0.27310262762062,0.308634371027356,0.150772222501455,0.0880264903493555,0.022062638585559,-0.29533102874485,-0.417674528883156
0.274699384904839,0.261470707282535,-0.342148259528536,0.200700877649282,0.204371008325992,-0.354597524140761,0.388228254217515,0.653794457492093,-0.0704634366658465
0.305192469853564,0.17946112466331,-0.160572727685756,0.14328650441411,0.18742854020877,-0.460386933985045,0.50050889281536,0.253660533420989,0.12558105907294
-0.059538115323569,0.329514224097616,0.115986167057782,0.0937053243558209,0.120555841223521,0.226044523087372,0.291594945198239,0.610118810999645,-0.310059421978176
0.0157256301834884,0.326388414121287,-0.0862927147986583,0.159023753764314,0.148782017575035,-0.178888935821324,0.229087696216754,0.714606804006397,-0.202912976235956
0.305768187489485,0.0268608331270348,0.157542050076795,0.197467180865194,-0.192510216311332,-0.364645825523081,0.507899926959274,0.288673819669052,0.244555707642159
-0.532517953337751,0.263379389897184,0.219199618877043,0.320918135389774,-0.0969103990760718,0.012326249516165,-0.0540277436052956,-0.250850129393658,-0.272639540590087
0.214224268027709,0.0856667930376126,-0.0298235443112946,0.132005571397115,0.0221537783038975,-0.349681449783634,0.402266827732337,0.23695698664547,0.17398193190037
0.346996151839784,0.0576763272105074,0.0415549304083346,0.21476887599707,-0.0109253413798693,-0.407851741466875,0.40953378314545,0.267758646467318,0.260062325840996
0.500412713504919,0.244291047149662,0.31570249502218,0.31102527492358,-0.423417889022192,-0.344517431284736,0.499648561340846,0.425388238275122,0.38935919360754
0.155565077624852,0.251329038509958,-0.159420842606224,0.15446288835008,0.147297777575382,-0.342869652013044,0.251437269580858,0.657963579794911,-0.100772979976832
-0.463794055587163,0.31401802790664,0.162357575570672,0.216577110436409,-0.0331490076662584,0.00713311353092794,-0.00482344920768085,-0.263561050042298,-0.218003059175185
0.476589712176245,0.556694273026212,0.230048936594715,-0.171820587801784,-0.727121026667901,0.0341302429817232,0.154519975112631,0.231441456752707,0.210407517452443
0.299677807713128,-0.0952987560558234,-0.450964310237733,0.0393082454373533,0.315119522914759,-0.427253000798077,0.00127708036460505,0.290133845649695,-0.505061124238972
-0.39639109845778,-0.0926140489487388,-0.105490298682309,0.224501260254962,-0.401752601302197,-0.0812126993169724,-0.0785694654748494,-0.18102611375045,-0.0738866220261951
-0.123972535797184,0.199999727716653,-0.0397326896344348,0.0457070104477676,0.0141190444493847,0.337446711545833,0.389769576703512,-0.0346750411744974,-0.471896972295209
0.260816739542375,0.0972022966769338,-0.0647113142271325,0.115906968818928,-0.298471959746465,0.0168800312724021,0.58667300268437,0.498813855725407,-0.219680533862906
-0.308424557034727,-0.0403615576407734,-0.184837389303278,0.16402995354504,-0.305764465778898,-0.023980374559976,-0.0572896221580013,-0.232324779500384,-0.035865200136322
-0.477031236314185,0.115529977223289,0.0590040017557635,0.277648249329172,-0.287559637796654,-0.10557574396662,-0.100360095511262,-0.199748306707287,-0.182168989128532
-0.467242092782832,0.0315290604656563,-0.00270654207563426,0.258463335345918,-0.34546828846009,-0.0996286710111132,-0.0874946529635665,-0.185067063582235,-0.141595124900484
-0.479811591147802,0.233392117804975,0.120129891968361,0.28894139867166,-0.168896814077153,-0.0727999526830809,-0.0738374615636386,-0.25352127092022,-0.209919930919229
-0.0519632049877499,0.153665025039173,-0.0682080195861199,0.0636570635608816,-0.00748721013364273,0.372110871847138,0.425790027540031,0.0368315790156677,-0.542560813393041
0.483079790545633,0.43795272694135,0.338039074579079,0.0718687135864768,-0.539796548148377,-0.134068834622342,0.299270141645794,0.402860155948462,0.335429125449569
0.212427910613251,0.286554613395832,-0.362841196203717,0.00792485959877343,0.0914493492248726,-0.382913371785553,0.442897192118413,0.6273859951121,-0.235105088081669
0.24071216223236,0.201024848589709,-0.0873334129145071,0.148223579824907,-0.00681104540055744,-0.436447292295826,0.623215394000378,0.402713720148014,0.16248552471099
-0.166718760692589,0.223109970045463,-0.00248131080456426,0.0481882912405818,0.0357529933511715,0.315768948195641,0.353046538371132,-0.0897325178953583,-0.435218876893325
0.0965253314165566,0.32040350037098,-0.248604370726924,0.0393858917193323,-0.020876460503086,-0.211023152122183,0.402895027162219,0.696758231174204,-0.248475130366346
0.451827808416703,-0.264925705127099,-0.361049147447166,0.380653095220115,-0.00718924843652036,0.396322951883239,-0.00650290242458418,-0.0171067213931935,-0.690833796445322
0.0782302845413194,0.272283512326224,-0.205078263813887,0.0291677915261623,-0.124833523991161,-0.0405027282710062,0.431936913764283,0.690365514339757,-0.231116454297437
-0.45188099776742,0.237073038053114,0.132253910658857,0.248570521679376,-0.134266269808122,-0.0564099709419248,-0.0577967363330496,-0.249929880351261,-0.215320254305289
0.427410212825773,0.280313431269276,0.24712482290042,0.159394990102148,-0.437593806183544,-0.171036144237493,0.472224508205111,0.525950195257841,0.37007708987229
0.289962894664985,0.208794681668875,0.161922887309864,0.308790808013439,-0.187331626419733,-0.388117330243451,0.616120374162062,0.547060490046394,0.296545305076961
0.301422809024498,0.244013291936328,-0.382593962538179,0.0623073431430673,0.205326209993121,-0.545435005248629,0.648796248028857,0.491915145037691,-0.132769774977253
0.238925212025547,0.177429478710021,0.0170468202302789,0.195909473161093,-0.190686506463895,-0.34601860063078,0.651957206367176,0.54419996768584,0.318341097353683
-0.359965883374028,0.310924598864764,0.108659169419573,0.0735160579633154,0.082770827264607,0.160381560728664,0.144992964841047,-0.237221042731452,-0.274802619678505
0.20247932154224,0.194271992657584,-0.193770765827677,0.0536864008530484,0.110772946962837,-0.446280920045304,0.549549644920476,0.389679078853273,-0.00476680320793954
-0.496657543876969,0.250443675336734,0.130567890201478,0.301655910944367,-0.15982176585896,-0.0787311038273393,-0.0949461444497464,-0.231084832353421,-0.187849694226987
-0.226902050662551,0.274566540686746,0.015356521847245,0.0332069275233826,0.0781086887823335,0.284364661746294,0.297792751247522,-0.12946485727929,-0.366210906905738
-0.0773698922891826,-0.015331662306967,0.297132349797767,0.18788604786146,0.420115299421272,-0.13382058512841,-0.404624835250173,-0.144682877708256,0.0109944061230653
0.281170783330544,0.24553379048626,-0.0981245973870286,0.285481644606363,0.166548728867039,-0.365169125646747,0.373844851866343,0.279177061412416,0.321591886572169
-0.404305321892197,0.431784628886809,0.154907651582798,0.252089411501752,0.157435407268396,0.142148635712868,-0.0508319593878059,-0.0904675504884542,-0.0135331288991896
-0.301903320750473,0.491876888729996,0.159784655375387,0.179040952353205,0.234630601305829,0.398865033110175,0.20857608966136,0.298197442738188,0.00296955217539419
0.0446517151715745,0.466240145449179,-0.121736453442467,0.230531436526457,0.183842468821725,0.0140986971537606,0.293047565541471,0.680353644943738,0.127779674652075
0.301833163378378,0.437163205738794,-0.311096358153161,0.311897187735963,0.284240458352258,-0.315138794795095,0.365974348869459,0.543386799102524,0.272892819027172
0.452687826801642,0.208905279227667,0.473217815812479,-0.062562165055722,-0.126133442390019,-0.457580778822297,-0.0279245023715238,0.256867324821677,-0.00232271885035162
-0.414594215325845,-0.0133752159993177,-0.371634710281746,0.177925694262675,-0.365033371664403,0.112213788419297,-0.355542886498082,-0.0114837935249703,0.41107379193008
0.260175041808169,0.132412904327978,0.192884282655312,-0.0875274550455847,-0.175905123813229,-0.521214677811949,-0.262954314673824,0.0235110344986893,0.116632479802347
0.320671920887257,0.128767054114964,0.195575690018366,0.0398023854681508,-0.114704445804573,-0.446838632160044,0.00429675567590571,0.185132226869852,0.119798029814074
0.250461921438065,0.0707068266089398,-0.167163842829414,0.278875298771153,0.113580599713252,0.387460593011094,-0.00312966727974517,-0.0640842163101869,-0.406330403075902
-0.126578911038824,0.387549857118446,-0.0494087137650852,0.264450322057197,0.448576437159585,0.10434880456455,0.0461095697404155,0.549222006461481,0.26457107415818
-0.146999877023803,-0.0998376450794209,-0.270606694892358,0.10058668167672,-0.220178820067656,0.0409542910056777,-0.097824836850146,-0.097150970326088,0.176703929149732
0.370386147375644,0.0124719631784042,-0.235593695990637,0.165336369898979,-0.199222721667801,-0.272634382368925,0.387567911526857,0.392946022998222,-0.266741013515564
0.221659699757752,0.147166133401893,-0.480359189978792,0.117575614156322,0.513406556109455,-0.476004537528618,0.00624885325107816,0.261293391262785,-0.241172347605891
0.317743868650698,0.100357895010562,-0.560832090523149,0.0754273913805112,0.618032464338214,-0.503048803909038,-0.191305173086111,0.203763583161516,-0.4064788521522
0.446477283075211,-0.0596418489000738,-0.387750542184989,0.302179428611668,-0.0218318072284542,0.117017842245657,0.119184392893662,0.35999582503665,-0.559474564416848
0.35477762315916,0.12875294496815,-0.614129760773912,0.0831550561842125,0.689239744854157,-0.52121614809555,-0.177862465799991,0.235550399533043,-0.438890270933052
0.505364225642011,-0.023711418251156,-0.373416014030621,0.35394122129906,0.116776160220757,0.355325442956933,-0.0565964820452314,0.176746628307993,-0.535489406288635
0.00556590537362622,0.127941951225026,-0.00731704192325577,0.362816051805739,0.22451317472489,0.188942169338768,-0.30676972603722,-0.27339264999762,-0.0167657983218177
0.247531496644001,0.150172687546961,-0.534743016974205,0.101173650228209,0.619694038964613,-0.496860073735531,-0.0908666938330691,0.281599139854529,-0.304518711706257
0.282396001517209,0.0523836363014036,-0.088111658029749,0.426313817869143,0.327097938555136,0.42600211957383,-0.319422252454553,-0.241938995919686,-0.114880807315932
0.28345404714742,0.108109269636423,-0.549626561448926,0.0828985530867737,0.637342291078181,-0.501747486603328,-0.199322244842459,0.243137819512637,-0.389450503938281
0.503949306846896,0.0223249389915192,-0.33353299341531,0.374730824807249,0.241253761988927,0.431451257842053,-0.155401621582255,0.0879165277088763,-0.428999929744909
0.29411058499092,0.0875368136606263,-0.126734299295637,0.372942567829797,0.309407881669734,0.340840389703335,-0.272675838018056,-0.18600383820159,-0.18483342085815
-0.624768941031237,0.338221949818295,-0.492097106621783,-0.089727973330139,-0.428989964583744,0.0448008080151352,0.098618057548329,-0.449233836496822,0.0123393647618338
0.421884893515523,0.174226184617357,0.0703882265481283,0.121765035841262,-0.434503720357855,-0.071323056468269,0.273301755079827,0.345520335575929,-0.0802657974991343
-0.488068174019212,0.00572478021776879,-0.576635890687388,0.0780931019212838,-0.480510164378081,0.118238339581294,0.0337197523782208,-0.305801376413252,0.257395280122954
-0.615677322774582,0.376028159095354,-0.521248598071952,-0.0560416030532109,-0.402192320959652,0.124530512646721,0.183939203016626,-0.48753702190687,0.0169129942180845
0.508924951782064,0.499999022394013,-0.16013115421365,-0.257722894385607,-0.712993515548109,0.127461807491234,0.0939346303585352,0.204269681835469,-0.0577878606703264
0.358916388496432,0.599240263960909,-0.20987810865325,-0.445297078647802,-0.739911487606616,0.161730627041698,0.0665356089304392,0.143888274141102,-0.106529606494384
0.271382802040498,0.640611585650515,-0.196047163508576,-0.543556662963792,-0.71798997143244,0.213313633117186,-0.0164442241175871,0.143777026833326,-0.110694789772409
0.229316953095985,-0.0507042145599792,-0.322329170321683,0.140640980657968,-0.0400107501470277,-0.225811040549282,0.271346513209933,0.425839804191784,-0.446861585664757
-0.0717242657553674,0.00893088035804823,-0.649708850961809,-0.311657289890992,-0.28278045355952,-0.0898661100611553,-0.306485542247277,-0.20901573697961,0.323522763207615
0.445450030537677,0.278742009045894,0.0614758032737394,0.0372729478753721,-0.563909279646553,0.0276445861775378,0.209885423842026,0.291696646912472,-0.0435257397700073
-0.648418323202721,0.258326878840255,-0.355710182344949,0.0767585617665512,-0.520170543620109,-0.0202798673633391,0.0529550751954084,-0.347270621001897,0.0447873604919826
0.472719975473402,0.48964813822962,-0.0432064637645972,-0.175561377511071,-0.702285939151115,0.120277077982373,0.0899242742518268,0.212282706104342,-0.0647467272790658
0.252603016801027,-0.0541005648871711,-0.121605405706759,0.179139807483474,-0.17474547275496,-0.301996763377704,0.289367519724989,0.496277056934853,-0.358459056140686
-0.467304444423667,-0.00393175166772441,-0.275053107412069,0.220649731415074,-0.389456087887632,0.027297468662474,-0.31232411835211,-0.00831809060913269,0.28615590586407
-0.509690415895685,0.0497961868197834,-0.219208789033991,0.271307357761469,-0.360148363157694,0.0187105015393521,-0.342183862962705,-0.0304717664852097,0.254516642088566
0.381493454706102,0.597561119078473,-0.136126501240153,-0.509156473725559,-0.62385207796503,0.406664801415619,0.0901488631298429,0.177810975887924,-0.036016744923087
-0.276276243841069,-0.0688321128063059,-0.378746942826897,0.129690867126306,-0.355649106261668,0.138291573792866,-0.272695573963238,0.0613563986709733,0.296687169974996
-0.439769177835937,-0.0680376428251759,-0.337175083112235,0.182182905439985,-0.409350303173279,0.0665837203854973,-0.301709258925481,0.0322109670428221,0.321849280316971
-0.298484875810865,-0.110477583892777,-0.367633372755323,0.134355389319799,-0.351982133426112,0.0586149900658059,-0.299369211557433,0.0686255182374345,0.28753700750893
0.245902113953683,0.0323183332325206,-0.434365442137229,-0.0138806875762763,0.406683271137654,-0.500369714994839,0.146601857466077,0.209392190569882,-0.3968113567286
0.362497645679718,-0.44513310703133,0.197447537287475,0.600980425004282,0.373244307282231,0.606816308796065,-0.442833473133478,0.141835496937854,-0.185918963947336
-0.281763033085834,0.0321005604193629,-0.029496717395991,-0.394606297864273,-0.0625011396358985,-0.484031139101121,-0.142301772534398,0.0156485428454458,0.148790849559513
0.235316895710115,-0.106111247807363,-0.169944686902723,0.45748867711736,0.210902309227194,0.447912650934665,-0.379985769744817,-0.337325756321557,0.258134928523415
-0.245552673682426,-0.0498562913506733,-0.0659084761991806,-0.511827654665965,-0.0927511847652858,-0.554171911272043,-0.0966080052415041,0.0449555577550821,0.131626406930358
0.379937952239962,0.0872086380951969,-0.3946943780259,0.0109385139480257,0.0334976875771505,-0.339622985160848,0.200566960616021,0.573804037850979,-0.462001292509081
0.251892187672055,0.0691838065142756,0.396728458660696,0.13371821583592,-0.478309283510449,-0.34098310740761,0.427067322280879,0.481862375768996,0.0743815965098445
0.379233894868212,0.113440473143616,-0.426661848855045,0.012746905263358,0.1523347815831,-0.482126441886581,0.241748146732048,0.551668265987144,-0.441754539255895
0.429380506214152,0.195930601993913,0.415079651348894,0.0220710474749515,-0.582464936505936,-0.256663757388382,0.221916307945839,0.363834381892747,0.0377076671814238
-0.39634488550335,-0.157114355126011,-0.316637575670578,0.242330733693288,-0.432726327790891,0.0622188713726246,-0.177849048776882,-0.143649735044273,0.206119584789602
0.410045022606863,0.11330832287742,-0.438681142357289,0.0412394952701458,0.171287834840387,-0.538162750534587,0.356810148646656,0.517370350686873,-0.410392553500316
0.216740813208191,-0.000128390211205254,0.206691477344294,0.0969137164015703,-0.347634147275128,-0.34885680761368,0.407296314634122,0.421766173213829,0.0128330118024761
0.345258616770272,0.0741944286299574,-0.330728774142625,0.0450318520176899,-0.0577953097826973,-0.160560046278238,0.173036428631739,0.589949975614195,-0.487565271773221
0.240151761320324,-0.0400180608417968,0.108529504772647,0.107070161794543,-0.268167155738796,-0.365205321094369,0.414214895559143,0.408194744814872,0.0346422615567482
0.184390116939189,0.00481137307832402,0.00549505434483333,0.108137799475531,-0.173190610047053,-0.387186291701349,0.390713610166358,0.405043586803688,-0.0853575996972
0.303237466438844,0.0579840516939256,-0.282375476241451,0.0150559336649239,0.0826494189283509,-0.492907321162889,0.414414413765028,0.362146379526682,-0.266629124935989
0.23708559921117,-0.0259376724060913,0.161010044262932,0.0933624417733178,-0.330372920335003,-0.353904355830956,0.43103932535405,0.431694623692093,-0.0317813538207086
0.26500209819295,-0.0499690027991908,0.228936293697183,0.0832397417429357,-0.418837269834437,-0.319799732639376,0.41633459719006,0.449238559800187,0.0708156592546555
0.373404030386454,0.0754243490878113,-0.352252652938901,0.0343394321245112,-0.00195125099575177,-0.285567250490886,0.191086071789695,0.601583250706263,-0.494215480323204
0.377877680896636,0.0239909013405628,-0.265270997625433,0.221962300432458,0.0220817301508626,0.390179365484099,0.287418537956126,-0.0439406797150559,-0.565082614088982
0.404067021496924,0.0147073923464773,-0.260272149963162,0.234855655780246,-0.0113943738397377,0.401548624291104,0.317911901988241,0.100304346803653,-0.635266284252146
0.323988575582677,0.0786033213549052,-0.305435295483856,0.0271210007999866,0.136090349872525,-0.51213686295445,0.356152439171393,0.388600799044038,-0.310072038719664
0.369745587576808,0.113850222735604,-0.407946093014423,0.0148933827960549,0.107889815205145,-0.427193136329428,0.206401587701124,0.565046259279392,-0.472656536707464
0.565150449518516,0.540530822080358,0.236387389405572,-0.305739015443215,-0.707069409913494,-0.113939258185831,0.033146432202882,0.219592013114015,0.0258401888661233
0.134910018040937,0.00781464550011479,0.150450968100436,0.111363701256066,-0.27303824704436,-0.33793248998899,0.328567389490864,0.441727503680763,-0.0309258032662982
-0.222915697621992,-0.0968389765052706,-0.387630155672686,0.129647772456822,-0.25435276522716,0.0302521870549065,-0.262789784424718,-0.218366105527256,0.251301438455202
0.354154863432588,0.0305215016287991,-0.289403451919077,0.0681790341265125,-0.0844372819207391,-0.0612574087188733,0.162815169278835,0.574078887644328,-0.510216544955082
0.437102104352271,0.257970533570663,0.445253393049742,-0.0341213353340251,-0.631579117389509,-0.274340258438109,0.125871337496476,0.338247179467996,0.0628269207431752
0.415286980950814,0.00315719339469445,-0.238900215755361,0.194746989955593,-0.0527498613060802,0.364041463686117,0.314899362241146,0.211187698549075,-0.634943548637038
-0.195765214968335,-0.0608667481436305,-0.389297331778922,0.129383897551367,-0.23485066557837,0.0105296615542354,-0.297920909722708,-0.226940858495229,0.280342070991937
-0.496355232185774,-0.0932436413351834,-0.169093814068935,0.3706504888212,-0.478769327921064,0.027241758041903,-0.201208733313035,-0.202734927361507,0.0730303484876729
0.385273448518374,0.0817354845289405,-0.382661080193524,0.0177094070274325,0.056797235159006,-0.375376876597937,0.193949550396153,0.587910210193838,-0.478964544543385
0.223701806002525,0.0685571862314005,0.294435055243059,0.084057293182715,-0.346520732613293,-0.352521085759407,0.429975487316787,0.473731097155323,-0.0132837250798352
-0.328533982225217,-0.152634009744091,-0.393623623134327,0.185086633138519,-0.381983410153983,0.0683248716002473,-0.198050400932114,-0.137159881864621,0.24250124031955
0.321664370929269,0.0759519293080808,-0.280824603129748,0.238599812220553,0.127969914645809,0.422939316751775,0.266655586072354,-0.236805380475503,-0.555866965375421
-0.433455973527493,-0.151641895934743,-0.275257664208713,0.236934757780214,-0.433475234753989,0.0645481143527445,-0.176349924398632,-0.140170212789864,0.190237019661604
-0.315263238583631,-0.125965165260152,-0.385584984919168,0.160739837033059,-0.380003187994848,0.0457273697213959,-0.226961922936018,-0.160513177735802,0.233765075457493
-0.28110689784259,-0.117115492517376,-0.411471141054058,0.150060102270341,-0.309994677003733,0.0535311214092938,-0.223342383420028,-0.19273551635745,0.248689328208828
0.272307636549233,-0.00975378609935995,0.256125967117088,0.116087716212627,-0.390455341799452,-0.349409145251611,0.464063453489775,0.461292332061689,0.0179088356623902
0.457758137392716,0.300393691573986,0.416058367623904,-0.140361561057464,-0.618847504711684,-0.238227801108696,0.212519472806808,0.342210118764221,0.0639660660143537
0.362654812090322,0.0384555980895133,-0.262382781067627,0.247324344801618,0.086307173749325,0.378520552972964,0.246510690215865,-0.160943091674967,-0.570247632260147
-0.469148581623601,-0.161914022923521,-0.229558295601537,0.326531067811736,-0.476430644522556,0.0386568748749343,-0.205877863857688,-0.152717966628533,0.138876243273479
0.365691279802154,0.0739994499165606,-0.341354470275895,0.0236453963867687,-0.00586910776112992,-0.263308969800192,0.169567959935863,0.577430133256196,-0.472580953793142
0.708772413809663,0.0363561375400911,0.261172882848837,0.546550011773393,-0.0914364702217314,-0.186625804819351,0.321440587581597,0.300051005967129,0.686223075113648
0.52839518242768,0.420902501081253,-0.0639836414696773,0.121400722780906,-0.435078683051812,0.0920063471195489,-0.165242507948013,0.132572128219668,0.24504658561834
-0.346013927723759,0.201734594871901,-0.110787145074887,0.418169026573969,0.523463766000904,0.313893627513068,0.0645151437673621,0.401568261572306,0.271922304364074
0.565438068969604,0.0611798716421955,0.267519319277879,0.468845497190861,-0.0775237146249452,-0.276675087071198,0.0186939867425279,0.207459573625121,0.615171724453086
0.673625539256156,0.0548233646936302,0.319033121062642,0.455146025796288,-0.197210311061088,-0.265210130958254,0.0166604867282205,0.199537871274689,0.604025478364674
0.691687535944177,0.0277753181326345,0.282479694654296,0.469813086380414,-0.171162282084616,-0.287318397945381,0.00111118419182155,0.229034675901227,0.665962476152287
-0.484255974509641,0.162647865119398,-0.0845041968648064,0.0865418523804969,0.385971419489134,0.285673660289138,0.0871532949213254,0.349895158859329,-0.0240735383608992
0.733812188215554,0.211706927693343,0.3673286015,0.513686475654511,-0.213991676883115,-0.321422192037965,-0.143718698814871,0.274286970277847,0.642599490514726
0.0666734279137848,0.0401791420783604,-0.0181034335980046,0.277155690054811,0.297716031312618,-0.276299679259719,0.225905853946513,0.236949574425847,0.207630953743197
0.129726926043734,0.321211839855681,-0.278077829014231,-0.0257326695468572,0.173537506748735,-0.0825743687143179,-0.154568196241188,-0.349568102842265,0.119481788523249
0.598140100958425,0.529316838586641,0.0605636139721224,-0.542862896737902,-0.282371102217888,-0.757403283537236,-0.756266779018712,-0.142900489068612,-0.199887616762095
0.604552358861132,0.228151685271943,0.474796162149551,-0.18667701057162,-0.555473139021567,-0.712250714490156,-0.699063647117577,-0.00659661573170012,-0.0143338417048793
0.108030018434252,0.345352421948155,-0.308612321765408,-0.068035615228454,0.165700050675266,-0.0891895752846972,-0.164284695457385,-0.27647993245969,0.0979478877042408
0.64659753086125,0.174528791919521,0.468004514238501,-0.0109957348870489,-0.649972401635892,-0.583114188390516,-0.418367738539271,-0.00295353179630387,0.0570747262067864
0.726609419784906,0.107408465301489,0.549398538675031,-0.106170507240865,-0.633255898965688,-0.713508623122847,-0.540716885150295,-0.0169642937844028,0.0082465777165972
0.559373773827339,0.503847947048653,0.120464526329733,-0.513424157345737,-0.302064153460064,-0.744971559215905,-0.75454731545497,-0.102667492174476,-0.18241836478918
0.268365010284403,0.296857066807256,-0.163085821123946,0.0281386906245239,0.190620107706756,0.000752636075083135,-0.147589170466103,-0.301088089227326,0.0783450371917949
0.211344118184647,0.33270296458214,-0.19462394578899,-6.77212615622924e-05,0.211680830600148,-0.00049177254126076,-0.150652179948162,-0.343480416956703,0.085931002138244
0.567738174260905,0.531635448951315,0.144984859325047,-0.535373785446859,-0.248184480786745,-0.740848218490855,-0.75594946580865,-0.0912455778042636,-0.177673547395207
-0.369139109451091,-0.203540430588641,-0.171999638250602,0.58148881723047,-0.499209728374336,0.0268180967942527,-0.0146828529967791,-0.514827828800175,0.0107013412987831
-0.148211454372686,-0.142544616734536,-0.53414370543244,-6.61107128441252e-05,0.0830900016214472,-0.18092598046961,-0.259300671836534,-0.496216818968878,0.412049072921863
