"DF.L3.C1","DF.L3.C2","DF.L3.C3","DF.L3.C4","DF.L3.C5","DF.L3.C6","DF.L3.C7","DF.L3.C8"
-0.0926756193650766,-0.402748787914837,-0.41171933913385,0.0808627400721421,0.414409183528245,0.52180243766008,0.433702298962798,-0.373877923122903
-0.56161584207704,-0.0748327319858964,0.389934369458428,0.341081630662275,-0.204661635103227,0.53461845835874,0.144633920000542,-0.236954108239246
-0.504149454370902,-0.0262331803846156,0.145001436214997,0.363671915293689,0.131878311909588,0.673586900796559,0.280632485798184,-0.442542274261188
0.146729314794222,-0.449928427064554,-0.128912675713501,-0.0812016551088153,0.181072482400501,0.491976946212324,0.501763894380404,-0.418846074440351
0.0761243848690211,-0.0728025447798688,-0.0433079296256098,0.246187858312997,-0.361431530799538,-0.0482841387015602,-0.570056109114181,-0.0309950901613807
0.021596596402833,-0.309192840278229,-0.257206124706221,0.0587132885128028,0.291971014983306,0.45652141386478,0.358806990820023,-0.358667048849259
0.124413495703524,-0.399502377463788,-0.156452737817243,0.104651837760256,0.321811774319518,0.471851558642481,0.509893293918634,-0.320483679568532
0.358596662180549,-0.598216431662965,0.162229176818374,0.128510820728837,0.0839716159242261,0.546270199858887,0.709180235247336,-0.424496486287701
-0.405240367976042,-0.0379874957242621,-0.0544397878748883,0.319391698129405,0.25840376072892,0.657910560858592,0.420247420641631,-0.503402082234437
0.0774357267384816,-0.119129722547068,-0.119321485288728,0.33159419145884,-0.299545459543432,-0.0272469919795584,-0.527549033125127,-0.0425625452026022
0.465789479877695,-0.258654407050133,0.373859326972379,0.410022955833439,-0.313378033897612,0.119834758942408,0.535657583950409,-0.405244231963906
-0.53951152590997,0.0865885639204902,-0.261596635586827,0.221170506902791,0.292649994585309,0.0918664531704327,0.342279875188319,-0.5836740627605
0.242665743642381,-0.00214847632883819,0.133433630531839,0.0118140189485719,0.00655954164731298,-0.135990498095413,-0.412286035232644,-0.331953015309137
-0.386709144236157,-0.370683599709916,0.151575227371573,0.314473172050128,-0.27171325805162,-0.0418801013932508,-0.210590313282223,-0.150464935750741
-0.331046096402222,-0.494460838302714,0.313205632267693,0.207729678049616,0.0364192319947244,0.389494895859265,0.420988173494788,-0.570897808456903
0.235782632684004,-0.0274503570989295,0.106482288215709,0.16190526682658,0.0624859839814992,-0.168933661155403,-0.359364753419154,-0.232012286934645
0.188908649159308,-0.0395926193751641,0.067516780098383,0.15528471245279,-0.158900383197581,-0.08780431605049,-0.498614166634664,-0.257489422373135
0.214598062868275,-0.0358745017750375,0.113591081028777,0.0954919627318187,-0.0888343804091474,-0.0962467100869879,-0.483349043845719,-0.299549510497518
0.147242112312416,-0.0727859312298074,-0.0354933098458636,0.273070529888908,-0.233826709528257,-0.0676195776997435,-0.529957306433264,-0.148143925843431
-0.488074012207524,-0.371676427113358,0.229183782295433,0.281860217274135,-0.278914994239917,-0.0435043288840316,-0.136103559702007,-0.213463676584101
0.403877369614453,-0.353398386665826,0.255517007684659,0.233989548638517,-0.170864360389811,0.417716057150304,0.662719150143359,-0.390441867604044
-0.510756225891762,-0.229606956673649,-0.131398402600436,0.292229429143773,0.348263784852631,0.609923750706584,0.423153496652491,-0.673144316063537
-0.0640485929632406,-0.529908056349694,-0.234076640439754,0.0337422428153744,0.372074513096803,0.657389900027529,0.448315469142265,-0.499207572350719
-0.32193056248525,-0.358602249646106,0.0942849803314939,0.332344917651992,-0.286741713248049,-0.0519007435558327,-0.261163346774982,-0.10083838253754
-0.518851369775259,-0.193746655639502,0.111403674813033,0.328725488793589,0.215288104156918,0.624904441004265,0.355617556248182,-0.636088215078979
-0.585261972962607,-0.0294799080440902,0.473110392194542,0.179422296824437,-0.134344488983837,-0.530095709263966,0.243364500813338,-0.161526776767812
-0.507315026766822,-0.187930591521981,0.284171254984842,0.318986286376532,0.132355320301257,0.567888182831484,0.332529989647867,-0.599987087738314
0.128711713970687,-0.0752496250868155,-0.0695294495533649,0.276967116565045,-0.258943170937524,-0.0692254713629654,-0.501354708689721,-0.137533049267754
0.265160196528573,-0.484769124937048,0.280082779512517,0.133905499336582,0.0334405061132855,0.564216183060416,0.672701605492214,-0.445031880868344
0.0668178374722012,-0.604135346025747,0.0317818114977744,0.0220994820752802,0.240947162597878,0.730752371166585,0.581412049811658,-0.468560314659663
-0.434908057994294,-0.486707829498297,-0.36657019148416,0.138371688519509,0.481418222986245,0.671890583765387,0.458963598900467,-0.660179896664405
0.0363412796231239,-0.609530198641635,0.0284967626042565,-0.0204140087643292,0.362880896435801,0.737142862934514,0.533090975925621,-0.496764406953412
-0.076603930656518,-0.211786296372843,-0.121848552780016,0.364165261954267,-0.314703195847627,-0.0318183800941436,-0.446330994276242,0.0144845053813988
-0.226345665995794,-0.431998102336454,-0.288255594525417,0.122603962654406,0.373609647518621,0.596254100388038,0.367438029088748,-0.537831272545582
0.156409531242368,-0.0531788423335655,-0.0208458811502015,0.268708139868846,-0.235192803807219,-0.0393377663907672,-0.526861202115491,-0.133551253613887
-0.2492925633221,-0.329968799182834,0.0388101422182927,0.365998449983208,-0.275589092483577,-0.0300903805929262,-0.316420634257834,-0.037634627059377
0.146829802906773,0.272382977869871,-0.230423097235726,0.305690843724571,-0.169783718636045,-0.0325827144143378,-0.0170453448924908,0.265210091807893
0.0740590478998852,-0.377149399321742,-0.214170153070048,0.19358919625196,0.405735381731029,0.543925881284997,0.445255698259828,-0.201417816116798
0.0688487970020341,-0.103300515319271,0.0310075468685289,0.499572942728943,-0.196490791941725,0.160791644016891,-0.394186904302865,0.215290008244034
-0.214565761224923,-0.242085794437204,0.363323877632051,0.508886673779104,-0.1880764465234,0.4425698300692,-0.172873100361488,0.226195552161655
-0.314312081208072,-0.209105047727197,0.25136991453699,0.414804201211833,0.228544143614709,0.720853910713616,0.370930305505202,-0.159268488264226
-0.154860463315478,-0.349244456077881,-0.0872627463890119,0.354244615713524,0.518576801834495,0.698488041562175,0.536027709305514,-0.240210116926176
0.196940100538266,0.0104231114822996,-0.243280124993797,0.123685170653339,-0.29307713448369,0.238985143418168,0.573989093107687,-0.410865664659475
0.447713744996963,0.34829665223609,0.340217850502573,0.072066754393986,0.253200477092522,0.00788016573766281,-0.282694148700154,-0.100475194983343
0.425271783396407,0.184579064160073,-0.264183187077168,0.273310288004763,-0.0253134798163257,0.0455617240992892,0.339314822728502,-0.318155692086927
0.24127506861498,-0.0558631186752763,-0.213189416491102,0.142312168371945,0.0242391944778179,0.230511062496886,0.458782766279075,-0.337723394703608
-0.313658161908808,-0.10668384278369,0.284572252196562,0.416045751203214,-0.186167551272139,-0.327927219133393,0.108836997246581,0.0852722533687527
-0.252609484992606,0.132737424442033,0.192957073966644,0.351493646943028,0.164858008111616,0.678841486918403,0.121620388991629,0.131822149201684
0.293877228778203,0.0219048743523682,0.174846786208103,0.202471883272157,0.209041616852449,-0.0584021284188032,-0.136875544010782,-0.156997329991974
-0.290831417179023,-0.235526782331118,0.0263324893302843,0.189967287763557,0.229047246475679,0.27513808605398,0.485134489546315,-0.641552699089967
-0.3990071452337,-0.071193302385137,-0.371649946269647,0.336627309286997,0.427982128182586,0.267424233242639,0.280070982403937,-0.37221037045148
-0.492291679057879,0.10202883712779,-0.453558280438938,0.429475660660922,0.411115871017691,0.10192230157425,0.303258266307178,-0.340244662966042
-0.600554149766807,0.0311647225590899,0.405570824294153,0.373912653857867,0.0689816918085736,-0.0671609826001944,0.451536234900755,-0.411486236866081
-0.579813063489022,0.0857605830235035,-0.520127041549803,0.439237998858362,0.465698192872909,0.133902006044886,0.338075150720088,-0.33195304126755
-0.526400430161734,0.0922952975293214,0.480408462642622,0.514083065098519,-0.0553644160196789,-0.285239853309228,0.388482036232489,-0.069480003443364
0.130528811622942,0.148149068304965,0.0438295064066011,0.466742599787031,-0.117298764588137,-0.222404271309574,-0.135698549106525,0.367603853965104
-0.484348582287828,0.0282260797279724,-0.425640947605608,0.408631626325318,0.450143131294488,0.259288029139052,0.282797263261362,-0.33938691027108
-0.0493413107170095,0.18643999445233,0.208720862286112,0.545854708272821,-0.19315627354833,-0.367703350042543,0.105719295114865,0.528714580926973
-0.507857785326776,0.116432826488982,-0.437441189029057,0.440367437253773,0.41704593816945,0.148373742816104,0.278759666281287,-0.329118122519462
-0.439988494868649,0.116921319144457,0.447815186796983,0.553962387032255,-0.0820732731710043,-0.322636250225634,0.352358925582416,0.149983007968351
-0.108612846412359,0.117343806304504,0.196817756701739,0.54499418485892,-0.14718489906296,-0.323615999144167,0.114502185053651,0.402882718227053
0.33007932946931,-0.101446485026692,-0.00747845360314003,0.477141714192191,0.146096398705346,-0.190714099655205,-0.708168245881822,-0.208515194803311
0.0491937606968252,-0.306592736438541,0.29559885889993,0.233336396900701,-0.0984127982467378,0.187210832613431,0.526870473110947,-0.504758976272554
0.401580588464981,-0.113450387345118,0.245896568131801,0.179849451588154,0.39989058177018,-0.144059387626558,-0.525571340493635,-0.19547868341726
0.288194501234893,-0.172896235804338,0.00786092559846274,0.503054954337619,0.160748407559562,-0.202442772568301,-0.717431894085861,-0.140495406192374
0.213674588550569,-0.104365813011969,0.37596797939293,0.454837693507217,-0.236573141565052,-0.0923183456838783,0.530668490300504,-0.527520116155199
0.211695432062468,0.000118632052100387,0.31024629846386,0.515548977804404,-0.329264750346829,-0.114758239539683,0.375689868598708,-0.552926150624943
0.187811817392076,0.19025072185042,0.268873008645797,0.533441522042132,-0.397320410108515,-0.113067080350416,0.312876493649969,-0.532472181847524
-0.525246724079594,-0.139841623732538,0.0630860333302936,0.125226421191671,0.202115999615999,0.224488237580892,0.322676302104163,-0.650763066261507
0.437270807766648,0.381611307896357,-0.0308946482052896,0.277701434547266,0.376841403281686,-0.148902228452834,-0.129115708312668,-0.273680097669376
0.15038984028633,-0.254622500843668,0.365647336472557,0.29937917708397,-0.186609634624403,0.092397024804813,0.524645315195114,-0.483723282508352
0.418621953692665,-0.116696270799051,0.134078615588958,0.341546605428689,0.100968128772395,-0.113162140507184,-0.669184892412644,-0.276484495230601
0.22564260766487,-0.143294159260378,0.401682071482678,0.458050335723075,-0.286113959599003,-0.0557777097831764,0.489766670611928,-0.498268750953925
-0.384952190434907,-0.215150622698724,0.110074927087912,0.0933829363391898,0.116288615167491,0.315935683930121,0.425035748221149,-0.684484116263055
0.406514555271449,0.240366261426618,0.346652717850962,0.0589286923144896,0.196933277726618,0.0216931737752384,-0.354873621340449,-0.193367134814315
0.40176785047684,0.252722083389424,0.332421986956308,0.0886766762044062,0.139656959692456,0.0150506254714177,-0.40982149045474,-0.152640805610487
0.100633584770625,0.0858120869391055,0.364513005880201,0.509275237959749,-0.391068893921771,-0.0895153065670165,0.395612609827731,-0.342383576134212
0.308736170715385,0.269647676831908,0.381755978974089,0.134517650823004,0.237667967207034,0.0166154970357045,-0.184893615963545,-0.180748093269103
0.393694938654641,0.266201981445803,0.38035948642345,0.0157099338631965,0.243978874128372,0.0315168706057771,-0.305516837581517,-0.209956027762684
0.323822141483361,0.286395972752805,0.351354628826899,0.0837609718556598,0.268074762564007,0.0257880859133219,-0.194722576821334,-0.228549256834081
-0.469611503943131,-0.10695454508809,-0.451226423842477,0.212765184139028,0.361224562241385,0.196572392759088,0.294629692596779,-0.51801479869941
-0.363870204816437,0.314105133383864,0.572556853629971,-0.13393724442059,-0.229054942879431,-0.311685212918814,0.338830035282224,0.469568466526374
0.34025557446891,0.186996124884164,-0.309789830089499,0.125217444947038,0.118248849749184,0.164124417843376,-0.0666461513382592,-0.422798633772314
0.294854094259663,0.0595435657346458,0.295400950560955,0.532931222972031,0.103707608705628,-0.412483599366553,0.0512825839109433,0.608025767149096
0.323653401521709,0.159966353117016,-0.341180650859371,0.0399751742218299,0.182301204484518,0.184468625516243,-0.0235283370778316,-0.517618759841233
-0.594272269634053,0.00462768349607834,-0.0620344252342955,0.322714718910923,0.248245152065104,0.310154140505368,0.528808172244884,-0.709150712788107
0.156351466863805,-0.416182816617901,0.170908429948289,-0.0689286454133935,-0.117149919505564,0.5118565183055,0.53550204931443,-0.614766202897476
-0.590986400438705,-0.0706255540307048,-0.228400381048602,0.326382770299634,0.342328538566095,0.382591812468248,0.520336026686699,-0.722534509880769
0.303373694980398,-0.313305482627446,0.224084487854901,0.165335371548468,-0.26019651180354,0.274642643527,0.602264700071183,-0.560772955387013
0.376749679849017,0.046314138857425,0.334619092847278,-0.0309517850778522,0.241235311892214,-0.128512853056793,-0.364564413616475,-0.198808148205129
-0.571904037583409,-0.217684649208937,-0.291098073212046,0.270566660469843,0.399918960198936,0.418175931252483,0.543009945145791,-0.733579388803528
0.0451549513718057,-0.3636051439084,0.0591917867161206,-0.0270181824143199,0.0322799894121152,0.449185060573316,0.46558115967814,-0.598473837200628
-0.608736002193567,0.0553577446903429,0.151811358981173,0.331990899350162,0.122747180214667,0.25237789449187,0.490937083954349,-0.663935159891781
0.00884530383548521,-0.346835394115913,0.00224740865429307,0.00452219852245617,0.138786097310573,0.444339035060954,0.473390758596873,-0.577181302473733
-0.124169114209507,-0.335052674686783,-0.0361738684078048,0.0621633534761605,0.183022746550528,0.426202271661523,0.385411383244874,-0.597284028181932
-0.369839459338753,-0.300184714525039,-0.291357682303888,0.142249602863265,0.333950565811737,0.389796241432491,0.421333446812244,-0.653852880394968
-0.021300321838037,-0.367024368594927,0.0402802352724043,-0.0124487299667249,0.0554772124907239,0.432020629192826,0.477425297377699,-0.625409083365202
0.0902081733208335,-0.360288133744136,0.154572812504337,-0.0774869580413819,0.0291500069639271,0.446612367250659,0.520958767368821,-0.608615669756225
-0.624234539721685,0.035955892613059,0.0234416285258807,0.338548254643646,0.186115382465477,0.300734637957625,0.531334696192209,-0.708768007084549
-0.467990170297511,-0.370808906566281,0.278113060535853,0.343862125888368,-0.143562552618947,-0.339156920911299,0.211283333857453,-0.0967049464141352
-0.596624781911332,-0.347205758043461,0.375156465850442,0.332825800766106,-0.165053655510607,-0.270044446715884,0.281448228406981,-0.195633557938689
-0.415160537470628,-0.243717256853003,-0.298639973636205,0.203804693509415,0.338011146903677,0.387807926294464,0.437790852852189,-0.649915299123053
-0.607444483386519,-0.0156169743481489,-0.161471555013171,0.336978150732976,0.284685835809823,0.351368353241016,0.514508551008008,-0.719294091402991
0.433838023748402,-0.16431307627523,0.227726251564505,0.446603337794534,-0.380907653661494,0.0268702115558918,0.599747582837784,-0.52402032630573
-0.0327084754908316,-0.25055391038541,0.0653804858430422,0.0660561383283149,0.0598804907667994,0.44805270520567,0.383016254621385,-0.581005492999869
0.388017822829254,0.162918062713308,0.141247827763797,0.191196993715002,0.281129095006483,-0.165456128627684,-0.248081562508834,-0.0810124112580304
-0.624540452523608,0.0753541025959418,0.25100043716235,0.306582408715892,0.0523251152559351,0.194535570469157,0.485508158734193,-0.623771113614455
0.389165617369241,-0.219585376106481,0.239017630185443,0.191885375937693,-0.303750253392744,0.244439707272385,0.588425447678959,-0.562864550284905
-0.635492093262892,-0.274995275329445,0.413713726154818,0.321886018414638,-0.1663116326307,-0.188580114648365,0.343630812930867,-0.293145065454183
0.415049008174901,0.188990786504415,0.10910522285495,0.239532424135105,0.285052733672975,-0.154834986043487,-0.223331150963877,-0.0516756255020778
0.377810658939671,-0.00219085528186125,0.36884432061706,0.00569601533963304,0.0820702304388405,-0.168737640533625,-0.501116908195965,-0.19790724181324
-0.614427061299729,0.0167219173435806,-0.086511400088759,0.325742174622911,0.247147242941547,0.328382412041115,0.5383466449301,-0.721771562543161
0.0203787890284161,-0.374907339514365,0.0443704239846601,0.0164869842921875,-0.0535466084919363,0.503083764344286,0.496303655455535,-0.612202543985428
0.367241675071827,0.108861078910452,0.293237207237953,0.0235674363923739,0.288273747850298,-0.124127444318411,-0.300161777838773,-0.184134909491712
-0.410158919226485,-0.447171326885077,0.143795695921073,0.409360715371254,-0.157705297047361,-0.452531939819806,0.0774827126043988,0.0525680006088681
0.37071054180285,0.0508706678509775,0.341350927786108,-0.0413288372472964,0.206296893105559,-0.11250570594691,-0.403962373992067,-0.197036843031988
0.379121420101634,0.142874729641527,0.259714366282039,0.0772260601741446,0.269949470263831,-0.141005806304472,-0.296752039097242,-0.17653558226035
0.372981967363136,0.133760847126004,0.198559972277187,0.1320283905719,0.299391390484086,-0.150105716010191,-0.284567599463684,-0.123228387705067
0.0455386674630084,-0.419274419653458,0.0986353640106996,-0.0521214040982987,0.000220674020638634,0.478816570036857,0.53237478885882,-0.625474027573341
0.350237510722169,-0.274207584461724,0.184404307279993,0.172755704304784,-0.315286346370921,0.262539963919815,0.6040190581673,-0.573276942628344
-0.425556869038533,-0.396378562785467,0.193592075802475,0.393214289664767,-0.157377289061355,-0.415095036218443,0.151922243641564,-0.0156446890769748
0.380824074515444,0.0344236717809813,0.384062546549714,-0.0686271186871577,0.170148700038271,-0.136410272405666,-0.452311258502617,-0.217927006704251
-0.593562232669044,0.050664950149537,0.0272835710784141,0.328691683705201,0.174576966548765,0.277654232186957,0.51198594164358,-0.68369454896363
0.447592583562924,-0.41484119622868,0.0994227933422268,0.0300405476373864,0.258112770763241,0.443964560995974,0.827274800433395,-0.00464381375907941
0.349444620573107,0.0128058837364503,0.338119670834542,0.501156918910825,-0.0474757645391488,-0.0825538613867078,0.471331359122423,-0.167627006249868
-0.272663297580889,0.0225807810695859,0.279045623777827,0.289836283339287,0.248786148329376,0.575918399323909,-0.11252299392764,0.31620120728864
0.527493008557767,-0.223398903817507,0.0353339907329984,0.172973489605976,0.221624518956391,0.305276980616453,0.696853879978743,0.0234742672867705
0.556249927692366,-0.232982896680878,0.0962418704609056,0.153738511692324,0.133624875169359,0.230215987074016,0.767891933794236,-0.0177008078405718
0.571347980433929,-0.217138920866591,0.0857294898149226,0.140256030701449,0.201173982813845,0.25568976958592,0.782231084125912,-0.0336035480938341
-0.391426682208512,0.0891002243687614,0.173548018792725,0.215893329148167,0.0123980908272641,0.479541324119089,-0.328705424574669,0.0621319550751442
0.61360870231419,-0.112907194661377,0.126731283873507,0.307757046597847,0.0481252212168313,0.240515686050141,0.831895926534898,0.0323777167731918
-0.0543729518749538,-0.135468385348756,-0.239440284466218,0.0628004633448045,0.301527826549407,0.478264443816354,0.2244563850203,-0.12186959720769
0.274666234062701,0.0796827771969671,-0.334700816666307,0.566733376878471,0.118848559364834,-0.184137075623946,0.0387932801883916,0.0875479289873359
0.531926396222119,0.512498476559007,-0.490865661059446,0.58510260236649,-0.24174701442282,-0.333968464770255,0.497662726546549,-0.570607221820141
0.6731480016028,0.38381692952637,-0.161048469060105,0.445882945506417,-0.352064699473916,-0.217861921814837,0.591886837499216,-0.541261320265492
0.235198521820206,0.117409739923633,-0.331399874512649,0.607366445555523,0.130315432445126,-0.13368217719093,0.0248139569592113,0.0429110293782392
0.680945290707136,0.185832734645003,-0.0325567568510856,0.416355773483588,-0.326695008006404,-0.191962590977524,0.665392486534305,-0.499443448833631
0.709152184905461,0.296342341416401,-0.212046083850793,0.336935056367695,-0.410672035491304,-0.211541266169016,0.753208758539469,-0.603799024163897
0.535823195360476,0.49075950267773,-0.423968827890611,0.581631190825735,-0.261155779046268,-0.300888061494216,0.476072570875396,-0.553758796481487
0.242198560692789,0.0309566150330159,-0.265095575076311,0.534041782633989,0.0129859628849075,-0.228018227793065,0.162588885972404,0.150787467208174
0.249918506536806,0.0503637935985056,-0.315090280698185,0.55725456818252,0.018225267300205,-0.231058216388341,0.0994851182412362,0.176248275650821
0.523749857913886,0.517424145965426,-0.467725962147613,0.580282042400733,-0.28431870436671,-0.279096711979846,0.478055568384756,-0.533097908898852
0.458760763360515,-0.378853671668699,0.30675903358351,-0.112692702790741,0.131577955405092,-0.376237699920996,-0.549253289942468,-0.068623901275976
0.516438784365165,0.126769427040636,-0.328765811071994,0.259912785946216,0.524197839477485,-0.215384378196791,-0.312853099385447,0.0654189538670087
-0.596215607079914,-0.321073304854896,0.435213230098644,0.218397080887555,-0.247614468150664,-0.403739018507532,0.351559683338846,0.0607156118202996
0.489687114186772,-0.0505243964766657,-0.214441757197156,0.1836747247226,0.539381238662221,-0.217481923530929,-0.37070758063689,0.0306138797683497
-0.758306055758772,-0.0204870988164279,0.564372023408611,0.235466615972221,-0.221346848156084,-0.0976315471307356,0.492712439100933,-0.310688896706306
0.328818490423793,-0.218942405952511,-0.00768696697089966,0.364461016330107,-0.151113488178966,0.059947852839922,0.59578943244552,-0.552953098990521
0.49803583596473,0.0165744702223604,-0.122319662530268,0.10916065189511,0.52649400389189,-0.203796705874206,-0.208335467522582,-0.0598876884201167
-0.189116297033034,-0.0978177905937194,-0.179262689313973,0.175748466124495,0.16757288191975,0.167791107528537,0.376730487524689,-0.520912356066602
0.461877047381005,-0.197249881826881,0.20914680064818,-0.046400416509224,0.247808540472417,-0.312613550680122,-0.401884311264528,-0.0933814427106836
-0.741917380798293,0.248300811008789,0.256897171654215,0.326001895506725,0.00863206188921406,0.144344227909333,0.568131680331578,-0.549646276444262
-0.40488189352283,-0.0598739370899246,-0.336526938328326,0.250664175174022,0.323557956698787,0.242512097165959,0.524821030151447,-0.597214251013248
-0.543251451112775,-0.453502976809269,0.340222809719836,0.238980739188687,-0.245300484216743,-0.548191086331762,0.210334358084542,0.242584995528702
0.492575115729401,-0.293179935428322,0.268114522659695,-0.148378961340142,0.417339511493933,-0.294140675482123,-0.425114428379881,-0.115079121336516
-0.107520250128451,-0.574115567750954,-0.075454589993766,-0.116576958876852,0.277112140263274,0.731990789637557,0.494236793287363,-0.550321786939744
-0.303559894211806,-0.346464334397152,-0.40077359975507,0.110789370325788,0.420920036683827,0.553268172212263,0.324465062586159,-0.539483629538322
-0.250237722049009,-0.400652319835862,-0.354661494322448,0.0740170908963013,0.402730347954581,0.59544032515554,0.343437608037526,-0.527723378472522
0.258169740578189,0.0115905924798657,0.206963416900689,0.0338235560258556,0.0809382007546758,-0.147069998542389,-0.325566432208133,-0.327447925975229
-0.282510215840095,-0.376736032122277,-0.303470816719896,0.115570134015342,0.414581021411764,0.60279766853198,0.309983966498521,-0.535520238188112
0.170143424407249,-0.0283745861895828,-0.0312004502968835,0.229470433118303,-0.214504597104232,-0.082654345843189,-0.550423386024635,-0.2048835048495
-0.568900997008132,-0.0655790265903495,0.139246709462389,0.302700287354461,0.233240815610756,0.560741948345667,0.302269148818,-0.677580585619167
0.0102946850861675,-0.622807073426961,0.0965186188206306,-0.111536319090013,0.167533582917755,0.747798671293816,0.556554693075444,-0.510197748038914
0.00551699316861276,-0.157230063526512,-0.153341604848451,0.286677488167833,-0.265926440679644,-0.064890034172719,-0.541309239428467,-0.173274579947924
-0.309569311294984,-0.34717160156895,-0.375030731121721,0.126891145414236,0.409526271339902,0.563629833115476,0.318853322255359,-0.544697812174423
0.128773166677429,-0.565560399967323,0.194577278872771,-0.104290366808246,0.0474812904441247,0.667095525015532,0.590118813424858,-0.477921017831678
-0.0524803122916557,-0.204941751836824,-0.136761203282947,0.293950873372338,-0.253080178075468,-0.0675455964933052,-0.507633001215505,-0.181131893216842
