5.825195102769713529e-01 -6.569662071752244703e-01 -2.095350095456565143e-01 -8.844671004597535191e-01 -3.107668180292044724e-02 3.734417346800594784e-01 1.548002613030511343e-01
-5.130797071350257088e-01 -7.922121878560062225e-01 -2.071211334142541993e-01 -2.473122401499885381e-01 7.615842831417150016e-01 -8.233815171331593241e-01 -2.948261764235335924e-01
-2.828737802637637522e-01 -6.681286244243793693e-01 -2.354705608803870920e-01 -7.613414993379934437e-01 7.552952749563717205e-01 -6.455500464467065491e-01 1.340371028977539458e-01
-6.111151647077606164e-01 -7.826189695939429480e-01 -2.010470502899146528e-01 3.697977959452259933e-01 6.480363324427823590e-01 -8.354539081026457481e-01 -2.175847709616378634e-01
2.195548175648769362e-01 -8.020753414192067776e-01 -3.239659135832331227e-01 -7.494235857375217691e-01 -5.638083338265014177e-01 8.090030632678661959e-01 -6.237846725050966157e-01
-6.003070342108158819e-01 -6.849134158113057147e-01 -2.776704475976092823e-01 4.507980324860851873e-01 5.461039946876374840e-01 -8.055943819218898128e-01 1.207009048292957409e-01
-6.054046691458652152e-01 -7.774408321403032396e-01 -2.031771721651534079e-01 1.244653590364201978e-01 6.942507730380456099e-01 -8.129587281190036041e-01 -3.000913133292273383e-01
6.220139437036664720e-01 -6.827738090835555607e-01 -4.646496831026742935e-01 -8.209694292163307594e-01 -6.099852927616353782e-01 5.648593086048803169e-01 -2.364033307189528088e-01
-5.800530190415251752e-01 -4.985055166991203546e-01 -2.945502033012530330e-01 4.142714351318291799e-01 4.631936008654170545e-01 -8.364168112158698598e-01 2.351653432158826718e-01
-5.906887859082390335e-01 7.716431674051005274e-02 -1.946000811174311007e-01 3.889414360850541597e-01 3.506067317680067186e-01 -8.438861142179261421e-01 3.659545089624127723e-02
-4.103731818543838727e-01 3.650573693357470617e-01 -3.169805290601532821e-01 5.728263512272769864e-01 4.972151049253690225e-01 -5.707422261336601021e-01 -9.271867117348644438e-01
-7.964644168927883516e-01 -5.359150714029639051e-01 -4.287716661665890161e-01 2.921218424289773186e-01 -7.374042471401007770e-01 -5.889566900742790878e-01 -6.487301675812573443e-01
-5.549092602174938715e-01 2.772262928835164120e-01 -3.927646879890980269e-01 5.780390212933599337e-01 5.508526535571464100e-01 -6.592591207225078076e-01 -9.082951777016865513e-01
3.564733116300291549e-01 -1.989273086769629550e-01 -2.715467672539146893e-01 -5.470700313102732082e-01 -5.415298455319517146e-02 6.566071228267013060e-01 -3.599811046776790757e-01
4.953799739312595429e-01 -1.485179942035090850e-01 -4.907013804903346266e-01 -5.065845008726157506e-01 -2.722674719966529100e-01 4.483841961452956770e-01 -5.321301557316457931e-01
-5.054313896624516023e-01 3.085252428327014407e-01 -3.451389899391317240e-01 5.479255447957023240e-01 5.467900827546890996e-01 -6.521356399133795279e-01 -9.109450861396151122e-01
-6.915786370595833343e-01 3.042367857755433613e-01 -5.530644976886043285e-01 8.545459451989738664e-01 2.637914822974242179e-01 -7.596065396910525180e-01 -6.015046411894251488e-01
-8.326758604527846330e-01 -3.543712918891213093e-01 -5.560732579806468845e-01 3.850505718824798196e-01 -7.404404534396067383e-01 -5.876481445758474642e-01 -6.386945350402639665e-01
-6.860650160730572544e-01 2.738210332354734655e-01 -4.373183389173862512e-01 6.381136169079708598e-01 5.425356313049540802e-01 -7.031951907870335194e-01 -8.772916961015253534e-01
4.029535690214108845e-01 -1.972871981050763335e-01 -3.217151718231086033e-01 -5.340717046358096631e-01 -1.676984863306330009e-01 6.388240988782840635e-01 -5.111744020132622524e-01
-8.602858084997229149e-01 1.804585993201303085e-01 -7.544511528162678449e-01 7.303776318491463915e-01 -4.465454546401079750e-01 -7.539305511826683848e-01 -4.334649574712756692e-01
-7.104611925810275785e-01 2.965868015083995557e-01 -5.636031228449591701e-01 8.559824691344869452e-01 2.974222080673823987e-01 -7.975452233926956236e-01 -6.972983751120060969e-01
-8.706085572095698666e-01 -1.356893656605833165e-01 -6.733853059870349433e-01 5.301394920130544364e-01 -6.920690409814476141e-01 -6.995635970200924092e-01 -4.589126161654355496e-01
-7.273023352360910021e-01 2.452935757328417177e-01 -4.959931066030682789e-01 7.709958218081558456e-01 4.331894447039279505e-01 -7.446982628882024002e-01 -7.394676560801110021e-01
-7.131847843638283724e-01 2.783103091588378097e-01 -4.532586966080718316e-01 7.047934056708555772e-01 4.945565327280521117e-01 -7.341790303498429981e-01 -8.396074790466614424e-01
-6.163865803382586606e-01 -6.766011181069764291e-01 -5.378310244708224275e-01 9.567544358930157866e-02 7.753054387432205541e-01 -6.623435604354044326e-01 -3.847056254506926454e-01
-7.930087219261232612e-01 -5.046354299170858759e-01 5.418516123103546134e-01 -4.344685003897814646e-01 6.147713291516589962e-01 4.447307163841619504e-01 9.189453445602088211e-01
-5.966633314068332528e-01 -2.766010690363693847e-01 -2.805038064412996857e-01 2.389744663918537126e-01 4.095586601413275796e-01 -8.673558841381336926e-01 3.522886848402539961e-02
6.451120265360693606e-01 -4.921711771760060028e-01 -3.653196334420099056e-01 -7.212842752306627414e-01 -4.148064850180106511e-01 3.755047247645398878e-01 -9.097905008628992540e-02
1.924956108760935702e-01 -5.854486245540309053e-01 4.895227709918814618e-02 -7.953892086108764747e-01 -2.436532677103950828e-01 9.185733278914113287e-01 -1.197918751644211355e-01
-2.753178811065444265e-01 -5.884578556166792929e-01 -1.451353082419222229e-01 1.845184255624450209e-01 7.573251084356267260e-01 -8.656929904500410000e-01 -4.267728136975559305e-01
7.997460725039738927e-01 -5.641493017454273229e-01 -2.867504408997825216e-01 -9.198894693082129148e-01 4.599365429292201490e-02 4.803293708371769721e-02 5.050813476467621577e-01
