-5.900162898773943232e-02 -1.047430587599558309e-02 -1.204311874150318373e-02 4.801452827076967134e-03 -1.070816845399728823e-02 4.877633243900096442e-03
2.780341766906934547e-02 -1.255934218567568081e-02 -3.229979240862862217e-03 2.209761842667127760e-02 -8.291579494438754139e-03 -6.474157023989357725e-03
1.237204676433762297e-03 -2.962764019558352876e-02 3.657966699705528669e-03 1.614800526459684096e-02 -9.096931808711379921e-03 -3.459008660036444298e-03
3.240082184391857717e-02 6.255583620735169102e-04 -3.366013791516992305e-03 1.504253686708987084e-02 -3.567595822402760269e-03 4.853772284366334420e-03
-5.949850966526415430e-02 2.496220983250111228e-02 -4.595852627271294032e-03 1.302503509029266822e-02 1.371218529064712095e-02 -8.590690758102533658e-03
3.279140749090558860e-02 4.814381077994352685e-03 -2.935691518550030427e-03 7.439101022716169270e-03 -1.344721154526329560e-03 8.351115322703160301e-03
3.114698401385514182e-02 -3.659159565564210417e-03 -2.932440501619310892e-03 1.836902701067312516e-02 -5.780403610836417835e-03 3.134495202285143335e-04
-5.524704354090759911e-02 1.023712435404790060e-02 -2.131273009562241472e-02 7.662565858704272273e-03 7.333132318362140488e-03 -6.234241229757174832e-03
3.207206552207465811e-02 6.603297164554764072e-03 -9.356697021374013644e-04 2.339215141809541498e-03 9.869291177572732214e-04 5.966468122577135887e-03
3.131256854411706980e-02 1.065306666402263645e-02 2.296693279079804230e-03 -5.582914290174917533e-03 4.809678310072183598e-03 -2.850209657678552926e-03
4.230870593525352941e-02 1.285226742708827675e-02 3.739386992255778336e-03 4.155541144941805529e-03 1.862038085091812997e-02 -1.052243068869336204e-02
2.763531841795167573e-02 3.615408484003695966e-02 -1.275970852074727151e-02 -1.857046210888351964e-02 4.708406932844684360e-03 4.521767406547140891e-03
4.412135898017311569e-02 1.011429510213244370e-02 1.876466595347999226e-03 4.565226830305480106e-03 1.782655082515450032e-02 -6.509591763875893430e-03
-3.837644648307746154e-02 1.394575278388420804e-02 9.535620100078190386e-03 5.489422129994933966e-03 1.522477283849077954e-02 -6.622190456979133374e-03
