-1.212960682433927573e-01 2.696700065637623878e-01 -5.515513011330142046e-02
5.322790011512520403e-01 8.024439058008121517e-01 -7.652261546712755269e-01
1.269778532670191307e-01 6.836406440766978898e-01 -9.426519716805870086e-02
1.379619996114187508e-01 4.756778124367530003e-01 -5.968683617572017042e-01
4.623642229348753907e-01 -1.242079166889516473e-01 -8.720698573265009967e-01
-9.742915308372243621e-02 2.892800297581638036e-01 -5.084304110515305286e-01
-3.029467035122267449e-01 5.758028825968168896e-01 -4.762314869134848805e-01
-2.702283759405369468e-01 7.815057185629745717e-01 3.664456538524116791e-01
