PCS 	 groups 	 silhouette 	 dunn 	 davis 	 vrc 
2 	 2 	 0.5191642202 	 1.95799706544 	 0.952274969031 	 3794.0286976
2 	 3 	 0.522529398782 	 2.06037055622 	 0.871819173794 	 5499.93583219
2 	 4 	 0.440198442691 	 1.37120875646 	 0.900368430995 	 7083.23660206
2 	 5 	 0.38327807761 	 1.30067636257 	 1.09898486003 	 6471.02929026
2 	 6 	 0.343227624156 	 1.30067636257 	 1.14267934356 	 7803.61432731
2 	 7 	 0.339599135382 	 1.09867603993 	 1.20701984822 	 11475.4481659
2 	 8 	 0.331162439956 	 1.06871520159 	 1.1458139833 	 11551.455964
3 	 2 	 0.437265529538 	 1.39264574419 	 1.35928512686 	 2816.88565636
3 	 3 	 0.414595384095 	 1.19359403102 	 1.40081138195 	 3178.35894897
3 	 4 	 0.378278479747 	 1.10412774981 	 1.25066822665 	 3523.10660647
3 	 5 	 0.389293753621 	 1.15107501107 	 1.18826463076 	 4287.98864391
3 	 6 	 0.345881618538 	 0.983060302875 	 1.31563281852 	 4290.23568376
3 	 7 	 0.288886373138 	 0.983060302875 	 1.52207078444 	 5183.28350115
3 	 8 	 0.280309330262 	 1.04215690226 	 1.49935267329 	 6590.10255142
4 	 2 	 0.398231458958 	 1.27339699776 	 1.47103736485 	 2239.5891103
4 	 3 	 0.37121404269 	 1.06992530446 	 1.57335368787 	 2430.03864848
4 	 4 	 0.359876218642 	 1.14912636424 	 1.22968585706 	 3809.9970264
4 	 5 	 0.307626251569 	 0.630049989397 	 1.85945171749 	 3570.08849114
4 	 6 	 0.269867639613 	 0.630049989397 	 2.03971165322 	 4053.07759211
4 	 7 	 0.251041225848 	 0.630049989397 	 1.93520821546 	 4009.54402135
4 	 8 	 0.245442378715 	 0.827614945387 	 1.87092039087 	 4240.29993877


*** Final results ****

Silhouette 	0.522529398782 	 2PC_3g
Dunn 	2.06037055622 	 2PC_3g
Davis  	0.871819173794 	 2PC_3g
vrc 	2239.5891103 	 4PC_2g
