-3.041808919776531686e-02 -1.160310953740257590e-02
-2.452557409531396990e-02 -7.705166362574114233e-03
-7.450355466691823726e-03 1.729953957485499526e-03
-4.492308530608603474e-03 1.089028298896131848e-02
-2.076756584447096710e-02 -3.394931737885169103e-03
-2.912883138804821248e-02 -8.081170368610708296e-03
5.892538465981889476e-03 3.856920146027049273e-02
-3.341367497626170774e-03 5.702350427130832566e-03
-2.330440308947132055e-02 -5.005469853927337065e-04
3.333951682873975003e-02 -2.765981571629171337e-03
4.079474244675233841e-02 -7.390932604635523304e-03
-3.304212446907112133e-02 3.463794967271054126e-03
4.343999175459294787e-02 -1.455818803605384536e-02
-2.729515073147797261e-02 -7.254458252769154653e-03
-2.400306074724417680e-03 3.059832132609946118e-02
4.259172181387586853e-02 -1.488968308526702339e-02
6.992551556040706162e-02 -1.892223139748960142e-02
-6.763229215563836688e-03 -1.035145723562359843e-02
-3.055534963936766199e-02 -5.128693213760418361e-03
-2.877539639299753552e-02 -8.416995753065620312e-03
3.488543093278934082e-02 3.914830873419788103e-03
-1.913548105947767905e-02 -2.410375638912011856e-02
-2.740046474300735294e-03 1.544585468548952643e-02
-1.930554699827998974e-02 -8.177307865146003427e-03
2.387706853480276933e-02 1.901680594145997369e-02
3.062377131226490853e-03 -1.671286007849480306e-03
3.623640427111415700e-03 2.365416782565983242e-02
4.930506321947018822e-02 -1.595189333407986271e-02
4.470325152391925461e-02 -9.832201147613505235e-03
3.838365026032491099e-03 1.317754407910277795e-03
-8.170112040407986626e-04 1.341440341086519959e-02
4.114072919339663986e-02 -1.000370748473343972e-02
6.762301605752508125e-03 1.449647490763691579e-02
-1.277702564666295844e-02 1.669036968007753252e-02
1.508350949039429477e-02 1.293684244233880842e-02
1.573759093208382948e-02 2.171859230419657949e-02
-5.077175411591181887e-03 2.215574643040552419e-02
1.033519733005201996e-03 2.005113990321672618e-02
-2.606721645158531150e-02 -5.909151532829814632e-03
-3.642604921906409093e-03 9.662266865694412940e-03
5.010746752856498881e-04 1.552562723820942979e-02
-7.398734363752005640e-03 9.031514052591910896e-03
-4.243243402622508958e-02 1.875621987146374034e-03
5.393299641563414210e-02 -1.823093159346032485e-02
1.572234327281344865e-02 2.804042759020273015e-02
-3.369362565704198814e-02 -2.699205155410356119e-02
-3.203596989624953734e-02 -1.337167451252716834e-02
-3.582048618024282621e-02 -4.677351908927668105e-03
1.150083512637381337e-02 2.005474657084399190e-02
1.234792743921496287e-02 2.146484489284186670e-02
2.938817774678770603e-02 -3.441991309301695862e-02
-3.216862923710363947e-02 -8.286413224579182793e-03
-1.629321401166940186e-02 -1.122724279649656154e-02
3.309095005826252073e-02 -9.952042518617395042e-03
-1.981986299577816191e-02 -8.270241506511738158e-03
1.518054524907252491e-02 3.186068045853882036e-02
2.243066226122479578e-02 2.333493639001240141e-02
1.263389251344859340e-02 2.965825474237223161e-02
-9.237422588433071707e-03 6.936047321294980944e-03
4.313435398298300083e-02 -1.736802171475226170e-02
-1.114519444542949947e-02 -1.417236151365136934e-02
5.706097016915905040e-02 -1.429825025537641812e-02
-2.736721232424665570e-02 -3.930878055391629280e-03
-3.689463311943141227e-02 2.730334114885333945e-03
-5.203596814520942450e-03 -1.559639925504859720e-02
4.471542631842303356e-02 -1.156264431783579280e-02
9.368993285981477154e-03 2.328606254679945961e-03
-3.171174164302394821e-02 -2.028450861295455748e-03
-5.803501534311122229e-03 -8.717950545090648318e-03
3.201532972687133605e-02 6.047949932084061356e-03
9.705207082323061979e-03 -3.605901462529127049e-02
4.088492897272373583e-02 -3.488062802598473032e-03
5.982397065503422540e-02 -2.071483286789801981e-02
-3.507799810157424814e-02 -7.961165162473573739e-03
-2.032253697607897328e-02 -1.128175950874455271e-03
-9.646762224967422861e-03 2.607742243925959338e-02
-2.301464796986693595e-02 1.145508083227598714e-02
-3.540960302228435969e-02 -1.252607682665276504e-03
-3.448836074609377272e-02 2.875051963525518048e-03
-1.857279780864066684e-02 2.278946842872778093e-03
-2.317098127637325089e-02 9.643537532811490010e-03
-1.301499306516186449e-02 -1.424001767775700221e-02
1.826218508927858128e-02 -1.674116555706599285e-02
-2.916116934045163284e-02 8.755430743151510951e-05
-3.139035164095062280e-02 -5.224964215622058747e-03
-8.093389314985015379e-04 3.460563140155349660e-02
-9.607033935254067833e-03 -1.405201532051004142e-02
1.394437110259822560e-02 1.915066894458533620e-02
1.940307882730036041e-03 1.606894756179141209e-02
6.739961447351676578e-03 3.276335134822028899e-02
1.854667411675799474e-02 3.058644815249212182e-02
-5.325171265302602874e-03 7.576097851702972424e-03
5.071947882421495510e-03 2.060196965758344032e-02
-5.728454806893734132e-03 -2.616730330822902850e-02
3.443035195096699058e-02 2.779131710275553656e-04
-3.690078800270053805e-02 -9.017833035833659880e-04
-1.872956471496776618e-02 1.100145131818893937e-02
4.810884129817807886e-02 -3.702494106846374380e-03
5.319386377766484320e-02 -4.429447840067151677e-03
6.244294373009422194e-02 -2.387000967710259727e-02
-2.766723088728607546e-02 -4.214926337835553719e-03
4.380407668062033522e-02 -4.355972787650150453e-03
-2.184057839896293152e-02 -4.493639750899151679e-03
4.972551373698989863e-02 -1.545886021519587983e-02
1.335580927901668102e-02 2.136471741950169215e-02
4.907298294401884337e-02 -9.895514764779270514e-03
-3.775082522493092979e-02 -2.259428353057548605e-02
-1.656196642504970465e-02 -9.857237980443547126e-03
-2.952206791870282815e-02 8.991057941373980719e-03
-3.186672516920198428e-02 1.182440119791560752e-02
-3.140736006443687472e-02 4.544015612503404973e-03
-1.386738039616453554e-02 -2.315930762943263499e-02
3.987557836766978531e-02 -1.302397567792234860e-02
1.392611607681941248e-02 1.935768167728154146e-02
2.711185944895604105e-02 -1.458662137288481604e-02
-5.412129862566957862e-03 -1.731140496107112098e-02
-1.934878207935546157e-02 -4.460773938918715688e-03
-4.220976679677573840e-02 1.325577456410083343e-02
4.562294121712526240e-02 -2.020890864264092163e-03
-2.276503637845533543e-02 5.982324285197210267e-03
4.333617232040642281e-02 -2.497174016009961681e-02
-3.584290359758654509e-02 -1.397871495863772622e-02
2.679602480050957691e-02 -1.522948159680742597e-02
9.897045587578881531e-03 2.150255510762219199e-02
-2.254927276088774038e-02 -3.675791064557922677e-03
-4.358747200302846153e-02 -1.090244137979992298e-02
-3.664775262722157201e-02 1.708484324970208426e-03
1.319198478544941072e-02 1.557795214675208179e-02
2.445405333382538390e-02 3.218783109388381053e-02
-1.332425119913507004e-02 -9.324003451940697518e-03
-3.179671432047729424e-02 1.276993742862014662e-02
-3.470410178012019176e-02 -4.975313882316386924e-03
4.051953355317300387e-02 -3.294495062167110584e-03
-3.077887953952965910e-02 -3.602407980160200144e-03
-3.421434549712569495e-02 1.283001584393329321e-02
-2.527492805881147858e-02 2.675319084965019616e-03
1.162724070898649154e-02 2.921072873741802425e-02
4.131113753172386410e-02 -7.134030274371348963e-03
-2.739475123058501480e-02 -6.157219163001619380e-03
-2.824947958710480669e-02 -1.640347676723316953e-02
-4.069745887903769566e-02 -5.361297064504872908e-03
6.027248333685086314e-03 3.152496851620673057e-02
4.098357818117324275e-02 -4.306851673893971437e-03
-6.730537188449828637e-03 1.021002486169312988e-02
-2.436416212198107972e-02 -8.259233917836858105e-03
4.788147831167868448e-03 1.801935820129489316e-02
-9.076430372802072113e-03 -1.821131449200262195e-03
-3.266535240755956415e-02 -1.127865238301934423e-03
-1.403174243992501638e-03 1.972676162833890759e-02
-2.237976642860593779e-02 1.121178865648895205e-02
1.278017904315041251e-03 2.416789602619322588e-02
-5.852690547276989674e-02 -1.377054300564923249e-02
4.887264540790883099e-02 -8.075696634825572581e-03
-2.418200539469971336e-02 -1.247879348602392267e-02
-5.573336492391071234e-02 -2.422336723513081325e-02
-2.449047209724445479e-02 1.099998445529137663e-02
-1.314959229061464854e-02 8.695697956438115184e-04
-1.003698515840121055e-02 8.411562119637954957e-03
5.307769866039334372e-03 1.836815877404651687e-02
-4.699724647646112696e-02 -5.827053873826657307e-03
3.891902145966852355e-02 -2.612183532816807208e-02
3.585255980399010538e-03 2.234052567511993562e-02
1.779775460071546592e-02 -2.742039651099862849e-02
1.304650073851562619e-02 5.391098313353261291e-03
5.184386467284662903e-02 4.315272129024299262e-03
3.000544356892408809e-03 2.094653429000636891e-02
-1.225726684000392856e-02 2.743830209475800475e-02
-3.563161128311951448e-02 -8.446056526348113061e-03
-2.222178546708362262e-02 4.006592682871429334e-03
-6.391108858583927424e-04 2.015537881625625860e-02
3.678002140924309382e-02 -7.840191724592505615e-03
-1.313991824400380891e-02 -3.145762919475959861e-04
-3.081341674178660062e-02 1.463804517053293383e-02
-1.525932957121835590e-02 -1.910841092201910965e-02
4.916549701360904689e-02 -1.407516415292149950e-02
-3.636779322291167071e-02 1.614136238567858567e-03
4.643449743171716021e-02 -1.249095156366651464e-02
2.250602500747140786e-02 4.868086881311036070e-03
1.830205692605857068e-02 2.479214511581283309e-02
5.916387422871428881e-02 -2.361182006765298949e-02
-3.436123210526847820e-03 1.521839371567309737e-02
-1.372955548240024221e-02 -1.427252919121992959e-02
1.271190150461642097e-02 3.917472160856429880e-02
4.465833224660124834e-02 8.444463897986814391e-03
1.419806702618535768e-02 3.614982768553635928e-02
3.697708852190141615e-02 -6.476409414409209017e-03
3.597998534045208224e-02 -4.394531016406400675e-03
1.841171811559554061e-02 -2.344235579788910093e-03
8.533933197806766900e-04 -2.064253942957632818e-03
-2.652939810743397409e-02 4.308692716352977188e-03
-6.050819788270654295e-03 5.070790992128579311e-03
1.352389788251832752e-02 2.504682854055606187e-02
3.442352689311242286e-03 2.730749556110391787e-02
3.580089424518739100e-02 1.604054605769772391e-04
1.459404458571008679e-02 2.414585246220578296e-02
8.988895894947343881e-03 2.732152885162626027e-02
-6.958585120288449978e-03 -1.399260558667215354e-02
-7.797845731909586187e-03 3.014325210885765091e-02
-3.217927534482445395e-02 -6.507892513398007631e-03
-3.298838022894341922e-03 1.014380892481468125e-03
-2.479627042314698840e-02 -6.346747792820183441e-03
-5.087099290370118015e-02 -1.309424174438339646e-02
4.908137277256174880e-02 -9.881942326283478864e-03
4.062026479554813226e-03 2.240979998875144291e-02
7.764949185990874768e-03 1.790767590451761496e-02
