-3.973106461381379489e-02 4.357853177633106757e-04 -3.506895167941583707e-03 1.161686581378611801e-03 -8.358608676555542502e-03 5.446767901134942635e-03
-3.331476557140481548e-02 4.211166056455592499e-03 -5.804062685975303060e-03 1.725842445732412352e-03 -7.138102433954754411e-03 3.047917469761100492e-03
-2.430514726593046432e-02 4.106843303847181569e-03 -5.763416868429372189e-03 2.335847137915135312e-03 -8.811840413111915807e-03 -9.661181289231043651e-04
-1.534047690869071688e-02 2.044248350308203697e-03 -3.840365690269307956e-03 4.351557746154776675e-03 -1.318103485150572650e-02 -5.163345415634381687e-03
-6.727712050942237683e-03 1.986054362804784597e-03 -8.183550378709571237e-04 6.952517974062049841e-03 -1.539791816176373958e-02 -7.399484319276950807e-03
8.519179056102436920e-04 2.031499882270127594e-03 1.380058171943638777e-03 7.980277407650690144e-03 -1.508257300043151783e-02 -8.696955235507982176e-03
6.064656502047925668e-03 2.264951955976031266e-03 2.034609140932992864e-03 8.187106905967097767e-03 -1.533517167203152926e-02 -1.013865455648737222e-02
1.054660873815529282e-02 4.194989862577918477e-03 1.675619799710510857e-03 7.777345957820240401e-03 -1.458903426906665510e-02 -1.061676601238113228e-02
1.448089526119759538e-02 4.202661984413985120e-03 4.234486830912727708e-04 7.202695111682492525e-03 -1.205248031932925484e-02 -8.076696426447659699e-03
1.839338569744321944e-02 -4.255902049735351030e-04 1.273478785402163641e-03 7.064384124092447197e-03 -9.851827560556861846e-03 -3.977983521899582618e-03
2.026280114483464123e-02 -5.865711864948061106e-03 4.447634111408109089e-03 7.025393707591592526e-03 -7.334409671656183863e-03 -6.422000056336027397e-04
1.649212574048533608e-02 -7.383081620808720942e-03 5.651471823508912896e-03 4.512454027552282448e-03 -2.360881136935286465e-03 9.867743362277079430e-04
8.651920694557576827e-03 -5.921027668879735167e-03 3.326992481352469139e-03 -9.677050627099585559e-04 2.367609462947259640e-03 2.482022660645034299e-03
7.055440209161234402e-04 -3.430345385529400947e-03 3.276094987170543021e-03 -3.968737719268489346e-03 3.922124472604817183e-03 3.993422829318257240e-03
-3.392447002880125215e-03 2.122265095369384180e-03 4.054802218707832806e-03 -2.214794102092429960e-03 5.364955591241711216e-03 6.780618010704550502e-03
-6.069500791054214129e-04 9.026918584438419629e-03 -4.306367943982661100e-04 1.505863580292218003e-03 5.539024763562098129e-03 7.477877591819782378e-03
7.261470788683324282e-03 1.481140249660909541e-02 -7.252239116785740534e-03 5.315123342988192258e-03 2.931521898017542139e-03 3.653460610889363268e-03
1.551526896364058966e-02 1.784555406315804435e-02 -8.479095934721927325e-03 6.897719672387828647e-03 2.370819422080747661e-03 -2.188630349883253449e-03
2.329590319968622217e-02 1.694424135908025042e-02 -5.825449865211050279e-03 7.697455737885668982e-03 4.409157847429476772e-03 -4.904905462055667367e-03
3.010061349749766288e-02 1.242552781553283095e-02 -2.418325138731099340e-03 9.997441282832831080e-03 4.127807273540990904e-03 -4.228585507079309080e-03
3.406759746455167298e-02 7.411931568450358908e-03 1.892809729221131684e-03 1.275277768999690670e-02 6.897394983386424643e-04 -1.416686914106588500e-03
3.558061053848515093e-02 4.918703508123528460e-03 6.341913005816345907e-03 1.468517869510724445e-02 -2.365172556312466166e-03 1.026780124763487225e-03
3.577841413459677267e-02 6.585968329652085347e-03 8.986897764526026455e-03 1.535136814552178278e-02 -2.756659177113752329e-03 1.127094089505687510e-03
3.485622391389534697e-02 1.001361835920764644e-02 9.820480032970565001e-03 1.501256525014227350e-02 -9.977950510642488550e-04 1.720239881374791870e-03
3.262056636840571233e-02 1.326602647632513059e-02 9.096925043930429236e-03 1.302198250387697973e-02 3.152792104369756508e-03 4.655726298990771166e-03
3.336068985827296551e-02 1.686473437980854848e-02 7.904293672363834483e-03 9.686706423269988292e-03 5.082355510539227419e-03 7.456750549539037376e-03
3.875803996103976273e-02 1.784588685263754221e-02 6.759139809611523601e-03 4.771900974796029413e-03 2.266719109138004996e-03 6.981948206253646080e-03
4.471070817182643681e-02 1.307840294207064484e-02 6.887241350264844582e-03 -6.350277789129857905e-04 3.551121402771908889e-04 4.865845766576440933e-03
4.753498868873563127e-02 6.124204106076475140e-03 8.043098853960810313e-03 -5.329532919065301834e-03 3.825882970392334263e-03 3.852016833867604080e-03
4.689403332535402313e-02 -1.312814256327534106e-03 7.484757439165942196e-03 -9.891411095765960393e-03 9.025490326454119541e-03 3.257924730253465052e-03
4.113386816282871977e-02 -1.206385128889760940e-02 6.315808076786551088e-03 -1.350274321233445318e-02 1.265701186549079635e-02 2.516910215296909881e-03
2.793747955138468908e-02 -2.223797082899629102e-02 8.237388049327911549e-03 -1.257528100568869843e-02 1.297335979258444974e-02 3.105867017686698029e-03
