3.736445268684765106e-03 -2.043473592157383015e-02 4.718132197527992976e-03
2.609719202044166395e-02 8.843894398612802202e-03 -6.528547122335030123e-03
-3.549035241990207423e-02 2.237466096924696501e-02 2.459869233630534655e-02
