-4.802175334940728796e-04 -2.276429780597043900e-02 -1.516912498055075602e-02 -5.823302891532734608e-03
2.162874038246420660e-02 -5.950787475318254291e-03 1.673318652955702035e-02 2.925038499934088515e-03
2.362893645268481467e-03 1.342614800335137012e-02 -1.266335259664376142e-02 -2.376223295452218470e-03
-2.025783699927384551e-02 3.388186046729923812e-03 -3.239059690287561782e-03 3.889156579490027528e-03
-5.003525368782225230e-03 2.071480796060072918e-02 -4.525010801078094801e-03 -4.369846802099498079e-03
8.722089121036599724e-03 -5.098031662573570058e-03 -4.201968589453652231e-02 2.656708541692898509e-02
-7.543535147744859400e-03 5.339738789973639578e-03 -3.352780352312008643e-03 1.540116244380425499e-02
-1.637527375738416502e-02 2.159296273347938167e-02 1.052907900266975352e-02 7.281593163868126800e-03
-2.136143131146348018e-02 3.317016874424829481e-02 -3.466578740176788132e-04 6.092165329636670471e-03
1.889629099183966210e-02 -7.022169151653678311e-03 -4.563247568020913775e-02 2.124573761477160233e-02
6.413613735271428244e-03 -3.558399421946450980e-02 -2.965907037043015101e-02 6.843111745449277639e-03
-1.563964485093610746e-02 -9.388813295251458024e-04 7.116985656238090929e-03 1.919869148025543475e-04
1.928501459270500276e-02 -1.645018598658637768e-02 1.180402086058014027e-02 4.665592908820213403e-04
-2.039347452253527024e-02 3.742440273186863411e-03 -3.240848390220196773e-02 -1.081995407480625072e-03
-7.471735759634468141e-04 1.551885464565958342e-02 2.176303445729367136e-03 -6.585116515250954983e-03
-4.772973079506128910e-03 5.416279186975953355e-03 9.319078241896190315e-03 1.679509623064056462e-02
-2.351734770460929894e-02 -8.796476035260313020e-03 1.401774243349099107e-02 9.774444027715828084e-03
3.118699644299920137e-02 -9.834528515345886124e-03 3.861641044019250343e-03 -1.061649561570041133e-03
5.051646532331825236e-03 -1.009492258178801456e-02 1.078157798142697667e-02 6.224052899860738107e-04
2.612715133239563656e-02 -7.564670206917077991e-03 -6.848408763549759283e-03 -4.079711620404693004e-05
-7.171782834688155209e-03 4.374806262259528511e-03 -9.106092837154749695e-03 -1.470486781340064495e-03
2.511123755040890054e-02 -3.518954217400577060e-03 9.844731351195490018e-03 5.974467266516224172e-05
-1.466260042742645623e-03 1.674273637739167805e-02 4.599929640144847717e-03 -3.381413058581192628e-03
-4.984847121083443161e-02 -2.035241538718960547e-02 4.253475157346622328e-03 -1.458755130281151049e-03
3.187562940953061336e-02 2.194244714309272551e-02 1.601761095366085325e-02 9.678853793332553579e-03
-1.547323621883113336e-02 -6.690153841255035150e-03 1.031023445511902552e-02 -6.041323647627738248e-03
2.344797154409882650e-02 -1.397256241407162161e-02 -4.447714336998971445e-03 -4.303414093918972623e-03
3.289576314863126155e-02 -2.382053456874018947e-04 -1.077265299037466440e-03 -1.371433088045899158e-03
1.570118378357403255e-02 -2.307176572880913906e-02 2.242569465424756707e-03 1.960350094822456771e-03
2.353007343325254699e-02 -7.456061050714292079e-04 1.371229147899298735e-02 1.148854198566079095e-03
-5.629380844015662022e-02 -2.116405983322187240e-02 6.063036391068173450e-03 -5.208388549347462912e-03
3.580845492971945071e-02 4.459515398499130229e-03 -2.026871687091662960e-02 -1.540181158819238678e-02
-2.606859472044040227e-02 -6.236962075304187773e-03 1.654892123296480486e-02 4.721767518739564302e-03
-6.517799761456255156e-03 9.048735838794565514e-03 2.983302881016260556e-03 1.280747693876452958e-02
3.300991244761208865e-02 2.493179890970063234e-03 -1.871665650687050556e-02 -1.018498946061762063e-02
1.052621716302138202e-02 2.592434051995204727e-02 -2.842734369042768799e-02 -2.029093017059395432e-02
-8.022767825134943104e-03 2.519272839240801337e-02 2.392819703971253275e-03 7.939655324174683948e-03
1.151466279104805361e-02 -1.001809885341036627e-02 5.032372409794131154e-03 6.718864365549848811e-03
-2.560182301021364168e-02 -3.346519892504425889e-03 -1.066852489263995021e-02 -2.100923648978185627e-03
1.457221719444137809e-02 3.313211772205727768e-02 -2.310294123722208409e-02 -2.093565768446761094e-02
6.299425830566100261e-03 -4.136173644802176169e-02 -2.253707119300044082e-02 9.161827629523474140e-03
2.578411664548006799e-02 -9.286533399028443561e-03 6.918287497749637908e-03 -3.082984128804444959e-03
-1.571157191932723643e-02 -5.706664256225658927e-03 1.401096152834771340e-02 1.242930308531717916e-03
3.007673169612579134e-02 1.166664813450592024e-03 4.780891638469987603e-03 -5.278866558510655752e-05
3.765487431816660208e-02 1.939410615929430641e-03 1.918837264494101160e-03 -2.861590992430938871e-03
2.762523183908749402e-02 -2.083653806490732684e-03 -2.371974243936162286e-03 -1.304907706703916682e-02
-1.988437478348876585e-03 3.404938135036968128e-02 1.092478352021746674e-02 8.641345659137870949e-04
6.299575601139150577e-03 -5.720187737355267830e-03 -3.951380141899182852e-02 2.714292592786769071e-02
-2.362575295144105775e-02 1.961731398712618889e-03 1.272562781657230607e-02 -1.778148026080227833e-04
-9.999698454380104729e-04 2.668095531727215919e-02 5.246697351044778135e-03 5.563675047266717147e-03
-2.353741787804362537e-02 -2.996493371787700352e-02 7.540980727671470901e-03 -9.930656748424083070e-04
2.706665384459344334e-02 -4.889907461608081381e-03 -1.440710311877241474e-02 -1.648119639220278765e-02
2.548064604460852089e-02 9.863902134786680861e-03 6.659020756763339363e-03 1.198042054624948692e-02
-1.982632468138257990e-03 1.221924663603306260e-02 4.679340682615979082e-03 -8.007200911977914101e-03
-5.293817034172777075e-02 -9.736728231427800584e-03 4.350152136907241111e-03 -6.111993749119140444e-03
-3.212586333714194387e-02 -3.363803966427601766e-02 5.185539006947670164e-03 -2.807310665390040736e-03
2.482038577257775908e-02 7.604559216280056683e-03 1.015767955379276270e-02 1.368628983376666414e-02
1.466065625681691083e-02 -3.037082608475411352e-02 -2.430364347986305185e-02 3.078351649747051739e-03
2.497979813360494752e-02 -5.121837886369283270e-03 2.969458279888423109e-03 -5.355547360428655236e-03
2.792682225209939736e-02 2.496606209185849717e-02 4.058440873174559531e-03 4.832394355156112258e-03
-1.463441684240570501e-02 3.776798059143560756e-03 -1.415457615676580898e-02 -5.119964471322410206e-03
-5.438669210389257547e-02 -3.212774663745170123e-02 1.422915975712761398e-02 3.418115238398021158e-03
1.519806898680447702e-02 -2.881590607071070342e-03 7.940572227456567378e-03 4.236370509316455917e-03
1.236433318114441363e-02 2.685942419756711459e-04 -2.107037118705207095e-03 1.374255099368841201e-02
2.467373003757594371e-02 -1.249715826089153881e-02 -7.351776271384713284e-03 -3.055081674050841908e-03
1.555581626453875210e-02 -1.704284497464374562e-02 1.125770646913861785e-02 1.649778605744296918e-03
-3.082730260190838859e-02 -1.127909551092569004e-02 2.016631757705030295e-02 1.036986771300213439e-02
-2.197317671915247767e-02 -2.554072640439092930e-03 -2.027838405875469641e-03 -2.362853093287176423e-03
2.058846860433287407e-02 -1.211095144705202388e-02 -3.616457360993901009e-03 7.279279752149761355e-03
-1.051555642740118618e-02 -6.222614323919695330e-03 7.052535006375679899e-03 -4.670437149827704436e-03
-6.459660309005128657e-03 5.616795821963726197e-03 2.510172621912814834e-03 -3.176801217331695626e-02
-2.633794403825604272e-02 -1.273977239219359694e-02 1.856338657047709034e-02 1.146580482476204296e-02
-1.961487842626458145e-02 -8.467578602880394389e-04 -1.061630236392274544e-02 -2.060485639508133869e-03
2.411791080433576834e-03 1.354367521101521900e-02 -2.067481796065849444e-03 -8.282198867408786455e-03
-5.331713331270610673e-02 -3.037180517906740498e-02 1.620964839107424602e-02 -5.246416175707484426e-03
3.023522328716283722e-02 -2.166038062988958832e-02 7.556430783718019566e-03 -3.232616117553669278e-03
2.208079724054696699e-02 -1.467839801547014301e-02 -1.110001650356094065e-04 4.663040545223639047e-03
-2.410554435204639769e-03 2.656716854481441098e-02 7.799119174850772940e-03 -2.705701502847752613e-03
-1.280730447883616542e-02 -6.711715546255144459e-03 -1.365585348007262827e-02 -3.239857465395597127e-03
-2.073644348540815835e-02 1.817929323260219360e-02 -6.328893147483016183e-04 1.611414417358397549e-05
-2.295540772165518065e-02 3.319474733019708509e-03 1.111363952366235981e-03 -1.664545328409224208e-03
-1.534243381272512065e-02 1.099895545252091086e-02 1.748217873414833557e-03 1.163841796271282598e-02
4.090749888926539790e-02 -7.264320514988217544e-04 1.226122118525097004e-02 -6.086684290623216656e-03
2.662916514413628602e-02 6.294593268313497525e-03 -3.469951719306895821e-04 -5.303241154532013259e-03
-1.093100959630416251e-02 5.918484927387874508e-04 7.544088937286322349e-03 1.487930182539798536e-03
-7.686962086077012146e-03 3.263088307666671406e-02 2.916200919022531556e-03 4.689516924828156241e-03
5.882564748293290895e-03 -1.004657088949372466e-02 7.251523960418328370e-03 1.474992260336437794e-02
-2.353472134260645686e-03 1.536294353122835861e-02 3.578474170096949004e-03 -9.265776632273330787e-03
-5.317204763519012278e-02 -2.585942906684526518e-02 8.855859699780373184e-03 -5.113389243198073961e-03
3.063132644408922758e-02 1.500103746027138876e-02 1.531380029725855005e-02 1.328286088912128231e-02
-2.767130582252397275e-02 4.696032806792383059e-03 4.577794226437525461e-03 3.484382608479489295e-03
-7.824809022824103996e-03 2.272043615442939993e-02 1.007355492136072055e-02 1.568202477791460353e-02
-4.686473161702049001e-02 -2.968625467248067404e-02 6.729451532484900800e-03 -2.396512618135191851e-03
-1.458644434128906694e-02 -1.224397958332464412e-02 -3.211323704697084669e-02 4.378597419004833131e-03
2.114990253452615852e-03 1.043306707456092977e-03 -1.892128179322565690e-02 -3.150809986286012138e-03
-1.635517429354998650e-02 8.005233512270159071e-03 1.385302314124907397e-02 -5.717113502259877147e-03
-1.648692381076729760e-02 1.281174393611817994e-03 -3.044114349788725957e-02 -3.067769820273541937e-03
2.813090046167555924e-02 3.298114806826926877e-03 2.299840868423968523e-04 1.299129947733280478e-02
-3.565964835975793390e-02 -3.046081519757030606e-02 7.647109358822464821e-03 -6.939558753152112909e-03
-2.490656454606709341e-02 -8.559180581134320353e-04 1.390230846621360108e-02 -3.340881510347395392e-03
6.252953972653690559e-03 -7.678719226629038969e-03 -3.720799185253560737e-02 2.333475660209171493e-02
2.934448461456812610e-02 -1.107080315331600805e-02 1.367263632993955935e-03 -5.078882527035672757e-03
-2.421106994527777098e-02 -3.161783819102970822e-02 2.862143866746603028e-03 4.767158666778204988e-04
2.572169158295953273e-02 -1.199494343056396392e-02 1.647295545043928056e-02 8.249515210504106133e-03
4.462945061294870674e-02 1.022740665657835731e-02 5.916069907361509207e-03 -5.608694367425083420e-03
