-6.604655871813340795e-01 5.185472540032513011e-01 8.536886556415667071e-01 3.422753470352591920e-01 8.456302912277033901e-01
-3.809492893058881169e-01 5.157835210030163875e-01 7.018643248054395878e-01 -7.135577903700138780e-01 -5.163796670045941450e-01
2.350533375070837927e-01 9.413938158809281864e-01 1.183378073604451908e-01 -6.096493734301389189e-02 -2.006736065199559160e-01
7.746839941928905793e-01 7.146582875762191867e-01 -3.038129921128442934e-01 -5.413258957222037981e-01 -9.130158120827767121e-01
-2.447032089590148729e-01 6.060301818189648415e-01 6.381245144860008267e-01 -8.734804416775867608e-01 -3.702887484384862482e-01
1.203570296797983330e-01 7.356705958940867873e-01 1.591068721807680220e-01 -7.011521851077984202e-01 4.375048878210313630e-01
-6.656593454424624134e-01 5.526357177840639512e-01 5.029332089060729594e-01 -6.632349670805952613e-01 -4.259992749679848423e-01
1.862435655066523310e-01 6.421061204911572284e-01 -4.001111979940024099e-01 -4.720808901806510249e-01 9.078917225777055622e-01
-2.997162052204269678e-01 4.690815882448311491e-01 6.291086015960624112e-01 -5.290848622789061650e-01 -6.484332340936327377e-01
-1.805574221294563575e-01 8.493376898461486579e-01 -3.032985825553904391e-01 -6.188429347708934714e-01 -7.785791349713138132e-01
3.282155991573915133e-01 4.821976734259202368e-01 -5.506602339678368097e-03 -7.611966846993178937e-01 -9.465838978312621776e-01
-9.431802925762002854e-01 9.912060856609694603e-02 8.363857975941292322e-01 -5.593891299142843554e-01 1.906539865351040142e-01
-5.087029977565917793e-01 7.874209585112964538e-01 -5.591322562349598790e-02 -5.314364286511654711e-01 6.373729458095456213e-01
7.380527240531220556e-02 4.608106739385426920e-01 8.577206440267257648e-01 -6.357266033135955396e-02 -5.442775443681040493e-01
-4.224447491440650460e-01 6.524195380046513559e-01 2.739068216086473218e-01 -5.460063313184617684e-01 -7.361572943519598677e-01
6.382159567941325662e-02 4.079091700084493954e-01 8.796002122101695964e-01 5.860137872252941804e-01 -6.104507481782406320e-01
2.897615340567918363e-01 2.870872898520847594e-01 4.687061708852396924e-01 -9.401381276811318077e-01 -5.298196946533337837e-01
-2.153862674484678941e-01 4.253223794678758773e-01 4.332564661761773017e-01 -7.435673354595819795e-01 -7.959097113692699121e-01
-3.676074143999292776e-01 6.920501192826387094e-01 -5.765568517337356091e-01 -6.772512141280566667e-01 8.314303055415303012e-01
-5.482235317284513965e-01 5.960433971454757174e-01 2.473267438425716946e-01 -7.206333473604926709e-01 -3.732987133480005770e-01
4.153586757827845144e-01 4.356552682578335167e-01 -2.209516177135215642e-01 -9.746042532077230369e-01 3.674029757859751388e-01
-5.722659074407137059e-01 7.357344374582166502e-01 5.252161647138104961e-01 -8.233142303104963311e-01 9.781257138329546574e-02
-7.590185080122038297e-01 6.980369646770427927e-01 4.712770767203281475e-01 3.191270054887648255e-01 -3.165056697269927888e-01
-1.918744515125194727e-01 -9.387050609295810588e-02 1.723771868229490023e-01 -9.822248990752564524e-01 -5.331058959001877540e-03
4.154160205357828595e-01 8.235901291607452546e-01 7.718252299094895408e-01 5.887764453551370680e-01 -4.807684385403256933e-01
2.738664470551976926e-01 8.535398638672963001e-01 3.678227778808822457e-01 -3.898798737304585149e-01 -6.001209330916554840e-01
-5.624923257052738546e-01 -6.534757939026949458e-01 6.558266867972990521e-01 5.101532085864906030e-01 -9.069257558696139920e-01
-6.724583701228550314e-01 3.995319381112166779e-01 5.703280056257183928e-01 -6.868478958090675768e-01 -2.201902627585143879e-01
-8.448938379868484727e-01 -5.569883942890108131e-02 7.292031262574907302e-01 -3.094393815131313286e-01 -8.783888128741930146e-01
-5.087555114557538172e-01 6.928226875560369313e-01 1.616781843872856506e-01 -7.675914812344535321e-01 3.719048073043018654e-03
-5.771291693105082832e-01 -3.887308974710836917e-01 2.993332863555111523e-01 -9.754943536212397071e-01 2.260815396476627548e-01
-5.809415183172772501e-01 5.462224429555608829e-01 7.333054277665184140e-01 -7.316791429809619274e-01 -2.398591362880404532e-01
-4.966041793576483343e-01 7.927702996148504599e-01 -1.583367237731323485e-01 -6.589235819224645851e-01 -3.144292846303631261e-01
-5.731844606667233499e-01 -1.042137538012863907e-01 6.217137851678435911e-01 3.791006454214381760e-01 -9.526113503527928739e-01
3.977587319298158119e-01 4.949318385434111622e-01 3.866778020649325187e-01 -3.649331798299058072e-01 -9.555416642274534578e-01
-2.613634583423585234e-01 7.026113630251668019e-01 2.776242906636468000e-01 -5.507426629463691992e-01 1.194378642234468213e-01
-2.798446819718458656e-01 4.073109069937463911e-02 7.883384326426045030e-01 -4.911205078270612923e-01 -4.196322404426313657e-01
