#Wavelength     Flux    Sky Spectrum 
#[Angstrom]   [Counts]     [Counts]
4657.89    12.346821     8.438866
4658.48     8.706594    16.469767
4659.07     8.348169    20.101257
4659.66     6.369620    18.317507
4660.24     4.468726    15.523163
4660.83    14.494517    10.528724
4661.42    20.255495     8.729457
4662.01    17.774216     5.793472
4662.60    14.401635     4.364880
4663.18    13.918337     9.460381
4663.77    12.129025    14.743570
4664.36    14.095947    12.260486
4664.95    25.210257     4.760062
4665.54    25.954456     4.590991
4666.12     8.606602    13.187906
4666.71     7.892252    13.444622
4667.30    11.368940    12.338116
4667.89     8.872330    11.240453
4668.47     5.905636    11.580286
4669.06     8.007594    13.999801
4669.65     7.033870    12.050192
4670.24     2.940672    14.317466
4670.83    12.623031    12.869490
4671.41    28.054195     7.202420
4672.00    25.184750     6.993718
4672.59    15.536742     6.856072
4673.18    14.169962     8.410994
4673.77    14.084828    11.372123
4674.35    12.093325    11.522684
4674.94    15.810564     8.080570
4675.53    19.033676     8.471135
4676.12    17.021160     9.843055
4676.71    16.797270     9.802809
4677.29    15.814338     8.777425
4677.88     6.383148     9.741719
4678.47     5.028687    15.588147
4679.06     8.754196    12.120089
4679.64    15.317789     9.571244
4680.23    21.763172    13.153866
4680.82    22.995731    10.232454
4681.41    22.649885     8.281343
4682.00    19.239946     7.553337
4682.58    13.521771     9.168937
4683.17    11.192206    12.433230
4683.76    15.610387    13.069407
4684.35    19.001354    11.878928
4684.94    17.131855    13.730323
4685.52    14.003515    14.771276
4686.11    12.819308    12.743582
4686.70    13.641366    12.065521
4687.29    19.569740    11.025558
4687.87    15.397285    11.967886
4688.46     5.313459    13.308481
4689.05     3.538389    12.863568
4689.64     8.816903    12.865393
4690.23     8.970466    14.711941
4690.81    20.971497     9.357578
4691.40    22.274456     8.963343
4691.99     9.158758    15.305107
4692.58    16.185589    11.355030
4693.17    24.386129     8.659805
4693.75    27.280931     6.331111
4694.34    18.095121     9.941512
4694.93     6.118392    16.380983
4695.52     8.774092    13.291886
4696.11     7.921668    11.755949
4696.69     0.891455    18.245152
4697.28     3.695499    19.712095
4697.87    17.206299    11.508255
4698.46    22.956818     7.056762
4699.04    20.925877     8.342255
4699.63    18.863190     9.870991
4700.22    16.712709    12.769923
4700.81    13.464252    14.788122
4701.40    12.919531    11.135307
4701.98    16.564224    10.069277
4702.57    21.057173     9.160292
4703.16    21.249622     6.903430
4703.75    15.308969     7.870954
4704.34     9.983852    12.002243
4704.92    14.054676     8.875222
4705.51     8.104898    14.219851
4706.10     7.319921    15.157525
4706.69    16.499762     7.932631
4707.27    19.954208     7.987954
4707.86    26.976521     8.367237
4708.45    25.957424     6.411783
4709.04    14.242168    10.203209
4709.63     6.726516    15.302667
4710.21    11.038259    10.915441
4710.80    10.297722     6.196824
4711.39    10.853974     8.447629
4711.98    13.025506    13.250119
4712.57    14.307584    11.327770
4713.15    15.012607     4.925194
4713.74    15.608429     8.691525
4714.33    18.068338    13.322456
4714.92    15.479614    10.092080
4715.51    11.582946     7.364325
4716.09    10.731819    12.270927
4716.68     7.697834    12.663783
4717.27    22.942741     7.417792
4717.86    21.775244     6.801567
4718.44    12.840259     9.470430
4719.03    21.706692     8.930325
4719.62    19.874109     8.894939
4720.21     4.228117     9.847014
4720.80    13.056497     9.708247
4721.38    18.885099    10.980783
4721.97     4.840199    12.921955
4722.56    16.216854    10.216059
4723.15    11.168270    10.793787
4723.74     3.680277    14.437230
4724.32    12.761061    13.561568
4724.91    24.599222     8.424885
4725.50    16.235729     9.532827
4726.09     0.841512    16.896358
4726.67    -0.841627    15.555037
4727.26    16.272310    10.495412
4727.85    27.651857     9.999919
4728.44    16.288963     9.994608
4729.03    18.262169    10.560837
4729.61    15.697179    12.518725
4730.20    13.580832    12.366143
4730.79    17.539856    10.961690
4731.38    17.993357    11.009006
4731.97    19.030708     8.114570
4732.55    10.813831    10.509060
4733.14    10.384431    11.570868
4733.73    18.349897    10.016270
4734.32    16.835907    12.070647
4734.90    13.449441    12.429438
4735.49    19.529175    10.210220
4736.08    10.282214    18.801399
4736.67     2.418626    23.716242
4737.26    16.694794    12.381898
4737.84    15.805264    11.500933
4738.43    12.899549    14.303480
4739.02    14.034654    15.205672
4739.61    14.987407    12.640370
4740.20    16.570005    10.004971
4740.78    24.863255    11.921396
4741.37    30.942959    10.855168
4741.96    18.600206    13.564186
4742.55     9.532492    13.584645
4743.14    15.558722     8.687714
4743.72    14.151915    10.778612
4744.31    14.682497    12.209960
4744.90    19.855545    10.956844
4745.49    19.125471    12.390169
4746.07    16.623764    15.075769
4746.66    23.857849    12.127028
4747.25    23.247044     9.416866
4747.84    18.609383    14.714493
4748.43    16.274754    15.924059
4749.01    12.193444    13.144309
4749.60     7.034256    17.051165
4750.19    14.762566    17.320959
4750.78    14.623934    15.567685
4751.37    13.345458    11.356516
4751.95    12.986895    11.189646
4752.54     6.623635    16.037861
4753.13     6.396451    11.806809
4753.72    19.808680    10.092701
4754.30    15.402279    12.931866
4754.89     7.435969    13.393475
4755.48    19.261066     9.614224
4756.07    22.643055     7.989213
4756.66    13.898673     8.795690
4757.24    14.276146     8.870167
4757.83    15.978467    12.234856
4758.42    13.533631    15.818160
4759.01    19.104456    11.199194
4759.60    10.735403    11.881610
4760.18    12.730933     9.901958
4760.77    17.165972    10.658258
4761.36    13.561611    13.852808
4761.95    13.991048    10.988767
4762.54    14.718385    14.214548
4763.12    22.316442     8.402615
4763.71    20.205948     8.771127
4764.30    10.671471    15.460998
4764.89    13.135961     9.799782
4765.47    18.779379     4.764350
4766.06    23.424614    10.091976
4766.65    19.058962    13.826645
4767.24    11.382869    13.000818
4767.83    11.157095    14.048391
4768.41    15.035463    12.676753
4769.00    21.187929     7.611518
4769.59    19.882423     9.635102
4770.18    19.201708    13.275707
4770.77    24.207624    10.712800
4771.35    21.399065    10.758335
4771.94    19.305079    13.202417
4772.53    18.069590    10.020357
4773.12    13.538837     8.826831
4773.70    10.095480    12.122815
4774.29    13.839685    10.077394
4774.88    15.007247    10.250662
4775.47    20.948793     7.741930
4776.06    20.752361     8.667150
4776.64     7.444348    13.819465
4777.23    -0.034806    15.980154
4777.82    16.614336    19.307808
4778.41    27.087149    13.897639
4779.00    18.714424    11.064061
4779.58    12.540254    13.002404
4780.17    21.293217    10.937988
4780.76    22.247377    11.584043
4781.35    22.219610    13.473563
4781.94    24.024706    10.278366
4782.52    18.656212     6.486224
4783.11    11.113080     6.973924
4783.70    19.954760     6.657004
4784.29    21.586559    11.185032
4784.87    21.851938     9.757010
4785.46    22.836847     6.977929
4786.05    23.578228     9.117763
4786.64    27.228186     8.867800
4787.23    19.943966    11.832565
4787.81    24.220009     9.059437
4788.40    28.571619     5.119726
4788.99    21.955688     7.994361
4789.58    21.853039    11.082695
4790.17    26.130426     6.024107
4790.75    21.184027    12.337420
4791.34    18.103346    17.527700
4791.93    19.759850    14.665746
4792.52    16.992243    13.955390
4793.10    18.267645     9.669371
4793.69    13.628830    16.979736
4794.28    10.534326    21.392128
4794.87    18.624014    14.495594
4795.46    26.936703     8.918756
4796.04    16.347677    11.443343
4796.63     8.624126    12.657682
4797.22    24.524673    10.443775
4797.81    35.759907     8.790957
4798.40    22.694277    10.286344
4798.98    19.490578    12.097891
4799.57    25.759888     9.499289
4800.16    25.006786    10.626003
4800.75    21.399323    13.859840
4801.34    18.985832    15.391686
4801.92    13.714420    15.473786
4802.51    25.550354     5.572943
4803.10    29.853025     7.531379
4803.69    30.526186    10.161131
4804.27    28.954010     5.778793
4804.86    16.133358     8.912228
4805.45    21.221968     9.988230
4806.04    22.856705    10.244745
4806.63    23.271559     9.065619
4807.21    24.250378     8.183037
4807.80    19.998854    10.019853
4808.39    22.591900    10.530818
4808.98    14.031535    13.873824
4809.57    13.839497    10.972257
4810.15    18.515989     9.111095
4810.74    14.109082    15.067286
4811.33    21.982536    10.656621
4811.92    21.246069    11.143740
4812.50    13.521786    15.121305
4813.09    16.068260    13.417882
4813.68    27.848297    11.490107
4814.27    27.741470    18.854858
4814.86    19.785202    12.522905
4815.44    10.253203    10.921118
4816.03    16.879509    12.200810
4816.62    28.888582     9.039620
4817.21    15.980793    13.563000
4817.80    12.084528    17.167957
4818.38     9.854580    19.511360
4818.97    10.856359    16.675974
4819.56    19.911089     9.973625
4820.15    24.177380     8.893136
4820.74    15.670719    13.081865
4821.32    21.894127    14.101027
4821.91    29.244989    11.956326
4822.50    19.599560    12.780366
4823.09    10.998056    16.998941
4823.67    23.636707    15.984889
4824.26    17.943474    11.161888
4824.85    17.688850     7.585043
4825.44    24.494307     7.085250
4826.03    14.730042     9.147566
4826.61    14.532907    13.415955
4827.20    15.024604    14.422298
4827.79    12.285595    13.511673
4828.38    13.300793    12.744058
4828.97    16.930496    11.943014
4829.55    14.381811    11.170356
4830.14    23.974373    10.387167
4830.73    21.000248    13.286320
4831.32    18.380577    12.174762
4831.90    30.705595     6.981747
4832.49    26.940161    12.289991
4833.08    20.823210    15.026140
4833.67    16.050018    14.844989
4834.26    15.964722    15.321256
4834.84    20.605009    13.126751
4835.43    23.674053     7.871210
4836.02    27.169847    15.130571
4836.61    23.441978    15.042223
4837.20    21.840303    11.864267
4837.78    26.542953    14.195783
4838.37    23.499249    13.948392
4838.96    12.726926    16.412510
4839.55    13.128521    16.591354
4840.13    19.162775    13.237472
4840.72    21.444439    10.844756
4841.31    20.164234    11.964419
4841.90    11.366381    12.922936
4842.49    17.562302    13.172601
4843.07    18.054455    15.745546
4843.66    10.834269    18.045818
4844.25    19.066002    15.985863
4844.84    25.144575    15.509768
4845.43    20.664764    18.307178
4846.01    17.723618    14.543034
4846.60    20.895514     8.145928
4847.19    20.867712    10.127564
4847.78    16.098280    12.887765
4848.37    20.350496    12.042505
4848.95    23.417345    13.646081
4849.54    21.730461    16.210571
4850.13    19.666462    13.773911
4850.72    13.282449    11.620943
4851.30    17.498882    16.232296
4851.89    24.001844    13.773705
4852.48    24.720791     8.414989
4853.07    21.628201    11.271128
4853.66    17.420685    12.906258
4854.24    16.257612    13.460109
4854.83    15.258430    15.341284
4855.42    20.221718    15.375522
4856.01    28.147385    11.580247
4856.60    22.779966     9.797135
4857.18    20.639681    12.805744
4857.77    21.559471    10.008356
4858.36    24.725723     4.752318
4858.95    29.379759     5.249157
4859.53    28.540836     6.968642
4860.12    22.455242     6.099078
4860.71    21.231405     7.244811
4861.30    21.237865     9.879499
4861.89    14.710107    14.003567
4862.47     8.046546    19.998482
4863.06    13.309008    13.933363
4863.65    18.969309     8.222751
4864.24    20.432337    10.983778
4864.83    21.070013    12.281976
4865.41    21.860842     6.007906
4866.00    24.251156    13.161010
4866.59    25.995058    17.183104
4867.18    28.087248    10.179565
4867.77    25.541983     6.653839
4868.35    14.500149    14.714608
4868.94    13.617999    12.069155
4869.53    18.430908     7.363563
4870.12    25.318825    10.368784
4870.70    28.733574    13.803250
4871.29    22.417316    10.043247
4871.88    16.966671    13.634108
4872.47    15.042252    15.520938
4873.06    18.144508    12.150349
4873.64    25.616295     8.491055
4874.23    30.977882     7.951803
4874.82    26.937086     9.570724
4875.41    21.848618    10.304570
4876.00    24.122126     9.647596
4876.58    23.233671    12.146727
4877.17    11.231941    17.931435
4877.76    13.952582    15.516787
4878.35    13.303167    16.850779
4878.93    16.617903    16.735170
4879.52    24.491320    14.179022
4880.11    21.104738    17.004210
4880.70    20.719784    13.617430
4881.29    15.795595    14.523012
4881.87    21.660461    12.701352
4882.46    29.068485     7.780321
4883.05    18.070625    10.891766
4883.64    27.546196    11.785534
4884.23    27.658478    13.483759
4884.81    26.829908    13.139551
4885.40    30.378540    12.462638
4885.99    22.199600    15.968245
4886.58    23.982399    13.177444
4887.17    30.566139    10.861455
4887.75    30.896656    14.276091
4888.34    24.588896    18.333565
4888.93    19.156738    17.974430
4889.52    19.468920    19.398872
4890.10    31.354570    15.228876
4890.69    25.872746    13.797784
4891.28    13.588511    18.842356
4891.87    27.703091    20.054287
4892.46    20.954811    17.376997
4893.04    23.325510    12.379038
4893.63    27.629921     9.008766
4894.22    24.137878     9.236244
4894.81    28.840927    11.769625
4895.40    28.431080    14.712790
4895.98    33.785309     8.976663
4896.57    33.640480     9.887547
4897.16    28.193432    15.592534
4897.75    33.902912     8.122847
4898.33    27.623116    14.171824
4898.92    18.491907    13.750204
4899.51    20.852688     9.139219
4900.10    28.610939    10.033143
4900.69    28.006041     9.846679
4901.27    29.899977    13.637486
4901.86    27.164650    15.965690
4902.45    20.635305    13.561886
4903.04    22.225389    10.940425
4903.63    31.054962    12.779737
4904.21    21.767452    13.489871
4904.80    21.790833    11.537741
4905.39    22.937712    11.782227
4905.98    18.813780    14.020283
4906.57    31.531574    12.176953
4907.15    23.075546    12.127229
4907.74    19.881445    10.704610
4908.33    22.069181    10.794831
4908.92    14.336671    14.200240
4909.50    14.629840    13.414993
4910.09    27.112339    10.882224
4910.68    27.143932    13.160575
4911.27    24.176195    14.367239
4911.86    28.689653    10.927098
4912.44    19.186522    12.754517
4913.03    29.297897    11.962197
4913.62    35.361088    10.410195
4914.21    29.904379     9.675097
4914.80    25.555355    11.266584
4915.38    14.421276    17.933506
4915.97    22.235046    11.998348
4916.56    29.449493    10.479415
4917.15    24.529921    15.415717
4917.73    23.040588    12.975927
4918.32    29.981293    13.526773
4918.91    35.482437    15.457955
4919.50    25.834406    19.125856
4920.09    17.528446    18.856071
4920.67    27.858646    12.070188
4921.26    26.934206    13.579151
4921.85    32.787632    12.426629
4922.44    39.689186    14.144743
4923.03    35.591507    17.804943
4923.61    30.848389    13.156979
4924.20    38.033722    14.432228
4924.79    33.904770    13.895231
4925.38    26.556614    11.168006
4925.97    26.779114    12.590662
4926.55    22.499474    16.058903
4927.14    20.710464    11.715774
4927.73    30.733295     9.957708
4928.32    29.957260    15.701016
4928.90    14.094780    21.219393
4929.49    18.971542    18.778837
4930.08    31.345388    13.927946
4930.67    25.018885    13.605105
4931.26    13.234610    15.110121
4931.84    18.558069    13.927115
4932.43    27.040319    13.153966
4933.02    28.650820    12.245765
4933.61    31.118299    12.167437
4934.20    32.203545    13.395675
4934.78    28.001049    12.973338
4935.37    33.333118     8.410856
4935.96    37.039730    10.479879
4936.55    33.543571    14.062077
4937.13    28.135643    13.905464
4937.72    26.075462    13.082383
4938.31    25.652426    11.114876
4938.90    32.743286    12.555510
4939.49    32.336723    16.832214
4940.07    24.767609    17.547306
4940.66    28.068262    13.164791
4941.25    22.550285    14.777287
4941.84    27.957384    12.505426
4942.43    35.782776    12.676572
4943.01    31.702747    19.257675
4943.60    32.444302    16.050283
4944.19    35.915649    10.514692
4944.78    37.063324     8.364530
4945.36    29.411926    11.525557
4945.95    17.844753    16.038776
4946.54    21.002989    14.350387
4947.13    28.876671    14.724260
4947.72    31.032364    13.874396
4948.30    30.164007    12.086434
4948.89    33.797897    13.979497
4949.48    39.326546    12.509649
4950.07    44.089241    12.136772
4950.66    44.154202    13.623822
4951.24    36.172726    13.867436
4951.83    25.442509    12.932611
4952.42    27.091841    15.436977
4953.01    21.801739    19.014568
4953.60    22.507339    15.329890
4954.18    37.679600     7.810430
4954.77    35.426796    11.176626
4955.36    29.725384    12.840405
4955.95    33.366013    10.730440
4956.53    36.376999    12.260546
4957.12    30.998352    17.000477
4957.71    33.267857    13.077910
4958.30    27.108540    11.955255
4958.89    23.075850    13.400057
4959.47    29.195847    12.797634
4960.06    32.923843    11.996512
4960.65    32.608887    13.117186
4961.24    35.550697    15.766247
4961.83    35.826145    14.808998
4962.41    26.860298    12.063504
4963.00    19.571842    15.583286
4963.59    28.844517    14.893667
4964.18    29.214922    10.720884
4964.76    24.542507    14.835169
4965.35    32.055885    24.000362
4965.94    31.304956    15.216434
4966.53    32.600216    12.865910
4967.12    30.889475    15.851767
4967.70    25.502161    16.130177
4968.29    29.252914    16.192919
4968.88    38.351742    12.790238
4969.47    29.417770    17.036715
4970.06    25.312794    16.422771
4970.64    34.899792     7.832526
4971.23    23.443798    14.468099
4971.82    24.282650    19.686729
4972.41    23.714025    19.595644
4973.00    26.328438    19.072176
4973.58    39.997810    20.984404
4974.17    28.149261    23.346474
4974.76    32.239208    19.238739
4975.35    39.285366    14.888966
4975.93    28.945734    18.044090
4976.52    22.536322    23.124710
4977.11    34.356560    16.895006
4977.70    40.605129    16.897316
4978.29    36.637341    21.859022
4978.87    30.407509    22.085169
4979.46    19.817856    24.212793
4980.05    23.872772    19.874290
4980.64    35.628975    15.780313
4981.23    41.565643    14.416215
4981.81    41.042091    11.976387
4982.40    40.272430    15.901320
4982.99    33.950706    21.482649
4983.58    29.552528    20.330107
4984.16    32.296574    14.624474
4984.75    35.747059    14.717189
4985.34    45.552071    16.200001
4985.93    45.600155    18.268326
4986.52    35.476955    18.614264
4987.10    31.980055    16.993830
4987.69    37.651798    19.168228
4988.28    38.896255    15.211059
4988.87    35.806602    11.421981
4989.46    39.408978    13.259605
4990.04    49.677414    13.241775
4990.63    42.443001    11.317787
4991.22    27.671219    15.952772
4991.81    19.623362    23.926664
4992.40    23.235067    23.865082
4992.98    35.896553    15.868546
4993.57    38.317490    17.746401
4994.16    40.274639    16.132202
4994.75    42.036110    10.031836
4995.33    32.415314    15.665785
4995.92    36.131897    14.206367
4996.51    36.209766    17.627857
4997.10    31.006466    22.195261
4997.69    29.894974    20.017883
4998.27    27.886795    22.930128
4998.86    37.899918    19.006771
4999.45    42.976845    12.471226
5000.04    40.273674    11.125958
5000.63    46.469341    13.668762
5001.21    48.130329    16.304014
5001.80    43.871124    13.374090
5002.39    36.114738    11.283927
5002.98    28.781221    15.161832
5003.56    27.622778    16.820957
5004.15    30.192377    17.470081
5004.74    36.584183    15.614697
5005.33    42.607574    12.695153
5005.92    40.626083    13.693098
5006.50    32.898422    17.311768
5007.09    31.508680    17.144217
5007.68    36.894428    14.158919
5008.27    41.092091    14.091006
5008.86    41.860985    16.949224
5009.44    42.728008    14.486137
5010.03    39.900227    13.655035
5010.62    41.774040    16.078156
5011.21    49.301125    16.465174
5011.80    22.910686    24.091879
5012.38    24.203960    20.108978
5012.97    45.539188    14.231124
5013.56    37.680996    21.088846
5014.15    25.945152    19.662785
5014.73    47.137779    13.192525
5015.32    54.199253    11.102141
5015.91    30.216627    13.143874
5016.50    25.392689    13.624219
5017.09    32.000443    18.058525
5017.67    37.357132    17.106853
5018.26    37.718815    12.037057
5018.85    35.052799    11.008849
5019.44    32.464802    11.009227
5020.03    37.476414    16.098713
5020.61    43.687981    14.101238
5021.20    39.939861     7.008500
5021.79    30.772354    13.335297
5022.38    40.943726    11.305216
5022.96    41.481495    12.418629
5023.55    32.701866    18.753471
5024.14    38.780968    18.915434
5024.73    36.434052    22.279799
5025.32    35.003277    21.550739
5025.90    35.851460    15.997600
5026.49    35.053383    13.013103
5027.08    39.211983    15.525479
5027.67    46.985737    15.436042
5028.26    44.823833    12.760532
5028.84    36.234467    12.231150
5029.43    37.603371    14.041357
5030.02    39.674427    11.348817
5030.61    40.393105     9.677272
5031.20    43.249077    13.675592
5031.78    44.076481    17.030754
5032.37    34.630939    10.185131
5032.96    45.965240    11.831867
5033.55    47.064430    17.126064
5034.13    30.888746    14.512533
5034.72    44.279594    10.137983
5035.31    39.751629    12.791009
5035.90    30.240271    15.897691
5036.49    32.842606    16.133308
5037.07    37.492268    15.417824
5037.66    41.861259     8.900488
5038.25    35.358150    11.272694
5038.84    30.459583    14.281345
5039.43    39.093971     6.937576
5040.01    42.906151     6.484031
5040.60    37.810883    13.100075
5041.19    47.817055    13.395872
5041.78    56.292000    10.411305
5042.36    25.190762    17.846910
5042.95    31.362793    10.717194
5043.54    42.810867     8.841861
5044.13    35.974533    15.408381
5044.72    37.510704    12.194387
5045.30    41.437176    14.017206
5045.89    28.952232    18.728359
5046.48    26.948864    19.616041
5047.07    45.011482    16.992727
5047.66    30.333679    17.400671
5048.24    27.062456    19.297392
5048.83    32.781017    17.540892
5049.42    34.838394    12.625613
5050.01    46.444504    11.564428
5050.60    38.721848    15.360320
5051.18    29.876177    20.029276
5051.77    30.962315    19.081905
5052.36    30.543020    12.431336
5052.95    37.075722    13.166665
