#Wavelength     Flux    Sky Spectrum 
#[Angstrom]   [Counts]     [Counts]
4609.56    77.256874    42.445557
4610.76    87.048264    37.975704
4611.96    80.361252    25.739759
4613.16    67.107376    33.282593
4614.36    67.672768    31.185242
4615.56    82.940552    33.099308
4616.76    82.526062    38.383053
4617.96    60.476189    37.079639
4619.16    64.203674    41.750580
4620.36    81.845383    38.102737
4621.56    85.747963    37.433460
4622.75    68.992462    42.694851
4623.95    56.802612    42.046421
4625.15    76.094193    41.177208
4626.35    75.430252    40.087048
4627.55    74.859360    35.164227
4628.75    81.670090    29.442533
4629.95    65.389389    32.233711
4631.15    77.281387    41.904617
4632.35    85.141258    33.879524
4633.55    78.033272    28.096272
4634.75    80.768074    36.340279
4635.95    95.119049    31.587870
4637.15    79.143593    31.431280
4638.35    74.301056    35.624668
4639.55    75.523506    39.063705
4640.75    72.396088    41.179073
4641.95    98.290184    41.392887
4643.15    99.150154    36.242844
4644.35    85.135437    28.053679
4645.55    88.226768    23.086100
4646.75    103.704422    24.264988
4647.95    99.738243    30.227980
4649.15    89.519554    43.068325
4650.35    86.675179    43.502045
4651.55    92.648643    30.262917
4652.75    99.302200    23.080074
4653.95    94.579285    30.682976
4655.15    73.265068    34.184849
4656.35    67.056129    25.747011
4657.54    70.841026    21.926405
4658.74    70.724472    30.740116
4659.94    80.970680    32.548676
4661.14    73.150337    26.068644
4662.34    92.855408    19.958033
4663.54    95.064613    26.449133
4664.74    60.728794    34.634232
4665.94    75.694099    26.582901
4667.14    71.962250    42.829403
4668.34    90.619553    45.184906
4669.54    104.580658    36.458363
4670.74    80.485428    40.923512
4671.94    71.534439    44.119278
4673.14    81.883240    39.125420
4674.34    72.383316    34.107605
4675.54    91.704086    32.480549
4676.74    118.868103    25.501022
4677.94    77.177902    14.031746
4679.14    81.287117    24.301596
4680.34    100.019241    31.922903
4681.54    95.421715    28.799196
4682.74    85.753563    25.936523
4683.94    94.092911    30.078245
4685.14    98.757980    35.324528
4686.34    105.554047    28.311468
4687.54    97.117546    22.070089
4688.74    82.495255    23.782970
4689.94    86.746414    27.341017
4691.14    97.114487    33.013710
4692.33    96.646828    37.687897
4693.53    89.961761    31.817198
4694.73    91.053703    24.582582
4695.93    94.423645    25.070194
4697.13    84.610489    26.529982
4698.33    84.915886    33.546444
4699.53    92.198685    28.924263
4700.73    103.801949    26.046530
4701.93    102.729218    36.536270
4703.13    88.913940    42.036968
4704.33    111.225662    32.768738
4705.53    86.134834    31.618126
4706.73    56.373466    35.898956
4707.93    72.497406    39.174465
4709.13    108.529259    36.029240
4710.33    126.624298    18.378075
4711.53    100.207428    21.717829
4712.73    105.042908    29.568308
4713.93    117.263771    32.206097
4715.13    91.942558    35.352482
4716.33    80.751862    36.857479
4717.53    93.841949    37.843952
4718.73    102.300446    26.483839
4719.93    103.845604    24.587191
4721.13    97.556206    38.160942
4722.33    87.105713    41.864208
4723.53    95.317299    34.434738
4724.73    64.160522    38.525276
4725.93    67.371773    36.077209
4727.12    110.788368    26.614500
4728.32    125.768143    24.959719
4729.52    109.147018    25.750679
4730.72    89.642860    29.750759
4731.92    90.651260    32.352890
4733.12    115.880608    30.818642
4734.32    133.394257    28.959745
4735.52    114.690788    34.124374
4736.72    95.247147    44.681759
4737.92    105.999596    37.981613
4739.12    99.546967    38.179489
4740.32    80.893448    46.453663
4741.52    93.935127    40.659843
4742.72    112.526665    28.764519
4743.92    87.663857    28.314661
4745.12    82.255226    38.509846
4746.32    109.445908    40.539070
4747.52    120.459694    34.265488
4748.72    98.835365    36.025681
4749.92    89.922791    37.402847
4751.12    93.915047    34.382534
4752.32    108.043221    40.143028
4753.52    112.196434    46.251053
4754.72    108.058342    40.188633
4755.92    120.574387    37.670807
4757.12    97.261429    43.498665
4758.32    100.411644    39.198891
4759.52    111.827835    31.882786
4760.71    104.011681    34.161697
4761.91    118.526917    36.956326
4763.11    150.095261    30.621576
4764.31    112.024384    33.578468
4765.51    98.528915    40.235168
