     4208.77    2.74405
     4209.77    2.52395
     4210.76    2.42181
     4211.76    2.29473
     4212.75    2.32603
     4213.75    2.33032
     4214.74    2.33656
     4215.74    2.30721
     4216.73    2.32826
     4217.73    2.38841
     4218.72    2.31475
     4219.72    2.27981
     4220.71    2.20146
     4221.71    2.24747
     4222.70    2.03171
     4223.69    1.95450
     4224.69    1.87511
     4225.68    1.82123
     4226.68    1.85311
     4227.67    1.92575
     4228.67    2.00998
     4229.66    2.09816
     4230.66    2.11297
     4231.65    2.16325
     4232.65    2.20434
     4233.64    2.18063
     4234.64    2.12216
     4235.63    2.09413
     4236.63    2.11413
     4237.62    2.12636
     4238.62    2.14610
     4239.61    2.21746
     4240.61    2.29151
     4241.60    2.33879
     4242.60    2.39468
     4243.59    2.45977
     4244.58    2.45280
     4245.58    2.30915
     4246.57    2.22711
     4247.57    2.17730
     4248.56    2.15648
     4249.56    2.16611
     4250.55    2.16641
     4251.55    2.17599
     4252.54    2.18303
     4253.54    2.14942
     4254.53    2.12578
     4255.53    2.18120
     4256.52    2.19261
     4257.52    2.19038
     4258.51    2.19041
     4259.51    2.18460
     4260.50    2.19416
     4261.50    2.24324
     4262.49    2.31762
     4263.48    2.39831
     4264.48    2.46000
     4265.47    2.45355
     4266.47    2.36249
     4267.46    2.21593
     4268.46    2.12936
     4269.45    2.07054
     4270.45    1.95913
     4271.44    1.88525
     4272.44    1.94446
     4273.43    2.03510
     4274.43    2.11517
     4275.42    2.18666
     4276.42    2.26445
     4277.41    2.28359
     4278.41    2.26000
     4279.40    2.26941
     4280.40    2.30852
     4281.39    2.31197
     4282.38    2.26673
     4283.38    2.23557
     4284.37    2.23016
     4285.37    2.15575
     4286.36    2.09288
     4287.36    2.09503
     4288.35    2.07051
     4289.35    2.02579
     4290.34    2.02427
     4291.34    2.08213
     4292.33    2.15175
     4293.33    2.18086
     4294.32    2.16087
     4295.32    2.11334
     4296.31    2.04278
     4297.31    1.92695
     4298.30    1.87121
     4299.30    1.80364
     4300.29    1.72829
     4301.29    1.72174
     4302.28    1.74172
     4303.27    1.75464
     4304.27    1.72368
     4305.26    1.67112
     4306.26    1.71641
     4307.25    1.72831
     4308.25    1.71925
     4309.24    1.72866
     4310.24    1.85716
     4311.23    1.96614
     4312.23    2.05506
     4313.22    2.17310
     4314.22    2.33732
     4315.21    2.45181
     4316.21    2.51634
     4317.20    2.67388
     4318.20    2.64619
     4319.19    2.51998
     4320.19    2.52617
     4321.18    2.34593
     4322.17    2.23011
     4323.17    2.06791
     4324.16    2.01648
     4325.16    2.05044
     4326.15    2.07648
     4327.15    2.21802
     4328.14    2.40082
     4329.14    2.45540
     4330.13    2.51929
     4331.13    2.60720
     4332.12    2.57551
     4333.12    2.59861
     4334.11    2.56653
     4335.11    2.51247
     4336.10    2.43731
     4337.10    2.33458
     4338.09    2.26472
     4339.09    2.16629
     4340.08    2.12064
     4341.07    2.18176
     4342.07    2.24870
     4343.06    2.22125
     4344.06    2.22858
     4345.05    2.32488
     4346.05    2.42285
     4347.04    2.45412
     4348.04    2.47098
     4349.03    2.47496
     4350.03    2.35173
     4351.02    2.27679
     4352.02    2.30793
     4353.01    2.29032
     4354.01    2.41644
     4355.00    2.43724
     4356.00    2.47171
     4356.99    2.51704
     4357.99    2.53324
     4358.98    2.57724
     4359.98    2.62531
     4360.97    2.62054
     4361.96    2.69450
     4362.96    2.71748
     4363.95    2.76179
     4364.95    2.69933
     4365.94    2.59733
     4366.94    2.55622
     4367.93    2.56360
     4368.93    2.53427
     4369.92    2.46554
     4370.92    2.42874
     4371.91    2.40494
     4372.91    2.35176
     4373.90    2.33004
     4374.90    2.34182
     4375.89    2.43620
     4376.89    2.46645
     4377.88    2.49682
     4378.88    2.48781
     4379.87    2.36473
     4380.86    2.19094
     4381.86    2.04219
     4382.85    1.91895
     4383.85    1.93585
     4384.84    2.00856
     4385.84    2.07984
     4386.83    2.17799
     4387.83    2.23196
     4388.82    2.24959
     4389.82    2.25185
     4390.81    2.25764
     4391.81    2.28992
     4392.80    2.34359
     4393.80    2.40128
     4394.79    2.48264
     4395.79    2.55313
     4396.78    2.59096
     4397.78    2.60031
     4398.77    2.54501
     4399.77    2.44758
     4400.76    2.38694
     4401.75    2.35974
     4402.75    2.29141
     4403.74    2.20015
     4404.74    2.18475
     4405.73    2.19973
     4406.73    2.25285
     4407.72    2.37004
     4408.72    2.46604
     4409.71    2.55601
     4410.71    2.62259
     4411.70    2.62612
     4412.70    2.57135
     4413.69    2.48596
     4414.69    2.40679
     4415.68    2.42402
     4416.68    2.51973
     4417.67    2.62631
     4418.67    2.67997
     4419.66    2.65972
     4420.65    2.63300
     4421.65    2.62237
     4422.64    2.58155
     4423.64    2.52461
