#Wavelength     Flux
#[Angstrom]   [Counts]
4345.62    2151.101000
4347.25    2376.423000
4348.89    2335.099000
4350.52    2183.256000
4352.15    2054.522000
4353.79    2099.553000
4355.42    2092.476000
4357.05    1971.497000
4358.69    2134.412000
4360.32    1975.962000
4361.96    1911.587000
4363.59    2098.361000
4365.22    2104.794000
4366.86    2089.034000
4368.49    1989.286000
4370.12    2015.314000
4371.76    1774.142000
4373.39    1453.983000
4375.03    1527.657000
4376.66    1766.635000
4378.29    1793.304000
4379.93    1676.933000
4381.56    1616.568000
4383.20    1804.010000
4384.83    2102.890000
4386.46    2033.681000
4388.10    2312.026000
4389.73    2502.797000
4391.36    2694.455000
4393.00    2721.301000
4394.63    2476.416000
4396.27    2014.066000
4397.90    1969.465000
4399.53    2231.596000
4401.17    2199.677000
4402.80    2406.546000
4404.44    2753.766000
4406.07    2765.734000
4407.70    2681.764000
4409.34    2469.120000
4410.97    2359.411000
4412.60    2087.247000
4414.24    1943.725000
4415.87    2386.382000
4417.51    2571.594000
4419.14    2409.589000
4420.77    2451.860000
4422.41    2355.550000
4424.04    2360.086000
4425.68    2545.073000
4427.31    2338.341000
4428.94    2569.202000
4430.58    2631.625000
4432.21    2489.296000
4433.85    2573.560000
4435.48    2758.310000
4437.11    2756.423000
4438.75    2712.113000
4440.38    2515.795000
4442.02    2165.696000
4443.65    2271.797000
4445.28    2294.521000
4446.92    2318.562000
4448.55    2280.939000
4450.18    2195.006000
4451.82    2469.210000
4453.45    2487.369000
4455.09    2315.096000
4456.72    2082.639000
4458.35    2143.663000
4459.99    2051.076000
4461.62    2186.293000
4463.25    2291.498000
4464.89    2281.419000
4466.52    2369.391000
4468.16    2450.866000
4469.79    2472.138000
4471.42    2435.311000
4473.06    2604.251000
4474.69    2646.193000
4476.32    2334.299000
4477.96    2249.546000
4479.59    2188.070000
4481.23    2290.753000
4482.86    2342.574000
4484.49    2534.243000
4486.13    2804.162000
4487.76    2879.787000
4489.40    2780.771000
4491.03    2546.044000
4492.66    2636.563000
4494.30    2686.809000
4495.93    2773.641000
4497.56    2633.595000
4499.20    2589.302000
4500.83    2622.971000
4502.47    2565.821000
4504.10    2714.579000
4505.73    2813.000000
4507.37    2564.918000
4509.00    2414.417000
4510.64    2498.758000
4512.27    2715.139000
4513.90    2836.382000
4515.54    2707.502000
4517.17    2648.866000
4518.81    2778.320000
4520.44    2862.198000
4522.07    2814.759000
4523.71    3048.401000
4525.34    2943.591000
4526.98    2726.432000
4528.61    2615.705000
4530.24    2633.945000
4531.88    2724.258000
4533.51    2744.424000
4535.14    2698.608000
