#Wavelength     Flux    Sky Spectrum 
#[Angstrom]   [Counts]     [Counts]
4579.10    19.415569    22.375893
4580.31    21.506189    20.011007
4581.53    18.671320    22.115953
4582.74    14.901939    22.814848
4583.96    13.690172    26.123646
4585.17    25.351507    18.419939
4586.38    21.985670    20.025908
4587.60    17.623816    24.721279
4588.81    24.911715    19.738607
4590.03    26.827129    14.052968
4591.24    28.593784    17.691175
4592.46    19.432499    18.203030
4593.67    19.763916    12.741354
4594.89    29.875992    17.120499
4596.10    18.868784    33.717514
4597.32    21.472324    21.029568
4598.53    33.752312    13.266726
4599.74    35.234638    18.762653
4600.96    26.145334    17.224722
4602.17    24.795044    10.301316
4603.39    26.329727    13.423323
4604.60    23.547836    18.848499
4605.82    20.418530    15.259075
4607.03    19.742373    11.570616
4608.25    18.608881    20.598579
4609.46    25.821766    16.232870
4610.68    27.645512    14.512331
4611.89    21.161583    17.766964
4613.10    21.196882    19.587566
4614.32    31.709166    21.511723
4615.53    26.690891    10.742083
4616.75    27.241816    13.926298
4617.96    26.684153    18.378511
4619.18    24.208874    10.952754
4620.39    33.128464    11.694421
4621.61    19.242554    18.948107
4622.82    19.063705    18.384773
4624.04    27.737091    18.087763
4625.25    24.216021    19.355574
4626.46    17.999863    15.000154
4627.68    23.265165    19.758995
4628.89    20.881136    21.898937
4630.11    17.319931    19.532858
4631.32    27.927666    13.746174
4632.54    39.925938    11.436391
4633.75    28.338018    23.198950
4634.97    29.723953    18.222038
4636.18    27.181656    15.717443
4637.40    26.597225    19.513277
4638.61    39.197216    16.406742
4639.82    38.690804    12.314560
4641.04    28.835274    11.248631
4642.25    23.915314    20.235418
4643.47    35.484299    22.332815
4644.68    42.507984    15.177286
4645.90    24.054735    15.997683
4647.11    18.288895    15.074801
4648.33    22.949745    16.772354
4649.54    22.342503    21.945183
4650.76    22.603712    19.329578
4651.97    27.922474     9.589774
4653.18    25.144667    13.775754
4654.40    39.696335    22.758640
4655.61    33.382160    21.410536
4656.83    26.301630    11.895863
4658.04    35.523830    11.702534
4659.26    30.086067    23.879555
4660.47    33.028378    20.411720
4661.69    46.677582    12.126062
4662.90    32.940880    19.952469
4664.12    17.298800    27.714266
4665.33    30.515347    18.194763
4666.54    27.488331    15.805593
4667.76    41.249210    19.056555
4668.97    36.816971    25.126265
4670.19    25.996122    23.552912
4671.40    26.286690    20.949875
4672.62    22.010113    28.003754
4673.83    29.521355    20.711374
4675.05    33.218323    16.736433
4676.26    44.283646    13.332197
4677.47    47.188919    11.414950
4678.69    31.416214    14.060503
4679.90    27.271622    14.573695
4681.12    20.454327    24.263432
4682.33    14.493924    23.623428
4683.55    28.062096    18.005362
4684.76    41.308720    14.649338
4685.98    31.533707    11.022238
4687.19    35.797668    13.931318
4688.41    51.022930    11.247267
4689.62    33.346249    15.125799
4690.83    24.108297    24.673771
4692.05    38.341148    26.279640
4693.26    26.979158    19.986992
4694.48    28.007202    19.990578
4695.69    23.924919    25.338646
4696.91    38.986290    19.377808
4698.12    47.086796    14.802663
4699.34    28.359705    21.463747
4700.55    33.343140    17.410133
4701.77    41.463467    11.662168
4702.98    27.399355    17.693256
4704.19    29.556721    17.441050
4705.41    41.103558    15.553060
4706.62    30.113829    23.142099
4707.84    28.842777    17.535717
4709.05    29.244413    17.528957
4710.27    27.752274    22.382236
4711.48    21.077761    24.036755
4712.70    27.025341    20.885597
4713.91    45.008396    16.816395
4715.13    32.230282    15.763675
4716.34    48.138969    18.103399
4717.55    49.820606    14.950146
4718.77    32.667316    11.491854
4719.98    29.813101    16.968025
4721.20    36.051205    22.973301
4722.41    35.048176    15.861900
4723.63    37.171562    17.672104
4724.84    33.139751    21.185434
4726.06    36.093983    18.543810
4727.27    39.909508    15.818761
4728.49    23.038088    16.013477
4729.70    38.954975    14.783279
4730.91    45.556107    17.907516
4732.13    40.038330    17.975151
4733.34    39.823929    15.830902
4734.56    41.855789    18.606258
4735.77    36.427467    23.666132
4736.99    30.520536    28.416729
4738.20    37.091324    22.124577
4739.42    31.376127    19.431232
4740.63    23.786097    19.980757
4741.85    32.256634    17.391584
4743.06    26.447254    25.489939
4744.27    28.465242    25.522572
4745.49    42.846760    19.998228
4746.70    37.680820    17.473997
4747.92    21.844822    20.211876
4749.13    26.627384    22.985878
4750.35    34.550102    20.292831
4751.56    48.045624    19.266663
4752.78    40.127270    17.630253
4753.99    24.150888    17.755287
4755.21    21.062988    24.414063
4756.42    26.581755    27.551249
4757.63    35.758564    14.670606
4758.85    31.406969    21.118065
4760.06    38.332508    21.815294
4761.28    53.701683    17.812311
4762.49    49.069710    20.033775
4763.71    31.911331    17.968031
4764.92    43.715691    17.542191
4766.14    47.050308    12.168782
4767.35    37.755943    13.071465
4768.57    31.808008    16.453083
4769.78    38.581749    16.319283
4770.99    52.985779    18.002018
4772.21    52.550518    14.821310
4773.42    29.221672    20.437300
4774.64    35.238239    22.951307
4775.85    52.164204    22.944977
4777.07    46.563869    23.009659
4778.28    44.391785    15.070180
4779.50    27.681702    19.267168
4780.71    39.191017    17.804386
4781.92    28.860447    23.569403
4783.14    15.045393    27.513336
4784.35    31.271109    19.871807
