#Wavelength     Flux    Sky Spectrum 
#[Angstrom]   [Counts]     [Counts]
3662.27     3.602265    -1.023918
3663.74    25.243982    17.053486
3665.21     9.118546    10.479921
3666.68    17.644232     8.200720
3668.15    -3.743012    -12.142207
3669.62    32.021938    18.840181
3671.09    50.754173    29.102137
3672.56    31.993673    30.193264
3674.03    21.242399    21.020741
3675.50    21.072670    22.867241
3676.97     0.159369    13.476958
3678.44    21.771143    18.819300
3679.91    15.369445     7.225050
3681.38    14.950787    10.601505
3682.85    11.327501    17.252697
3684.32     1.116432     8.543736
3685.79    25.721216    27.322397
3687.26    37.303490    31.172707
3688.73    59.512115    58.782124
3690.20    34.554226    39.292854
3691.67    34.706158    33.575512
3693.14    57.104160    54.405952
3694.61    40.862328    33.412483
3696.08    30.042704    31.587559
3697.55    30.236507    32.078186
3699.02    36.492668    39.229301
3700.49    11.310846    12.903234
3701.96     7.209639     8.395054
3703.43    10.993660    13.452287
3704.90    28.446062    27.471931
3706.37    27.019173    25.854099
3707.83    47.210770    45.036037
3709.30    -4.000456    -11.118542
3710.77    58.047020    54.778030
3712.24    44.398678    58.613537
3713.71     2.786664    10.792542
3715.18     7.560412     5.139282
3716.65     4.098445    -4.587811
3718.12    52.727001    43.948338
3719.59    22.099001    17.411776
3721.06    14.178941    12.302141
3722.53     0.237894     0.110427
3724.00    -14.085641    -47.307026
3725.47     6.246067    -2.890389
3726.94    -45.375149    -28.044031
3728.41    -47.507267    -46.022675
3729.88    37.547920    30.545643
3731.35    26.115831    28.525753
3732.82    24.572319    34.580490
3734.29    13.896272    14.291399
3735.76    56.184967    59.625420
3737.23    60.703915    69.232430
3738.70    26.064104    28.538876
3740.17    34.421467    37.389942
3741.64    55.526909    40.006504
3743.11    26.100719    20.997904
3744.58     7.864289     4.729969
3746.05    27.777855    27.844908
3747.52    20.998131    25.047310
3748.99     9.140246    10.411612
3750.46    -1.244008    -2.658111
3751.93    24.972525    21.581654
3753.40    35.705395    34.930614
3754.87    39.817451    48.866341
3756.34    -15.416975    -14.478320
3757.81    37.565582    34.158669
3759.28    18.317215    14.640953
3760.75    44.933773    37.812103
3762.22    45.421959    37.976196
3763.69    38.271229    34.451385
3765.16     3.372477    -2.600793
3766.63     7.234447     8.439222
3768.10     3.684456     7.075705
3769.57    24.327269    23.766144
3771.04    39.836613    44.380547
3772.51     3.739217     6.817748
3773.98    19.264748    15.912607
3775.45    55.037502    51.513870
3776.92    17.753937    11.322647
3778.39    10.743012    13.166773
3779.86     6.623452     6.003581
3781.33     5.740783     1.386058
3782.80    27.890472    30.292345
3784.27    18.503946    21.409534
3785.74    35.460583    37.311897
3787.21    74.353508    71.926651
3788.68    41.306850    36.019066
3790.15    57.429424    53.776382
3791.62    22.923281    23.071228
3793.09     7.706891     8.160033
3794.56    30.104614    26.228590
3796.03    -9.500148    -11.327445
3797.50    -12.553809    -13.888536
3798.97    49.585979    37.954422
3800.44    63.521935    57.561153
3801.91     0.987510    -15.718651
3803.38    41.609539    32.677460
3804.85    22.396204    23.004944
3806.32    43.282410    44.311050
3807.79    39.079880    38.624119
3809.26     4.172567     7.390749
3810.73    -0.968254    -7.956822
3812.20    42.567043    46.552128
3813.67    16.591854    14.912844
3815.13    34.965061    29.426228
3816.60    45.211739    36.856327
3818.07    50.911922    44.561726
3819.54    26.822048    27.330420
3821.01    41.819378    41.945911
3822.48    21.888979    13.863069
3823.95    23.366697    24.739267
3825.42    42.776562    45.504940
3826.89     5.613712     2.732058
3828.36    30.938969    28.964876
3829.83    65.571526    60.566582
3831.30     9.436769     8.599605
3832.77    -14.167334    -18.825298
3834.24    12.051860    15.600901
3835.71    11.280166     1.893436
3837.18    14.795938    -12.342773
3838.65    18.985592    23.372997
3840.12    21.690285    26.704502
3841.59    45.976658    44.040840
3843.06    38.823311    44.204742
3844.53    25.562536    26.158075
3846.00    25.092491    16.655807
3847.47    34.144375    31.302780
3848.94    29.461843    30.739855
3850.41    67.329445    71.673866
3851.88    39.943604    43.976517
3853.35     9.512897     4.234239
3854.82    38.334263    30.796297
3856.29     0.870300    -0.061613
3857.76     0.932427    -0.978511
3859.23    15.841634     5.452463
3860.70    21.876255    26.491356
3862.17     8.732037    10.724677
3863.64    -0.413817    -5.153181
3865.11    38.999645    43.088650
3866.58    30.378683    29.651360
3868.05    20.852407    14.492857
3869.52    33.970882    27.421326
3870.99    24.010046    10.045582
3872.46    16.590540    26.071129
3873.93    38.843361    44.815495
3875.40    20.502001    13.636801
3876.87    37.781425    45.379181
3878.34    52.273796    50.917011
3879.81    48.262962    47.086792
3881.28    21.540043    16.897417
3882.75    28.276258    27.915903
3884.22    87.523514    86.383751
3885.69    21.659319    18.618200
3887.16    65.926231    61.900402
3888.63    36.018921    28.471098
3890.10    26.449003    22.067871
3891.57    29.297447    32.483894
3893.04    40.771904    36.975536
3894.51    31.852114    27.887548
3895.98    36.570118    34.052982
3897.45    29.455568    39.727451
3898.92    18.813210    16.235823
3900.39    23.265078    18.482796
3901.86    25.070122    19.937944
3903.33    37.479443    34.567806
3904.80     4.752303    -4.407897
3906.27    28.872631    25.457930
3907.74    -1.811175    -0.861164
3909.21    18.017178    -2.357820
3910.68    39.684582    44.856941
3912.15    52.684135    57.685711
3913.62    32.077114    27.336533
3915.09    19.856531    19.630436
3916.56    -29.776600    -22.489931
3918.03    26.326942    17.696669
3919.50    -22.133314    -21.532808
3920.97    -4.242199    -20.772247
3922.43    41.011620    27.525539
3923.90    16.875505    12.093907
3925.37    10.933175    10.125671
3926.84    -18.750759    -19.312990
3928.31    -6.650045    -2.833675
3929.78    43.087399    51.117104
3931.25    31.219727    29.216747
3932.72    -5.192657    -8.611706
3934.19    15.377943    14.257064
3935.66    -0.495752    -10.378440
3937.13    30.472288    25.129509
3938.60    59.499504    65.114571
3940.07    24.667545    25.510038
3941.54    19.059341    22.204689
3943.01    19.069189    34.722385
3944.48    36.070709    32.479797
3945.95    25.950123    30.142086
3947.42    20.478374    19.554604
3948.89    48.955612    54.295521
3950.36    40.254265    43.552750
3951.83    39.482948    26.148149
3953.30    -9.648026    -27.379637
3954.77    13.390727     5.449219
3956.24    25.912169    25.274677
3957.71    14.545267    12.730103
3959.18    32.903015    41.062077
3960.65    29.968866    34.805424
3962.12    29.277748    26.114433
3963.59    54.217094    57.185291
3965.06    56.123116    60.202263
3966.53    36.824375    37.169113
3968.00    45.358097    38.435738
3969.47    42.808464    36.683121
3970.94    35.806488    33.836060
3972.41    13.474417    16.508276
3973.88    18.635668    27.645063
3975.35    32.446342    42.272285
3976.82    47.555416    55.104595
3978.29    71.964760    73.344780
3979.76    45.449444    22.439512
3981.23    -29.593121    -37.178295
3982.70    34.842846    39.727779
3984.17    64.786781    64.265739
3985.64    65.562340    68.434265
3987.11    12.541347     3.682535
3988.58    10.608130    16.904694
3990.05    53.658760    63.593994
3991.52    77.574196    75.512283
3992.99    58.335548    57.165684
3994.46    62.660107    58.136433
3995.93    47.734421    52.466599
3997.40    33.993362    33.171474
3998.87    33.128609    32.167664
4000.34    20.486975    19.516691
4001.81    31.217794    23.814959
4003.28    46.987324    46.339363
4004.75    72.790894    61.501095
4006.22    57.612614    53.936531
4007.69    76.761429    95.506096
4009.16    60.511494    60.970875
4010.63    133.242432    137.106262
4012.10    91.276169    92.446037
4013.57    36.285313    31.386261
4015.04    32.567905    23.730509
4016.51    10.670983     0.732123
4017.98    43.172215    44.452122
4019.45    38.724808    45.807251
4020.92    38.709637    34.427696
4022.39    47.527660    41.639877
4023.86    41.487057    45.514088
4025.33    36.264908    34.688705
4026.80    38.961712    28.660593
4028.27    24.913115     2.378449
4029.73    30.847767    27.710709
4031.20    -3.351744    -12.332401
4032.67    13.998055     6.763453
4034.14    18.039263    16.288708
4035.61    18.445230    20.917421
4037.08    29.411781    28.196455
4038.55    41.764194    40.492920
4040.02    12.870106    18.080061
4041.49    42.040649    38.654587
4042.96    43.531593    33.241886
4044.43    47.171543    39.126984
4045.90    54.746368    44.181404
4047.37    65.516861    56.269623
4048.84    67.618469    66.557785
4050.31    48.607159    42.479103
4051.78    35.465305    30.272938
4053.25    58.205532    55.751083
4054.72    36.451870    41.228622
4056.19     2.727642     1.188928
4057.66    66.063126    50.896671
4059.13    66.644226    68.815903
4060.60    39.690777    48.893272
4062.07    68.083893    50.686413
4063.54    32.248913    19.049017
4065.01    -20.641817    -17.855186
4066.48    19.112923    16.721176
4067.95    60.532120    57.598522
4069.42    -0.199007     3.956732
4070.89    14.890003    12.931455
4072.36    35.426140    33.814129
4073.83     4.043940    31.156778
4075.30    41.528992    57.502487
4076.77    49.848610    44.204090
4078.24    47.104744    35.543758
4079.71    112.203346    88.639626
4081.18    93.402634    77.005661
4082.65    85.193771    95.806061
4084.12    83.430771    94.269958
4085.59    40.793678    42.458630
4087.06    61.592098    64.560135
4088.53    55.440163    38.237831
4090.00    56.351452    20.170973
4091.47    103.370056    98.995079
4092.94    51.919521    53.625217
4094.41    84.628250    91.604012
4095.88    88.405716    119.451515
4097.35    113.580032    111.207901
4098.82    96.706284    117.609406
4100.29    50.013000    50.899010
4101.76    79.099480    45.964069
4103.23    73.444511    75.177765
4104.70     8.490419    41.266075
4106.17    21.763767    21.153042
4107.64    61.331665    46.496845
4109.11    90.377983    63.512478
4110.58    104.092934    80.060913
4112.05    32.626686    25.583443
4113.52    91.282913    80.681572
4114.99    93.180794    82.397514
4116.46    76.969284    75.959793
4117.93    54.320732    33.278313
4119.40    98.512505    87.471039
4120.87    104.690979    116.139473
4122.34    148.332428    149.667053
4123.81    78.661522    62.098553
4125.28    61.989613    38.485657
4126.75    125.078278    87.053612
4128.22    128.061874    126.691910
4129.69    94.614296    96.687988
4131.16    50.256268    40.217041
4132.63    62.836910    69.895248
4134.10    66.088623    75.845528
4135.57    70.181732    78.972977
4137.03    87.873650    129.042862
4138.50    94.269318    109.158066
4139.97    77.045868    76.373268
4141.44    95.757362    93.475426
4142.91    66.433121    54.353127
4144.38    66.835075    61.349216
4145.85    65.419571    68.031136
4147.32    72.413437    66.427483
4148.79    84.591370    77.790527
4150.26    98.522781    101.994942
4151.73    75.409470    85.953850
4153.20    51.374580    44.827816
4154.67    81.295052    66.472923
4156.14    109.157272    113.668076
4157.61    105.046043    100.438469
4159.08    96.358093    94.709877
4160.55    108.863426    109.436676
4162.02    88.817909    91.218475
4163.49    81.545326    84.558014
4164.96    75.142120    65.118515
4166.43    47.054695    41.848927
4167.90    75.947975    82.700523
4169.37    95.418098    94.395943
4170.84    108.265923    108.665474
4172.31    84.451118    88.852234
4173.78    61.074421    49.271042
4175.25    79.146469    76.941353
4176.72    78.167374    75.904137
4178.19    93.455681    76.252945
4179.66    76.804077    66.246941
4181.13    87.333298    93.961296
