#Wavelength     Flux    Sky Spectrum 
#[Angstrom]   [Counts]     [Counts]
4657.89    23.374723     5.043891
4659.07    22.275640     1.006727
4660.24    21.262253     3.315403
4661.42    17.111347     8.087807
4662.59    15.540249     3.592176
4663.77    22.155964     3.621262
4664.95    13.094805     7.563197
4666.12    15.275164     6.185014
4667.30    19.535698     6.119766
4668.48    17.953230     7.336447
4669.65    24.997860     2.018601
4670.83    16.537350     5.167386
4672.00     9.697937     6.087032
4673.18     8.767549     7.339426
4674.36     9.273505     8.852119
4675.53    11.304746     8.177935
4676.71    14.712031    10.333731
4677.88    15.391172     3.502797
4679.06    14.233681     4.598938
4680.24    17.241058     8.273133
4681.41    24.391994     3.914732
4682.59    25.057732     0.998130
4683.76    14.922508     3.471871
4684.94    18.773508     4.396944
4686.12    21.560743     7.072845
4687.29    19.023561     6.454973
4688.47    19.691517     2.133364
4689.64    14.336346     6.924256
4690.82    15.872278     2.629864
4692.00    22.580849     6.388561
4693.17    19.360750     9.377127
4694.35    13.018126     5.962140
4695.52    18.040966     7.983898
4696.70    17.228281     3.747448
4697.88    26.427296     3.249612
4699.05    25.597130     8.238748
4700.23    19.517910     9.075418
4701.40    20.537725     4.609296
4702.58    12.533276     6.605944
4703.76     9.410418    12.275187
4704.93    20.087811     5.481186
4706.11    34.185429     0.582630
4707.28    27.613352     5.262176
4708.46    12.313573     5.795156
4709.64    30.968405     2.000274
4710.81    19.467171     5.817538
4711.99    20.942789     5.581691
4713.16    22.981321     4.841713
4714.34     9.302751     8.294344
4715.52    18.876625     6.046719
4716.69    24.052380     2.325933
4717.87    22.183702     2.991426
4719.04    20.676001     4.577906
4720.22    27.867432     3.179341
4721.40    36.000351     0.837704
4722.57    27.793175     1.746324
4723.75    22.072750     5.723794
4724.93    18.425640     9.027023
4726.10    19.794470     7.512829
4727.28    25.130758     4.713705
4728.45    24.757139     4.964356
4729.63    21.263987     3.857529
4730.81    31.549995     7.203553
4731.98    25.436171    10.978254
4733.16    16.267258     9.756352
4734.33    23.210163     5.145824
4735.51    23.088182     2.996328
4736.69    16.335737     4.674148
4737.86    20.264336     4.711086
4739.04    19.579468     3.149487
4740.21    18.822056     3.531486
4741.39    26.223171     5.004771
4742.57    23.020037     4.010563
4743.74    28.187881     5.392266
4744.92    30.824310     6.629576
4746.09    29.452923     4.502713
4747.27    26.829012     3.373253
4748.45    21.774782     8.381779
4749.62    20.718706    12.373436
4750.80    23.475517     5.379395
4751.97    22.754683     3.225365
4753.15    17.829758     5.114383
4754.33    18.123995     3.933366
4755.50    24.008663     4.987001
4756.68    17.626411     5.846875
4757.85    21.843922     6.358703
4759.03    24.974894     4.743993
4760.21    20.691509     4.686180
4761.38    17.466009     8.429144
4762.56    17.289181     8.351069
4763.73    31.932041     2.073696
4764.91    33.110039     2.525072
4766.09    20.981180     6.547301
4767.26    22.077202     6.714738
4768.44    36.374332     6.064246
4769.61    31.320423     7.292328
4770.79    24.755806     2.824751
4771.97    16.013308     4.599772
4773.14    25.380867     8.835224
4774.32    42.582260     6.140800
4775.49    29.161930     5.922831
4776.67    22.256754    16.327597
4777.85    29.267605     9.930697
4779.02    27.950600     3.555220
4780.20    29.485865     7.406374
4781.38    38.598499    10.286916
4782.55    24.863707    11.100968
4783.73    25.091501     8.686994
4784.90    29.536072     7.411045
4786.08    32.989845     6.040372
4787.26    32.821041     5.218083
4788.43    28.019672     7.045460
4789.61    31.376585     6.920952
4790.78    22.333279     8.144423
4791.96    19.912516     5.882116
4793.14    28.524242     4.124486
4794.31    34.831776     6.267825
4795.49    34.206699     6.032616
4796.66    25.078533     5.063648
4797.84    27.075632     5.251256
4799.02    30.829279     3.847874
4800.19    29.947802     3.569325
4801.37    29.843987     6.066307
4802.54    29.419956     5.023839
4803.72    38.939018     6.475460
4804.90    43.727791     6.786726
4806.07    39.535999     5.526234
4807.25    30.405745     6.609030
4808.42    21.982328    10.029685
4809.60    26.771725    10.459418
4810.78    28.889755     7.441097
4811.95    22.992540     8.663034
4813.13    25.083780    11.241329
4814.30    31.446054     8.446610
4815.48    23.610765     4.290845
4816.66    40.569275     2.056392
4817.83    37.216370     2.916459
4819.01    23.908871     4.925764
4820.18    24.618143     8.112931
4821.36    25.984417    10.972436
4822.54    24.866703     6.856944
4823.71    27.730324     4.055725
4824.89    29.058451     4.637632
4826.06    25.086523     7.038589
4827.24    23.482239     9.173313
4828.42    29.713446     9.049169
4829.59    30.681505     8.253436
4830.77    34.048859     7.374737
4831.94    35.946457     6.785859
4833.12    33.343246     7.302885
4834.30    27.502466     9.083485
4835.47    14.857984     9.522625
4836.65    19.724909     4.847688
4837.83    31.210184     6.252042
4839.00    33.563004     8.789293
4840.18    32.386829     5.767764
4841.35    38.591949     6.859126
4842.53    40.227612     7.608385
4843.71    33.910320     4.152295
4844.88    30.856949     4.127504
4846.06    31.696686     7.323502
4847.23    31.110971     5.949891
4848.41    37.636292     5.589144
4849.59    33.757698     8.649303
4850.76    34.116352     6.880180
4851.94    36.041100     3.645192
4853.11    26.701996     5.158760
4854.29    20.800644     5.093935
4855.47    27.550838     4.524621
4856.64    26.421986     7.375101
4857.82    25.362650     8.944653
4858.99    32.069927     6.411871
4860.17    32.047031     5.965027
4861.35    26.973709    10.373501
4862.52    25.471645     9.828688
4863.70    29.803598     6.343935
4864.87    29.361687     6.728908
4866.05    24.112663     8.969888
4867.23    31.977943     6.282681
4868.40    32.731358     6.633042
4869.58    28.342501     6.308314
4870.75    22.299807     4.491343
4871.93    20.893694     5.375072
4873.11    34.678284     7.953724
4874.28    46.422176     6.498089
4875.46    37.235588     6.298097
4876.63    34.397850     7.283584
4877.81    38.642708     8.506616
4878.99    26.045153    10.989383
4880.16    32.962906    10.408384
4881.34    42.659019     9.012832
4882.51    46.271240     9.740250
4883.69    41.246578    11.259292
4884.87    32.921959    10.949041
4886.04    38.752697     9.433652
4887.22    40.737980     6.988319
4888.39    27.617523     8.954804
4889.57    25.117451    10.869285
4890.75    39.810753     8.923437
4891.92    36.548355     9.176578
4893.10    36.951077     5.857484
4894.28    42.871952     5.695851
4895.45    39.559429     7.171169
4896.63    28.801674     7.181972
4897.80    31.217739     8.946964
4898.98    44.228920     8.324911
4900.16    36.652691     8.230506
4901.33    33.859581    12.583803
4902.51    48.376598    12.600990
4903.68    51.984974     3.107933
4904.86    53.162743     5.624434
4906.04    56.254730     9.039881
4907.21    43.283401    14.761437
4908.39    27.754320    18.680426
4909.56    40.296600    11.900351
4910.74    57.310249     7.387246
4911.92    42.061089     6.850438
4913.09    38.995708     6.884685
4914.27    49.065662     7.382452
4915.44    46.452072     7.922497
4916.62    62.549255     5.693892
4917.80    39.091774    10.864996
4918.97    30.363300    12.367016
4920.15    45.777275     9.762877
4921.32    44.943111     9.862957
4922.50    46.774395     5.664853
4923.68    46.481888     3.579936
4924.85    49.649300     1.675601
4926.03    44.764725     3.891446
4927.20    28.041109    11.455865
4928.38    29.600445    12.405383
4929.56    47.674728     9.361599
4930.73    41.377319    10.532127
4931.91    36.457256    11.391265
4933.08    53.386116     7.803489
4934.26    43.241760     7.932853
4935.44    44.960342     7.741662
4936.61    44.565273     9.500302
4937.79    32.564186    11.022246
4938.96    27.373938     9.964811
4940.14    38.365383    10.136977
4941.32    43.564194     8.573766
4942.49    41.156738    12.011614
4943.67    40.520691    12.610652
4944.85    41.837837     5.622359
4946.02    40.115028     5.754720
4947.20    51.516823     6.183156
4948.37    51.936024     6.125661
4949.55    32.600628     9.918540
4950.73    17.768806    13.945351
4951.90    30.384247     8.894369
4953.08    56.303596     7.006639
4954.25    47.398701     9.912938
4955.43    32.516518    10.368688
4956.61    49.655319     5.750209
4957.78    51.709255     3.600426
4958.96    58.759388     7.722232
4960.13    67.881714     7.897350
4961.31    56.567226     8.360983
4962.49    36.997971    12.940430
4963.66    54.489288     4.394712
4964.84    55.866558     5.023636
4966.01    53.073689     9.280162
4967.19    60.182732     8.861279
4968.37    55.212078     8.026626
4969.54    37.509071     6.948510
4970.72    38.937519    13.999848
4971.89    47.552868    12.769897
4973.07    46.442135     4.490568
4974.25    45.770874     8.725786
4975.42    52.435959     9.730910
4976.60    53.356327     7.251470
4977.77    49.944817     8.181458
4978.95    51.712887    11.084968
4980.13    56.837585     9.953131
4981.30    52.947132    12.388243
4982.48    42.437260    11.793173
4983.65    51.450008     9.874130
4984.83    68.740456    11.054765
4986.01    47.917747    10.300162
4987.18    47.277504     8.858961
4988.36    53.830288    10.302735
4989.53    51.205769    12.087602
4990.71    51.039356     9.948444
4991.89    54.088329     7.671092
4993.06    51.179352    11.606531
4994.24    57.597927    14.321088
4995.41    62.336735    11.166851
4996.59    44.763069     8.928099
4997.77    43.180706    13.088083
4998.94    42.363670    17.552299
5000.12    44.868015    14.672703
5001.30    54.764786     7.369413
5002.47    54.650120     5.866755
5003.65    50.908115     7.269413
5004.82    57.408379     8.869900
5006.00    56.620193    10.581797
5007.18    45.090332    10.943177
5008.35    62.474953     7.428016
5009.53    64.070892     8.155391
5010.70    54.266117     8.473588
5011.88    53.486267    10.257590
5013.06    53.597031    18.664051
5014.23    41.467052    16.660721
5015.41    47.858185     9.142752
5016.58    67.099167     5.482957
5017.76    71.557983     5.990595
5018.94    63.220673     5.042890
5020.11    69.110977     6.329179
5021.29    59.153358    10.234894
5022.46    44.929974    11.779399
5023.64    52.160099    11.834903
5024.82    35.665108    19.668686
5025.99    47.725861    13.322577
5027.17    63.801044     9.103982
5028.34    53.936443    16.285034
5029.52    51.750881    11.888525
5030.70    53.776802     9.099560
5031.87    56.494816     8.802443
5033.05    54.474598     9.411496
5034.22    45.139370    10.995623
5035.40    40.113342     9.685019
5036.58    52.929451     7.655055
5037.75    59.182999     6.893766
5038.93    51.718643     8.341840
5040.10    54.961109    11.592463
5041.28    49.126190    12.674397
5042.46    42.526981    10.322549
5043.63    49.395931     7.516500
5044.81    60.021111     7.941897
5045.98    51.656788    11.077316
5047.16    65.926109    12.899494
5048.34    82.917725    10.499937
5049.51    68.386917     8.093017
5050.69    44.478207    12.184883
5051.86    52.136597    14.005041
5053.04    62.620586     7.783706
5054.22    59.304157     6.524732
5055.39    58.080521    15.944267
5056.57    58.613842     7.998318
5057.75    73.670700    10.236715
5058.92    82.815582    13.579718
5060.10    71.458481     4.855685
5061.27    63.378632     9.042124
5062.45    52.576309     8.504884
5063.63    61.575249     7.807677
5064.80    78.373184     9.794169
5065.98    67.120964     6.163809
5067.15    69.964325     8.833341
5068.33    79.177139    12.706674
5069.51    67.931671    14.550427
5070.68    49.803177    16.008221
5071.86    73.442932    14.009012
5073.03    61.856777    11.300350
5074.21    50.271362     9.360774
5075.39    72.437996     9.086754
5076.56    61.074677    10.985595
5077.74    64.890533     9.329094
5078.91    65.187576    10.686159
5080.09    56.451309    13.962081
5081.27    67.633698    10.409861
5082.44    60.451252    10.261083
5083.62    77.927025    11.201762
5084.79    91.748543     9.299793
5085.97    59.085445     8.718594
5087.15    67.658119    16.330059
5088.32    78.636696    15.920884
5089.50    68.599342     9.375333
5090.67    54.826496     9.046292
5091.85    52.214512    12.745535
5093.03    72.128380    10.885855
5094.20    70.840591    11.746883
5095.38    46.188576    17.129114
5096.55    55.608521    13.891770
5097.73    58.386951    11.877155
5098.91    67.527328    12.015125
5100.08    78.379173    12.052681
5101.26    64.582573    12.156009
5102.43    76.671455    10.134923
5103.61    93.608398     8.266795
5104.79    84.299866     9.691037
5105.96    60.934738    12.918201
5107.14    65.294388    11.845298
5108.31    64.063232    14.544415
5109.49    58.872387    16.460360
5110.67    68.788879    11.155813
5111.84    65.402603    10.427304
5113.02    57.043446    11.943244
5114.20    59.784908    13.643456
5115.37    67.997307    15.000856
5116.55    59.921608    14.593342
5117.72    60.662525    17.522842
5118.90    70.287079    18.290693
5120.08    76.239761    12.666264
5121.25    78.525040     8.685313
5122.43    73.881424    13.249521
5123.60    68.330582    18.044838
5124.78    71.906639    15.566817
5125.96    81.574753    10.622604
5127.13    67.764442    10.253341
5128.31    53.896442    10.931031
5129.48    69.636826     9.931130
5130.66    98.048927    11.211712
5131.84    79.137779    16.498838
5133.01    49.340492    19.827467
5134.19    51.229950    18.742140
5135.36    72.904205    16.538755
5136.54    81.111038    13.395529
5137.72    75.297714    14.226209
5138.89    71.081451    15.726163
5140.07    73.440201    11.489052
5141.24    66.347618    10.589161
5142.42    72.829102     7.838412
5143.60    80.869080     8.236221
5144.77    63.559593    18.297890
5145.95    65.226662    15.955452
5147.12    68.995743    12.101227
5148.30    69.142929    13.020459
5149.48    79.199921    12.045852
5150.65    76.958183    13.019914
5151.83    62.988285    14.897409
5153.00    59.649933    14.679692
5154.18    73.493217    12.234124
5155.36    63.847801    12.045078
5156.53    52.156223    14.466945
5157.71    61.395367    14.423110
5158.88    79.081833    10.200352
5160.06    73.934975    12.272441
5161.24    68.252342    14.455778
5162.41    74.168373    12.525126
5163.59    75.825592    10.228119
5164.77    67.654388     9.371319
5165.94    76.316109     8.302746
5167.12    93.158028     8.292740
5168.29    86.768021    10.170865
5169.47    78.345757     6.538529
5170.65    68.462135     5.883702
5171.82    63.501293    12.055336
5173.00    71.584610    16.900961
5174.17    65.933350    14.234171
5175.35    62.764160    11.373052
5176.53    61.555645    13.404382
5177.70    43.872261    16.568832
5178.88    48.301460    16.927441
5180.05    64.003899    12.402493
5181.23    72.676582     7.895780
5182.41    77.232475     9.713791
5183.58    73.018547     8.766628
5184.76    72.300339     8.829810
5185.93    73.585587    13.239127
5187.11    60.287655    15.305846
5188.29    60.344864    12.737762
5189.46    58.625469    10.954803
5190.64    48.002529    10.962097
5191.81    58.892738     8.348652
5192.99    61.131100    19.078531
5194.17    69.011024    22.830254
5195.34    89.838135     9.202144
5196.52    77.233047    13.904465
5197.69    69.289848    17.764332
5198.87    71.665886    15.924294
5200.05    68.748718    17.037920
5201.22    78.190994    14.425934
5202.40    85.450836    12.190223
5203.57    79.978905    11.909046
5204.75    66.971832    11.808888
5205.93    56.010876    14.136912
5207.10    55.191235    14.713019
5208.28    61.973392    12.767792
5209.45    67.793739    12.036754
5210.63    74.141426    11.960752
5211.81    83.216797    12.016416
5212.98    84.248825    10.806197
5214.16    66.609917     8.529188
5215.33    63.015774    13.070467
5216.51    67.855194    13.356434
5217.69    71.983414     7.001213
5218.86    86.220322    12.558531
5220.04    72.812202    16.102711
5221.22    65.538277    12.865072
5222.39    89.475151    11.676822
5223.57    74.362991    18.585115
5224.74    70.585083    17.313263
5225.92    82.137192    14.973791
5227.10    70.648750    24.473576
5228.27    68.815002    18.829676
5229.45    71.328354    10.578531
5230.62    71.243446    12.457740
5231.80    77.028511    16.644238
5232.98    84.250343    15.540435
5234.15    89.803093    14.038745
5235.33    90.977150    14.993772
5236.50    84.132408    12.987773
5237.68    72.227745    15.285843
5238.86    74.566055    16.240751
5240.03    87.444473    12.798840
5241.21    66.963425    19.971035
5242.38    65.915817    19.199497
5243.56    84.201485    12.865253
5244.74    79.873291    16.845249
5245.91    89.113846    12.564606
5247.09    83.160973    11.341133
5248.26    59.327332    17.115145
5249.44    65.440979    14.150849
5250.62    77.060997    12.892693
5251.79    80.236603    16.231567
5252.97    78.179253    18.965801
5254.14    74.420113    17.429655
5255.32    67.719269    14.273436
5256.50    59.499969    14.585917
5257.67    56.279865    19.355789
5258.85    65.667496    20.690771
5260.02    77.673004    19.344170
5261.20    84.362801    16.715298
5262.38    89.667206    11.576767
5263.55    98.897133     7.378158
5264.73    104.487106     7.800570
5265.90    96.881050    11.813166
5267.08    80.522842    13.132357
5268.26    79.567490    12.722687
5269.43    84.439041    11.759497
5270.61    73.036285    12.127247
5271.78    68.266563    18.945614
5272.96    69.470779    19.061682
5274.14    75.562920    10.763080
5275.31    90.096428    10.635368
5276.49    81.795021    14.975410
5277.67    67.163887    17.063398
5278.84    72.193954    16.004202
5280.02    77.498016    17.117950
5281.19    77.289864    15.243418
5282.37    76.067757    11.876123
5283.55    75.696671    15.178448
5284.72    65.177902    22.728003
5285.90    70.003143    19.486977
5287.07    89.878708     9.028549
5288.25    78.454323    17.337700
5289.43    69.794075    20.726826
5290.60    75.015434    13.636618
5291.78    78.312378    10.112185
5292.95    83.831856    10.945533
5294.13    93.700836    12.462553
5295.31    101.061165    13.032044
5296.48    96.561783    13.923087
5297.66    90.693909    13.432655
5298.83    92.408531    11.405988
5300.01    96.497131    11.455931
5301.19    86.089699    18.403049
5302.36    83.992989    20.376736
5303.54    93.491867    14.472511
5304.71    92.247482    10.601444
5305.89    88.450912     9.645405
5307.07    76.637917    14.220536
5308.24    61.219555    20.871735
5309.42    72.659836    16.746281
5310.59    92.208412    10.063969
5311.77    101.543480     9.290493
5312.95    96.315308    13.798954
5314.12    70.151085    16.683680
5315.30    61.641205    14.890336
5316.47    84.021378    12.872958
5317.65    87.582069    17.906986
5318.83    86.719368    16.737000
5320.00    87.446342    13.288687
5321.18    81.773651    19.382639
5322.35    88.692696    16.491116
5323.53    86.933517    13.277213
5324.71    71.223862    16.975142
5325.88    79.696342    14.091125
5327.06    86.033386    17.719967
5328.23    84.372139    22.768141
5329.41    93.155380    14.794344
5330.59    101.806046    11.827061
5331.76    88.545998    13.272179
5332.94    59.914490    14.776255
5334.12    58.444649    20.868500
5335.29    77.693138    19.791157
5336.47    88.783455    14.830522
5337.64    75.037437    18.610727
5338.82    65.810608    22.276270
5340.00    77.413895    18.873949
5341.17    94.754509    12.186126
5342.35    84.695496    13.671829
5343.52    75.989914    14.860503
5344.70    76.598511    14.168271
5345.88    66.787529    18.401688
5347.05    54.759640    23.350554
5348.23    55.362129    23.019632
5349.40    66.495522    17.464132
5350.58    63.967300    14.658735
5351.76    60.821552    13.260321
5352.93    67.897514    14.368968
5354.11    77.723976    20.136761
5355.28    76.651344    19.156841
5356.46    69.387489    13.846465
5357.64    70.552750    12.033760
5358.81    84.789001    12.186351
5359.99    83.165123    11.370882
5361.16    67.778885    11.075859
5362.34    72.857956    14.898807
5363.52    72.947411    15.976598
5364.69    69.419106    13.396839
5365.87    76.225319    12.482393
5367.04    75.646141    16.775627
5368.22    79.493286    14.128855
5369.40    88.972649     6.026758
5370.57    83.425537    12.550388
5371.75    92.977585    16.895847
5372.92    100.312798    16.281403
5374.10    79.033791    19.945236
