#Wavelength     Flux
#[Angstrom]   [Counts]
4355.42    1368.950000
4357.05    1192.657000
4358.69    1219.376000
4360.32    1231.897000
4361.96    1390.965000
4363.59    1474.099000
4365.22    1464.204000
4366.86    1566.267000
4368.49    1388.849000
4370.12    1587.906000
4371.76    1624.222000
4373.39    1645.009000
4375.03    1624.438000
4376.66    1651.827000
4378.29    1702.125000
4379.93    1621.133000
4381.56    1408.005000
4383.20    1514.169000
4384.83    1419.459000
4386.46    1427.177000
4388.10    1402.305000
4389.73    1495.180000
4391.36    1560.386000
4393.00    1713.149000
4394.63    1780.298000
4396.27    1834.455000
4397.90    1891.796000
4399.53    1918.963000
4401.17    1526.505000
4402.80    1511.136000
4404.44    1601.338000
4406.07    1259.894000
4407.70    1364.662000
4409.34    1611.115000
4410.97    1458.846000
4412.60    1331.930000
4414.24    1395.941000
4415.87    1217.185000
4417.51    1055.346000
4419.14    1377.616000
4420.77    1624.018000
4422.41    1361.967000
4424.04    1266.364000
4425.68    1395.531000
4427.31    1296.289000
4428.94    1157.891000
4430.58    1170.207000
4432.21    1181.552000
4433.85    1182.666000
4435.48    1019.227000
4437.11    1144.112000
4438.75    1032.889000
4440.38    1082.714000
4442.02    1032.413000
4443.65    1254.562000
4445.28    1207.389000
4446.92    1174.202000
4448.55    1413.097000
4450.18    1750.598000
4451.82    1693.307000
4453.45    1724.952000
4455.09    1697.844000
4456.72    1615.035000
4458.35    1607.415000
4459.99    1569.351000
4461.62    1625.922000
4463.25    1693.960000
4464.89    1824.513000
4466.52    1944.958000
4468.16    1915.966000
4469.79    1811.402000
4471.42    1608.776000
4473.06    1547.367000
4474.69    1624.547000
4476.32    1731.485000
4477.96    1624.469000
4479.59    1636.662000
4481.23    1601.277000
4482.86    1810.694000
4484.49    1934.513000
4486.13    1560.298000
4487.76    1441.621000
4489.40    1740.686000
4491.03    1506.552000
4492.66    1716.415000
4494.30    1774.595000
4495.93    1753.281000
4497.56    1826.151000
4499.20    1723.232000
4500.83    1728.294000
4502.47    1766.660000
4504.10    1779.739000
4505.73    1795.889000
4507.37    1782.038000
4509.00    1589.676000
4510.64    1568.674000
4512.27    1525.780000
4513.90    1851.803000
4515.54    1807.050000
4517.17    1364.409000
4518.81    1353.652000
4520.44    1475.739000
4522.07    1559.941000
4523.71    1708.304000
4525.34    1641.806000
4526.98    1677.530000
4528.61    1780.261000
4530.24    1576.660000
4531.88    1706.162000
4533.51    1916.649000
4535.14    1675.444000
4536.78    1666.835000
4538.41    1642.711000
4540.05    1625.617000
4541.68    1372.221000
4543.31    1513.811000
4544.95    1902.021000
4546.58    2065.532000
4548.22    2004.316000
4549.85    1889.568000
4551.48    1827.006000
4553.12    1701.485000
4554.75    1875.439000
4556.38    1976.743000
4558.02    1753.364000
4559.65    1955.495000
4561.29    1860.988000
4562.92    1900.614000
4564.55    1863.681000
4566.19    1802.034000
4567.82    1669.236000
4569.45    1838.617000
4571.09    1698.206000
4572.72    1749.252000
4574.36    2194.101000
4575.99    2051.538000
4577.62    2082.609000
4579.26    2097.948000
4580.89    1932.240000
4582.52    1918.986000
4584.16    2207.482000
4585.79    2103.260000
4587.43    1937.708000
4589.06    2020.994000
4590.69    2011.707000
4592.33    1732.155000
4593.96    1708.329000
4595.60    1688.733000
4597.23    1677.646000
4598.86    1680.055000
4600.50    1723.584000
4602.13    1889.915000
4603.77    1804.676000
4605.40    1757.014000
4607.03    1848.117000
4608.67    2034.272000
4610.30    2049.111000
4611.94    1931.536000
4613.57    2142.634000
4615.20    2059.149000
4616.84    2040.670000
4618.47    1935.374000
4620.10    2017.727000
4621.74    2099.174000
4623.37    1995.150000
4625.01    1938.089000
4626.64    2007.728000
4628.27    1824.499000
4629.91    1916.068000
4631.54    2135.000000
4633.18    2078.576000
4634.81    1932.724000
4636.44    2054.316000
4638.08    2173.417000
4639.71    2070.487000
4641.34    2107.785000
4642.98    2143.687000
4644.61    2360.739000
4646.25    2335.259000
4647.88    2478.628000
4649.51    2244.285000
4651.15    2064.547000
4652.78    2280.590000
4654.41    2243.444000
4656.05    2242.708000
4657.68    2117.349000
4659.32    2092.126000
4660.95    2114.823000
4662.58    2181.822000
4664.22    2182.422000
4665.85    2023.146000
4667.49    1728.767000
4669.12    1787.998000
4670.75    1920.040000
4672.39    1897.786000
4674.02    1886.716000
4675.65    1820.597000
4677.29    2097.624000
4678.92    1985.627000
4680.56    2102.244000
4682.19    2051.216000
4683.82    1873.262000
4685.46    1783.336000
4687.09    1911.797000
4688.73    2228.385000
4690.36    2121.929000
4691.99    1981.261000
4693.63    1896.655000
4695.26    2002.053000
4696.90    2104.601000
4698.53    2359.753000
4700.16    2221.575000
4701.80    2259.633000
4703.43    2190.775000
4705.06    2204.087000
4706.70    2098.373000
4708.33    2002.248000
4709.97    2155.796000
4711.60    2244.593000
4713.23    2186.125000
4714.87    2331.684000
4716.50    2284.034000
4718.14    2297.811000
4719.77    2065.143000
4721.40    2048.465000
4723.04    2062.056000
4724.67    2027.542000
4726.30    2025.592000
4727.94    2057.097000
4729.57    2063.933000
4731.21    2289.297000
4732.84    2044.410000
4734.47    2047.600000
4736.11    1845.536000
4737.74    1883.054000
4739.38    2118.157000
4741.01    2036.191000
4742.64    2081.419000
4744.28    2053.361000
4745.91    1939.861000
4747.54    2142.241000
4749.18    2256.897000
4750.81    2216.295000
4752.45    2442.372000
4754.08    2356.014000
4755.71    2302.039000
4757.35    2134.314000
4758.98    2314.165000
4760.61    2381.380000
4762.25    2282.864000
4763.88    2235.538000
4765.52    2395.750000
4767.15    2226.983000
4768.78    2190.921000
4770.42    2310.459000
4772.05    2281.058000
4773.69    2511.377000
4775.32    2162.505000
4776.95    2083.453000
4778.59    2288.622000
4780.22    2220.879000
4781.85    1910.880000
4783.49    2216.815000
4785.12    2122.397000
4786.76    1939.229000
4788.39    1900.649000
4790.02    1949.041000
4791.66    1940.772000
4793.29    2001.343000
4794.93    2000.680000
4796.56    2179.992000
4798.19    1999.787000
4799.83    2089.021000
4801.46    2211.530000
4803.10    2305.368000
4804.73    2236.204000
4806.36    2103.058000
4808.00    2288.961000
4809.63    1931.816000
4811.26    1825.385000
4812.90    1824.652000
4814.53    1832.788000
4816.17    1934.394000
4817.80    1881.477000
4819.43    1883.391000
4821.07    2146.531000
4822.70    2129.760000
4824.34    1994.746000
4825.97    2128.865000
4827.60    2026.947000
4829.24    2143.924000
4830.87    2184.033000
4832.50    2311.103000
4834.14    2255.397000
4835.77    2005.632000
4837.41    1977.727000
4839.04    2168.873000
4840.67    2270.455000
4842.31    2044.475000
4843.94    2167.584000
4845.57    1982.078000
4847.21    2035.088000
4848.84    2247.810000
4850.48    2095.432000
4852.11    2016.531000
4853.74    2052.011000
4855.38    2183.523000
4857.01    2135.179000
4858.65    2112.576000
4860.28    1986.306000
4861.91    2126.074000
4863.55    2230.134000
4865.18    2157.191000
4866.81    2407.875000
4868.45    2297.294000
4870.08    2309.265000
4871.72    2052.994000
4873.35    2302.842000
4874.98    2020.017000
4876.62    2174.000000
4878.25    2150.058000
4879.89    2362.905000
4881.52    2213.449000
4883.15    2010.057000
4884.79    2014.134000
4886.42    2443.828000
4888.06    2086.201000
4889.69    2146.536000
4891.32    2330.231000
4892.96    2129.205000
4894.59    2342.590000
