     4216.89    3.74343
     4217.89    3.84104
     4218.89    3.76580
     4219.89    3.80182
     4220.89    3.78974
     4221.89    3.57778
     4222.89    3.38898
     4223.89    3.34209
     4224.88    3.29722
     4225.88    3.21672
     4226.88    3.18281
     4227.88    3.18329
     4228.88    3.22954
     4229.88    3.25867
     4230.88    3.36418
     4231.88    3.33625
     4232.88    3.28670
     4233.88    3.24737
     4234.88    3.22830
     4235.88    3.27187
     4236.88    3.25454
     4237.88    3.23750
     4238.87    3.45998
     4239.87    3.30536
     4240.87    3.47973
     4241.87    3.40195
     4242.87    3.36840
     4243.87    3.58872
     4244.87    3.48990
     4245.87    3.52073
     4246.87    3.70347
     4247.87    3.62301
     4248.87    3.48734
     4249.87    3.54461
     4250.87    3.42468
     4251.86    3.45616
     4252.86    3.51367
     4253.86    3.50577
     4254.86    3.53344
     4255.86    3.53691
     4256.86    3.60646
     4257.86    3.58237
     4258.86    3.52365
     4259.86    3.50495
     4260.86    3.47645
     4261.86    3.48390
     4262.86    3.58436
     4263.86    3.62441
     4264.85    3.63819
     4265.85    3.55753
     4266.85    3.43894
     4267.85    3.28722
     4268.85    3.26550
     4269.85    3.22338
     4270.85    3.20047
     4271.85    3.32090
     4272.85    3.41152
     4273.85    3.28872
     4274.85    3.16119
     4275.85    3.19632
     4276.85    3.19249
     4277.85    3.18348
     4278.84    3.24810
     4279.84    3.31340
     4280.84    3.29054
     4281.84    3.28079
     4282.84    3.32769
     4283.84    3.37729
     4284.84    3.42086
     4285.84    3.40091
     4286.84    3.24764
     4287.84    3.18736
     4288.84    3.21458
     4289.84    3.10308
     4290.84    3.09750
     4291.83    3.10599
     4292.83    3.11476
     4293.83    3.03043
     4294.83    3.05566
     4295.83    3.09317
     4296.83    2.98588
     4297.83    3.00362
     4298.83    3.15768
     4299.83    2.94872
     4300.83    3.05224
     4301.83    2.96460
     4302.83    2.93114
     4303.83    2.97711
     4304.83    2.98389
     4305.82    2.96597
     4306.82    2.95148
     4307.82    2.94873
     4308.82    2.95593
     4309.82    2.96111
     4310.82    2.94756
     4311.82    2.96605
     4312.82    3.18448
     4313.82    3.12794
     4314.82    3.17731
     4315.82    3.17163
     4316.82    3.20907
     4317.82    3.26430
     4318.81    3.39274
     4319.81    3.38057
     4320.81    3.21787
     4321.81    3.16309
     4322.81    3.22468
     4323.81    3.29142
     4324.81    3.23056
     4325.81    3.09940
     4326.81    3.10310
     4327.81    3.10952
     4328.81    3.06461
     4329.81    3.05336
     4330.81    2.97515
     4331.81    2.94706
     4332.80    2.98846
     4333.80    2.97915
     4334.80    3.00577
     4335.80    3.08895
     4336.80    3.07197
     4337.80    3.11182
     4338.80    3.04845
     4339.80    2.90274
     4340.80    2.81945
     4341.80    2.94491
     4342.80    2.92660
     4343.80    2.84069
     4344.80    2.90784
     4345.80    2.98733
     4346.79    2.96684
     4347.79    2.97053
     4348.79    2.95022
     4349.79    2.93563
     4350.79    3.02806
     4351.79    2.99725
     4352.79    3.06613
     4353.79    3.12774
     4354.79    3.08909
     4355.79    3.05589
     4356.79    3.07081
     4357.79    3.14001
     4358.79    3.27624
     4359.79    3.34314
     4360.78    3.33142
     4361.78    3.21366
     4362.78    3.27826
     4363.78    3.31298
     4364.78    3.32125
     4365.78    3.25674
     4366.78    3.24685
     4367.78    3.24801
     4368.78    3.20413
     4369.78    3.18681
     4370.78    3.21229
     4371.78    3.22511
     4372.78    3.24948
     4373.77    3.22434
     4374.77    3.26812
     4375.77    3.27917
     4376.77    3.30613
     4377.77    3.29860
     4378.77    3.21685
     4379.77    3.14778
     4380.77    3.12717
     4381.77    3.05530
     4382.77    2.93599
     4383.77    2.93466
     4384.77    2.99483
     4385.77    2.94196
     4386.77    2.99578
     4387.76    3.11696
     4388.76    3.10473
     4389.76    3.10889
     4390.76    3.15823
     4391.76    3.15300
     4392.76    3.14354
     4393.76    3.20241
     4394.76    3.26319
     4395.76    3.27207
     4396.76    3.22157
     4397.76    3.13596
     4398.76    3.19814
     4399.76    3.26123
     4400.75    3.22927
     4401.75    3.13291
     4402.75    3.07542
     4403.75    3.02090
     4404.75    3.01994
     4405.75    3.11326
     4406.75    3.15700
     4407.75    3.10012
     4408.75    3.13439
     4409.75    3.21686
     4410.75    3.20617
     4411.75    3.19974
     4412.75    3.20997
     4413.75    3.11852
     4414.74    3.04990
     4415.74    3.12138
     4416.74    3.16666
     4417.74    3.09654
     4418.74    3.10012
     4419.74    3.19664
     4420.74    3.13074
     4421.74    3.07977
     4422.74    3.12100
     4423.74    3.27793
     4424.74    3.28322
     4425.74    3.26142
     4426.74    3.15414
     4427.73    3.10905
     4428.73    3.14624
     4429.73    3.18075
     4430.73    3.18853
     4431.73    3.13812
     4432.73    3.08259
     4433.73    3.08291
     4434.73    3.13830
     4435.73    3.10385
     4436.73    3.14534
     4437.73    3.16399
     4438.73    3.20351
     4439.73    3.23196
     4440.73    3.22197
     4441.72    3.18734
     4442.72    3.14482
     4443.72    3.12474
     4444.72    3.13777
     4445.72    3.13965
     4446.72    3.09395
     4447.72    3.20836
     4448.72    3.24157
     4449.72    3.23530
     4450.72    3.14829
     4451.72    3.12460
     4452.72    3.07183
     4453.72    2.96639
     4454.71    2.98402
     4455.71    3.08578
     4456.71    3.09179
     4457.71    3.00199
     4458.71    2.98815
     4459.71    2.95857
     4460.71    3.05217
     4461.71    3.05777
     4462.71    3.07382
     4463.71    3.02705
     4464.71    3.05854
     4465.71    3.06414
     4466.71    2.98544
     4467.71    3.08073
     4468.70    3.11278
     4469.70    3.01006
     4470.70    3.04398
     4471.70    3.10742
     4472.70    3.15264
     4473.70    3.17405
     4474.70    3.22456
     4475.70    3.25357
     4476.70    3.21487
     4477.70    3.13191
     4478.70    3.07773
     4479.70    3.05758
     4480.70    3.01038
     4481.70    3.06561
     4482.69    3.10938
     4483.69    3.20262
     4484.69    3.18324
     4485.69    3.21781
     4486.69    3.17308
     4487.69    3.09673
     4488.69    3.06448
     4489.69    3.08337
     4490.69    3.14516
     4491.69    3.20162
     4492.69    3.18897
     4493.69    3.16314
     4494.69    3.12009
     4495.68    3.06992
     4496.68    3.13937
     4497.68    3.19096
     4498.68    3.20534
     4499.68    3.24120
     4500.68    3.29142
     4501.68    3.35381
     4502.68    3.34414
     4503.68    3.24222
     4504.68    3.25114
     4505.68    3.26297
     4506.68    3.16740
     4507.68    3.20556
     4508.68    3.23397
     4509.67    3.20608
     4510.67    3.22957
     4511.67    3.24293
     4512.67    3.18982
     4513.67    3.15041
     4514.67    3.13594
     4515.67    3.12508
     4516.67    3.18149
     4517.67    3.16865
     4518.67    3.19282
     4519.67    3.21517
     4520.67    3.17699
     4521.67    3.11736
     4522.67    3.08774
     4523.66    3.03394
     4524.66    2.93352
     4525.66    2.92324
     4526.66    2.96795
     4527.66    2.95092
     4528.66    2.96064
     4529.66    2.90382
     4530.66    2.92688
     4531.66    2.91009
     4532.66    2.90883
     4533.66    2.96815
     4534.66    3.04900
     4535.66    3.06681
     4536.65    3.15043
     4537.65    3.22584
     4538.65    3.17249
     4539.65    3.11204
     4540.65    3.09958
     4541.65    3.03448
     4542.65    3.06764
     4543.65    3.02837
     4544.65    3.01994
     4545.65    3.04902
     4546.65    3.02221
     4547.65    2.95241
     4548.65    2.94593
     4549.65    2.93419
     4550.64    2.95498
     4551.64    3.01840
     4552.64    2.93257
     4553.64    2.90161
     4554.64    2.96752
     4555.64    3.08348
     4556.64    3.12518
     4557.64    3.11612
     4558.64    3.20627
     4559.64    3.20240
     4560.64    3.08379
     4561.64    3.07722
     4562.64    3.15289
     4563.63    3.14002
     4564.63    3.11912
     4565.63    3.11251
     4566.63    3.06188
     4567.63    3.13307
     4568.63    3.10889
     4569.63    3.08509
     4570.63    3.11146
     4571.63    3.19442
     4572.63    3.19692
     4573.63    3.15601
     4574.63    3.13784
     4575.63    3.10955
     4576.62    3.08871
     4577.62    3.09578
     4578.62    3.10319
     4579.62    3.02962
     4580.62    2.90347
     4581.62    2.94307
     4582.62    3.05618
     4583.62    3.04019
     4584.62    2.96629
     4585.62    2.99312
     4586.62    3.08250
     4587.62    3.12020
     4588.62    3.09213
     4589.62    3.00604
     4590.61    2.94795
     4591.61    3.04233
     4592.61    3.01423
     4593.61    2.98865
     4594.61    3.00492
     4595.61    2.99826
     4596.61    3.01028
     4597.61    3.04475
     4598.61    3.07178
     4599.61    3.07717
     4600.61    3.06760
     4601.61    3.08016
     4602.61    3.08322
     4603.60    3.11325
     4604.60    3.13908
     4605.60    3.11324
     4606.60    3.17342
     4607.60    3.24381
     4608.60    3.20382
     4609.60    3.13951
     4610.60    3.14859
     4611.60    3.15835
     4612.60    3.11830
     4613.60    3.13307
     4614.60    3.19091
     4615.60    3.15005
     4616.60    3.08861
     4617.59    3.05797
     4618.59    3.09779
     4619.59    3.13825
     4620.59    3.14681
     4621.59    3.09308
     4622.59    3.03293
     4623.59    3.07503
     4624.59    3.16106
     4625.59    3.12123
     4626.59    3.04625
     4627.59    3.05635
     4628.59    3.17111
     4629.59    3.09132
     4630.59    3.13634
     4631.58    3.08042
     4632.58    2.99409
     4633.58    3.00623
     4634.58    3.02463
     4635.58    3.00536
     4636.58    3.03127
     4637.58    3.05675
     4638.58    3.04656
     4639.58    3.04947
     4640.58    3.10615
     4641.58    3.07704
     4642.58    2.98142
     4643.58    2.93188
     4644.58    2.81684
     4645.57    2.78531
     4646.57    2.88113
     4647.57    2.96480
     4648.57    3.03888
     4649.57    2.91409
     4650.57    2.97422
     4651.57    2.99872
     4652.57    3.02321
     4653.57    3.04771
     4654.57    3.07221
     4655.57    3.08076
     4656.57    3.06365
     4657.57    3.10420
