     4179.38    4.51359
     4180.38    4.38068
     4181.38    4.38931
     4182.37    4.53656
     4183.37    4.56667
     4184.36    4.58303
     4185.36    4.64375
     4186.35    4.76878
     4187.35    4.79932
     4188.35    4.78791
     4189.34    4.81140
     4190.34    5.02962
     4191.33    5.02924
     4192.33    4.85685
     4193.32    4.57787
     4194.32    4.54908
     4195.32    4.55656
     4196.31    4.56712
     4197.31    4.56727
     4198.30    4.56947
     4199.30    4.57897
     4200.30    4.60131
     4201.29    4.65345
     4202.29    4.67674
     4203.28    4.67934
     4204.28    4.67892
     4205.27    4.70759
     4206.27    4.72063
     4207.27    4.70769
     4208.26    4.69058
     4209.26    4.76642
     4210.25    4.85365
     4211.25    4.84632
     4212.25    4.77629
     4213.24    4.77792
     4214.24    4.86890
     4215.23    4.92236
     4216.23    4.93229
     4217.22    4.92413
     4218.22    4.92580
     4219.22    4.91070
     4220.21    4.87391
     4221.21    4.82061
     4222.20    4.77946
     4223.20    4.71237
     4224.19    4.54257
     4225.19    4.21964
     4226.19    4.31200
     4227.18    4.56329
     4228.18    4.83001
     4229.17    4.90387
     4230.17    4.90071
     4231.17    4.84193
     4232.16    4.75994
     4233.16    4.84806
     4234.15    4.92123
     4235.15    4.94060
     4236.14    4.89037
     4237.14    5.03202
     4238.14    5.19931
     4239.13    5.26552
     4240.13    5.13403
     4241.12    5.10509
     4242.12    5.17888
     4243.11    5.23728
     4244.11    5.18059
     4245.11    5.12798
     4246.10    5.14302
     4247.10    5.14616
     4248.09    5.00061
     4249.09    4.81634
     4250.09    4.84171
     4251.08    4.94776
     4252.08    4.96769
     4253.07    4.83919
     4254.07    4.84228
     4255.06    4.94112
     4256.06    5.04395
     4257.06    5.00059
     4258.05    4.95679
     4259.05    4.91028
     4260.04    4.88022
     4261.04    4.92704
     4262.04    4.99767
     4263.03    5.08998
     4264.03    5.22355
     4265.02    5.14655
     4266.02    4.99091
     4267.01    4.83930
     4268.01    4.84148
     4269.01    4.74597
     4270.00    4.59150
     4271.00    4.44297
     4271.99    4.56185
     4272.99    4.72273
     4273.98    4.84091
     4274.98    4.93055
     4275.98    4.92170
     4276.97    4.89643
     4277.97    4.94894
     4278.96    5.12881
     4279.96    5.07273
     4280.96    4.77936
     4281.95    4.61391
     4282.95    4.82135
     4283.94    5.04380
     4284.94    4.92903
     4285.93    4.77319
     4286.93    4.61588
     4287.93    4.51358
     4288.92    4.55571
     4289.92    4.64949
     4290.91    4.73471
     4291.91    4.75686
     4292.90    4.71398
     4293.90    4.61854
     4294.90    4.49450
     4295.89    4.38896
     4296.89    4.27774
     4297.88    4.16281
     4298.88    4.04814
     4299.88    3.96080
     4300.87    3.90615
     4301.87    3.89112
     4302.86    3.94706
     4303.86    3.87086
     4304.85    3.78077
     4305.85    3.77483
     4306.85    4.07564
     4307.84    4.24111
     4308.84    4.25711
     4309.83    4.23809
     4310.83    4.28882
     4311.83    4.43188
     4312.82    4.68062
     4313.82    4.99438
     4314.81    5.28483
     4315.81    5.47058
     4316.80    5.44872
