#Wavelength     Flux    Sky Spectrum 
#[Angstrom]   [Counts]     [Counts]
4706.59     7.110823     3.742403
4707.20    11.273014     4.532309
4707.81    14.564894     2.271838
4708.42    12.733240     3.283604
4709.02     8.551124     4.751402
4709.63     7.377185     3.035545
4710.24    14.502168     4.982841
4710.84    13.592770     3.079782
4711.45     9.208783     5.802751
4712.06     7.819753     7.881660
4712.67     9.753639     3.758985
4713.27    12.038008     0.986621
4713.88    11.826921     2.735505
4714.49    14.116304     3.232383
4715.09    10.717589     2.713457
4715.70     8.038445     3.723284
4716.31     8.425333     5.114783
4716.92     5.001140     3.944555
4717.52     8.518406     2.621927
4718.13     8.629394     6.978033
4718.74    12.148570     6.127521
4719.34    12.346148     1.862375
4719.95     8.093904     2.320661
4720.56    11.992392     3.993329
4721.17     8.749535     4.033383
4721.77     8.063105     4.128363
4722.38    10.023061     3.228421
4722.99     9.237495     1.325542
4723.59     8.232907     1.259377
4724.20    10.056637     3.910749
4724.81     6.207538     4.489731
4725.42     9.738306     1.562311
4726.02    11.806597     2.394697
4726.63     9.725958     3.495131
4727.24     8.485742     2.352014
4727.84     4.888458     6.924031
4728.45    10.863295     3.781857
4729.06    10.007944     4.166429
4729.67     8.176230     3.858890
4730.27    10.352747     2.274705
4730.88     9.961199     5.198151
4731.49    10.003413     5.090602
4732.09     9.861228     4.333609
4732.70    10.426827     3.053309
4733.31     5.254384     3.997679
4733.92    -0.385642     6.448892
4734.52     4.514030     5.845347
4735.13    11.291494     3.228742
4735.74    14.326660     2.843217
4736.34    11.511759     3.023532
4736.95     7.660859     3.111705
4737.56     8.935856     2.731122
4738.17    11.960053     2.033807
4738.77     9.490430     3.866662
4739.38    17.889254     3.201230
4739.99    16.562149     3.963801
4740.59     9.097130     5.014196
4741.20    10.752439     3.720798
4741.81    14.013144     2.998130
4742.41    12.919665     3.588093
4743.02     7.515315     6.027259
4743.63    10.145658     3.613519
4744.24    11.958814     0.719984
4744.84     8.057827     2.171176
4745.45    11.955009     2.006570
4746.06     9.772040     2.036145
4746.66     8.337658     1.458617
4747.27    10.340391     0.544771
4747.88    10.416374     1.960048
4748.49    10.625196     3.971207
4749.09    15.114866     2.064712
4749.70     7.451473     2.691692
4750.31     8.315168     3.113425
4750.91    11.645636     3.138172
4751.52    11.251795     4.700206
4752.13    13.131648     5.934349
4752.74    13.046703     3.321683
4753.34    12.045644     0.887345
4753.95     6.998227     3.152552
4754.56     5.670492     5.830829
4755.16    14.176107     4.037896
4755.77    20.875223     0.912863
4756.38    13.548132     1.847282
4756.99    15.291491     2.079798
4757.59    13.052940     2.270674
4758.20     9.754284     3.909245
4758.81    14.469085     4.990277
4759.41    16.873495     3.965673
4760.02    10.539838     3.255056
4760.63    12.435857     1.222553
4761.24    14.027414     2.322595
4761.84    10.167160     4.529325
4762.45     8.069846     3.637300
4763.06    10.001031     1.999224
4763.66     9.834246     2.599191
4764.27    11.856201     4.699104
4764.88    10.002680     4.162593
4765.49    10.825948     2.873971
4766.09    16.183214     4.357700
4766.70    12.181822     5.985740
4767.31     9.909479     5.234516
4767.91    11.452546     4.654338
4768.52    14.878224     2.411152
4769.13    11.151427     3.472161
4769.74     3.984123     8.114717
4770.34     9.716202     5.207873
4770.95     7.490760     4.910127
4771.56     4.503541     4.062605
