#Wavelength     Flux
#[Angstrom]   [Counts]
3941.59    527.497700
3943.22    923.524900
3944.84    803.663800
3946.46    616.200600
3948.09    817.955400
3949.71    564.375400
3951.34    574.684300
3952.96    560.313200
3954.58    711.870500
3956.21    835.984500
3957.83    997.217000
3959.46    848.675700
3961.08    1091.077000
3962.70    757.311200
3964.33    1188.154000
3965.95    705.544800
3967.58    914.183200
3969.20    874.279700
3970.82    980.471000
3972.45    755.689600
3974.07    991.289700
3975.70    759.902900
3977.32    891.645800
3978.94    937.937700
3980.57    742.050700
3982.19    841.564300
3983.82    920.687300
3985.44    1010.696000
3987.06    1056.998000
3988.69    859.752400
3990.31    789.514200
3991.94    842.159300
3993.56    922.052700
3995.18    669.785900
3996.81    506.853200
3998.43    966.949400
4000.06    724.691200
4001.68    632.857700
4003.30    807.910600
4004.93    993.115800
4006.55    770.081600
4008.18    1015.505000
4009.80    947.256300
4011.43    751.639400
4013.05    753.554300
4014.67    781.108400
4016.30    825.359500
4017.92    779.416000
4019.55    801.953200
4021.17    970.822400
4022.79    671.189400
4024.42    957.100200
4026.04    916.929500
4027.66    908.756700
4029.29    1011.641000
4030.91    916.620100
4032.54    1143.952000
4034.16    1015.746000
4035.79    760.279800
4037.41    869.232500
4039.03    813.991600
4040.66    864.865900
4042.28    722.331200
4043.91    649.527600
4045.53    833.935200
4047.15    746.441700
4048.78    554.732500
4050.40    593.984600
4052.03    599.728100
4053.65    833.571300
4055.27    832.054000
4056.90    686.479100
4058.52    717.171300
4060.15    648.322200
4061.77    731.573500
4063.39    966.713600
4065.02    907.848900
4066.64    1133.782000
4068.27    1151.714000
4069.89    936.320200
4071.51    886.180500
4073.14    962.877900
4074.76    904.322300
4076.39    853.245900
4078.01    667.311300
4079.64    669.923800
4081.26    809.844800
4082.88    649.528900
4084.51    628.376900
4086.13    474.316300
4087.76    501.153700
4089.38    629.992900
4091.00    792.741500
4092.63    760.465200
4094.25    601.206100
4095.88    823.077600
4097.50    948.664200
4099.12    1030.477000
4100.75    1018.182000
4102.37    829.265000
4104.00    790.867200
4105.62    1129.118000
4107.24    1055.438000
4108.87    892.013100
4110.49    1100.868000
4112.12    1132.147000
4113.74    971.629900
4115.36    1067.609000
4116.99    1301.133000
4118.61    1320.733000
4120.24    1094.559000
4121.86    1077.042000
4123.48    987.910700
4125.11    1003.380000
4126.73    1091.714000
4128.36    1153.461000
4129.98    1218.035000
4131.60    1189.433000
4133.23    994.457900
4134.85    1104.661000
4136.48    1240.549000
4138.10    1210.399000
4139.72    1120.375000
4141.35    1136.596000
4142.97    1127.704000
4144.60    982.901200
4146.22    1046.742000
4147.85    1218.233000
4149.47    1241.736000
4151.09    944.688000
4152.72    833.022800
4154.34    1098.326000
4155.97    1122.021000
4157.59    1093.948000
4159.21    1074.277000
4160.84    1039.044000
4162.46    1036.333000
4164.09    1322.836000
4165.71    1163.587000
4167.33    1139.801000
4168.96    1043.711000
4170.58    1162.415000
4172.20    1102.148000
4173.83    1005.634000
4175.45    1034.668000
4177.08    1153.886000
4178.70    861.669200
4180.32    1062.529000
4181.95    1267.280000
4183.57    1130.197000
4185.20    1045.210000
4186.82    1187.021000
4188.45    1205.959000
4190.07    1102.881000
4191.69    1119.991000
4193.32    1087.813000
4194.94    1115.077000
4196.57    1095.405000
4198.19    973.096400
4199.81    997.978800
4201.44    1299.247000
4203.06    1209.371000
4204.69    998.910100
4206.31    1029.297000
4207.93    1182.773000
4209.56    983.710000
4211.18    1157.196000
4212.81    1296.841000
4214.43    1070.185000
4216.05    1045.628000
4217.68    1092.154000
4219.30    1105.038000
4220.93    865.397500
4222.55    1047.742000
4224.18    1102.347000
4225.80    893.621800
4227.42    925.806600
4229.05    1055.398000
4230.67    1057.521000
4232.30    1093.116000
4233.92    909.230700
4235.54    928.159700
4237.17    1000.414000
4238.79    1276.397000
4240.41    1142.619000
4242.04    1005.035000
4243.66    922.769700
4245.29    1051.823000
4246.91    978.359700
4248.53    982.661600
4250.16    941.520400
4251.78    979.147600
4253.41    845.345300
4255.03    1087.899000
4256.65    1248.125000
4258.28    1141.364000
4259.90    1168.505000
4261.53    1258.547000
4263.15    1152.253000
4264.78    1036.522000
4266.40    927.093300
4268.02    1066.241000
4269.65    1090.833000
4271.27    1198.620000
4272.90    1389.311000
4274.52    1188.388000
4276.14    1178.333000
4277.77    1081.436000
4279.39    1015.712000
4281.02    1101.796000
4282.64    1192.207000
4284.26    1247.325000
4285.89    1260.331000
4287.51    1066.037000
4289.14    1212.629000
4290.76    1058.028000
4292.38    1081.929000
4294.01    1061.292000
4295.63    1206.222000
4297.26    1050.376000
4298.88    1077.764000
4300.50    1125.296000
4302.13    1059.481000
4303.75    1266.158000
4305.38    1204.906000
4307.00    1080.192000
4308.62    1262.370000
4310.25    1150.164000
4311.87    1192.371000
4313.50    1304.364000
4315.12    1066.929000
4316.74    1229.425000
4318.37    1202.887000
4319.99    1356.606000
4321.62    1263.268000
4323.24    1056.751000
4324.86    1069.501000
4326.49    1152.540000
4328.11    1095.066000
4329.74    964.133100
4331.36    1169.951000
4332.98    1240.259000
4334.61    922.189400
4336.23    1074.265000
4337.86    1301.103000
4339.48    1165.128000
4341.10    1144.896000
4342.73    1215.914000
4344.35    1264.659000
4345.98    1137.201000
4347.60    1216.116000
4349.23    1048.225000
4350.85    990.387500
4352.47    1072.966000
4354.10    1029.584000
4355.72    1163.332000
4357.35    1149.166000
4358.97    1066.069000
4360.59    1090.499000
4362.22    1133.321000
4363.84    1097.343000
4365.47    1157.449000
4367.09    1273.084000
4368.71    1002.282000
4370.34    1279.747000
4371.96    1400.390000
4373.59    1052.819000
4375.21    1001.590000
