#Wavelength     Flux
#[Angstrom]   [Counts]
3923.59     0.000000
3925.22     0.000000
3926.84     0.000000
3928.46     0.000000
3930.09     0.000000
3931.71     0.000000
3933.34     0.000000
3934.96     0.000000
3936.58     0.000000
3938.21     0.000000
3939.83     0.000000
3941.46     0.000000
3943.08     0.000000
3944.70     0.000000
3946.33     0.000000
3947.95    -584.277700
3949.58    -1830.253000
3951.20    -2738.487000
3952.82    5991.625000
3954.45    12206.310000
3956.07    8255.273000
3957.70    6917.450000
3959.32    6445.217000
3960.94    5670.005000
3962.57    5957.014000
3964.19    6152.422000
3965.82    6481.733000
3967.44    7623.083000
3969.06    8880.837000
3970.69    9472.884000
3972.31    9816.377000
3973.94    11009.230000
3975.56    11664.860000
3977.18    12495.080000
3978.81    14234.560000
3980.43    13896.400000
3982.06    13051.520000
3983.68    13831.840000
3985.30    13386.860000
3986.93    12112.790000
3988.55    10541.650000
3990.18    9265.533000
3991.80    8687.878000
3993.43    7673.298000
3995.05    7058.186000
3996.67    6949.938000
3998.30    7300.285000
3999.92    8270.698000
4001.55    9427.030000
4003.17    10762.370000
4004.79    11802.610000
4006.42    13664.090000
4008.04    14600.850000
4009.67    15741.770000
4011.29    16508.450000
4012.91    16839.300000
4014.54    16853.070000
4016.16    17032.830000
4017.79    18404.570000
4019.41    18619.630000
4021.03    18666.830000
4022.66    18067.110000
4024.28    18064.460000
4025.91    18682.810000
4027.53    19544.770000
4029.15    18054.550000
4030.78    19210.040000
4032.40    19808.480000
4034.03    18374.460000
4035.65    18943.010000
4037.27    19825.780000
4038.90    20380.160000
4040.52    19741.670000
4042.15    19320.960000
4043.77    20144.610000
4045.39    20978.090000
4047.02    20212.690000
4048.64    20897.800000
4050.27    20881.750000
4051.89    21004.550000
4053.51    20453.780000
4055.14    19811.710000
4056.76    20110.470000
4058.39    19816.620000
4060.01    18692.390000
4061.64    18400.380000
4063.26    17611.450000
4064.88    18848.940000
4066.51    20304.540000
4068.13    20880.350000
4069.76    19087.780000
4071.38    19556.220000
4073.00    18421.060000
4074.63    18494.570000
4076.25    18418.290000
4077.88    19207.210000
4079.50    19576.060000
4081.12    19684.390000
4082.75    19451.080000
4084.37    19266.660000
4086.00    19751.490000
4087.62    19354.210000
4089.24    18344.820000
4090.87    19222.790000
4092.49    17891.170000
4094.12    18509.940000
4095.74    18510.680000
4097.36    18346.660000
4098.99    19500.440000
4100.61    19103.170000
4102.24    18748.450000
4103.86    19285.180000
4105.48    18767.590000
4107.11    19625.550000
4108.73    19675.120000
4110.36    20855.850000
4111.98    20730.660000
4113.60    21418.870000
4115.23    22110.850000
4116.85    21712.240000
4118.48    21555.250000
4120.10    22562.270000
4121.73    21524.680000
4123.35    20368.150000
4124.97    20202.620000
4126.60    19387.370000
4128.22    18911.630000
4129.85    19369.390000
4131.47    18323.490000
4133.09    18178.560000
4134.72    19718.940000
4136.34    20282.590000
4137.97    19402.620000
4139.59    20198.870000
4141.21    20363.540000
4142.84    20316.380000
4144.46    20493.380000
4146.09    19779.980000
4147.71    19817.460000
4149.33    20855.800000
4150.96    19392.920000
4152.58    20211.350000
4154.21    20333.560000
4155.83    19748.980000
4157.45    19988.450000
4159.08    19898.960000
4160.70    19511.360000
4162.33    18578.010000
4163.95    19630.570000
