#Wavelength     Flux    Sky Spectrum 
#[Angstrom]   [Counts]     [Counts]
3654.52    36.727028    35.627754
3655.99    57.195316    55.719830
3657.46    15.488670    14.105147
3658.93     1.303086     1.433114
3660.40     7.024395     2.474345
3661.88    -1.913723    -2.737482
3663.35    35.146107    36.179615
3664.82    46.852825    44.312977
3666.29    -3.211767    -3.591858
3667.76     2.897425     4.100180
3669.23    -7.390663    -9.909904
3670.70    31.385418    32.125011
3672.17    -0.892854    -3.497979
3673.64    -9.874719    -9.390921
3675.11     7.388538    10.165037
3676.58     4.091290     6.456480
3678.05    12.739891     9.499475
3679.52    19.498758    22.082556
3680.99    -37.719116    -38.815918
3682.46    -11.722198    -13.385929
3683.93    15.489830     9.327871
3685.40    42.535988    43.601627
3686.87    59.276115    59.541260
3688.35    16.980101    12.289735
3689.82    -11.483577    -11.284003
3691.29     0.282725    -3.422955
3692.76    37.251431    34.407829
3694.23    19.184839    22.170809
3695.70    16.241028    10.818868
3697.17    11.348771     7.487993
3698.64     1.321444     1.829321
3700.11    21.637968    23.718231
3701.58    49.345913    55.088436
3703.05    21.432127    20.338488
3704.52    17.411230    13.315260
3705.99    11.650701     7.288321
3707.46    -4.018461    -5.543540
3708.93    -0.372595     1.853799
3710.40    50.832668    56.344009
3711.87    16.632036    17.185249
3713.34    26.697657    27.289650
3714.82    15.570608     7.315310
3716.29     6.963558     4.517922
3717.76    21.972780    25.529030
3719.23    38.600842    35.900135
3720.70     8.702445    13.303229
3722.17    11.508870    13.722128
3723.64     4.725680     4.445307
3725.11     1.165105    -0.748069
3726.58    21.333227    21.802658
3728.05    14.765590     9.350536
3729.52    55.129360    50.775475
3730.99    15.094660    16.714243
3732.46    20.680212    22.998838
3733.93    19.152416    13.015619
3735.40    -1.742574    -24.166908
3736.87    16.169493    15.851811
3738.34    32.141460    34.882641
3739.81    -3.449193    -3.778063
3741.29    -4.113655    -5.489322
3742.76    -42.600609    -41.474369
3744.23    43.811840    45.888805
3745.70    38.441059    35.724472
3747.17    17.480469    25.743948
3748.64    46.537125    44.542301
3750.11    -0.658587     3.013243
3751.58    -15.828833    -19.251137
3753.05    31.530483    29.672304
3754.52    30.604025    28.412901
3755.99     5.458524    11.303371
3757.46    39.566647    44.454891
3758.93    -2.048118     3.080008
3760.40    -33.059258    -34.917633
3761.87     9.772058     3.465230
3763.34    46.199230    50.289307
3764.81    17.486263    23.500586
3766.28    28.178850    29.292204
3767.75    -1.219685     3.647679
3769.23    -9.799485    -15.103527
3770.70    18.414249    14.585515
3772.17     3.308530     0.790690
3773.64    14.839171    20.783543
3775.11    31.413916    33.563217
3776.58    32.318783    25.196125
3778.05    30.398651    33.204250
3779.52     6.360374    16.748795
3780.99    11.581224    11.499141
3782.46    10.299276     8.877940
3783.93    40.750423    41.896275
3785.40    63.643337    59.733139
3786.87    25.019444    26.552547
3788.34    10.511324     9.858461
3789.81    33.231354    34.531254
3791.28    20.616219    12.708107
3792.75    -9.419785    -19.216118
3794.22     7.212932     8.350487
3795.70    23.041710    20.294941
3797.17    16.043434    17.010723
3798.64    24.289913    22.748844
3800.11    12.931972     9.667435
3801.58    60.140926    61.781315
3803.05     3.069055     2.686049
3804.52    -15.445391    -16.950039
3805.99    44.065899    42.812500
3807.46     3.046617    -0.901576
3808.93    45.301704    38.736591
3810.40    16.142254    17.702301
3811.87    16.830072     7.477731
3813.34    22.435041    20.615442
3814.81    16.303831     9.752651
3816.28    29.745958    10.898655
3817.75     0.782183     9.725537
3819.22    -15.334290    -27.826607
3820.69    34.756760    26.764204
3822.17    15.545102    13.739391
3823.64    35.840557    41.542042
3825.11    27.126196    16.477598
3826.58    23.703423    24.825535
3828.05    75.310631    66.954987
3829.52    47.498203    44.458572
3830.99    21.258938    29.546730
3832.46    23.665194     1.965443
3833.93    81.123978    89.240181
3835.40    30.043547    36.900925
3836.87    37.407627    30.284206
3838.34    16.572287     5.109984
3839.81    58.310158    58.852058
3841.28    23.855097    25.302866
3842.75    34.081615    18.393499
3844.22    60.692249    55.130199
3845.69    51.946136    49.682949
3847.16    13.193439     8.160899
