#Wavelength     Flux    Sky Spectrum 
#[Angstrom]   [Counts]     [Counts]
4839.37     7.910132     1.705655
4839.97     9.489960     4.161551
4840.57     9.788802     6.907883
4841.18     8.302117     5.264797
4841.78    12.134396     3.335609
4842.38    12.726929     7.297918
4842.98     8.222094     7.360883
4843.58    10.674370     2.834960
4844.18    18.649971     2.795953
4844.78    16.996168     4.255528
4845.38     8.034376     4.136752
4845.98     6.000482     5.039890
4846.58     7.620771     4.980770
4847.18    11.096143     5.698349
4847.79     7.850327     6.532588
4848.39    10.039334     7.614419
4848.99    12.942548     7.726063
4849.59     7.021382     5.840635
4850.19    12.725122     4.984132
4850.79     8.879325     5.710010
4851.39     6.188761     6.274341
4851.99    10.612490     5.369646
4852.59    10.677330     5.398385
4853.19     7.363048     7.016921
4853.79    17.233784     5.282632
4854.40    16.853207     3.257492
4855.00    11.774928     3.270383
4855.60    11.885286     4.810380
4856.20    14.407382     4.424767
4856.80    12.656521     3.140290
4857.40     8.266960     7.509488
4858.00     8.094311     9.829793
4858.60     6.163332     9.969521
4859.20     5.372362     7.098201
4859.80     7.386034     5.201184
4860.41     9.316758     6.971344
4861.01    13.067529     5.008894
4861.61     9.647590     7.011436
4862.21    16.462606     3.806102
4862.81    17.461239     3.311375
4863.41    10.591601     5.581089
4864.01    12.901230     1.946459
4864.61     8.186647     4.695766
4865.21    11.671469     4.575283
4865.81    11.936191     3.518597
4866.41     6.388226     5.003810
4867.02     5.909146     5.731136
4867.62    12.386766     3.971624
4868.22    15.093090     5.627905
4868.82    12.794058     7.864756
4869.42    11.564751     7.012978
4870.02     9.568216     5.709799
4870.62     8.454786     6.133890
4871.22    12.126716     5.941482
4871.82    12.093582     4.249097
4872.42    12.060081     3.093798
4873.02    11.498939     3.273363
4873.63    13.725481     4.884379
4874.23    15.655975     6.019088
4874.83    11.902689     4.946755
4875.43    13.283308     4.083507
4876.03    17.810751     3.839303
4876.63    15.346668     4.613977
4877.23    18.790277     4.879720
4877.83    22.497955     3.665385
4878.43     8.742681     3.017796
4879.03     7.784300     4.066865
4879.63     7.501280     2.000175
4880.24    15.705760     0.576660
4880.84    15.432281     4.142939
4881.44     7.294488     8.424019
4882.04    17.072168     6.966444
4882.64    15.953506     4.791711
4883.24    12.411366     8.114759
4883.84    12.281419     7.457382
4884.44    13.414976     4.384329
4885.04    15.723102     5.223189
4885.64    17.041351     5.995460
4886.24     8.394264     6.115971
4886.85     7.228792     5.247386
4887.45    11.017414     5.226216
4888.05    11.926556     6.595464
4888.65    10.838290     8.288795
4889.25     7.277028     9.944988
4889.85    -1.024445    10.613668
4890.45    14.263380     5.866817
4891.05    19.161501     4.131660
4891.65     8.360365     6.807332
4892.25     8.370568     6.744792
4892.85    10.065458     4.983077
4893.46     8.144965     6.869804
4894.06    16.091208     4.841721
4894.66    16.258511     2.021174
4895.26     4.383509     4.359846
4895.86     0.206902     8.178042
4896.46     7.221992     6.330588
4897.06    14.286818     2.622965
4897.66    13.671867     2.099181
4898.26    11.241430     4.036804
4898.86    10.791321     5.056385
4899.46     9.969818     5.070736
4900.07    10.024667     6.055027
4900.67    10.475628     3.929538
4901.27    17.773394     1.912431
4901.87    17.293848     2.728633
4902.47    12.315134     4.180038
4903.07    15.847050     5.131336
4903.67     6.930817     8.626471
4904.27     8.261966     8.875270
4904.87    15.004075     6.190996
4905.47    17.326546     7.535422
4906.07    15.345681     9.659369
4906.68    11.952714     5.982927
4907.28     9.900030     7.784120
4907.88    12.079615     5.957395
4908.48    12.953330     1.421120
4909.08    11.568336     2.556926
4909.68    15.547276     5.948488
4910.28    23.017946     3.025246
4910.88    15.375175     5.341428
4911.48    16.056669     6.302131
4912.08    17.252684     5.983640
4912.68    12.545692     5.762421
4913.29    11.045996     4.957389
4913.89    13.663236     5.019187
4914.49    17.925974     4.695415
4915.09    14.454637     6.974786
4915.69     8.634207     7.624684
4916.29    10.703007     3.449697
4916.89    16.069517     2.453153
4917.49    13.861546     9.855320
4918.09    18.672035     3.979818
4918.69    13.557123     3.702856
4919.30     9.202123     8.210358
4919.90    15.361081     6.051132
4920.50    16.946966     2.985439
4921.10    12.341160     5.383066
4921.70     4.843269     7.863268
4922.30     7.370536     7.084027
4922.90    15.999603     3.209208
4923.50    17.514030     2.760360
4924.10    12.114655     8.927143
4924.70    11.397171     7.136046
4925.30    22.043352     2.935786
4925.91    25.726736     1.985886
4926.51    18.349653     3.658496
4927.11    12.450318     5.100747
4927.71    10.882960     5.049774
4928.31    14.842528     4.276661
4928.91    22.314192     3.557662
4929.51    18.985435     5.378395
4930.11     7.494866     8.784965
4930.71     6.302023     8.831156
4931.31    12.711557     5.218735
4931.91     9.762678     6.394777
4932.52    12.289555     6.301280
4933.12    16.383101     4.495941
4933.72    13.476310     3.763439
4934.32    14.963158     2.995710
4934.92    22.791813     4.752188
4935.52    23.426634     4.508748
4936.12    13.559984     3.932985
4936.72    12.349663     6.062964
4937.32    22.642841     6.556812
4937.92    18.628263     2.045239
4938.52    11.996084     6.308812
4939.13    11.192700     9.509599
4939.73    15.286328     7.941700
4940.33    16.441629     5.301929
4940.93    14.081357     4.010298
4941.53    18.594501     4.964702
4942.13    16.249922     4.502204
4942.73     6.619843     7.776398
4943.33     3.581634     9.852121
4943.93     8.722227     7.871875
4944.53     9.039175     8.036064
4945.13     7.773602     5.273883
4945.74    10.784810     6.411969
4946.34    15.002248     5.794087
4946.94    15.792993     4.121161
4947.54    15.080142     4.805583
4948.14    16.161043     1.934766
4948.74    12.616436     6.019095
4949.34    14.054522     5.423606
4949.94    18.688038     5.007578
4950.54    18.410494     8.218421
4951.14    18.076244     5.960167
4951.74    25.937428     4.654255
4952.35    17.621653     7.962303
4952.95    12.413503     8.221721
4953.55    17.810509     5.026973
4954.15    18.669771     3.988255
4954.75    15.911547     4.058950
4955.35    20.280600     3.345351
4955.95    18.627279     7.854910
4956.55    18.240934     9.366773
4957.15    18.905207     5.064426
4957.75    14.068823     2.933806
4958.35    21.374187     1.798377
4958.96    17.344292     4.651454
4959.56    12.139262     6.950459
4960.16    13.945032     9.309744
4960.76    13.357262    12.067382
4961.36     8.934925     9.310923
4961.96    14.739085     5.392073
4962.56    14.163919     6.050699
4963.16    12.128685     6.870249
4963.76    16.112120     5.952107
4964.36    15.742859     7.064607
4964.96     6.845888     8.074605
4965.57     8.784073     6.631113
