comp 	 groups 	 silhouette 	 dunn 	 davis 	 vrc 
2 	 2 	 -0.0137339167623 	 0.440223720055 	 3.84830461826 	 2903.44420771
2 	 3 	 -0.0191258975742 	 0.38080709933 	 3.90299701197 	 1787.02886648
2 	 4 	 -0.0386844177643 	 0.336632193876 	 4.4175954964 	 2016.84440709
2 	 5 	 -0.0731450856947 	 0.33770386502 	 4.71266112037 	 2365.24166261
2 	 6 	 -0.0783767394917 	 0.181029025874 	 6.01530069969 	 1968.21301208
2 	 7 	 -0.103007485079 	 0.193216962106 	 6.64813227594 	 2094.51956269
2 	 8 	 -0.119012466547 	 0.210629118021 	 5.79389927198 	 1823.72060927
2 	 9 	 -0.126236587861 	 0.194107481702 	 5.48598627984 	 2599.54178058
3 	 2 	 0.0117215322614 	 0.492967670535 	 3.39025543395 	 2566.78001761
3 	 3 	 -0.0181211290513 	 0.35718869011 	 3.72729153416 	 2447.28946658
3 	 4 	 -0.0448936651988 	 0.367351190684 	 3.57805887356 	 2348.95613416
3 	 5 	 -0.0487000117741 	 0.317702827797 	 4.12931116252 	 1904.22892244
3 	 6 	 -0.089335776252 	 0.313227797606 	 4.63435027025 	 2369.54835456
3 	 7 	 -0.0946146693195 	 0.270770410402 	 4.45251834537 	 2216.67857741
3 	 8 	 -0.0995818768946 	 0.240607242457 	 5.14952488212 	 2161.107502
3 	 9 	 -0.118639368703 	 0.266279435627 	 4.83475154979 	 2187.19666986
4 	 2 	 0.00288874715899 	 0.455549490975 	 3.96510279962 	 2360.28295186
4 	 3 	 -0.0147529540546 	 0.500272365947 	 3.46051855152 	 2094.66295343
4 	 4 	 -0.0185420918879 	 0.401676492482 	 3.66472157013 	 1931.8439698
4 	 5 	 -0.0429807161957 	 0.412352203311 	 3.97184569627 	 1961.62266277
4 	 6 	 -0.0569158541991 	 0.395945538839 	 4.10402966353 	 2062.03203607
4 	 7 	 -0.0509686394561 	 0.308645605823 	 4.58710440706 	 2111.01745612
4 	 8 	 -0.0537626048357 	 0.265350941484 	 4.66842932732 	 2014.20162232
4 	 9 	 -0.0717542460025 	 0.266797323311 	 4.91733636575 	 2000.60371848
5 	 2 	 0.00903865771805 	 0.527133657616 	 3.4342967587 	 2272.83376822
5 	 3 	 -0.00218505375069 	 0.531672777384 	 3.43808996364 	 2059.47550391
5 	 4 	 -0.0200824616671 	 0.289115215783 	 4.5246729764 	 1904.92592174
5 	 5 	 -0.0409316798788 	 0.317992016631 	 4.67627229326 	 1790.59087146
5 	 6 	 -0.0570798913974 	 0.320497068968 	 4.57898371851 	 1754.94760417
5 	 7 	 -0.0693836989976 	 0.290104179639 	 4.74617216142 	 1806.47867218
5 	 8 	 -0.0612592186371 	 0.260522936367 	 4.68326223866 	 1766.40054136
5 	 9 	 -0.0653943487273 	 0.272839609868 	 4.77438716514 	 1796.58088482
6 	 2 	 -0.00371172342612 	 0.466302548924 	 4.08963895913 	 2246.73203534
6 	 3 	 -0.0107765090405 	 0.40430214617 	 4.32479983799 	 1881.00695636
6 	 4 	 -0.0358484572905 	 0.416064637865 	 4.1915153604 	 1706.1242645
6 	 5 	 -0.0479482306464 	 0.37505142473 	 3.9735396571 	 1695.41365998
6 	 6 	 -0.0552561675839 	 0.309233728095 	 4.39843442643 	 1725.88243326
6 	 7 	 -0.0533388080822 	 0.241725735503 	 5.02805065346 	 1695.85747728
6 	 8 	 -0.0675635453061 	 0.20920264166 	 5.45286619675 	 1640.90154323
6 	 9 	 -0.0674744027372 	 0.22093366236 	 5.2497133603 	 1656.68685997
7 	 2 	 0.000766602808756 	 0.42792811294 	 4.46478517131 	 2122.5710164
7 	 3 	 -0.00870558657856 	 0.457130501845 	 3.88988259364 	 1663.36417415
7 	 4 	 -0.0205598029579 	 0.41839544548 	 4.12215426581 	 1560.58035387
7 	 5 	 -0.0263321811874 	 0.333424231051 	 4.66219881801 	 1576.19306723
7 	 6 	 -0.038269790965 	 0.29446378314 	 4.88943688417 	 1567.93672215
7 	 7 	 -0.048688961677 	 0.303079576769 	 4.49733272594 	 1641.89155414
7 	 8 	 -0.0546748507727 	 0.303292415305 	 4.45433753643 	 1631.68944016
7 	 9 	 -0.0574593642153 	 0.26129796439 	 4.77212664441 	 1607.85178171
8 	 2 	 0.00171574103447 	 0.432223325921 	 4.53045563358 	 2363.03331625
8 	 3 	 -0.00887831103624 	 0.387884143762 	 4.71264873743 	 1809.01346912
8 	 4 	 -0.0216871101788 	 0.331433273432 	 5.10835632514 	 1633.81187444
8 	 5 	 -0.0291144904561 	 0.294764185898 	 5.15251551802 	 1795.5949573
8 	 6 	 -0.0307469101758 	 0.300571610923 	 5.05037291456 	 1662.21978577
8 	 7 	 -0.0445120481259 	 0.290341220827 	 4.92043661671 	 1642.5808217
8 	 8 	 -0.0560116747055 	 0.27331303794 	 4.94774053885 	 1619.10096857
8 	 9 	 -0.0624639334831 	 0.263236779191 	 5.03451758525 	 1588.82202999
9 	 2 	 0.000238848006174 	 0.467760340484 	 4.20647084037 	 2345.56839903
9 	 3 	 -0.0170254327981 	 0.412952327767 	 4.2340656448 	 1864.22307825
9 	 4 	 -0.0326386783469 	 0.381025021532 	 4.36197064245 	 1726.17058418
9 	 5 	 -0.0293516966579 	 0.386466591427 	 4.23389760793 	 1746.99950675
9 	 6 	 -0.0465340990745 	 0.353135369212 	 4.53671534495 	 1680.53168972
9 	 7 	 -0.0573159454616 	 0.364416909266 	 4.42944777504 	 1654.54973896
9 	 8 	 -0.0487486178996 	 0.34639020321 	 4.56995258303 	 1722.24642411
9 	 9 	 -0.0564243891754 	 0.311273468738 	 4.69329025259 	 1692.78565107


*** Final results ****

Silhouette 	0.0117215322614 	 3comp_2g
Dunn 	0.531672777384 	 5PC_3g
Davis  	3.39025543395 	 3comp_2g
vrc 	1560.58035387 	 7comp_4g
