comp 	 groups 	 silhouette 	 dunn 	 davis 	 vrc 
2 	 2 	 -0.00545440057402 	 0.411108075177 	 4.01045427943 	 2740.30933948
2 	 3 	 -0.0180462376552 	 0.311862856889 	 5.05391308851 	 1558.69889138
2 	 4 	 -0.0414234102718 	 0.311372746294 	 4.75860414995 	 1764.9848675
2 	 5 	 -0.0593946765016 	 0.21615554463 	 6.49816285734 	 1572.17299474
2 	 6 	 -0.0891519608781 	 0.217326783096 	 5.53010765176 	 2098.27409719
2 	 7 	 -0.0957866187221 	 0.214162230825 	 5.44397906731 	 1773.76490173
2 	 8 	 -0.0949400307407 	 0.202741253686 	 6.11846714522 	 1762.76406467
2 	 9 	 -0.11044171019 	 0.170113272864 	 6.75098009053 	 1973.36893811
3 	 2 	 0.00806213688333 	 0.491111752077 	 3.34950895481 	 2498.11671244
3 	 3 	 -0.0197682250109 	 0.339294755661 	 4.27989445412 	 2054.22250322
3 	 4 	 -0.028642041279 	 0.28073428079 	 4.8716306111 	 2042.8739695
3 	 5 	 -0.0530520903473 	 0.235767628447 	 5.39203565338 	 2069.10675814
3 	 6 	 -0.0539659326504 	 0.236475859509 	 4.81280980766 	 1857.63539796
3 	 7 	 -0.0615249127669 	 0.235809097533 	 5.31842584639 	 1902.81117959
3 	 8 	 -0.0929130997266 	 0.230635656885 	 4.60506426385 	 2177.14872757
3 	 9 	 -0.0969017241673 	 0.202790381728 	 5.57187353652 	 1946.76451921
4 	 2 	 -0.0010832470288 	 0.49143204321 	 3.62182161587 	 2221.12951588
4 	 3 	 -0.0188354591936 	 0.434973909259 	 3.65300528063 	 1923.43045553
4 	 4 	 -0.0252963812653 	 0.38887775701 	 3.67958476696 	 1830.14254207
4 	 5 	 -0.0310764465648 	 0.34021826963 	 4.20292561662 	 1794.68376163
4 	 6 	 -0.0490070111763 	 0.330373358223 	 4.30700062709 	 1874.56840486
4 	 7 	 -0.0590645438094 	 0.309668741481 	 4.39326117209 	 2062.91869828
4 	 8 	 -0.0677978047692 	 0.323230814573 	 3.94568727284 	 2074.60607801
4 	 9 	 -0.0767075935515 	 0.294398697913 	 4.51398813461 	 1980.15284508
5 	 2 	 -0.00415518905731 	 0.462965473335 	 4.12645713899 	 2338.11259288
5 	 3 	 -0.00986338181319 	 0.536229337947 	 3.41311957413 	 2168.16998095
5 	 4 	 -0.0464829141772 	 0.383637668208 	 3.89901045541 	 2198.22087594
5 	 5 	 -0.0515680417369 	 0.293501032097 	 4.63411398009 	 2152.24246712
5 	 6 	 -0.0533920511754 	 0.264715725905 	 4.72637545377 	 2030.05301685
5 	 7 	 -0.0620324619762 	 0.269768050809 	 4.53993695558 	 1932.16111916
5 	 8 	 -0.0628943709244 	 0.218725736693 	 5.10385388941 	 1831.65250058
5 	 9 	 -0.0818869428111 	 0.238549840999 	 5.04907834508 	 1931.28829121
6 	 2 	 -0.00404772657761 	 0.57116663459 	 3.37402023816 	 2155.3326059
6 	 3 	 -0.0124129177094 	 0.445888662652 	 3.95922347569 	 1824.88336466
6 	 4 	 -0.0208510115426 	 0.4640793308 	 3.92497341531 	 1691.72193342
6 	 5 	 -0.0532108050002 	 0.404890612657 	 3.81097996289 	 1633.17490703
6 	 6 	 -0.0524303106231 	 0.325901624692 	 4.29207456352 	 1607.82981308
6 	 7 	 -0.0557031573513 	 0.340333343424 	 4.42657480951 	 1602.5467392
6 	 8 	 -0.060097043166 	 0.33461572797 	 4.40838260344 	 1651.77813253
6 	 9 	 -0.0627257004 	 0.25010352137 	 4.88284857218 	 1619.82209948
7 	 2 	 0.000655117104124 	 0.457462707043 	 4.26209781853 	 2377.52688877
7 	 3 	 -0.00664363867326 	 0.399424726655 	 4.63190645242 	 1832.97134988
7 	 4 	 -0.0211054802088 	 0.378637955669 	 4.65680537572 	 1672.50381803
7 	 5 	 -0.0237260187134 	 0.323129180227 	 4.97578343662 	 1636.51117223
7 	 6 	 -0.0448875556293 	 0.314156887087 	 4.81632659781 	 1733.42268599
7 	 7 	 -0.0526947655602 	 0.26519960076 	 4.7329835929 	 1642.89257015
7 	 8 	 -0.0546657374394 	 0.274168081461 	 4.83361240986 	 1666.10635075
7 	 9 	 -0.050498685663 	 0.273152673166 	 4.65982716332 	 1621.41051974
8 	 2 	 0.00235474496319 	 0.387354135963 	 5.00200332322 	 2393.25268043
8 	 3 	 -0.00767861194186 	 0.410126603523 	 4.32089501641 	 1759.97102216
8 	 4 	 -0.0170955603897 	 0.360888161853 	 4.3600355915 	 1876.99578581
8 	 5 	 -0.0373218261486 	 0.313763839029 	 4.76525504878 	 1810.85203502
8 	 6 	 -0.0537286370261 	 0.300450394269 	 4.46422968035 	 1704.81281314
8 	 7 	 -0.0552026380162 	 0.285772366881 	 4.6177997872 	 1678.94665207
8 	 8 	 -0.058653505732 	 0.296218108146 	 4.58240082795 	 1701.83018593
8 	 9 	 -0.0591215386259 	 0.28728165759 	 4.69949811989 	 1668.17656951
9 	 2 	 0.000200208285884 	 0.425887706234 	 4.60982555428 	 2374.84107293
9 	 3 	 -0.00857829471461 	 0.427261822775 	 4.28616452163 	 1793.51165009
9 	 4 	 -0.0147461716189 	 0.373550633879 	 4.4907326502 	 1842.92869547
9 	 5 	 -0.028671829782 	 0.369192481993 	 4.15685305892 	 1778.86742305
9 	 6 	 -0.0498027682154 	 0.388461209741 	 3.99868163935 	 1742.12008265
9 	 7 	 -0.0564330433908 	 0.393053737633 	 3.91226450884 	 1713.69799029
9 	 8 	 -0.05650666425 	 0.319518281977 	 4.39163056952 	 1681.76545636
9 	 9 	 -0.0570790392406 	 0.277501602599 	 4.78897629957 	 1649.42709214


*** Final results ****

Silhouette 	0.00806213688333 	 3comp_2g
Dunn 	0.57116663459 	 6PC_2g
Davis  	3.34950895481 	 3comp_2g
vrc 	1558.69889138 	 2comp_3g
